GEO_ID,B25045_001E,B25045_001M,B25045_002E,B25045_002M,B25045_003E,B25045_003M,B25045_004E,B25045_004M,B25045_005E,B25045_005M,B25045_006E,B25045_006M,B25045_007E,B25045_007M,B25045_008E,B25045_008M,B25045_009E,B25045_009M,B25045_010E,B25045_010M,B25045_011E,B25045_011M,B25045_012E,B25045_012M,B25045_013E,B25045_013M,B25045_014E,B25045_014M,B25045_015E,B25045_015M,B25045_016E,B25045_016M,B25045_017E,B25045_017M,B25045_018E,B25045_018M,B25045_019E,B25045_019M,NAME,B25045_001MA,B25045_001EA,B25045_002EA,B25045_002MA,B25045_003MA,B25045_003EA,B25045_004MA,B25045_004EA,B25045_005MA,B25045_005EA,B25045_006MA,B25045_006EA,B25045_007MA,B25045_007EA,B25045_008MA,B25045_008EA,B25045_009MA,B25045_009EA,B25045_010MA,B25045_010EA,B25045_011MA,B25045_011EA,B25045_012MA,B25045_012EA,B25045_013MA,B25045_013EA,B25045_014MA,B25045_014EA,B25045_015MA,B25045_015EA,B25045_016MA,B25045_016EA,B25045_017MA,B25045_017EA,B25045_018MA,B25045_018EA,B25045_019MA,B25045_019EA,state
0400000US32,1129810,6479,641551,6758,12774,1615,563,334,4776,1074,7435,1200,628777,6913,70262,4021,360327,6170,198188,3483,488259,7615,71613,4302,17453,2379,31065,2738,23095,2509,416646,7579,139589,4836,225842,6360,51215,3152,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,734703,6052,532674,7982,25437,2366,867,443,9574,1412,14996,1929,507237,8030,45270,3141,277140,5907,184827,3726,202029,6481,38102,3157,7086,1501,19938,2639,11078,1474,163927,6320,63900,3674,79343,4794,20684,2208,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,1485310,6108,971990,7832,22343,1529,2020,580,8633,910,11690,1138,949647,7847,116508,3935,527922,7406,305217,3481,513320,8077,60503,3468,14420,1866,27793,2243,18290,2055,452817,8127,185814,5538,212314,6564,54689,2904,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,2371960,6714,1592440,10546,32421,2020,2818,534,12676,1322,16927,1507,1560019,10359,168250,5004,923043,8363,468726,4723,779520,9259,115839,5507,26496,2781,46226,3657,43117,2991,663681,9702,268045,6357,299229,7901,96407,4478,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,1179637,9819,793791,9316,85128,4472,1218,536,19680,2285,64230,3601,708663,9362,34721,2768,404481,7977,269461,5319,385846,8055,97024,4820,17779,2332,41595,3524,37650,2764,288822,7382,87791,4614,161304,5827,39727,2897,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,3175524,13138,2093205,14799,51784,2989,2811,956,19059,2177,29914,2333,2041421,15425,194983,5750,1228846,12470,617592,6546,1082319,13343,145467,6301,33934,3059,65701,4663,45832,3426,936852,12904,355784,8420,473376,10522,107692,3933,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,319355,4442,199467,4766,3424,802,658,631,1028,427,1738,564,196043,4956,32259,2262,110287,3382,53497,1897,119888,4888,13167,2054,3101,1056,5032,1274,5034,1169,106721,4740,56002,3385,37926,3942,12793,1407,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1927991,12233,1335486,12405,37721,3232,1136,662,15700,2232,20885,2304,1297765,12437,129818,6200,718647,9394,449300,5245,592505,12606,82679,5883,18167,2698,41237,3848,23275,2859,509826,13248,191333,7151,259302,8672,59191,3753,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1639970,6988,1024853,10325,23586,2301,1294,604,10095,1733,12197,1599,1001267,10417,88152,4894,567170,8283,345945,5578,615117,9709,89212,4561,21016,2885,35343,3282,32853,2847,525905,9920,203763,6817,251870,7905,70272,4389,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,230252,3746,161812,3934,2346,709,146,209,1183,533,1017,397,159466,3945,19129,1807,89903,3042,50434,1983,68440,3943,7679,1703,3246,1461,2407,816,2026,782,60761,4042,25505,2332,26831,2967,8425,1086,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,13072122,21485,7165664,30156,174221,6459,11034,1420,60430,3888,102757,4610,6991443,30785,546153,10106,4222909,24663,2222381,14630,5906458,34788,731628,14968,165877,7144,288559,10229,277192,9331,5174830,31709,1648615,18711,2931328,24227,594887,11764,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1108630,9460,756195,9817,22888,2661,680,374,9425,1521,12783,2172,733307,9388,71898,4700,415499,7531,245910,4844,352435,9380,46073,3594,8816,1525,25557,2699,11700,1686,306362,9424,117439,5777,155953,6925,32970,2940,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,1378091,6923,906771,8038,20287,1939,1670,680,6884,1216,11733,1557,886484,7925,70145,3488,542786,6730,273553,3802,471320,9219,98284,5069,17125,2255,48673,3893,32486,2361,373036,8653,121647,5621,194368,6332,57021,3201,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,9776083,21679,6034082,27745,123426,6206,7413,1552,49348,4158,66665,4100,5910656,27954,635110,14997,3658352,25128,1617194,12895,3742001,25752,394797,9870,95582,5492,172454,7442,126761,5979,3347204,23626,1358965,17130,1691001,20341,297238,9554,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,2215935,9432,1482669,11111,42318,2888,2545,885,15895,1990,23878,2000,1440351,11024,133965,4773,889308,9474,417078,6439,733266,11942,148446,6840,34559,3391,66225,4086,47662,3451,584820,11185,201148,6526,314115,9342,69557,3848,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,7809358,20825,5148242,25213,153664,7137,4830,1337,46129,3921,102705,5530,4994578,26215,365478,10458,2656704,20608,1972396,17123,2661116,24600,330180,11565,64033,5143,137730,7223,128417,6387,2330936,26727,728972,16101,1283249,20470,318715,8674,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,2624294,8879,1620712,12401,58023,3773,4590,971,18575,1992,34858,2983,1562689,12685,127678,5295,965553,10884,469458,5973,1003582,12125,269889,8590,76385,4198,109168,4887,84336,5128,733693,12191,245278,7221,377030,10274,111385,4904,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,287476,2752,121540,3817,17798,1820,2830,743,8678,1279,6290,1227,103742,3611,11677,1565,64182,2983,27883,2002,165936,4411,85084,4545,32980,2537,34838,3100,17266,2076,80852,4940,35293,2829,38100,3688,7459,1320,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,998891,5079,703983,7745,11587,1687,1188,433,4369,943,6030,1175,692396,7852,106951,4265,411697,6229,173748,3185,294908,7126,28332,2634,7102,1073,10129,1540,11101,1655,266576,7211,132131,4954,114773,6160,19672,1778,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,7367015,16617,3953785,20790,376710,9749,35945,3120,173001,6672,167764,6469,3577075,20002,281260,7187,2180533,14918,1115282,9924,3413230,20193,1783592,20402,486977,11107,863290,13691,433325,8458,1629638,15945,477430,10497,896227,13330,255981,7788,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,3249567,9867,2078948,12237,78282,3685,5600,1051,27135,2689,45547,3035,2000666,12329,148909,5160,1246014,11697,605743,7278,1170619,12338,291985,8991,66672,4255,137707,5741,87606,5079,878634,13814,239870,6384,510193,10427,128571,5767,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,4685447,12486,3086226,17899,90338,4874,9193,1496,35049,2742,46096,3660,2995888,18314,313005,7527,1737466,13980,945417,7500,1599221,15627,282199,8716,62719,4634,132905,6181,86575,4643,1317022,15537,512670,10678,620968,12336,183384,4963,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,2434806,10407,1625854,12819,43401,3319,3341,986,18028,2221,22032,2187,1582453,12778,188638,5470,898072,9303,495743,6109,808952,10736,124414,6374,30698,3398,53364,3830,40352,3302,684538,11276,276661,7139,314435,7557,93442,5163,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,5070931,12151,3478645,18096,166080,6458,13454,1774,68626,4081,84000,4343,3312565,17313,321374,7897,1942945,11932,1048246,9419,1592286,14831,396220,11317,101131,5306,168714,7133,126375,5173,1196066,13790,440632,8970,555449,11964,199985,6133,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,3957466,12369,2817484,14245,89479,3731,6737,1063,35965,2316,46777,2939,2728005,13729,306702,6805,1570175,10791,851128,6932,1139982,13162,213246,7360,46630,4202,96416,5660,70200,3809,926736,11933,371122,8090,430158,9085,125456,4266,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,765490,3878,505666,5197,7981,1165,629,321,2820,678,4532,1007,497685,5181,68144,3087,282972,4569,146569,2872,259824,5116,30838,2496,5690,1131,11799,1651,13349,1642,228986,4599,100830,3757,98065,4086,30091,1996,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,640270,5214,452916,7633,7149,1215,484,358,2796,793,3869,857,445767,7788,56753,4075,251915,6384,137099,4009,187354,6717,16771,2143,3526,1428,4943,1331,8302,1464,170583,6454,72307,3995,78932,5057,19344,2113,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,794093,5137,525349,7517,15726,1708,1235,477,5781,1188,8710,1187,509623,7634,51249,3530,282433,6964,175941,4032,268744,6808,30800,3426,5382,1299,13602,2335,11816,1758,237944,5947,86814,3832,119502,5122,31628,2946,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,455309,4541,265364,5773,9565,1644,605,349,2666,760,6294,1300,255799,5715,16938,2200,136381,4354,102480,3668,189945,5617,29701,2547,6706,1482,11442,1807,11553,1525,160244,5112,51379,3098,86064,3798,22801,2376,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,345449,3406,234487,4225,3188,710,303,254,1392,395,1493,410,231299,4216,32619,2422,129007,3661,69673,1913,110962,4183,13010,1674,2692,747,4679,997,5639,1087,97952,4050,42485,2786,40727,2717,14740,1396,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,2895575,9139,1818988,12964,37418,2921,4208,810,13843,1908,19367,2246,1781570,13306,197347,7100,1047436,9445,536787,5951,1076587,12122,160313,6510,47463,4002,55687,4027,57163,3902,916274,11498,372870,8343,442866,9597,100538,3361,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,406573,4965,251354,5065,6395,1296,151,148,2234,735,4010,1007,244959,5023,23132,2256,147116,3774,74711,2419,155219,5238,33738,3110,5809,1341,14266,1993,13663,2052,121481,5128,39519,3462,60383,4437,21579,2102,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,2614298,11305,1694367,13678,43862,3392,2877,642,17376,1946,23609,2289,1650505,13747,160033,5961,899326,10757,591146,7120,919931,14039,113030,5696,28094,3238,47881,3972,37055,3107,806901,13913,306102,9006,398222,10187,102577,4548,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,2603140,11640,1723984,15594,38511,3028,1412,457,15280,2014,21819,2400,1685473,15187,178728,5826,969057,11702,537688,6570,879156,13188,110862,5138,20042,2287,54584,4146,36236,2924,768294,12613,303686,8670,379327,10041,85281,4243,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,1133408,7193,749821,8328,14336,1574,1600,527,4795,887,7941,1418,735485,8658,90134,3570,426745,6765,218606,4473,383587,7870,45798,3073,9478,1808,20992,2292,15328,1645,337789,8026,146881,5394,145627,5666,45281,2659,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
