GEO_ID,B25007_001E,B25007_001M,B25007_002E,B25007_002M,B25007_003E,B25007_003M,B25007_004E,B25007_004M,B25007_005E,B25007_005M,B25007_006E,B25007_006M,B25007_007E,B25007_007M,B25007_008E,B25007_008M,B25007_009E,B25007_009M,B25007_010E,B25007_010M,B25007_011E,B25007_011M,B25007_012E,B25007_012M,B25007_013E,B25007_013M,B25007_014E,B25007_014M,B25007_015E,B25007_015M,B25007_016E,B25007_016M,B25007_017E,B25007_017M,B25007_018E,B25007_018M,B25007_019E,B25007_019M,B25007_020E,B25007_020M,B25007_021E,B25007_021M,NAME,B25007_001MA,B25007_001EA,B25007_002MA,B25007_002EA,B25007_003EA,B25007_003MA,B25007_004EA,B25007_004MA,B25007_005EA,B25007_005MA,B25007_006MA,B25007_006EA,B25007_007MA,B25007_007EA,B25007_008EA,B25007_008MA,B25007_009EA,B25007_009MA,B25007_010MA,B25007_010EA,B25007_011MA,B25007_011EA,B25007_012MA,B25007_012EA,B25007_013MA,B25007_013EA,B25007_014MA,B25007_014EA,B25007_015EA,B25007_015MA,B25007_016EA,B25007_016MA,B25007_017EA,B25007_017MA,B25007_018MA,B25007_018EA,B25007_019MA,B25007_019EA,B25007_020EA,B25007_020MA,B25007_021EA,B25007_021MA,state
0400000US08,2176757,7548,1417981,9500,12718,1781,153488,5404,253464,5981,276372,5582,163911,3676,157079,5057,251350,4430,110470,3517,39129,3048,758776,10471,79454,4786,231525,6062,150290,6964,109822,5186,46513,3417,42319,3396,53016,3369,26861,2520,18976,1884,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,2599169,10447,1791749,12877,23507,2833,200097,6157,289337,6907,342538,5945,200146,6043,201652,4664,313657,5025,164770,4491,56045,3385,807420,11150,103321,5674,203814,7912,149527,5752,116796,5447,55952,3561,52673,3782,65736,3027,37682,2858,21919,2159,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,1732713,8718,1167729,12565,13456,1807,115861,4059,172947,5438,223245,5246,131218,5325,136039,4505,222993,4073,115334,3624,36636,2423,564984,10983,64226,4102,139581,5356,108946,4281,84435,4681,45426,3592,39313,3334,46614,3091,24150,2258,12293,1779,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1737220,10627,1137524,12385,13754,2071,116122,5161,175607,5998,209787,6281,125535,4736,132058,4914,214370,4761,114140,4005,36151,2431,599696,11233,50251,3757,160771,6468,125997,5949,95158,5082,42389,3560,42812,3106,48897,2856,22745,2162,10676,1787,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,4864864,12677,3210113,17405,26368,2606,306717,8202,524852,6983,649664,7784,368508,7018,356613,7500,558499,6959,300985,5664,117907,4587,1654751,16516,141052,5461,455277,10581,316441,7691,245563,9160,117591,5667,114178,5488,140100,5587,75090,4461,49459,4017,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,1267873,7772,903751,8439,16180,2225,106337,3847,148318,3961,160905,3633,95434,3340,104085,3492,155872,2813,85029,2680,31591,2042,364122,7753,56800,3658,87085,3668,61867,3262,45435,3376,25752,2643,21516,2265,27698,2139,19367,1933,18602,1917,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,531212,5670,378742,6605,2334,845,29846,2542,52646,2838,78162,2903,52996,2788,46510,2605,73242,2576,31284,1947,11722,1697,152470,5181,13511,1704,35616,2718,28248,2671,20670,2190,11243,1744,13642,1839,14375,1806,9135,1412,6030,1245,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,1156347,7393,760401,8395,9244,1656,73450,3961,116023,4675,135960,4920,83865,3776,83879,3397,150650,3303,81640,3099,25690,2386,395946,7521,48204,3786,105148,5056,73322,4239,58408,4292,27503,2412,26503,2689,30820,2724,17003,1939,9035,1396,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,367671,3933,261145,4466,1647,758,21450,1969,34579,2103,47842,2863,29783,2267,34511,2689,53740,1920,29238,2042,8355,1218,106526,4571,7040,1219,28137,2659,21677,2335,18824,2281,8569,1859,5854,1232,10055,1408,4089,999,2281,784,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,2194452,6925,1567939,9341,16560,2061,181838,4456,271401,4861,303721,4319,189009,4176,173112,4220,260448,3384,128887,3505,42963,2192,626513,8243,74851,3746,167303,4592,105798,4589,78384,3949,41010,2797,39032,2494,49353,3043,38105,2587,32677,2840,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US30,431421,4444,291018,4709,3278,928,27848,2566,42096,2717,48222,2086,32474,2393,37392,2158,60186,2115,30887,1582,8635,1228,140403,5561,20803,2200,32476,2436,26130,3190,17202,1758,9611,1269,10583,1877,12153,1721,6531,853,4914,1074,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,570307,5261,406226,6154,4398,1218,34843,2321,52131,2403,78143,2912,48684,2592,51062,2870,85011,2086,38826,1998,13128,1047,164081,5651,12414,2018,36498,2367,27377,2741,24104,2506,11796,1652,12934,2236,18785,2053,12558,1667,7615,1422,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,4011462,16617,2612904,19709,19072,2494,232306,8522,407548,8803,521467,8325,283981,7188,298475,7143,506976,7095,260026,5886,83053,3754,1398558,16379,138603,5975,367398,9243,276350,8600,231301,8155,98809,5344,91156,6039,108235,4626,55297,3352,31409,2727,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,3803012,14400,2426435,18052,19818,2816,217638,8209,403506,9644,525760,8499,279088,8535,266748,7479,437177,6406,213795,6124,62905,3512,1376577,15458,119473,7352,370330,9884,311308,10531,224653,8460,94818,5234,82953,5013,104603,6075,46640,3991,21799,2009,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,254551,3266,167108,3496,1842,747,18404,1855,31165,2012,31049,1968,18937,1884,21049,1895,29449,1848,11445,1226,3768,981,87443,3493,10086,1564,27406,2341,14424,1993,14633,1790,7630,1541,4753,879,6053,1062,1719,502,739,281,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1855184,11821,1262257,12735,12876,2304,115413,5542,180514,6366,235441,6211,141308,5223,143278,5328,251947,4672,138222,4356,43258,3182,592927,12136,54252,4097,155430,6024,115041,5427,90627,5520,44875,3734,42156,3323,54138,3565,24777,2365,11631,1466,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,261373,3502,188798,4006,2218,854,16129,1503,25028,1655,35746,1883,21756,1600,24396,1680,39302,1397,17827,1143,6396,942,72575,3626,9428,1521,16877,1505,11609,1426,10188,1589,5129,1193,4837,953,8375,1323,4051,839,2081,508,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1129810,6479,641551,6758,5778,1239,65047,3961,104556,4128,118947,4428,69066,3169,72534,2935,126856,2897,61866,2504,16901,1717,488259,7615,35682,2536,121360,4359,104821,4618,84441,4692,37526,3272,30119,2588,45964,2906,20478,2060,7868,1346,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,734703,6052,532674,7982,5691,1096,40446,3055,72603,3346,95208,3260,54296,2890,64607,3455,112794,2863,63736,2455,23293,1994,202029,6481,24096,2295,46890,3584,37086,3364,31852,2961,16362,2029,13981,2275,19079,2001,7889,1227,4794,982,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,1485310,6108,971990,7832,12444,1444,106084,3775,154565,3965,167342,3798,107092,3267,107556,3544,182848,3178,99734,2640,34325,2042,513320,8077,62395,3316,137839,4622,95973,4535,72492,3621,39802,2856,31840,2453,39963,2437,20079,1916,12937,1561,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,2371960,6714,1592440,10546,15901,1787,155167,4386,248682,5255,313248,4574,187247,4446,186542,4692,287400,3283,146967,3323,51286,2520,779520,9259,97315,3719,197226,5718,134189,5369,107378,4526,52636,3512,51252,3451,65210,3284,41273,3269,33041,2273,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,1179637,9819,793791,9316,2728,932,33211,2648,97688,4373,147403,4580,82097,4735,96973,3898,178474,3609,114375,4233,40842,2827,385846,8055,22510,2471,83060,4682,75750,3789,65663,3654,31700,3139,29786,2821,47277,2816,22927,1888,7173,1328,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,3175524,13138,2093205,14799,14045,1737,183749,5418,331959,6528,427130,7758,246617,6244,242199,6116,377676,5246,199801,4628,70029,3378,1082319,13343,97391,4511,292327,7987,228880,7500,173050,6104,74386,4653,62761,4699,86124,4120,41533,3008,25867,2172,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,319355,4442,199467,4766,3811,985,29106,1996,33469,2175,32409,2015,23229,1960,22208,1422,32009,1158,16290,1282,6936,1118,119888,4888,23504,2381,35599,2826,15897,1949,16084,2577,6206,1216,4771,924,7278,1126,5890,933,4659,988,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1927991,12233,1335486,12405,11106,1498,119848,6031,193696,5983,250290,6252,143652,4967,146709,5439,286571,3898,143134,3570,40480,2594,592505,12606,53075,3552,156425,7265,118636,5475,91482,5296,48032,3898,42389,3692,48021,3189,22875,2617,11570,2149,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1639970,6988,1024853,10325,7073,1643,82373,4538,160102,5578,189432,5452,106995,3983,120736,3931,217533,4304,105421,3976,35188,2584,615117,9709,62001,3701,162778,6112,122050,5581,90033,4886,40198,3404,34932,3199,53805,3317,28122,2366,21198,2351,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,230252,3746,161812,3934,1791,756,17484,1826,24196,2206,29920,2189,17556,1945,19414,1836,32574,1788,14754,1386,4123,858,68440,3943,8951,1534,19800,1986,12100,2089,7646,1244,4383,1117,5109,1321,6147,1090,2372,710,1932,472,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
