GEO_ID,B18101_001E,B18101_001M,B18101_002E,B18101_002M,B18101_003E,B18101_003M,B18101_004E,B18101_004M,B18101_005E,B18101_005M,B18101_006E,B18101_006M,B18101_007E,B18101_007M,B18101_008E,B18101_008M,B18101_009E,B18101_009M,B18101_010E,B18101_010M,B18101_011E,B18101_011M,B18101_012E,B18101_012M,B18101_013E,B18101_013M,B18101_014E,B18101_014M,B18101_015E,B18101_015M,B18101_016E,B18101_016M,B18101_017E,B18101_017M,B18101_018E,B18101_018M,B18101_019E,B18101_019M,B18101_020E,B18101_020M,B18101_021E,B18101_021M,B18101_022E,B18101_022M,B18101_023E,B18101_023M,B18101_024E,B18101_024M,B18101_025E,B18101_025M,B18101_026E,B18101_026M,B18101_027E,B18101_027M,B18101_028E,B18101_028M,B18101_029E,B18101_029M,B18101_030E,B18101_030M,B18101_031E,B18101_031M,B18101_032E,B18101_032M,B18101_033E,B18101_033M,B18101_034E,B18101_034M,B18101_035E,B18101_035M,B18101_036E,B18101_036M,B18101_037E,B18101_037M,B18101_038E,B18101_038M,B18101_039E,B18101_039M,NAME,B18101_001MA,B18101_001EA,B18101_002MA,B18101_002EA,B18101_003MA,B18101_003EA,B18101_004MA,B18101_004EA,B18101_005MA,B18101_005EA,B18101_006MA,B18101_006EA,B18101_007MA,B18101_007EA,B18101_008MA,B18101_008EA,B18101_009MA,B18101_009EA,B18101_010MA,B18101_010EA,B18101_011MA,B18101_011EA,B18101_012MA,B18101_012EA,B18101_013MA,B18101_013EA,B18101_014MA,B18101_014EA,B18101_015MA,B18101_015EA,B18101_016MA,B18101_016EA,B18101_017MA,B18101_017EA,B18101_018MA,B18101_018EA,B18101_019EA,B18101_019MA,B18101_020MA,B18101_020EA,B18101_021MA,B18101_021EA,B18101_022MA,B18101_022EA,B18101_023MA,B18101_023EA,B18101_024MA,B18101_024EA,B18101_025MA,B18101_025EA,B18101_026MA,B18101_026EA,B18101_027MA,B18101_027EA,B18101_028MA,B18101_028EA,B18101_029MA,B18101_029EA,B18101_030EA,B18101_030MA,B18101_031MA,B18101_031EA,B18101_032MA,B18101_032EA,B18101_033MA,B18101_033EA,B18101_034MA,B18101_034EA,B18101_035MA,B18101_035EA,B18101_036MA,B18101_036EA,B18101_037MA,B18101_037EA,B18101_038MA,B18101_038EA,B18101_039MA,B18101_039EA,state
0400000US30,1047075,795,525012,2718,31809,1215,782,408,31027,1219,85880,1769,6016,1330,79864,1847,115505,2065,8065,1280,107440,2422,197263,2143,27373,2648,169890,2867,60200,899,17182,1586,43018,1622,34355,510,16272,1227,18083,1200,522063,2665,29879,922,700,602,29179,1101,81095,1599,3737,1075,77358,1850,110161,1739,7011,1108,103150,2013,200012,1936,24691,2286,175321,2926,59793,824,11242,1125,48551,1349,41123,787,17619,1277,23504,1479,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1323289,517,646823,2231,32681,772,267,278,32414,818,95354,1312,9333,1390,86021,1774,132562,1526,15119,1846,117443,2369,264687,1596,43499,3250,221188,3690,77407,648,19902,1536,57505,1706,44132,752,21606,1473,22526,1397,676466,2176,30729,778,304,242,30425,791,89323,1360,5373,1151,83950,1764,130750,1426,12560,1731,118190,2307,279603,1876,42836,3308,236767,3562,85207,953,19018,1695,66189,1718,60854,971,29832,1906,31022,1790,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,10183721,3716,4892959,7859,306886,5208,3995,1707,302891,5370,868100,6452,61554,5311,806546,7978,1100722,6843,76965,5290,1023757,8078,1893991,6418,256042,7535,1637949,9022,459187,3479,129228,4985,329959,5107,264073,2598,125106,4384,138967,3993,5290762,7151,290306,4300,1234,611,289072,4353,828438,5062,37231,3783,791207,6214,1163479,5066,64444,3973,1099035,6066,2082754,5389,283412,8636,1799342,9556,544660,2533,127656,5662,417004,5773,381125,2725,184302,4789,196823,4471,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,10334958,2874,4973125,7923,330060,4310,3587,1487,326473,4401,952116,5956,58950,5518,893166,8038,1162449,7283,81483,6129,1080966,8399,1905854,7977,241628,10378,1664226,12714,401135,3272,109944,4626,291191,5064,221511,3346,105393,3944,116118,4488,5361833,7510,315428,4640,2311,1162,313117,4760,902771,4437,37569,3647,865202,5758,1235037,5972,72743,4744,1162294,6700,2105444,7028,262957,9089,1842487,11242,485057,3917,119757,4911,365300,5021,318096,3113,149755,5274,168341,5017,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,713033,1423,362282,1964,26424,811,112,65,26312,813,66669,1068,2837,832,63832,1319,86291,2008,5565,1155,80726,2200,139022,2328,21819,2029,117203,2449,30729,1158,10219,1405,20510,1831,13147,665,6958,1018,6189,900,350751,1720,25749,657,62,58,25687,662,64198,872,2719,713,61479,927,83768,1303,6436,1285,77332,1713,134514,1619,17596,1788,116918,2343,28250,1070,7482,939,20768,1255,14272,765,7686,972,6586,852,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4810094,1546,2313941,5729,149436,4319,1008,642,148428,4396,413622,5279,32977,3476,380645,5882,524634,4887,45788,4246,478846,6212,871897,5175,155164,6062,716733,6245,223646,2785,71917,3351,151729,3778,130706,1888,66094,2705,64612,2374,2496153,5540,139153,3593,483,420,138670,3570,385147,4087,17051,2431,368096,4345,548305,3629,42881,4338,505424,5144,965846,4578,173548,7138,792298,8616,264634,2568,76672,3622,187962,4123,193068,2088,102317,3930,90751,3514,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,620066,406,304978,1249,15078,535,188,179,14890,529,43816,889,4698,1148,39118,1201,69991,941,6215,1146,63776,1522,120166,1258,16227,1622,103939,2039,36483,792,9799,1154,26684,1360,19444,354,8726,972,10718,994,315088,1242,13732,346,16,28,13716,348,42594,975,2600,769,39994,1055,68727,875,4935,1085,63792,1480,125397,798,16880,1776,108517,1952,38503,1058,8446,1233,30057,1185,26135,603,11487,1054,14648,1011,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2998585,1702,1493695,2828,94188,1083,1818,1064,92370,1618,258446,1613,15495,2201,242951,2673,340633,2043,23539,2544,317094,3139,578883,1881,69850,4362,509033,4715,137957,729,38134,2712,99823,2687,83588,1014,39003,2273,44585,2251,1504890,2461,90351,1337,2010,1085,88341,1608,245324,1468,11006,1850,234318,2557,334334,1604,18624,2462,315710,3053,585802,1951,72871,4280,512931,4699,152155,888,34951,2538,117204,2633,96924,1012,46090,2955,50834,3064,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1776965,393,875991,2882,47646,1950,33,61,47613,1950,139405,2101,10850,1809,128555,2673,182848,2206,19458,2444,163390,3054,344644,2432,71386,3661,273258,3907,102458,1126,36691,2291,65767,2519,58990,952,31049,2097,27941,2001,900974,2890,46276,1822,266,225,46010,1819,128820,1829,7668,1282,121152,2406,180617,2181,12765,1723,167852,2764,354722,2229,71393,3896,283329,3972,110321,1049,32453,2163,77868,2360,80218,914,44665,2378,35553,2278,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3861581,1714,1890693,4375,132651,1808,1254,502,131397,1786,353879,2513,25700,2278,328179,2916,441596,3065,40839,3049,400757,4330,694173,3468,126144,4603,568029,5502,166195,1315,64549,2691,101646,2545,102199,1170,57973,2091,44226,2281,1970888,3998,125385,2187,1250,415,124135,2225,342679,2557,17504,1864,325175,3210,447362,2481,32950,2741,414412,3476,723191,2402,127178,4467,596013,4969,190359,1477,57137,2585,133222,2647,141912,1635,76042,2491,65870,2597,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5740669,1241,2840025,3779,170352,2392,354,212,169998,2384,479144,2917,32124,2424,447020,3140,637914,3345,36869,3065,601045,4328,1111864,3098,121014,4289,990850,4706,273809,1512,65640,2762,208169,3005,166942,1594,73595,2768,93347,3060,2900644,3608,160299,1987,1131,743,159168,1963,460342,2530,17588,1974,442754,3310,626034,2577,35570,2987,590464,3534,1133285,2738,128719,4531,1004566,5378,291727,1596,56663,2903,235064,3164,228957,1552,97937,3322,131020,3135,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3171580,573,1503544,3619,64214,2049,803,479,63411,2063,239904,2463,26268,2547,213636,3058,339344,1975,33173,3775,306171,3933,574998,1832,125593,5048,449405,5434,162624,335,55520,3021,107104,3035,122460,697,68667,3084,53793,2940,1668036,3519,61582,2080,628,504,60954,2141,227420,2412,14456,2060,212964,3240,348906,1349,28386,3443,320520,3541,661885,1435,141373,4855,520512,5030,198107,299,70545,3374,127562,3356,170136,862,109906,3028,60230,3007,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,8301038,4855,4021624,8895,259000,3706,2882,836,256118,3679,697487,4998,49005,4122,648482,5728,930773,4772,63931,5325,866842,7091,1559212,5937,174337,6322,1384875,8300,358435,2496,89507,3617,268928,4108,216717,2276,102915,3672,113802,3518,4279414,7860,243102,3379,1334,685,241768,3471,667295,4737,27728,2389,639567,4908,956056,5244,56571,4304,899485,6851,1695725,4974,190621,6264,1505104,7801,414391,2571,90732,3143,323659,3621,302845,2430,144901,4259,157944,4281,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,743793,1039,380836,2526,26887,1450,51,92,26836,1441,64200,1656,3870,1130,60330,1675,102821,1696,5803,1141,97018,2040,135073,1532,15515,1815,119558,2189,31677,436,7191,893,24486,817,20178,673,10270,1223,9908,1215,362957,2508,25288,1394,240,239,25048,1425,58089,1561,1771,678,56318,1639,91731,1892,5283,1278,86448,2070,129450,1917,11614,1620,117836,2696,31596,597,6817,1016,24779,1084,26803,674,12554,1131,14249,1185,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4990240,2332,2395810,6329,147612,2841,585,494,147027,2853,419773,5236,29200,2955,390573,5369,535215,4400,40448,4381,494767,5910,902133,3535,138053,5929,764080,6709,250289,1991,71934,3721,178355,3703,140788,1768,64540,3331,76248,3170,2594430,6319,139744,2787,985,612,138759,2875,394962,3917,17172,2621,377790,4672,559748,3689,35835,3403,523913,4575,1009397,3857,152037,6618,857360,7769,296651,2125,72144,3983,224507,4656,193928,1966,94171,3706,99757,3432,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,4151076,824,2049138,3481,117907,2166,722,484,117185,2186,328488,3038,26173,2747,302315,3749,479252,3055,44554,3912,434698,4745,788720,3570,104631,4913,684089,5114,210659,1985,57355,3244,153304,3427,124112,1905,59274,2886,64838,2754,2101938,3380,112608,1771,1567,821,111041,1928,311649,2948,13230,1844,298419,3769,468461,2694,38020,3540,430441,4234,815560,2744,107909,5152,707651,5794,232570,1817,53762,3124,178808,3244,161090,1704,74264,3052,86826,3120,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,567008,846,285006,2522,18356,1365,54,96,18302,1349,49292,1608,2509,930,46783,1565,64082,2123,5150,1221,58932,2130,108161,1957,12966,1773,95195,2664,29064,1031,9023,1374,20041,1379,16051,757,8667,1117,7384,1042,282002,2275,17039,1493,111,199,16928,1495,47797,1324,2082,696,45715,1365,60723,1407,4260,1081,56463,1812,107356,1420,13421,1821,93935,2157,29785,1278,6265,947,23520,1608,19302,768,7933,1024,11369,1081,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,39062465,5627,19285965,8141,1243103,2841,9281,2084,1233822,3186,3345922,5148,181872,7064,3164050,9423,4851690,6351,263941,10903,4587749,13203,7362599,6525,690443,13235,6672156,14972,1512903,3333,348738,8577,1164165,9548,969748,2839,443545,8681,526203,8463,19776500,7568,1185355,2467,8485,2085,1176870,3111,3198702,4119,100844,5268,3097858,6770,4718916,4611,211088,8413,4507828,9478,7583870,4831,731162,12092,6852708,13321,1744285,3035,391141,8129,1353144,8106,1345372,3104,685631,9725,659741,9741,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
