GEO_ID,B24031_001E,B24031_001M,B24031_002E,B24031_002M,B24031_003E,B24031_003M,B24031_004E,B24031_004M,B24031_005E,B24031_005M,B24031_006E,B24031_006M,B24031_007E,B24031_007M,B24031_008E,B24031_008M,B24031_009E,B24031_009M,B24031_010E,B24031_010M,B24031_011E,B24031_011M,B24031_012E,B24031_012M,B24031_013E,B24031_013M,B24031_014E,B24031_014M,B24031_015E,B24031_015M,B24031_016E,B24031_016M,B24031_017E,B24031_017M,B24031_018E,B24031_018M,B24031_019E,B24031_019M,B24031_020E,B24031_020M,B24031_021E,B24031_021M,B24031_022E,B24031_022M,B24031_023E,B24031_023M,B24031_024E,B24031_024M,B24031_025E,B24031_025M,B24031_026E,B24031_026M,B24031_027E,B24031_027M,NAME,B24031_001EA,B24031_001MA,B24031_002EA,B24031_002MA,B24031_003EA,B24031_003MA,B24031_004EA,B24031_004MA,B24031_005MA,B24031_005EA,B24031_006EA,B24031_006MA,B24031_007EA,B24031_007MA,B24031_008EA,B24031_008MA,B24031_009EA,B24031_009MA,B24031_010EA,B24031_010MA,B24031_011EA,B24031_011MA,B24031_012EA,B24031_012MA,B24031_013EA,B24031_013MA,B24031_014EA,B24031_014MA,B24031_015EA,B24031_015MA,B24031_016EA,B24031_016MA,B24031_017EA,B24031_017MA,B24031_018EA,B24031_018MA,B24031_019EA,B24031_019MA,B24031_020EA,B24031_020MA,B24031_021EA,B24031_021MA,B24031_022EA,B24031_022MA,B24031_023EA,B24031_023MA,B24031_024EA,B24031_024MA,B24031_025EA,B24031_025MA,B24031_026EA,B24031_026MA,B24031_027MA,B24031_027EA,state
0400000US30,32219,480,39626,3889,31571,1086,77273,6143,41154,1595,38941,2928,44543,9410,24025,1258,48772,5917,43945,7515,68576,16077,32358,5168,38547,3202,40467,2617,32288,5553,41494,2093,51866,3331,61154,94704,29271,5017,33742,1530,32518,2850,34260,1867,15681,925,18107,4493,15479,833,23905,1957,47150,3469,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,35942,482,26953,3181,26684,2371,107663,73960,38142,2592,49699,2074,47658,4580,24472,1353,48513,5007,43618,4050,63141,9480,45711,11732,45797,3073,50207,2974,34667,7094,41574,2050,52289,2719,52582,8158,27160,3789,35407,913,35456,1940,35388,1122,15622,1243,16297,2595,15440,1495,30867,2690,51817,1361,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,35151,238,29731,1867,27416,1791,53839,7899,32469,1618,40782,587,41933,1087,22953,628,41934,948,39827,1864,65168,6109,49477,2085,53438,2269,61835,1475,37180,2250,44286,1431,62292,2087,71383,7739,26633,932,36758,480,37963,986,35980,675,15860,427,21271,1301,15189,533,24350,1367,46744,950,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,36117,260,32065,2906,30673,1744,50534,10551,35677,763,40441,567,50093,1821,24256,1024,43889,2677,42067,1123,60219,7027,60353,4629,51683,854,56949,2508,42422,2942,46552,1112,65445,1846,70476,11852,27244,840,38542,1176,40010,1304,37343,955,16085,387,19403,2662,15666,452,26206,801,47038,1190,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,44026,2337,93504,13163,50898,4476,111552,16299,54577,5201,34379,6227,50282,9116,26245,1658,51023,2409,49921,4381,76270,12787,56803,8865,57113,7803,70222,21822,37694,6969,51184,4077,61009,8958,68343,12882,32258,8119,45994,2913,50386,4980,41917,2953,20905,1522,21742,6644,20707,1531,40288,4325,58340,4373,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,33877,672,39922,3810,30667,4968,61939,15431,35150,1338,41215,831,42714,2324,21650,675,48508,3686,42006,2190,68522,5250,42173,6605,42750,1792,46979,2949,36118,2407,40139,2344,55873,3004,56222,43193,25042,1488,35896,682,37982,1665,34699,1758,14381,1126,19469,3433,13557,1159,22378,1313,48200,2304,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,36697,769,21495,2820,20732,2709,54058,8282,40244,2697,44185,2719,44218,3403,27489,1969,47510,6244,39404,6334,80147,15312,41841,8778,48021,3820,49470,3010,44975,4462,41858,2194,57473,5035,41384,491,27869,3732,40620,1530,41754,2325,39890,2554,20772,1487,20060,4380,21016,1544,26806,4393,55975,4305,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,36103,389,70597,7939,30116,8630,83761,4005,45844,1659,40494,1273,41096,3172,25395,1031,37026,1582,35434,1933,70967,7329,39246,4594,46182,2097,47972,4884,42413,5097,36251,1850,51434,1561,48777,13002,28045,1777,41684,889,42188,1003,41168,1412,31234,432,33633,1765,30153,823,23967,1646,58698,3635,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,31795,374,60629,3498,25353,4129,71309,2479,40973,2351,44212,4083,40815,2859,21656,905,44682,3520,40456,2181,71078,9977,34311,3744,35655,1906,36172,2255,32294,5591,33554,2339,47146,8474,100750,65688,24097,2166,31690,933,33914,3069,30703,1277,14119,1389,17107,8415,13833,1435,22062,1382,42683,2993,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,33135,512,50622,1138,30086,2704,64991,5401,35086,1558,42496,1371,43455,3155,21859,549,47464,2701,42419,1846,66662,3601,41889,2406,40938,1023,42350,2094,36222,2270,36851,1122,48677,3396,64224,22446,26562,1248,32760,944,33615,1160,32168,683,15603,527,23139,1358,13105,1122,25252,1116,47706,1683,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,38139,490,31586,793,30739,766,50333,4532,46960,1044,46480,444,48173,2405,24643,958,46843,1283,42933,2435,72327,3755,42926,2879,50901,725,53327,2495,39018,3851,41706,1109,56501,1921,48637,7548,26454,870,36543,484,41380,736,34768,949,14465,830,18279,2730,13617,928,29469,1585,51241,689,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,17524,345,8859,1527,8606,1658,16352,16549,15144,980,20658,1037,22739,2470,13618,807,21429,1416,18008,2120,32431,7379,22375,2723,24884,1571,27153,2425,20336,2666,16929,373,32090,3231,46270,8585,14321,826,21193,561,22689,666,19355,840,10632,520,15201,1717,10148,561,13453,1431,24844,872,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,41854,266,32966,5288,30144,5733,58569,7723,39239,1788,46715,989,46436,1384,23734,882,46107,1602,41514,1007,67375,5792,61158,4225,57468,2840,62233,2548,48075,2511,68512,2653,85314,2206,55950,13865,27710,1561,40223,582,42429,1056,37539,1137,16766,537,19745,2649,16483,525,31408,1015,76245,2098,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,41050,590,60942,2106,45790,3102,86427,8154,50880,2341,47998,3757,50931,3427,28392,2877,56682,4691,50750,3847,87900,9255,39444,7182,48887,4448,50740,3107,42029,7119,42595,3609,48797,3174,33648,1936,23821,5488,36007,1347,36943,3184,35625,1730,20106,2472,25289,4645,18580,2487,31132,2608,51689,1207,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,32528,599,29272,4110,27641,4945,52342,12324,34499,2041,42397,1318,46317,4337,21903,456,43415,3102,40103,2570,65840,8972,45491,5238,42474,2456,47576,2745,35431,2334,38994,1973,55449,3040,69388,21359,26288,778,35166,887,36986,1198,33485,1728,16180,688,19066,2200,15860,714,22842,1507,45043,1835,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,37227,435,28327,2897,27443,2624,67753,15834,42217,1912,46210,1281,47555,3298,25941,708,45492,1729,41045,1395,76670,9471,48399,2643,51318,1867,57627,4343,40091,4269,45091,3157,61059,1024,82563,8827,27449,1943,39347,1181,36323,1412,40601,862,19946,1238,21134,2240,19578,1586,25435,1654,59621,2985,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,36764,958,61827,3313,27073,6918,70356,4896,39873,4042,48300,5656,58624,8708,26683,2932,60006,6307,50519,5161,78556,9052,36302,11574,45201,4675,45699,4725,42721,12652,35646,4148,46652,7191,30805,4023,24973,3671,35693,2935,36096,5038,35402,4294,16547,761,20112,8190,16423,759,18844,5156,49232,3254,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,40305,118,24822,831,23345,835,65477,6211,42011,333,50724,387,42382,1036,26673,347,40659,448,36723,407,87671,4521,76216,1274,60434,549,69332,2309,47177,1210,55186,1064,77130,985,77463,9572,29260,736,42290,266,43129,1097,42030,287,21475,203,27337,887,20410,238,26133,395,65766,875,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,31760,404,38750,5460,30844,942,75164,10876,35334,2737,38326,2839,40961,2314,22411,1126,42137,2254,41174,1476,51840,7073,47700,7458,38668,2692,40417,1795,35400,5364,30403,1697,50588,2351,27378,99688,20742,1374,34301,1930,37373,1291,31810,895,15573,1201,23561,1783,12466,1244,24300,2809,37512,1933,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,45934,522,30847,2404,29080,3937,66748,38152,47762,3233,61202,990,55907,4347,26777,1049,46639,2950,41218,1634,91729,6738,61545,4152,80856,2312,90420,4483,49560,4124,60105,2754,78597,4361,100407,8060,30052,1891,45350,1473,51126,1035,41214,915,20561,836,25488,1691,18029,1926,26236,1215,71425,1445,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,36410,143,60344,1708,29898,1742,72028,2691,36417,304,50433,535,47832,2182,24031,439,45172,1238,42143,706,58099,4359,50863,1323,49116,1681,51528,684,41066,1074,45573,822,65216,1381,82132,9968,25931,610,37657,770,41559,590,35849,514,16545,271,20325,1408,16287,272,24906,616,50972,642,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,47083,433,33967,5088,30296,9092,82720,53334,45042,1380,58496,3173,51787,2002,26147,707,45056,3324,41233,1606,73604,8442,65471,4521,62097,2758,71201,3010,50246,4398,65487,1680,82238,2072,76592,21400,33066,2187,42918,1308,47495,1190,40804,747,20229,595,23376,3596,19235,1297,33763,2836,87799,2467,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,32758,359,25153,1847,22867,2065,75579,10905,34907,1034,42130,885,41481,820,23293,596,39901,1175,36749,778,60811,3066,46112,2218,46078,725,51949,666,36303,760,36604,566,52670,1772,55100,8172,25868,440,36865,453,38974,893,36044,546,20931,226,24351,1180,20175,278,24073,1017,47962,1251,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,47252,432,30745,4894,27083,5409,100082,35656,51020,763,60793,917,54382,3940,27878,1322,47294,2854,40575,1744,78780,5432,62014,3196,71127,1414,77489,3972,57296,4873,69663,2897,82358,2360,91112,17604,35629,1720,45756,811,49733,1514,42845,1302,20843,559,20596,1877,20894,623,30183,1072,70701,1840,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,63780,2988,56396,12530,55922,5917,-666666666,-222222222,52009,9482,106287,27579,60674,10871,30119,7405,41141,5600,35804,7634,66063,5505,78107,9225,76416,12748,116235,18423,51361,8089,79478,4090,90425,6022,71898,22649,34651,3796,50443,2935,51571,2273,47767,4921,29871,2853,41703,9753,26540,2198,59452,4779,96801,7240,District of Columbia,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,35687,397,51013,3049,31019,2789,70864,5808,41495,852,42229,1472,42721,3799,25422,802,45066,2517,41772,1229,64425,6221,40873,2296,45156,1904,46684,1696,40668,6097,41806,1538,56458,3143,51781,44550,26644,1366,31928,790,31136,1579,32351,1471,14333,1700,12406,3144,14662,1650,25274,2430,51910,1188,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,42309,143,27748,3982,25787,2787,44471,8381,45643,811,49997,1006,50204,1328,25378,486,45243,1172,41347,574,80979,1603,65938,1514,67705,2027,80726,1076,50054,2559,56799,884,71858,728,75420,8170,30702,521,42082,284,50274,561,39641,561,23219,646,31424,689,21745,363,28370,1362,65004,1351,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,47517,697,36279,8768,31106,7070,61909,10194,47430,2715,60466,1267,51640,1215,26697,716,46531,1404,42071,1233,87562,5869,78009,3584,79109,3927,93104,3713,45740,4996,62078,1218,79920,2654,73785,6712,30783,693,47829,1441,53681,1464,42451,1140,19975,944,23301,2732,18514,1288,30114,1670,67698,3534,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,36775,207,37427,3489,28054,4231,62038,3060,43556,1907,46181,513,46063,991,24135,727,41942,868,39856,1451,65715,2926,42486,2357,51088,773,56219,1418,37476,2948,41434,647,55483,1739,62307,5652,26343,688,36805,429,40615,641,35556,497,13510,825,17597,1813,12650,669,26463,893,54758,1333,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,35549,265,34947,4012,31163,1316,52201,8028,40797,767,43425,1686,45900,1519,23929,1002,45402,1451,42127,1677,71274,8934,47458,3293,49227,1731,51710,853,39076,2769,45203,1733,59665,2713,62180,4768,26819,796,34243,977,36935,734,31881,437,15501,506,18838,1464,14729,1093,26659,1061,41959,905,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,39268,370,39134,2061,30069,2138,60622,2421,45583,916,48096,1030,46083,1146,23653,822,45978,1157,41570,749,70718,2699,51415,2101,53256,1707,58570,2663,41202,1208,49365,1732,64307,1977,64165,6640,30167,951,39325,789,43850,1341,36817,441,15096,507,17811,1773,14277,730,27216,828,54920,1102,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,36021,244,30188,2001,26265,1287,61531,13343,40880,423,50569,443,46056,1488,21592,389,45320,1189,41237,691,76100,4578,45512,3799,49498,1804,51945,1024,39933,2754,41316,724,56656,1462,65897,11138,26043,703,35095,504,36717,748,33947,854,15172,414,17914,2527,14589,580,25285,1107,53964,2030,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,36675,434,34255,3704,32781,4030,60968,14127,40805,872,40925,775,46321,2821,24441,1265,52435,2775,48895,3439,75479,5336,43114,3539,45811,2304,47223,2504,36684,6614,43190,3472,57678,2929,58703,21779,25914,2486,35661,943,40104,2020,32777,1578,14166,1627,16949,5413,13530,1563,27468,2902,49113,2508,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,32480,875,33978,2901,32379,2668,66518,7277,38826,4647,41177,974,41388,3618,24235,2112,41392,1394,39508,5582,55375,8926,31301,9827,43590,4632,46441,5882,37172,7345,37077,2323,47220,5378,102526,105398,25334,2637,32049,957,33252,3235,31625,1067,12786,2568,20140,7690,12293,1547,22097,2468,47724,4342,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
