GEO_ID,B10052_001E,B10052_001M,B10052_002E,B10052_002M,B10052_003E,B10052_003M,B10052_004E,B10052_004M,B10052_005E,B10052_005M,B10052_006E,B10052_006M,B10052_007E,B10052_007M,B10052_008E,B10052_008M,B10052_009E,B10052_009M,B10052_010E,B10052_010M,B10052_011E,B10052_011M,NAME,B10052_001EA,B10052_001MA,B10052_002EA,B10052_002MA,B10052_003EA,B10052_003MA,B10052_004MA,B10052_004EA,B10052_005EA,B10052_005MA,B10052_006MA,B10052_006EA,B10052_007MA,B10052_007EA,B10052_008MA,B10052_008EA,B10052_009MA,B10052_009EA,B10052_010MA,B10052_010EA,B10052_011MA,B10052_011EA,state
0400000US23,19233,2422,5037,1056,1426,711,600,460,826,417,3611,812,14196,2021,4242,1139,2179,733,2063,799,9954,1785,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,223616,9611,60837,4059,23166,2143,11148,1559,12018,1883,37671,3346,162779,8472,68368,5686,41932,4219,26436,2925,94411,6509,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,256740,10654,62740,5039,22154,2651,10664,1732,11490,1700,40586,4268,194000,9033,71806,5727,42176,3898,29630,3893,122194,7300,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,19049,2722,5405,1105,2118,652,536,207,1582,538,3287,927,13644,2442,6064,1675,3475,894,2589,1120,7580,1583,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,121350,7181,36596,3620,17963,2841,8641,1761,9322,1794,18633,2247,84754,5460,42873,4064,27497,3404,15376,1951,41881,4095,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,8611,1489,2792,969,1694,918,697,400,997,778,1098,415,5819,1117,2085,850,855,421,1230,764,3734,823,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,78006,4873,17680,2152,5649,1261,2217,774,3432,885,12031,1870,60326,4497,21834,3173,12470,2615,9364,1854,38492,3931,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,45095,5237,15757,2632,8796,1911,3500,1184,5296,1413,6961,1688,29338,3732,16569,2581,9193,2058,7376,1450,12769,2427,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,88986,4467,27167,2443,13717,1842,5228,1006,8489,1426,13450,1524,61819,3773,30156,2578,17952,1932,12204,1692,31663,2713,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,72033,4359,16293,1839,4537,799,1856,500,2681,583,11756,1714,55740,4037,20461,2552,10606,1924,9855,1596,35279,3112,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,74106,6167,24434,2771,7667,1476,2902,967,4765,1254,16767,2219,49672,5210,18941,2873,10884,2115,8057,1728,30731,4244,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,189367,8478,45638,3787,13383,2166,5427,1432,7956,1427,32255,3267,143729,7379,52402,4474,28517,3183,23885,2874,91327,5803,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,6901,1342,1616,527,1022,437,454,306,568,325,594,338,5285,1114,2219,668,1548,577,671,363,3066,977,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,123355,7597,38595,4619,14118,1903,6161,1142,7957,1508,24477,3910,84760,6254,38017,4570,22641,3466,15376,2572,46743,4809,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,72178,5226,19735,2428,5097,1389,1709,676,3388,1186,14638,2149,52443,4616,18508,2935,10386,2512,8122,1834,33935,3510,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,9479,1823,2611,754,1461,577,716,400,745,446,1150,438,6868,1445,4404,1251,2795,1121,1609,547,2464,909,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,1112872,22069,252667,9365,45648,4096,16010,2468,29638,3190,207019,8981,860205,19865,185497,9244,100214,6099,85283,5983,674708,15910,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,75259,5172,23960,2854,11105,2008,5238,1311,5867,1416,12855,2264,51299,4476,29302,3726,18201,3046,11101,1812,21997,2899,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,57821,5067,13860,2201,4679,1280,2442,928,2237,847,9181,1579,43961,4332,11618,2119,7258,1676,4360,1079,32343,3650,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,775387,18176,178799,8283,52408,4612,24464,2938,27944,3222,126391,6566,596588,15385,211009,10625,132255,7865,78754,6430,385579,12492,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,137282,7284,33744,3537,9819,1845,5114,1361,4705,1298,23925,2678,103538,6350,32682,3615,17862,2718,14820,2412,70856,5144,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,496670,16267,131489,9277,37824,4490,12358,2418,25466,4001,93665,7683,365181,12397,109673,6999,58024,5076,51649,4700,255508,12098,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,124746,7549,28002,2637,6279,1328,2138,797,4141,1051,21723,2496,96744,6652,24954,3475,12664,2544,12290,1865,71790,5367,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,9126,1877,3391,1042,479,374,272,280,207,205,2912,993,5735,1541,1684,717,1154,663,530,338,4051,1304,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,64566,5205,14444,2235,3351,1072,1223,628,2128,823,11093,1881,50122,4426,11336,1931,6312,1581,5024,1147,38786,3845,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,405332,13289,94316,5594,26695,2753,11310,2039,15385,2084,67621,4352,311016,11731,87401,5586,43509,4030,43892,4268,223615,9874,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,177861,8467,41220,3183,8527,1459,2126,754,6401,1287,32693,3014,136641,7358,31597,3309,16258,2614,15339,2205,105044,6207,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,216285,8210,66733,4529,27968,2765,13548,1747,14420,2278,38765,3164,149552,6256,66108,4228,41509,3546,24599,2644,83444,4828,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,103315,6065,33689,3510,12786,2197,6817,1747,5969,1145,20903,2499,69626,4681,29024,3163,16807,2518,12217,1656,40602,3944,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,226342,9151,65472,4307,22080,2620,10824,1677,11256,1831,43392,3306,160870,7515,59312,5149,34119,3632,25193,3135,101558,6231,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,162951,7019,47092,2888,13801,1775,7273,1387,6528,1020,33291,2540,115859,6561,38601,3310,22943,2602,15658,1893,77258,5219,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,23240,2306,5272,1166,2115,876,1277,778,838,400,3157,761,17968,2036,7455,1321,4391,933,3064,808,10513,1622,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,32034,3520,8709,1817,2598,1026,1264,663,1334,707,6111,1551,23325,2892,8786,1746,5235,1532,3551,964,14539,2422,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,51352,5200,16952,2471,7448,1512,2406,734,5042,1216,9504,1875,34400,4022,18677,2947,10894,2320,7783,1531,15723,2283,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,52442,4543,9573,1859,1445,518,519,334,926,362,8128,1655,42869,3784,11300,2352,6246,1782,5054,1427,31569,3337,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,11949,1302,3295,839,1976,700,989,489,987,537,1319,540,8654,1271,4508,931,3002,831,1506,521,4146,920,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,136818,6979,33631,2653,9795,1871,2852,883,6943,1724,23836,2195,103187,6514,31739,3004,16249,2274,15490,1830,71448,5446,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,20054,2706,5673,1393,1783,928,943,531,840,592,3890,1080,14381,2148,4364,1246,2241,996,2123,861,10017,1812,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,177717,7944,47403,3914,15118,2522,5722,1375,9396,2044,32285,3058,130314,7347,42370,3692,24816,3076,17554,2150,87944,5751,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,162790,8974,49867,4459,23728,3018,11314,1994,12414,1824,26139,3153,112923,7275,57076,5276,36277,4351,20799,2857,55847,4359,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,46736,4558,13449,2165,5791,1391,2372,759,3419,987,7658,1773,33287,3507,16820,2536,11396,2051,5424,1157,16467,1973,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
