GEO_ID,B19129_001E,B19129_001M,B19129_002E,B19129_002M,B19129_003E,B19129_003M,B19129_004E,B19129_004M,B19129_005E,B19129_005M,B19129_006E,B19129_006M,B19129_007E,B19129_007M,NAME,B19129_001EA,B19129_001MA,B19129_002MA,B19129_002EA,B19129_003EA,B19129_003MA,B19129_004MA,B19129_004EA,B19129_005MA,B19129_005EA,B19129_006MA,B19129_006EA,B19129_007MA,B19129_007EA,state
0400000US08,156947283400,2161247637,11141630300,537645665,35954169600,1057983690,73540298200,1590140501,12395221700,753830631,19116595600,858613670,4799368000,528279000,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,147830629500,1966934593,12333155500,646705904,35915046800,1247953394,64516490800,1487283198,12023603700,820323332,18864111900,951838110,4178220800,429442220,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,93143585200,1674554143,9227186000,408748763,23775644000,1012743019,40246699700,1243427556,7009749200,480606402,10697195600,594633494,2187110700,462218710,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,91736834000,1781725166,8306755400,457632935,26201573200,1121189386,37461347600,1274403410,8138564300,599694490,9400315700,686092024,2228277800,333780184,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,340949937200,3207875876,23894046200,828928719,79829461500,1969165911,149644069000,2373666478,28572933400,1204340584,46474902900,1354472125,12534524100,750810648,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,74558800900,1077637220,6069735800,360837404,16321418600,663829362,36505765100,1035554499,4656400600,436324846,9643123400,604916332,1362357400,229609595,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,40046927500,1098340223,2886989000,249511555,8774005200,621074887,17495435100,828949059,2783739000,293135002,6829125200,510712682,1277633900,356157619,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,60992708400,1469577232,6348820600,422247402,16764514000,737749953,25877412800,1044221574,4862956900,481444681,5890247200,516550940,1248756800,328132922,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,23734494500,760722692,2656432600,222634483,5713943300,374069468,8922574700,676974125,2322975700,280290461,3388220900,429437714,730347200,166847397,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,157000485000,1864847369,11397527300,527420381,31206894500,992017225,77306229000,1528674681,10558003200,528009363,22965131600,963413135,3566699400,359699112,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US30,23525502500,777068358,2487652300,232733020,5578964200,456447846,10897890900,671442638,1486472800,227740192,2637225000,338269101,437297400,129608841,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,30636076400,801554163,3086511100,186179610,6572511300,391299806,13938670500,752384585,2388348600,269080894,4021123600,422436920,628911400,168265320,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,239174340800,3112330757,23385465200,956917530,61793021800,1545216361,104743952400,2267871311,18721613400,743733270,25056135100,1226575908,5474153000,509895564,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,244776793400,3565101967,18539098900,821105370,65736502500,2560108944,102726479000,2229944283,21302479800,906414873,28301291400,1083550559,8170941800,764963940,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,18364177500,610352524,1068822800,155755564,4259172700,349643574,8297552900,520490646,1862100700,269887615,2345292800,318924465,531235700,95043170,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,100687078100,1785026635,11106499000,598665432,28360125300,963880598,39727356100,1335304657,8670601700,580362486,10666344400,626413697,2156151500,237323022,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,15128252300,631019115,1244997700,142546386,3346180500,393457136,7551688900,398888732,942775400,106170076,1643299800,304765516,399310000,132221049,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,66363940100,1589209572,6963145200,422140416,18010084000,860383680,23360114800,1026518526,7120266400,559530221,7567820200,846426251,3342509300,443625729,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,34499019500,922236483,4863133600,294499763,10072193900,557013522,13107542600,687264314,2515091200,244192714,3400913200,400931061,540145000,129332502,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,82579577600,1305428017,7392652300,315319252,23536680700,689095461,34498831800,992779244,6851123700,475079148,8197456900,509188184,2102832200,222598453,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,143443706400,1955965149,11944569400,460541740,32381172800,1198556168,65325345000,1394571099,9908953800,520649725,20833918600,873038632,3049746700,310967915,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,28950199100,749830487,5794569600,380122056,9991187500,451877207,7289938300,473840270,3044101700,253990006,1760674300,284471552,1069727700,206169851,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,248193624700,3512598427,18507556600,1091624182,57633705900,1707375072,112738473700,2444417965,20491771100,877839586,31752463700,1264706231,7069653600,652300398,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,19618760200,911571538,1440568900,206782459,4064888700,431476428,10459702400,795223124,1144523500,171166549,2267404300,303282966,241672300,72151969,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
