GEO_ID,B05003D_001E,B05003D_001M,B05003D_002E,B05003D_002M,B05003D_003E,B05003D_003M,B05003D_004E,B05003D_004M,B05003D_005E,B05003D_005M,B05003D_006E,B05003D_006M,B05003D_007E,B05003D_007M,B05003D_008E,B05003D_008M,B05003D_009E,B05003D_009M,B05003D_010E,B05003D_010M,B05003D_011E,B05003D_011M,B05003D_012E,B05003D_012M,B05003D_013E,B05003D_013M,B05003D_014E,B05003D_014M,B05003D_015E,B05003D_015M,B05003D_016E,B05003D_016M,B05003D_017E,B05003D_017M,B05003D_018E,B05003D_018M,B05003D_019E,B05003D_019M,B05003D_020E,B05003D_020M,B05003D_021E,B05003D_021M,B05003D_022E,B05003D_022M,B05003D_023E,B05003D_023M,NAME,B05003D_001MA,B05003D_001EA,B05003D_002MA,B05003D_002EA,B05003D_003MA,B05003D_003EA,B05003D_004MA,B05003D_004EA,B05003D_005MA,B05003D_005EA,B05003D_006MA,B05003D_006EA,B05003D_007MA,B05003D_007EA,B05003D_008MA,B05003D_008EA,B05003D_009MA,B05003D_009EA,B05003D_010MA,B05003D_010EA,B05003D_011MA,B05003D_011EA,B05003D_012MA,B05003D_012EA,B05003D_013MA,B05003D_013EA,B05003D_014MA,B05003D_014EA,B05003D_015MA,B05003D_015EA,B05003D_016MA,B05003D_016EA,B05003D_017MA,B05003D_017EA,B05003D_018MA,B05003D_018EA,B05003D_019MA,B05003D_019EA,B05003D_020MA,B05003D_020EA,B05003D_021EA,B05003D_021MA,B05003D_022MA,B05003D_022EA,B05003D_023MA,B05003D_023EA,state
0400000US30,8517,1308,3301,907,508,354,452,355,56,115,0,172,56,115,2793,767,999,434,1794,634,916,480,878,579,5216,1089,1233,639,399,333,834,576,319,274,515,499,3983,908,831,481,3152,811,1763,414,1389,702,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,15683,1312,6067,932,1266,481,844,477,422,232,361,223,61,84,4801,688,1058,461,3743,782,1912,649,1831,587,9616,1060,1824,501,695,297,1129,452,838,400,291,205,7792,932,1839,622,5953,934,3620,774,2333,596,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,306682,5178,146308,3855,35737,2414,27897,2476,7840,1262,1248,516,6592,1179,110571,2501,18583,2492,91988,2779,46545,3263,45443,3230,160374,3425,35442,2129,26771,2406,8671,1833,3208,1123,5463,1300,124932,2594,22210,2044,102722,3081,55152,2974,47570,3160,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,436051,6106,211019,4115,50380,2474,39765,3021,10615,2093,1845,719,8770,2066,160639,3488,29979,3082,130660,3999,68214,3977,62446,5260,225032,3414,45728,1861,35549,2084,10179,1615,2695,872,7484,1369,179304,2795,28247,2878,151057,3386,82254,4052,68803,4592,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,46381,2635,21780,1675,5263,905,4045,894,1218,552,759,487,459,250,16517,1204,4593,869,11924,1351,6975,1101,4949,1074,24601,1627,4232,929,3253,889,979,349,566,336,413,170,20369,1216,4034,946,16335,1307,10866,1325,5469,1110,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,65095,3494,28416,2088,6543,1362,4695,1129,1848,743,762,463,1086,527,21873,1462,4288,970,17585,1259,8667,1549,8918,1294,36679,2730,7994,1524,5370,1185,2624,1170,1434,874,1190,786,28685,2077,3911,1251,24774,2216,13533,2042,11241,1842,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,11859,1196,5250,719,680,413,376,314,304,286,68,115,236,228,4570,534,831,411,3739,546,2623,656,1116,520,6609,866,1488,669,861,548,627,544,498,523,129,189,5121,625,701,457,4420,660,2661,590,1759,635,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,250137,5954,113732,3186,20137,2203,16764,2158,3373,1154,1946,906,1427,583,93595,2000,28427,2162,65168,2488,45876,2522,19292,2382,136405,3493,17863,1937,15125,2124,2738,888,1065,574,1673,629,118542,2462,26286,2501,92256,2764,64273,2761,27983,2104,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,13459,2008,5425,1040,1288,561,1194,514,94,156,94,156,0,201,4137,954,1065,576,3072,873,1734,642,1338,605,8034,1391,1467,519,1169,521,298,331,298,331,0,201,6567,1297,1389,794,5178,1041,3225,682,1953,794,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,84694,2903,38272,1773,8426,879,7037,908,1389,549,178,199,1211,538,29846,1373,7469,1285,22377,1380,11767,1103,10610,1325,46422,2007,9854,1166,7425,1311,2429,826,450,422,1979,725,36568,1320,6296,1200,30272,1359,18086,1585,12186,1495,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,165380,4021,78104,2359,19511,1642,14908,1551,4603,996,1439,637,3164,815,58593,1549,16045,1903,42548,2338,21399,2110,21149,2272,87276,2772,22988,1723,18338,1822,4650,1009,2377,647,2273,743,64288,1879,15885,1756,48403,2196,29395,1873,19008,2169,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,5144,1803,1558,772,257,293,200,282,57,103,57,103,0,228,1301,629,339,286,962,538,676,457,286,293,3586,1261,835,588,835,588,0,228,0,228,0,228,2751,883,1988,771,763,467,373,280,390,371,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,555422,8506,262520,5215,58441,2853,48104,2862,10337,1775,3185,1196,7152,1463,204079,3853,45948,3602,158131,4700,105285,4437,52846,3802,292902,4715,56035,3076,46333,2833,9702,1753,3821,924,5881,1430,236867,3065,45158,3428,191709,4140,124302,3893,67407,3942,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,13749,2149,6441,1329,1794,796,804,444,990,617,19,41,971,621,4647,809,412,346,4235,816,934,458,3301,909,7308,1128,1393,458,696,442,697,331,92,131,605,302,5915,1004,478,339,5437,980,1917,836,3520,828,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,80969,3690,39535,2480,10028,1694,7639,1856,2389,818,587,412,1802,780,29507,1808,6411,1323,23096,1969,13103,1861,9993,1424,41434,2441,6569,1255,4402,1103,2167,617,749,461,1418,523,34865,1721,7497,1364,27368,1828,16716,1912,10652,1631,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,190680,5297,89619,3114,18087,1602,14234,1416,3853,1013,1568,616,2285,791,71532,2261,21011,2585,50521,2916,29432,2293,21089,2341,101061,3387,16244,1435,12411,1600,3833,1072,1707,692,2126,762,84817,2643,19861,2080,64956,3155,39185,2730,25771,2948,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,5807,1077,3582,1065,312,256,312,256,0,203,0,203,0,203,3270,1034,1239,596,2031,807,449,365,1582,903,2225,798,432,229,419,228,13,24,13,24,0,203,1793,742,703,564,1090,528,518,427,572,360,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,5821585,21930,2759309,14463,533140,8101,459522,8070,73618,4403,21521,2682,52097,3653,2226169,9007,640812,11902,1585357,13357,1049416,10659,535941,11309,3062276,11582,492824,6905,422738,7057,70086,4085,23490,2609,46596,3232,2569452,8291,645639,12720,1923813,11693,1301748,12279,622065,12332,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,26142,2250,11637,1470,2956,848,2276,754,680,421,172,198,508,363,8681,1176,2657,850,6024,980,2463,691,3561,933,14505,1354,1927,701,1211,606,716,454,311,281,405,331,12578,1093,3000,871,9578,1073,4806,917,4772,858,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,165855,2587,79789,1641,17154,1203,14094,1389,3060,806,748,373,2312,795,62635,1075,13787,2129,48848,2103,24727,2197,24121,2213,86066,1968,17041,1392,13789,1575,3252,916,1610,730,1642,506,69025,1169,11533,1531,57492,1531,31472,1851,26020,1755,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,1430857,9655,689717,6827,165716,4113,131705,4308,34011,3332,7348,1584,26663,3073,524001,5396,97504,5902,426497,6231,232316,5619,194181,6321,741140,6012,154086,4237,124668,4726,29418,3245,7845,1780,21573,2782,587054,3703,89290,5502,497764,5788,286424,7257,211340,7200,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,378985,6008,179212,3403,39176,1850,32716,1971,6460,1267,2404,850,4056,1019,140036,2566,29557,2340,110479,3019,72319,3092,38160,3229,199773,3470,36439,2082,30264,2121,6175,1337,2303,751,3872,1070,163334,2564,32569,2580,130765,3029,84436,4013,46329,3187,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,593634,8233,271874,5072,52505,3155,42127,3142,10378,1710,2493,888,7885,1761,219369,3604,52270,4904,167099,5213,107279,4623,59820,4101,321760,5188,53769,3256,41871,3431,11898,2235,4416,1239,7482,1802,267991,3560,48493,4030,219498,4965,142122,4635,77376,4672,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,472403,6144,224440,3326,46207,1840,36527,2091,9680,1599,2762,769,6918,1447,178233,2400,41198,3114,137035,3539,69723,3442,67312,3875,247963,3972,44848,2252,35938,2184,8910,1309,3636,1013,5274,1220,203115,2814,40599,3260,162516,3678,92875,3695,69641,4145,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,27538,1377,11654,765,884,382,669,388,215,214,143,177,72,123,10770,713,5211,1099,5559,738,2948,758,2611,798,15884,1014,757,401,432,356,325,253,258,236,67,111,15127,933,6118,1138,9009,1033,4885,862,4124,1001,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,75898,3242,34304,1892,5763,1020,4013,960,1750,555,263,165,1487,530,28541,1637,9206,1745,19335,1965,8992,1458,10343,1749,41594,2209,6631,1070,4808,1013,1823,740,656,328,1167,631,34963,1584,7550,1508,27413,1840,15274,1712,12139,1912,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,1666113,12409,794850,7371,157557,4020,131304,4341,26253,2699,10263,1960,15990,2212,637293,5042,126120,5281,511173,5827,307376,6615,203797,6323,871263,6868,146732,3995,118356,4231,28376,2510,12596,1833,15780,1913,724531,4250,125796,5226,598735,5436,362892,7017,235843,6983,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,868213,6049,421815,3487,93543,2089,76061,2912,17482,2072,4994,1297,12488,1778,328272,2337,60405,3724,267867,3941,160301,3726,107566,4426,446398,3537,93845,2289,74213,2690,19632,2006,6303,1289,13329,1740,352553,2577,55667,3210,296886,3370,180871,4339,116015,4128,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,271762,5995,130832,3633,29489,1930,21212,2038,8277,1748,2195,765,6082,1643,101343,2484,18159,2523,83184,2772,40136,2346,43048,3411,140930,3316,28562,1981,18954,2034,9608,1633,3842,1169,5766,1639,112368,2391,17242,2176,95126,3161,47729,3051,47397,3630,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,121417,3689,56963,2863,11769,1807,7887,1310,3882,1262,1656,679,2226,1073,45194,2239,8758,1782,36436,2341,18939,1728,17497,2091,64454,2533,12410,1639,8921,1296,3489,924,2217,884,1272,480,52044,2023,9001,1585,43043,2302,23130,2128,19913,2079,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,455027,6288,215801,3886,46950,2288,36159,2246,10791,1704,3358,661,7433,1582,168851,2753,33877,2541,134974,2974,72293,2858,62681,3158,239226,3470,49702,2110,37354,2285,12348,2027,5748,1269,6600,1603,189524,2403,35821,2865,153703,3404,90430,3398,63273,3477,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,325828,5390,160782,3323,33949,1921,24425,2008,9524,1456,2512,839,7012,1212,126833,2261,23888,2023,102945,2874,50226,2653,52719,3006,165046,2956,33924,1684,24793,1520,9131,1433,2733,822,6398,1241,131122,2171,21870,2265,109252,2581,58325,2568,50927,2492,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,45779,2151,21601,1321,5200,612,3433,667,1767,504,539,317,1228,440,16401,991,3440,742,12961,1083,5577,991,7384,1181,24178,1461,5124,746,3438,686,1686,557,444,320,1242,505,19054,1243,2997,786,16057,1319,6736,1202,9321,1425,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,27026,2610,11456,1422,1993,663,1840,627,153,161,91,115,62,111,9463,1207,3183,1112,6280,1028,3052,880,3228,987,15570,2234,2909,1334,1972,1148,937,642,816,645,121,143,12661,1571,2927,947,9734,1360,6805,1161,2929,1125,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,34155,2409,16291,1709,3158,914,1598,634,1560,775,346,346,1214,750,13133,1350,3919,1033,9214,1264,5308,1249,3906,1099,17864,1495,3185,640,2349,667,836,404,377,347,459,331,14679,1202,3779,1060,10900,1156,6682,1005,4218,862,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,534479,10657,247821,5861,38006,3076,32554,2990,5452,1483,2746,1187,2706,958,209815,4052,132036,4714,77779,4120,49181,3031,28598,3460,286658,6643,36237,3695,31483,3429,4754,1259,2135,703,2619,1042,250421,4533,137867,5174,112554,4700,72301,3832,40253,3291,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,15023,2237,7638,1588,1881,589,1122,453,759,426,461,403,298,256,5757,1463,521,350,5236,1459,1155,583,4081,1471,7385,1762,1061,587,792,528,269,254,0,163,269,254,6324,1655,391,277,5933,1630,2234,748,3699,1564,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,661781,8253,311768,4896,57647,2996,44852,3006,12795,1781,3885,1024,8910,1595,254121,3722,67338,3875,186783,4103,101083,4576,85700,4296,350013,5441,58005,2617,45173,2881,12832,1909,4917,1187,7915,1647,292008,4013,60733,3662,231275,5159,134898,5241,96377,4359,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,36064,1723,16784,1082,2655,580,2416,568,239,167,56,94,183,148,14129,864,3150,808,10979,1040,6429,1063,4550,1030,19280,1355,3756,751,3122,769,634,411,378,315,256,266,15524,1155,4495,1519,11029,1762,5829,1050,5200,1535,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,237873,5191,111167,3143,22219,1747,17341,2090,4878,1260,894,560,3984,1149,88948,2474,23002,2466,65946,3123,34787,2365,31159,2879,126706,3393,21442,1983,17584,1767,3858,948,1227,400,2631,915,105264,2564,22022,2091,83242,2841,51485,2920,31757,3050,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,119046,4317,54556,2695,12933,1670,9105,1518,3828,1207,1099,590,2729,1057,41623,2048,8996,1521,32627,2027,15762,1629,16865,1952,64490,3017,12615,1468,8305,1493,4310,1198,2277,909,2033,736,51875,2505,9302,1734,42573,2701,23473,2243,19100,2347,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,82444,3810,39333,2411,9012,1375,7346,1136,1666,636,559,359,1107,541,30321,1778,4118,1030,26203,1851,13792,1492,12411,1937,43111,2270,8107,1347,6497,1288,1610,641,873,587,737,427,35004,1762,5089,1064,29915,1681,16554,1713,13361,1369,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
