GEO_ID,B17015_001E,B17015_001M,B17015_002E,B17015_002M,B17015_003E,B17015_003M,B17015_004E,B17015_004M,B17015_005E,B17015_005M,B17015_006E,B17015_006M,B17015_007E,B17015_007M,B17015_008E,B17015_008M,B17015_009E,B17015_009M,B17015_010E,B17015_010M,B17015_011E,B17015_011M,B17015_012E,B17015_012M,B17015_013E,B17015_013M,B17015_014E,B17015_014M,B17015_015E,B17015_015M,B17015_016E,B17015_016M,B17015_017E,B17015_017M,B17015_018E,B17015_018M,B17015_019E,B17015_019M,B17015_020E,B17015_020M,B17015_021E,B17015_021M,B17015_022E,B17015_022M,B17015_023E,B17015_023M,B17015_024E,B17015_024M,B17015_025E,B17015_025M,B17015_026E,B17015_026M,B17015_027E,B17015_027M,B17015_028E,B17015_028M,B17015_029E,B17015_029M,B17015_030E,B17015_030M,B17015_031E,B17015_031M,B17015_032E,B17015_032M,B17015_033E,B17015_033M,B17015_034E,B17015_034M,B17015_035E,B17015_035M,B17015_036E,B17015_036M,B17015_037E,B17015_037M,B17015_038E,B17015_038M,B17015_039E,B17015_039M,B17015_040E,B17015_040M,B17015_041E,B17015_041M,B17015_042E,B17015_042M,B17015_043E,B17015_043M,B17015_044E,B17015_044M,B17015_045E,B17015_045M,B17015_046E,B17015_046M,B17015_047E,B17015_047M,NAME,B17015_001EA,B17015_001MA,B17015_002EA,B17015_002MA,B17015_003EA,B17015_003MA,B17015_004MA,B17015_004EA,B17015_005MA,B17015_005EA,B17015_006MA,B17015_006EA,B17015_007MA,B17015_007EA,B17015_008MA,B17015_008EA,B17015_009MA,B17015_009EA,B17015_010MA,B17015_010EA,B17015_011MA,B17015_011EA,B17015_012EA,B17015_012MA,B17015_013EA,B17015_013MA,B17015_014MA,B17015_014EA,B17015_015MA,B17015_015EA,B17015_016MA,B17015_016EA,B17015_017EA,B17015_017MA,B17015_018MA,B17015_018EA,B17015_019MA,B17015_019EA,B17015_020MA,B17015_020EA,B17015_021MA,B17015_021EA,B17015_022EA,B17015_022MA,B17015_023EA,B17015_023MA,B17015_024MA,B17015_024EA,B17015_025MA,B17015_025EA,B17015_026MA,B17015_026EA,B17015_027MA,B17015_027EA,B17015_028MA,B17015_028EA,B17015_029MA,B17015_029EA,B17015_030MA,B17015_030EA,B17015_031MA,B17015_031EA,B17015_032MA,B17015_032EA,B17015_033MA,B17015_033EA,B17015_034EA,B17015_034MA,B17015_035EA,B17015_035MA,B17015_036EA,B17015_036MA,B17015_037MA,B17015_037EA,B17015_038MA,B17015_038EA,B17015_039EA,B17015_039MA,B17015_040MA,B17015_040EA,B17015_041MA,B17015_041EA,B17015_042MA,B17015_042EA,B17015_043MA,B17015_043EA,B17015_044EA,B17015_044MA,B17015_045EA,B17015_045MA,B17015_046EA,B17015_046MA,B17015_047MA,B17015_047EA,state
0400000US30,265643,5250,20411,2093,9384,1462,3411,904,471,411,2940,813,5973,1255,767,305,5206,1190,11027,1463,2264,688,322,231,0,172,322,231,1942,633,623,322,1319,551,8763,1313,1217,433,571,329,646,264,7546,1236,1186,398,6360,1154,245232,5528,203789,4862,70247,2568,3554,709,66693,2563,133542,4626,3333,856,130209,4466,41443,3111,15563,1994,3537,1010,266,223,3271,994,12026,1777,673,330,11353,1778,25880,2283,7135,1078,1441,495,5694,917,18745,2063,1940,763,16805,1965,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,342542,6065,25166,2433,9300,1407,2903,647,355,189,2548,633,6397,1210,750,293,5647,1183,15866,2093,3172,700,760,345,448,277,312,199,2412,693,1172,608,1240,460,12694,1864,2133,683,647,402,1486,595,10561,1774,2373,991,8188,1488,317376,5824,257715,5871,93089,3055,5542,967,87547,2776,164626,4561,6498,1101,158128,4695,59661,3817,21134,2427,5517,1091,993,481,4524,1020,15617,1995,957,484,14660,1795,38527,2971,12289,1521,2610,606,9679,1443,26238,2456,2754,944,23484,2346,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,2622295,20703,266430,10873,94082,5614,26106,2601,3201,866,22905,2529,67976,5003,8373,1531,59603,4839,172348,9710,27997,3085,5845,1321,1310,570,4535,1226,22152,2788,2626,965,19526,2343,144351,8417,20673,2417,4654,1186,16019,2271,123678,7856,19975,2639,103703,7243,2355865,20602,1826154,19501,584465,8754,32633,2782,551832,8921,1241689,16558,36640,3379,1205049,16374,529711,13915,150990,6409,37010,3372,5887,1123,31123,3060,113980,5947,5011,996,108969,5944,378721,11309,116321,5590,19598,2616,96723,5003,262400,10860,19341,2612,243059,10765,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,2537406,21205,275202,8546,88327,5121,24752,2650,3692,1081,21060,2454,63575,4481,7163,1500,56412,4259,186875,7293,29266,3896,6051,1500,1826,692,4225,1271,23215,3584,3376,1098,19839,3375,157609,6344,23261,2489,5100,1353,18161,2298,134348,6175,16751,2367,117597,5731,2262204,21079,1695048,18376,491054,9691,33323,2955,457731,8976,1203994,17432,35235,3223,1168759,17395,567156,13788,154095,7603,37860,3365,6318,1305,31542,3180,116235,6944,4980,1317,111255,6597,413061,12027,114001,5596,20863,2473,93138,5527,299060,10989,22586,2984,276474,10517,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,167527,4191,12621,1743,5054,948,937,373,113,77,824,362,4117,847,798,479,3319,799,7567,1325,2710,940,849,765,614,703,235,155,1861,550,134,75,1727,555,4857,966,453,247,262,196,191,141,4404,975,1069,589,3335,782,154906,4331,122770,3806,26570,2073,2518,559,24052,1978,96200,3351,2829,691,93371,3305,32136,2711,12903,1670,3154,866,652,297,2502,841,9749,1328,827,523,8922,1292,19233,1875,3927,783,1059,396,2868,731,15306,1682,1766,759,13540,1512,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1214794,12486,148603,5524,47724,3630,15452,2073,1940,782,13512,1846,32272,2999,5490,1161,26782,2817,100879,5233,11145,1924,3140,1092,289,230,2851,1050,8005,1548,1698,725,6307,1320,89734,4879,20095,2514,4846,1218,15249,2458,69639,4454,13440,2370,56199,4048,1066191,13354,831503,12499,298483,5724,19519,2321,278964,5975,533020,11221,17737,2423,515283,10603,234688,7313,66804,4960,21587,2397,3294,988,18293,2217,45217,4207,2139,629,43078,4105,167884,6437,58236,4587,13005,1808,45231,3596,109648,5822,11746,2291,97902,5266,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,155804,3606,9658,1519,4220,921,1485,493,54,63,1431,494,2735,745,986,564,1749,523,5438,1238,1013,472,369,366,13,23,356,363,644,261,95,117,549,241,4425,1124,258,144,71,111,187,106,4167,1126,1253,510,2914,1075,146146,3549,118524,3336,40870,1729,1604,444,39266,1819,77654,2662,2774,594,74880,2684,27622,2484,11026,1374,2506,675,539,311,1967,639,8520,1177,709,390,7811,1125,16596,2150,5206,1196,1727,714,3479,876,11390,1823,1172,564,10218,1645,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,706638,8667,64271,3303,24851,2738,7671,1310,1093,470,6578,1180,17180,2206,1844,748,15336,2100,39420,3004,9671,1509,1206,560,40,66,1166,560,8465,1373,925,474,7540,1421,29749,2768,3215,821,810,441,2405,726,26534,2673,5320,1317,21214,2569,642367,8611,464530,8471,147310,4315,10144,1302,137166,4322,317220,7671,9937,1561,307283,7545,177837,6823,69006,4122,13340,1713,1139,402,12201,1713,55666,3778,2366,733,53300,3710,108831,4958,28396,2100,6431,1304,21965,1688,80435,4426,6659,1332,73776,4379,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,461911,6789,60272,4189,24544,2622,9646,1591,2094,610,7552,1446,14898,2049,3784,978,11114,1820,35728,3101,7766,1696,2129,818,827,513,1302,620,5637,1505,1362,673,4275,1278,27962,2809,5961,1135,1724,627,4237,952,22001,2379,4542,1103,17459,2194,401639,6907,322727,7498,135163,4860,8261,1393,126902,4687,187564,5916,10201,1548,177363,5516,78912,4693,26062,2625,9735,1633,1509,599,8226,1458,16327,2081,1048,490,15279,2039,52850,3836,22332,2297,3500,875,18832,2149,30518,3108,2268,716,28250,3117,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,983307,7405,112542,4172,41055,2392,10139,1176,1585,521,8554,1054,30916,2101,4133,895,26783,1955,71487,3683,11867,1730,2414,757,273,167,2141,699,9453,1492,1224,481,8229,1354,59620,3360,8588,1141,2910,680,5678,964,51032,3308,8330,1311,42702,3012,870765,7305,675235,7220,213280,3880,13636,1357,199644,3589,461955,6214,16695,1674,445260,6026,195530,4504,67287,3264,15125,1553,3063,678,12062,1474,52162,3280,3004,763,49158,3197,128243,3951,39364,2426,8309,1373,31055,2239,88879,3836,7597,1345,81282,3953,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,1487370,10614,103509,4884,37813,2556,11101,1342,941,321,10160,1244,26712,2174,2942,822,23770,2068,65696,4093,12464,1768,2051,752,559,386,1492,571,10413,1505,1747,670,8666,1383,53232,3618,6501,1244,1665,592,4836,1078,46731,3634,7930,1408,38801,3073,1383861,10404,1112837,10666,352622,5185,18903,1647,333719,5101,760215,8747,22734,2124,737481,8964,271024,8041,100665,4859,22900,2034,4011,893,18889,1975,77765,4586,3296,890,74469,4525,170359,5643,43520,2446,7273,934,36247,2350,126839,4782,11003,1947,115836,4575,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,791354,11339,314362,8322,117423,5167,58380,3419,4905,1000,53475,3104,59043,3649,7778,1381,51265,3369,196939,6652,40671,3550,11264,1970,1242,570,10022,1791,29407,2911,4475,1074,24932,2951,156268,5478,39211,3186,5576,1026,33635,2817,117057,5158,19655,2023,97402,4703,476992,9063,320647,7229,161442,4867,9103,1314,152339,4644,159205,5275,3806,863,155399,5274,156345,5562,41547,3143,18549,1932,1482,567,17067,1862,22998,2543,950,544,22048,2437,114798,4205,52335,2947,4366,806,47969,3010,62463,4154,3378,880,59085,3943,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,2094307,16182,148530,6199,51107,3994,17262,1774,3427,1023,13835,1759,33845,3618,5106,1349,28739,3135,97423,5126,13713,1988,3460,1064,653,413,2807,909,10253,1734,1679,749,8574,1654,83710,5020,11221,1731,3392,959,7829,1482,72489,4554,16766,2416,55723,4069,1945777,15975,1527971,14740,431706,5810,26623,2635,405083,5881,1096265,13343,30773,3032,1065492,12800,417806,10834,131504,6476,32618,2848,5216,1017,27402,2770,98886,6002,5704,1528,93182,5561,286302,8152,88425,4912,15089,1903,73336,4443,197877,7351,18567,2051,179310,7304,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
