GEO_ID,B24011_001E,B24011_001M,B24011_002E,B24011_002M,B24011_003E,B24011_003M,B24011_004E,B24011_004M,B24011_005E,B24011_005M,B24011_006E,B24011_006M,B24011_007E,B24011_007M,B24011_008E,B24011_008M,B24011_009E,B24011_009M,B24011_010E,B24011_010M,B24011_011E,B24011_011M,B24011_012E,B24011_012M,B24011_013E,B24011_013M,B24011_014E,B24011_014M,B24011_015E,B24011_015M,B24011_016E,B24011_016M,B24011_017E,B24011_017M,B24011_018E,B24011_018M,B24011_019E,B24011_019M,B24011_020E,B24011_020M,B24011_021E,B24011_021M,B24011_022E,B24011_022M,B24011_023E,B24011_023M,B24011_024E,B24011_024M,B24011_025E,B24011_025M,B24011_026E,B24011_026M,B24011_027E,B24011_027M,B24011_028E,B24011_028M,B24011_029E,B24011_029M,B24011_030E,B24011_030M,B24011_031E,B24011_031M,B24011_032E,B24011_032M,B24011_033E,B24011_033M,B24011_034E,B24011_034M,B24011_035E,B24011_035M,B24011_036E,B24011_036M,NAME,B24011_001EA,B24011_001MA,B24011_002EA,B24011_002MA,B24011_003EA,B24011_003MA,B24011_004MA,B24011_004EA,B24011_005MA,B24011_005EA,B24011_006MA,B24011_006EA,B24011_007EA,B24011_007MA,B24011_008MA,B24011_008EA,B24011_009MA,B24011_009EA,B24011_010MA,B24011_010EA,B24011_011EA,B24011_011MA,B24011_012EA,B24011_012MA,B24011_013EA,B24011_013MA,B24011_014MA,B24011_014EA,B24011_015MA,B24011_015EA,B24011_016MA,B24011_016EA,B24011_017MA,B24011_017EA,B24011_018EA,B24011_018MA,B24011_019MA,B24011_019EA,B24011_020MA,B24011_020EA,B24011_021EA,B24011_021MA,B24011_022EA,B24011_022MA,B24011_023EA,B24011_023MA,B24011_024EA,B24011_024MA,B24011_025EA,B24011_025MA,B24011_026MA,B24011_026EA,B24011_027MA,B24011_027EA,B24011_028MA,B24011_028EA,B24011_029EA,B24011_029MA,B24011_030MA,B24011_030EA,B24011_031MA,B24011_031EA,B24011_032MA,B24011_032EA,B24011_033MA,B24011_033EA,B24011_034EA,B24011_034MA,B24011_035EA,B24011_035MA,B24011_036MA,B24011_036EA,state
0400000US30,32219,480,47841,1981,48942,4389,47568,5225,50333,4632,58544,4701,54308,7684,63929,6024,56119,8716,36873,2733,35708,2942,67332,21877,38617,5167,25645,6069,56082,4141,61058,1787,39260,2068,18513,1796,20283,2153,39329,8362,30842,1487,44889,7866,15206,1402,20827,3089,16191,2373,27359,1116,27320,1920,27385,1435,40331,1770,30275,5330,41093,2106,45298,5390,30807,1845,31109,2383,41163,7733,21254,3082,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,35942,482,50663,946,55549,2059,56630,3277,52729,3535,60362,3577,59702,6619,74061,5286,50885,6193,38802,1813,36435,1200,66719,8077,38854,2102,32397,5963,54749,3455,65368,3848,33916,3781,20147,948,24063,2326,50415,4700,37248,15738,52110,9566,12492,3046,20755,1493,15637,2480,31139,620,29377,2898,31965,617,39923,1994,30056,5396,38738,2680,42401,3138,34230,1257,39976,2110,35777,2157,24772,3451,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,35151,238,51832,295,60894,613,61758,800,58309,2835,72876,2213,80443,1801,72328,2122,52351,1804,39725,787,40867,1450,60882,6918,37699,876,35489,2551,51235,600,62190,1170,36638,756,20088,363,23581,1300,40550,1715,32249,2907,45842,1379,13991,698,21276,559,16757,881,30600,341,26924,664,31982,352,32362,529,23228,2685,30179,666,40436,673,29602,786,31444,552,33147,1750,22349,763,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,36117,260,57625,915,66165,863,70275,1877,61099,994,74422,2659,76570,2020,76622,3406,55200,4392,42387,1069,38575,2640,81812,5587,41119,967,39240,4321,55961,1224,65840,1578,37345,1469,20286,295,24797,1554,36671,1599,30609,2666,40965,1168,14367,584,21313,603,17125,876,31046,353,30138,1033,31506,327,35018,952,22118,2746,31849,408,41486,983,30298,317,31483,436,38550,3324,22141,439,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,44026,2337,61817,1479,70670,6544,70699,7277,70617,14792,69917,5341,70744,16330,75273,9633,61396,8709,47451,3414,48412,3357,96992,7111,47372,5831,31060,9226,72417,8734,82371,17689,50811,6786,25834,1610,31375,2502,60558,8542,44823,10399,67382,16579,20618,2198,23356,5151,22398,3120,35134,1941,28271,2665,38120,2167,57036,6059,50131,13223,60375,5018,57917,12607,34946,4069,31341,4965,48496,4559,28259,2731,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,33877,672,51407,388,57993,3310,61213,1219,54796,2175,71038,1604,71543,1426,77792,3646,51117,2851,40830,1016,40974,1554,64314,12060,40609,1362,27727,4383,49805,2177,55657,1982,33523,2215,17305,536,21126,913,39854,2622,35342,4445,43619,3581,12692,769,18981,1759,15218,1382,28078,897,26406,1047,29176,922,35884,672,27391,3278,32335,1300,41896,1342,31277,535,34237,2219,36740,1768,21740,690,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,36697,769,51462,1030,55418,3714,56193,3974,52408,5583,65919,4178,68936,8001,71188,5681,52465,11339,41434,1713,40702,2679,57083,9702,42688,4070,31640,4459,53397,4708,62443,6014,37814,8031,21221,1171,23620,3390,50555,9381,31850,6372,56004,13025,17509,4736,20330,4661,19720,2141,32072,1248,30544,2213,33800,2327,36354,2011,23091,5729,38664,3566,37283,5468,33711,2885,37204,2477,35112,7045,25634,2875,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,36103,389,56283,1111,60260,1894,62307,2824,51705,1303,66577,2924,65294,5461,72486,5253,57779,7558,44019,1679,45167,4218,70159,8382,42532,1716,37800,6064,71718,3154,82379,4545,40456,5138,27502,973,26621,1895,42847,5182,31813,1902,67202,7490,25643,962,27349,1230,27112,2244,31330,532,30347,900,32109,680,42037,1004,31799,4114,43144,3484,41413,1212,30077,1156,32114,1310,34582,2971,23621,1705,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,31795,374,46762,1249,51148,2335,54906,3655,46159,3288,65411,4191,66434,4630,66520,11722,57541,12216,34872,1592,30169,2004,70840,15745,35362,1677,24051,2913,51281,1039,62236,3858,32483,2608,18493,1216,19595,1476,35428,2578,26802,4645,42421,8340,14106,1029,20183,2091,13600,2559,25574,757,21321,1391,27907,1351,43552,4249,24991,6260,48924,5285,42060,4909,34333,2072,38989,3492,38867,2795,23819,1808,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,33135,512,48638,935,56110,1093,59273,2579,51837,843,65251,3029,61149,1477,71107,3120,54856,10602,36080,676,38129,1932,60808,7444,34497,969,30801,2189,50990,838,62348,3456,36064,1451,18861,727,22565,1338,36486,1667,31668,1805,40939,3491,11596,440,20117,1061,17219,1700,27998,778,25808,949,29829,685,36956,867,20576,2762,35563,1234,42171,1155,32016,513,36742,1228,37307,1760,22983,1455,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,38139,490,54175,700,60705,568,62404,1753,56742,952,65891,1185,70432,3666,69761,2267,53077,2752,41820,571,42353,1236,67442,7307,41356,835,35942,2360,54043,1972,62068,586,36770,1371,19323,678,22011,535,47354,2311,29315,4181,60367,3317,12007,431,21076,801,17494,1388,32444,564,32355,997,32488,559,43078,1482,26843,1937,45525,1096,46324,1044,35853,346,39135,962,39072,3203,26784,826,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,17524,345,28745,1142,33268,1898,33594,2581,32790,2250,37832,3066,36010,5079,41286,4083,35194,7381,23669,748,22457,1646,40844,19886,23215,852,22066,4207,26209,1826,31013,617,19520,1507,13084,397,10573,1675,19351,2002,15123,818,30092,1159,10918,501,11783,807,13539,1529,16473,317,13331,1055,18367,711,15673,523,8344,1423,14165,1525,18977,1256,16099,367,17320,486,15106,1097,11762,1068,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,41854,266,66226,555,76942,926,79367,2351,74598,2593,87077,1422,92023,1260,82224,2841,63792,4707,47475,700,42400,1460,115100,12236,44890,1214,50052,3223,56012,1380,67119,2224,36897,1343,20796,328,22767,1157,50963,1360,45830,1844,55610,1989,14452,1056,20535,585,16226,1253,32244,516,28587,958,35109,613,38432,1798,30506,2493,35922,801,45541,1651,30443,465,35143,1251,33908,2366,21838,734,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,41050,590,51572,863,59158,3208,59781,2606,57176,8176,61266,3002,51843,8476,71059,8709,64723,4360,41751,2515,41896,11425,75219,41248,41099,2657,36470,4317,51355,1386,61543,2077,36077,7053,21608,952,25317,2411,49468,2386,46875,12479,55380,7375,17138,1850,22351,2972,19210,4591,35468,1484,36640,6228,35157,1381,50974,1488,31811,5196,55901,7909,51862,3240,40147,3631,44059,4507,47758,4179,27975,5948,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,32528,599,51578,369,60413,761,62014,1434,52110,1866,68054,2959,65504,2297,75663,2991,54338,4462,39657,1294,38727,2929,53777,6240,38802,1530,34082,4260,52144,1083,61544,958,36878,1166,19502,735,22026,1043,41215,1668,31041,3537,44840,2528,15176,916,20216,899,15491,1219,29117,977,26371,871,30527,412,31908,614,21472,926,29299,2720,40978,1497,30779,384,33374,1950,33516,2446,21930,771,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,37227,435,59271,1627,62323,2038,67069,3439,60205,2063,73155,2687,75810,3635,80620,5104,52873,4214,40511,771,41484,1050,80487,7562,36547,2295,36114,3306,66647,2339,80294,1595,41222,1934,21634,418,24506,1116,48401,6045,36182,2725,68624,3480,18441,1437,21224,1006,18078,2116,31682,548,31625,941,31717,764,37393,1630,22458,3854,40073,2539,46445,1909,31046,556,33651,1787,36141,3644,24498,1332,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,36764,958,51061,1427,51431,4133,52082,7419,50704,5008,61801,5598,61878,10564,73609,15346,52867,16202,43355,4012,47940,6000,75583,22121,38975,7252,37863,7462,60208,4481,66033,3508,31896,8073,16872,738,20908,2343,37361,10377,25375,9332,51250,16114,14195,2012,17967,2730,12414,4054,28775,1752,31091,2032,27205,1806,48539,4150,22139,4944,49721,3798,51627,3233,42735,3614,55267,8286,45071,6254,17196,4950,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,40305,118,71024,296,76440,484,81584,572,70544,550,92099,652,100196,717,91865,1066,71482,1271,49678,1080,47394,1358,101106,1141,41405,732,48839,2382,72358,1360,91198,658,44863,1477,22406,154,24204,515,51507,990,31774,994,86927,2952,19374,443,23930,480,19334,674,33807,459,31859,322,35346,251,35835,378,20913,397,38029,1019,44749,1438,30521,199,32359,372,35887,620,23374,562,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,31760,404,46755,867,52606,2182,55505,3482,50468,3565,60320,3798,60009,4956,67203,10208,49166,4644,38694,1177,34852,2448,67746,10126,38144,1383,38292,4831,49863,2667,56867,3383,34841,3921,17364,785,21710,710,33163,3033,28802,3363,38795,2667,12108,810,17391,1826,15168,1819,27163,908,24185,2064,28580,1047,37507,1922,25991,1805,36856,2687,41429,2368,30956,781,33764,3024,35802,1688,23300,1604,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,45934,522,71160,640,81355,1276,84242,3626,77167,1989,80913,1109,81663,1727,81828,1915,70431,7308,51478,834,49407,3556,101224,7496,50075,3313,45362,5755,66028,2186,77440,2946,47898,5385,22069,556,26465,1666,62081,5794,38245,9843,80819,4126,16643,899,23144,1891,17085,1197,38711,1339,38724,3130,38706,1431,45231,2163,22652,6889,41763,1369,50840,1568,33817,1598,40633,2499,32842,2516,22370,1842,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,36410,143,57348,373,66689,677,70524,739,61831,589,76741,786,76643,983,81243,1144,62346,4277,45498,500,41305,564,75659,4063,45530,552,37239,2421,57682,1355,70549,667,37006,907,19092,320,21171,470,42377,1213,30102,1312,52014,1869,15349,276,18746,508,16931,460,30995,191,29605,854,31630,215,35837,320,25450,1066,34417,1000,41040,480,31447,249,34624,1063,39120,1439,23144,708,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,47083,433,72061,647,81841,857,85154,2791,78428,4171,90786,1300,92995,3164,91259,2354,77309,5538,51746,782,47106,1646,100720,2984,48098,1460,51467,1843,64292,2808,75024,2901,41219,1608,24680,769,27410,1529,58468,3181,43238,6130,67036,5534,17411,883,24385,1610,19708,1476,36048,592,31086,885,38213,1191,42267,752,24529,11545,41123,684,49245,2132,31962,647,40777,990,35171,2116,23770,1076,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
