GEO_ID,B25106_001E,B25106_001M,B25106_002E,B25106_002M,B25106_003E,B25106_003M,B25106_004E,B25106_004M,B25106_005E,B25106_005M,B25106_006E,B25106_006M,B25106_007E,B25106_007M,B25106_008E,B25106_008M,B25106_009E,B25106_009M,B25106_010E,B25106_010M,B25106_011E,B25106_011M,B25106_012E,B25106_012M,B25106_013E,B25106_013M,B25106_014E,B25106_014M,B25106_015E,B25106_015M,B25106_016E,B25106_016M,B25106_017E,B25106_017M,B25106_018E,B25106_018M,B25106_019E,B25106_019M,B25106_020E,B25106_020M,B25106_021E,B25106_021M,B25106_022E,B25106_022M,B25106_023E,B25106_023M,B25106_024E,B25106_024M,B25106_025E,B25106_025M,B25106_026E,B25106_026M,B25106_027E,B25106_027M,B25106_028E,B25106_028M,B25106_029E,B25106_029M,B25106_030E,B25106_030M,B25106_031E,B25106_031M,B25106_032E,B25106_032M,B25106_033E,B25106_033M,B25106_034E,B25106_034M,B25106_035E,B25106_035M,B25106_036E,B25106_036M,B25106_037E,B25106_037M,B25106_038E,B25106_038M,B25106_039E,B25106_039M,B25106_040E,B25106_040M,B25106_041E,B25106_041M,B25106_042E,B25106_042M,B25106_043E,B25106_043M,B25106_044E,B25106_044M,B25106_045E,B25106_045M,B25106_046E,B25106_046M,NAME,B25106_001EA,B25106_001MA,B25106_002EA,B25106_002MA,B25106_003EA,B25106_003MA,B25106_004MA,B25106_004EA,B25106_005EA,B25106_005MA,B25106_006EA,B25106_006MA,B25106_007EA,B25106_007MA,B25106_008EA,B25106_008MA,B25106_009MA,B25106_009EA,B25106_010MA,B25106_010EA,B25106_011EA,B25106_011MA,B25106_012EA,B25106_012MA,B25106_013EA,B25106_013MA,B25106_014EA,B25106_014MA,B25106_015EA,B25106_015MA,B25106_016EA,B25106_016MA,B25106_017EA,B25106_017MA,B25106_018EA,B25106_018MA,B25106_019EA,B25106_019MA,B25106_020EA,B25106_020MA,B25106_021MA,B25106_021EA,B25106_022MA,B25106_022EA,B25106_023MA,B25106_023EA,B25106_024EA,B25106_024MA,B25106_025EA,B25106_025MA,B25106_026MA,B25106_026EA,B25106_027EA,B25106_027MA,B25106_028EA,B25106_028MA,B25106_029EA,B25106_029MA,B25106_030EA,B25106_030MA,B25106_031MA,B25106_031EA,B25106_032MA,B25106_032EA,B25106_033MA,B25106_033EA,B25106_034EA,B25106_034MA,B25106_035EA,B25106_035MA,B25106_036EA,B25106_036MA,B25106_037MA,B25106_037EA,B25106_038EA,B25106_038MA,B25106_039EA,B25106_039MA,B25106_040EA,B25106_040MA,B25106_041EA,B25106_041MA,B25106_042EA,B25106_042MA,B25106_043EA,B25106_043MA,B25106_044MA,B25106_044EA,B25106_045MA,B25106_045EA,B25106_046EA,B25106_046MA,state
0400000US30,431421,4444,291018,4709,27228,2344,2577,609,3210,700,21441,2299,36884,2588,13574,1437,8038,1330,15272,1824,38647,2208,18937,1684,7732,1202,11978,1432,60891,2930,33581,2471,16352,1931,10958,1600,125878,4323,98746,4069,22212,2022,4920,1012,1490,455,140403,5561,33325,2997,1352,494,3137,781,28836,2888,28554,2917,2857,932,7373,1329,18324,2388,19705,2330,4481,1076,9458,1745,5766,1269,22859,2058,13114,1863,7604,1574,2141,719,21250,2406,17134,2078,3377,993,739,752,1719,751,12991,2004,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,570307,5261,406226,6154,37845,2278,4036,876,4535,848,29274,2053,48799,2557,15152,1630,11589,1538,22058,2265,52616,3237,23527,1976,13096,1566,15993,1658,78383,3842,42710,2881,21877,2144,13796,1774,186259,5049,145743,4836,33299,2657,7217,1109,2324,526,164081,5651,49492,3930,842,350,9043,1643,39607,3478,29763,3076,1853,652,6849,1256,21061,2565,25012,2916,3737,1147,11913,1884,9362,1772,23401,2535,11459,1681,9739,1440,2203,636,23189,2817,18787,2542,4051,1120,351,203,2105,767,11119,1876,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,4011462,16617,2612904,19709,258056,9236,34878,2859,42434,3026,180744,8198,324215,9472,126893,6428,62462,3954,134860,5923,339362,9350,162196,5688,84430,5067,92736,5562,485287,11090,286423,9107,130594,5485,68270,4620,1185910,16310,976146,14482,170931,6241,38833,2894,20074,2264,1398558,16379,307599,10705,9723,1756,22391,2419,275485,10108,288532,10107,16357,2324,57808,5185,214367,7531,221440,8261,40379,3816,95499,5446,85562,5129,231422,9084,100501,6156,100269,6314,30652,3614,232271,9950,187842,8828,38580,4090,5849,1454,28986,3287,88308,5494,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,3803012,14400,2426435,18052,218880,7173,26634,2646,30940,2788,161306,7105,270739,7342,98718,4584,50742,3665,121279,5686,270025,8075,123590,5204,63453,4920,82982,5216,424497,10164,225809,7676,124258,6741,74430,4882,1213700,14061,977079,13498,188239,7176,48382,3727,28594,2929,1376577,15458,286322,8796,7572,1761,19723,2789,259027,8490,266335,10847,14231,1998,40992,4104,211112,9869,204910,9449,25971,2939,71673,4764,107266,7033,242527,9467,83197,5648,113609,6640,45721,4817,264244,8860,206292,8510,52005,4694,5947,1629,35763,3807,76476,4932,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,254551,3266,167108,3496,12649,1635,2076,534,940,276,9633,1511,13172,1562,4523,857,2728,598,5921,1070,13302,1417,6123,937,2205,616,4974,996,27078,2423,11534,1714,6639,1160,8905,1249,100126,3753,71022,3243,21435,2059,7669,1157,781,366,87443,3493,11530,1510,361,237,504,264,10665,1409,10313,1633,748,639,1168,482,8397,1485,12067,1714,1370,579,3281,712,7416,1611,20704,2203,4498,1224,9582,1369,6624,1510,24359,2106,16351,1616,7033,1265,975,401,718,461,7752,1051,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1855184,11821,1262257,12735,158875,5808,26132,2495,30959,2817,101784,5088,173897,6011,81896,4405,33450,2804,58551,4211,157610,6291,91375,4135,34307,2918,31928,3471,234085,7474,155904,6059,57284,3865,20897,2353,521525,10723,456525,10271,54240,3438,10760,1396,16265,2290,592927,12136,165609,6865,4455,1104,19314,2086,141840,6366,110885,5443,9784,1734,26730,2799,74371,4723,77594,5468,20828,2831,35554,3698,21212,2965,79003,4705,46353,3805,27024,3181,5626,1697,75988,4709,65817,4621,9318,1861,853,499,19684,2819,64164,4510,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,261373,3502,188798,4006,16182,1807,1015,459,1161,415,14006,1602,22429,1722,3878,848,4860,868,13691,1347,21214,1769,6112,923,5567,1032,9535,1237,34993,2162,15612,1299,10845,1277,8536,1153,92657,3413,65979,2733,21784,2167,4894,794,1323,425,72575,3626,18451,2028,225,223,2740,834,15486,1746,11728,1587,1164,615,1985,669,8579,1428,10273,1671,1582,706,4558,1099,4133,937,13108,1726,4826,1059,5380,1003,2902,839,13619,1829,9960,1562,3388,898,271,267,1225,479,4171,920,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1129810,6479,641551,6758,46075,3315,3878,795,5362,992,36835,3135,67489,3991,21259,2453,10577,1322,35653,3022,74877,3717,28281,2346,14794,1916,31802,2443,116637,5057,50674,3338,36069,2704,29894,3074,330138,6694,244597,5255,67985,3397,17556,2150,6335,1240,488259,7615,88203,4115,701,420,3112,788,84390,4090,89743,4939,1570,625,9501,1545,78672,4316,84869,5011,6907,1379,27330,2986,50632,3727,89447,4838,24053,2350,46683,4270,18711,2490,109502,6144,77498,4788,28777,3385,3227,1006,14376,2543,12119,1509,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,734703,6052,532674,7982,77857,4477,19470,2206,15381,2172,43006,3453,89408,5130,49217,3953,16210,2119,23981,2328,80513,4440,54898,3560,15452,1994,10163,1712,103740,4378,81061,4109,16742,2310,5937,1093,175688,5284,161006,5044,12593,1686,2089,718,5468,1156,202029,6481,60957,4245,2249,796,7001,1263,51707,4043,37908,3787,3640,940,10431,1672,23837,2955,23104,2795,6615,1273,12621,2199,3868,1024,20600,2401,12923,2065,6769,1292,908,445,20768,2338,19306,2180,1211,530,251,333,5930,1434,32762,2638,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,1485310,6108,971990,7832,101811,3722,16641,1394,18552,1491,66618,3189,130468,4009,59011,3162,26504,2019,44953,2351,128984,4265,73369,3131,29123,2446,26492,2248,189301,4778,125760,4257,46071,2912,17470,1647,413725,5957,353129,6077,49101,3186,11495,1347,7701,959,513320,8077,119259,4733,2979,794,9384,1199,106896,4373,100234,4932,6977,1347,24880,2094,68377,4003,80080,3666,20258,1942,40565,2995,19257,1762,85336,3629,51124,3180,29451,1738,4761,1117,74116,3354,65918,3289,7256,1465,942,433,10568,1511,43727,2934,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,2371960,6714,1592440,10546,110890,4329,5653,982,13250,1269,91987,3884,167862,4384,39666,2093,46843,2603,81353,3973,188313,5458,82001,3476,48305,2755,58007,3071,309307,5393,168852,4362,92687,3290,47768,2553,806830,8716,646850,8458,135366,4741,24614,2032,9238,1146,779520,9259,174962,5947,3249,962,16758,1787,154955,5764,165570,6365,9269,1387,39743,3065,116558,6169,124910,5068,28795,2340,60333,3531,35782,2706,143406,5989,79134,4847,52949,3605,11323,2027,125648,5531,110997,5551,13377,1662,1274,532,13286,1725,31738,2560,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,1179637,9819,793791,9316,289603,8774,141592,6842,37738,2894,110273,5012,177537,6019,110418,4627,21629,2464,45490,3664,117344,5875,72104,4560,28309,3084,16931,2488,97418,5165,70630,4293,19169,2132,7619,1378,85490,4953,71493,4600,9860,1531,4137,1342,26399,2376,385846,8055,128385,5734,9693,1504,20311,1965,98381,5085,39905,3237,10219,1755,16734,1851,12952,1846,18645,2379,10277,1634,5257,1381,3111,1098,11711,1903,8285,1652,2695,901,731,482,8575,1632,7819,1582,562,421,194,263,27619,2518,151006,5862,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,3175524,13138,2093205,14799,152935,6554,15974,2278,21225,2438,115736,5187,181566,6809,63224,4014,34929,3348,83413,4544,193162,6391,79455,4063,43181,3163,70526,4602,323735,7674,154703,5363,88022,4943,81010,4020,1227043,13182,859546,13777,277140,8044,90357,4132,14764,1736,1082319,13343,190273,6883,5715,1245,15718,1985,168840,6199,164052,7665,6774,1519,19574,2321,137704,7391,157642,7378,17085,2134,44873,3749,95684,5946,186533,7645,44537,3544,78759,5391,63237,4391,309622,8150,190424,6928,95517,5359,23681,2637,19931,2591,54266,3272,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
