GEO_ID,B27013_001E,B27013_001M,B27013_002E,B27013_002M,B27013_003E,B27013_003M,B27013_004E,B27013_004M,B27013_005E,B27013_005M,B27013_006E,B27013_006M,B27013_007E,B27013_007M,B27013_008E,B27013_008M,B27013_009E,B27013_009M,B27013_010E,B27013_010M,B27013_011E,B27013_011M,B27013_012E,B27013_012M,B27013_013E,B27013_013M,B27013_014E,B27013_014M,B27013_015E,B27013_015M,B27013_016E,B27013_016M,B27013_017E,B27013_017M,B27013_018E,B27013_018M,B27013_019E,B27013_019M,B27013_020E,B27013_020M,B27013_021E,B27013_021M,B27013_022E,B27013_022M,NAME,B27013_001MA,B27013_001EA,B27013_002MA,B27013_002EA,B27013_003EA,B27013_003MA,B27013_004EA,B27013_004MA,B27013_005EA,B27013_005MA,B27013_006EA,B27013_006MA,B27013_007EA,B27013_007MA,B27013_008EA,B27013_008MA,B27013_009EA,B27013_009MA,B27013_010EA,B27013_010MA,B27013_011EA,B27013_011MA,B27013_012EA,B27013_012MA,B27013_013MA,B27013_013EA,B27013_014MA,B27013_014EA,B27013_015MA,B27013_015EA,B27013_016EA,B27013_016MA,B27013_017EA,B27013_017MA,B27013_018EA,B27013_018MA,B27013_019MA,B27013_019EA,B27013_020EA,B27013_020MA,B27013_021EA,B27013_021MA,B27013_022EA,B27013_022MA,state
0400000US08,3465417,5675,2030155,18325,1178332,14041,992753,12934,185579,8172,851823,10779,743255,11336,108568,6031,901913,15318,375893,10579,239682,7524,136211,6889,526020,11253,371493,11289,154527,6001,533349,12851,186593,8589,81334,5236,105259,5524,346756,9486,198512,7025,148244,6493,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,3916240,6251,2217883,17321,1274232,12186,1109070,14253,165162,7442,943651,11141,835053,11737,108598,5999,970175,12677,387086,9138,254854,7708,132232,6829,583089,8815,416457,8241,166632,6722,728182,14050,269802,8036,111641,5454,158161,7162,458380,10365,233051,6974,225329,9674,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,2612594,4493,1362539,13711,764030,7909,653926,8568,110104,5975,598509,9299,518301,9333,80208,4634,621033,10831,264792,6474,151909,5152,112883,5666,356241,8266,230789,7311,125452,6163,629022,12415,250673,7514,84963,4376,165710,7235,378349,9378,155129,5728,223220,7868,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2696699,5986,1403692,15891,765945,10029,626837,10165,139108,6688,637747,10552,518916,10302,118831,6989,599180,14004,251242,8305,141912,6833,109330,5962,347938,9313,203971,7838,143967,8084,693827,15998,274488,10009,87099,5144,187389,7567,419339,10509,182213,7772,237126,9925,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,7610628,6680,4278931,23604,2424723,14071,2108967,15488,315756,11251,1854208,16397,1627999,14869,226209,9219,1937109,20290,804224,12476,535028,10992,269196,8462,1132885,15444,786533,12455,346352,10650,1394588,18465,525574,11679,232364,7657,293210,9721,869014,11632,459553,9546,409461,9233,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,1816562,4072,1099870,10650,623136,7133,563759,7113,59377,3627,476734,7826,430304,7598,46430,3751,462127,10073,186322,7071,123599,5092,62723,4479,275805,6520,202236,5659,73569,3811,254565,7432,98300,4878,43523,3103,54777,4208,156265,5561,82224,4065,74041,3846,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,822707,2808,481185,7636,275679,5460,247177,5218,28502,2583,205506,5101,187866,5119,17640,2425,215332,6170,86072,3951,57766,3605,28306,2915,129260,5451,97454,4359,31806,2640,126190,5190,47839,3353,21008,2234,26831,2608,78351,4226,46400,3042,31951,3117,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,1722857,5112,933674,14446,521812,9815,431640,9726,90172,4529,411862,8900,355225,8571,56637,4078,369076,10950,151406,6378,81476,5398,69930,4177,217670,8504,131840,6529,85830,5112,420107,10042,167500,7309,57786,4301,109714,5356,252607,6400,103958,4614,148649,6558,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,560194,2051,308867,6798,164692,4643,140300,4740,24392,2827,144175,4993,126902,4998,17273,2289,136567,6063,58601,4479,38455,3281,20146,2693,77966,4298,52488,3572,25478,2971,114760,5862,45354,3793,20756,2563,24598,2992,69406,3899,37739,3185,31667,3419,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,3319098,4330,1990297,11704,1131160,8590,1008788,9734,122372,4683,859137,8584,775906,8886,83231,4961,898196,12042,358421,7338,245855,6961,112566,4424,539775,8524,393590,6935,146185,5006,430605,9057,173946,6448,79873,4013,94073,5476,256659,6319,146263,4984,110396,4985,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US30,607555,2649,328648,6316,185884,4936,153346,4829,32538,2681,142764,4280,122312,4511,20452,2385,179248,5698,80185,4141,48935,3350,31250,2546,99063,4828,69487,4193,29576,2354,99659,5414,37719,3346,14100,1804,23619,2655,61940,3831,31541,3071,30399,2701,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,791558,2315,440455,6957,241992,5074,209005,5494,32987,2942,198463,5233,181345,5296,17118,2080,214450,6830,90189,4235,59515,3754,30674,3180,124261,5118,86481,4231,37780,3157,136653,5366,57201,3470,17935,1926,39266,3168,79452,4023,36810,2523,42642,3090,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,6088356,8669,3354857,24860,1857215,15607,1560807,16382,296408,9331,1497642,15436,1314998,15918,182644,7894,1454210,17902,594093,13023,366401,10521,227692,9901,860117,14550,604309,13094,255808,9647,1279289,21687,467192,13435,207196,8471,259996,10459,812097,14899,422499,10119,389598,11724,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,6238581,10314,3511143,22060,1939978,13939,1584110,15349,355868,12997,1571165,16377,1356303,17863,214862,10237,1404723,18562,569846,11997,357845,11237,212001,8308,834877,14391,561179,12635,273698,9659,1322715,21019,474439,13117,199233,9338,275206,10596,848276,15466,428485,11819,419791,13236,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,434047,2230,220433,5718,120592,3985,97551,3938,23041,1877,99841,3462,82099,3118,17742,2496,133175,5034,66428,3843,33783,2914,32645,3307,66747,2680,40675,2256,26072,2395,80439,3685,33513,2771,11483,1197,22030,2670,46926,2963,24132,2159,22794,2149,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,2835053,6464,1479614,15326,826815,10228,718468,10134,108347,5147,652799,11124,579011,11201,73788,4309,605023,13180,245967,8787,152271,6769,93696,6197,359056,9567,250825,7986,108231,5565,750416,13531,286937,9247,113684,6225,173253,8789,463479,9571,241230,6832,222249,8068,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,374662,1905,204281,5308,111670,3607,94770,3426,16900,1844,92611,3308,83556,3367,9055,1341,114753,3791,47470,2969,31699,2304,15771,1917,67283,2554,46533,2298,20750,2394,55628,3663,25866,2377,9733,1281,16133,2030,29762,2397,13573,1552,16189,1890,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1805979,3568,995100,12658,563525,9007,459597,9471,103928,6183,431575,8543,366539,9229,65036,5227,443722,10456,199965,7373,123746,5848,76219,4632,243757,6590,155422,5560,88335,5523,367157,10384,138184,6650,55481,3937,82703,5347,228973,7713,110556,5428,118417,6060,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1036946,3510,508301,7837,288205,5261,245282,6100,42923,3655,220096,5806,185732,5834,34364,3586,228321,7488,100451,4905,56859,4274,43592,3631,127870,5138,80650,4028,47220,3281,300324,8080,126241,4953,40180,3611,86061,5403,174083,5577,75489,4070,98594,5272,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,2249488,3702,1246541,10654,706275,7186,570722,7216,135553,5309,540266,8072,456508,8053,83758,4444,513581,9308,216759,6233,125036,5205,91723,4676,296822,7360,190198,6315,106624,4715,489366,8140,184661,5648,66551,3459,118110,4907,304705,5719,147414,4878,157291,5261,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,3429012,4309,2049575,13105,1166722,8914,1051401,9089,115321,4860,882853,9711,797239,9647,85614,4809,877124,12135,345855,8131,238144,6815,107711,4904,531269,7727,400570,7744,130699,5025,502313,8999,197161,5344,92878,3961,104283,4783,305152,7954,171134,6093,134018,4822,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,1877148,3176,634602,12136,350450,9044,235955,8274,114495,6560,284152,6511,222896,6152,61256,3607,393457,11246,195343,7022,64312,4306,131031,6840,198114,8286,74743,4885,123371,6950,849089,12570,344617,7955,81157,4793,263460,7652,504472,8697,133993,6739,370479,8910,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,5016132,8033,2900647,20976,1612615,12530,1423431,13882,189184,8219,1288032,15565,1172751,17295,115281,6431,1200613,17863,497151,12852,345541,9677,151610,8539,703462,11458,538177,10119,165285,7446,914872,19118,317301,9837,154369,6358,162932,7986,597571,13595,357073,8266,240498,10653,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,447813,2085,281018,5545,162464,3695,147024,4090,15440,1989,118554,3900,107208,3740,11346,1674,110989,4509,48558,3253,34241,2761,14317,1658,62431,3212,48780,2746,13651,1965,55806,3904,20151,2033,10110,1511,10041,1584,35655,3099,22035,2199,13620,2165,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,2931158,6024,1598544,19135,866087,12230,725379,13216,140708,7651,732457,13304,630274,11610,102183,6881,689343,15055,285709,8271,171794,6724,113915,7315,403634,10983,271322,8594,132312,5546,643271,13973,246444,9739,100650,6421,145794,7803,396827,10187,194828,8034,201999,7885,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,2498361,4039,1327080,12449,765434,8688,639919,8838,125515,5708,561646,10000,489337,9281,72309,4527,697948,11992,298427,8402,181968,6103,116459,5924,399521,9119,265288,8765,134233,6140,473333,11882,176961,6690,71987,4822,104974,5422,296372,8931,154874,6319,141498,7200,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
