GEO_ID,B11001G_001E,B11001G_001M,B11001G_002E,B11001G_002M,B11001G_003E,B11001G_003M,B11001G_004E,B11001G_004M,B11001G_005E,B11001G_005M,B11001G_006E,B11001G_006M,B11001G_007E,B11001G_007M,B11001G_008E,B11001G_008M,B11001G_009E,B11001G_009M,NAME,B11001G_001EA,B11001G_001MA,B11001G_002EA,B11001G_002MA,B11001G_003EA,B11001G_003MA,B11001G_004MA,B11001G_004EA,B11001G_005MA,B11001G_005EA,B11001G_006EA,B11001G_006MA,B11001G_007EA,B11001G_007MA,B11001G_008EA,B11001G_008MA,B11001G_009EA,B11001G_009MA,state
0400000US30,10149,1405,5833,1115,3588,994,2245,817,878,418,1367,696,4316,1105,2917,979,1399,576,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,8145,1433,4788,908,2517,715,2271,770,996,442,1275,609,3357,1047,2151,788,1206,732,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,65281,5029,43090,4041,26157,2938,16933,2683,3841,1244,13092,2162,22191,2657,16872,2236,5319,1193,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,62802,4940,40652,3712,25959,3340,14693,2113,3181,939,11512,1883,22150,3123,16934,2724,5216,1259,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,15010,2067,9553,1655,6349,1359,3204,852,1235,557,1969,673,5457,1236,4046,1037,1411,642,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,25436,2945,15143,2120,10355,1806,4788,1266,607,364,4181,1205,10293,2034,7651,1666,2642,949,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,4698,1009,2161,525,1520,528,641,359,244,228,397,273,2537,959,1918,723,619,538,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,38327,3050,23960,2317,13955,1479,10005,1737,3553,1053,6452,1471,14367,1759,9592,1519,4775,1089,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,7695,1413,4423,1102,2689,894,1734,907,488,451,1246,778,3272,969,2339,806,933,465,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,82253,3461,54851,2612,35522,2180,19329,1696,4780,991,14549,1519,27402,2172,21158,1824,6244,1274,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,31835,2901,19093,2194,11914,1566,7179,1438,1896,770,5283,1154,12742,1961,9014,1361,3728,1255,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,56031,3755,38445,3226,20719,2531,17726,1976,3826,885,13900,1741,17586,2424,15443,2268,2143,728,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,79576,4998,51892,3949,32748,2850,19144,2608,5168,1322,13976,2170,27684,2645,19849,2292,7835,1616,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,5943,1209,3153,753,2199,670,954,464,197,226,757,406,2790,1100,2308,985,482,453,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,21976,2781,14402,2055,9744,1738,4658,1150,1069,496,3589,993,7574,1726,5769,1609,1805,925,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,53014,3552,30733,2658,21684,2174,9049,1771,2370,718,6679,1575,22281,2636,14089,1875,8192,1736,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,4974,1327,2579,918,2159,869,420,253,243,191,177,140,2395,1010,1607,784,788,608,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,459516,12137,304345,9421,202785,8161,101560,5535,33852,3235,67708,4538,155171,6995,105732,5512,49439,3513,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,8843,1794,5649,1178,3290,875,2359,897,662,392,1697,912,3194,1312,2890,1261,304,325,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,24764,2603,17169,2180,8890,1524,8279,1602,2533,933,5746,1297,7595,1687,5809,1508,1786,746,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,184826,6652,120698,5392,87025,4743,33673,3455,9903,1959,23770,3022,64128,4424,49842,3745,14286,2136,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,54933,3688,38392,3307,23138,2592,15254,1927,3972,1206,11282,1727,16541,2150,12819,2086,3722,1015,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,144716,7878,88095,5447,58039,4413,30056,3188,7864,1485,22192,2794,56621,5526,41755,4500,14866,2853,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,57711,4413,35246,3008,21202,2222,14044,2197,3455,1173,10589,2001,22465,2673,16620,2287,5845,1322,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,8207,1429,3096,839,1779,511,1317,588,525,442,792,364,5111,1067,3965,1024,1146,525,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,18331,2164,13820,1847,9838,1595,3982,1057,1937,680,2045,655,4511,1100,3134,917,1377,717,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,167827,6839,104850,6049,59533,4312,45317,3440,10459,1647,34858,3134,62977,4514,47148,3897,15829,2237,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,54612,4473,38100,3562,26241,2782,11859,1807,3290,905,8569,1538,16512,2715,13293,2259,3219,1043,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,78383,5399,46859,3884,25890,2930,20969,2703,5869,1615,15100,2299,31524,3781,26215,3511,5309,1125,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,43794,3220,25321,2623,18051,2346,7270,1384,2118,789,5152,1216,18473,2135,12840,1783,5633,1166,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,74673,4631,47651,3637,24821,2716,22830,2951,4849,1090,17981,2546,27022,2698,19846,2545,7176,1461,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,69666,3233,41392,2531,25625,2016,15767,1761,3318,727,12449,1682,28274,2348,21865,2251,6409,1249,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,12955,1629,7532,1146,4351,850,3181,718,924,400,2257,622,5423,1201,4384,1131,1039,548,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,12852,1834,8721,1380,6026,1193,2695,964,1165,704,1530,645,4131,1286,2630,958,1501,755,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,18273,2279,9583,1333,6359,1012,3224,1028,1142,635,2082,755,8690,1870,7428,1767,1262,518,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,79371,3326,58196,3034,38094,2555,20102,1777,5481,985,14621,1732,21175,2233,15299,1774,5876,1306,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,4694,1136,2643,946,1012,467,1631,848,680,638,951,550,2051,689,1632,626,419,340,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,111803,5447,68247,4180,46306,3013,21941,2873,6160,1571,15781,2633,43556,3466,31189,2924,12367,1985,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,8320,1472,4079,986,2557,760,1522,714,341,309,1181,603,4241,1215,3468,1138,773,610,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,69480,3978,43539,3392,26645,2429,16894,2646,5119,1247,11775,2075,25941,2807,18243,2366,7698,1466,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,36380,3309,21214,2266,12585,1631,8629,1814,1331,671,7298,1767,15166,2585,10602,2116,4564,1471,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,24040,2415,15168,1935,9570,1590,5598,1155,1602,768,3996,850,8872,1745,6096,1203,2776,1032,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
