GEO_ID,B19123_001E,B19123_001M,B19123_002E,B19123_002M,B19123_003E,B19123_003M,B19123_004E,B19123_004M,B19123_005E,B19123_005M,B19123_006E,B19123_006M,B19123_007E,B19123_007M,B19123_008E,B19123_008M,B19123_009E,B19123_009M,B19123_010E,B19123_010M,B19123_011E,B19123_011M,B19123_012E,B19123_012M,B19123_013E,B19123_013M,B19123_014E,B19123_014M,B19123_015E,B19123_015M,B19123_016E,B19123_016M,B19123_017E,B19123_017M,B19123_018E,B19123_018M,B19123_019E,B19123_019M,B19123_020E,B19123_020M,B19123_021E,B19123_021M,NAME,B19123_001MA,B19123_001EA,B19123_002MA,B19123_002EA,B19123_003EA,B19123_003MA,B19123_004EA,B19123_004MA,B19123_005MA,B19123_005EA,B19123_006MA,B19123_006EA,B19123_007MA,B19123_007EA,B19123_008MA,B19123_008EA,B19123_009MA,B19123_009EA,B19123_010MA,B19123_010EA,B19123_011MA,B19123_011EA,B19123_012MA,B19123_012EA,B19123_013EA,B19123_013MA,B19123_014EA,B19123_014MA,B19123_015EA,B19123_015MA,B19123_016MA,B19123_016EA,B19123_017MA,B19123_017EA,B19123_018MA,B19123_018EA,B19123_019MA,B19123_019EA,B19123_020MA,B19123_020EA,B19123_021MA,B19123_021EA,state
0400000US30,265643,5250,24346,2491,241297,5234,148495,4348,8943,1564,139552,4322,47004,3022,5579,1161,41425,2815,41673,2582,4318,907,37355,2515,17726,2080,2792,792,14934,2153,6153,1046,1067,500,5086,1022,4592,1137,1647,505,2945,968,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,342542,6065,39517,3086,303025,6010,191105,5328,15879,2032,175226,5071,75002,4488,10331,1627,64671,3875,52163,3336,7489,1512,44674,3204,16379,1929,3192,820,13187,1684,4600,890,1121,443,3479,824,3293,949,1505,755,1788,548,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,2622295,20703,329130,9866,2293165,18274,1309193,14679,109304,6389,1199889,12718,591149,10831,87593,5623,503556,9630,445278,10754,63537,3976,381741,9899,187287,7599,39928,3956,147359,6718,58273,4581,17357,2431,40916,3746,31115,3354,11411,2084,19704,2896,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,2537406,21205,333283,10371,2204123,22437,1163188,16290,97740,6463,1065448,15813,571959,15548,85109,6221,486850,14046,474051,12093,69539,5585,404512,10292,206326,9630,39719,3904,166607,8007,75670,4887,23507,2846,52163,4047,46212,3765,17669,2568,28543,3147,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,167527,4191,22412,2096,145115,3973,72353,3827,6540,1224,65813,3382,38592,3450,4812,1034,33780,3233,29295,2838,3585,858,25710,2584,15597,1930,2958,817,12639,1758,6665,1188,2070,583,4595,1085,5025,830,2447,604,2578,654,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1214794,12486,165936,6704,1048858,12631,612528,10037,53489,4005,559039,9884,276190,8541,42562,3611,233628,7326,198179,6978,33848,2919,164331,6709,86351,4534,20715,2162,65636,4015,27235,2925,9270,1619,17965,2650,14311,2125,6052,1305,8259,1708,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,155804,3606,13292,1598,142512,3780,88715,3446,5654,1070,83061,3362,32317,2454,3210,842,29107,2304,22865,1861,2597,734,20268,1785,9155,1153,1237,409,7918,1154,2180,505,468,210,1712,516,572,293,126,148,446,264,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,706638,8667,89075,4055,617563,8891,328587,6688,22994,2553,305593,6734,156325,7098,22288,2359,134037,6538,119280,5704,18260,2023,101020,5405,59665,3652,12024,1969,47641,3648,25122,2923,6877,1455,18245,2383,17659,2313,6632,1276,11027,1893,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,461911,6789,77213,4705,384698,7306,251693,6171,30327,2590,221366,5570,99809,4931,18670,2440,81139,4657,65158,4164,12886,2368,52272,3722,29719,2614,9430,1830,20289,2044,9372,1670,2588,745,6784,1372,6160,1356,3312,914,2848,899,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,983307,7405,135306,5307,848001,7557,478712,7273,39401,3020,439311,7020,206432,5159,36179,2296,170253,5034,170792,5127,27419,2333,143373,4711,82530,3773,18479,1855,64051,3320,30146,2223,8437,1185,21709,1954,14695,1479,5391,868,9304,1161,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,1487370,10614,149972,5714,1337398,9822,775681,9779,50898,3442,724783,9476,303254,7363,37604,3092,265650,6962,244806,7218,27873,2587,216933,6628,105097,4220,16942,1698,88155,3745,37606,2516,9114,1574,28492,2403,20926,2067,7541,1386,13385,1488,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,791354,11339,346652,7547,444702,10072,379134,9436,150747,5764,228387,7241,224905,7714,105168,5198,119737,5636,128118,5338,56838,3753,71280,4282,42755,3202,23707,2239,19048,2281,11312,1865,6900,1349,4412,1181,5130,1243,3292,991,1838,641,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,2094307,16182,185876,7913,1908431,15279,977345,14077,53104,3935,924241,13382,482693,11291,50020,4350,432673,10382,387951,8878,38590,3527,349361,8059,153363,6296,21751,2677,131612,5357,61506,4698,12971,2102,48535,4258,31449,2909,9440,1686,22009,2578,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,187919,5457,13356,1730,174563,5364,98769,3572,3909,984,94860,3464,36089,3227,4017,1224,32072,3202,29782,2538,2604,898,27178,2433,15545,1785,1689,589,13856,1629,6108,1280,437,314,5671,1249,1626,536,700,486,926,276,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1258273,13739,155541,5830,1102732,13111,648211,9503,48513,3053,599698,9510,274424,9502,41233,3659,233191,8804,203795,8071,30284,3111,173511,6812,86750,4739,19374,2173,67376,4846,30082,3397,8779,1509,21303,2811,15011,2275,7358,1802,7653,1643,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1027648,10811,151959,6549,875689,11956,524853,9566,49714,3725,475139,9536,211634,6865,40758,3591,170876,6245,168622,6645,27146,2821,141476,6113,77170,4058,19367,2509,57803,3660,29316,3122,8194,1853,21122,2336,16053,2340,6780,1678,9273,1673,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,144525,4783,7414,1422,137111,4812,75672,3464,1720,683,73952,3370,30125,2470,2081,670,28044,2599,22316,2611,1423,593,20893,2528,9663,1642,1087,556,8576,1514,3871,1008,314,293,3557,940,2878,863,789,341,2089,757,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,8934621,23655,1005417,17640,7929204,25716,3552357,24620,217606,8435,3334751,23461,2012439,23909,219799,8554,1792640,21147,1815573,20638,214377,8302,1601196,18882,896822,14546,167478,8076,729344,13838,383740,10567,92230,5255,291510,8796,273690,7610,93927,5665,179763,5963,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,727948,11079,117874,6221,610074,10377,348359,7903,33172,3206,315187,8302,166974,7094,32566,3802,134408,6041,125562,6795,25662,3001,99900,6009,55486,4308,13930,2458,41556,3571,20505,2681,5913,1292,14592,2360,11062,1958,6631,1624,4431,1127,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,891935,10679,95157,5041,796778,10952,413169,9195,30041,2769,383128,9240,219102,6776,26284,2948,192818,5996,162525,5950,19003,2517,143522,5413,68602,4519,12993,1811,55609,4154,19355,2138,3188,880,16167,1877,9182,1621,3648,1158,5534,1135,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,6730268,29102,939190,18585,5791078,25076,2819399,23921,222860,8905,2596539,22862,1510998,23189,214051,8256,1296947,21528,1300473,21706,207861,9793,1092612,19693,674237,15492,150476,8424,523761,12059,267019,10037,79960,5561,187059,8509,158142,6421,63982,4304,94160,5077,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1472372,11475,151942,6665,1320430,11796,663441,11881,45958,3634,617483,11403,345848,9219,40495,3233,305353,8443,272640,6650,30223,3061,242417,6344,120053,5943,19539,2755,100514,5475,42900,2859,8141,1655,34759,2550,27490,2586,7586,1400,19904,2297,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,5026515,28230,793530,16986,4232985,27626,2632857,21870,260849,8875,2372008,22125,1072833,21766,204170,9042,868663,18399,793290,15725,159506,8113,633784,13664,342611,11361,95998,4753,246613,9489,120653,6861,42119,3833,78534,6064,64271,4089,30888,2998,33383,3197,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,1644205,12629,180044,6022,1464161,12719,755790,11321,65555,4345,690235,10331,381022,9329,46335,3324,334687,9228,325340,8716,35673,3453,289667,7676,123097,5876,18376,2210,104721,5466,41005,3834,7722,1439,33283,3350,17951,2440,6383,1363,11568,2079,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,121529,3987,22602,2412,98927,4280,65458,3532,8037,1365,57421,3553,26301,2430,4896,1335,21405,2300,18910,2367,4896,1331,14014,1938,7949,1377,3198,1009,4751,1174,1476,522,429,333,1047,409,1435,632,1146,626,289,253,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,743767,8138,52496,3795,691271,8270,290084,6061,11825,1741,278259,6055,140022,5504,11643,2303,128379,4999,131889,4971,9596,1511,122293,4844,87691,4974,7966,1587,79725,4534,56391,3998,5458,1345,50933,3902,37690,3587,6008,1281,31682,3320,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,4632936,21570,690665,12235,3942271,21247,2056220,19620,238908,8647,1817312,18311,1078630,13128,168875,7554,909755,13059,865647,12793,123331,6211,742316,13169,379428,9088,75712,4801,303716,7583,145822,6090,42489,3201,103333,4987,107189,5281,41350,3399,65839,4090,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,2231636,16928,190157,7353,2041479,17692,945185,15023,55022,4477,890163,14709,527566,11136,47248,3592,480318,11137,467062,9388,41613,3356,425449,9502,193780,7223,26045,2963,167735,6720,59337,4102,9936,1813,49401,3517,38706,3368,10293,1787,28413,2920,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,2924244,16447,362538,8844,2561706,16781,1482932,14993,121158,5317,1361774,14091,624871,13140,95826,5556,529045,12257,487275,10129,69015,4463,418260,9211,211023,6696,41261,3651,169762,6590,76670,4417,20463,2505,56207,3673,41473,3499,14815,2114,26658,2558,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,1550876,14411,172158,5846,1378718,14698,797437,12826,55783,3962,741654,12420,328983,8377,45694,3763,283289,7337,255712,7047,32693,2566,223019,6370,104644,4929,20315,2438,84329,4150,40795,3854,9153,1824,31642,3212,23305,2507,8520,1826,14785,1849,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,3235257,16951,433884,9560,2801373,18199,1618168,13620,152676,6029,1465492,13562,715869,13464,113752,5638,602117,11611,556676,11316,81991,5109,474685,10867,223372,6799,47266,3416,176106,5608,77465,4690,22466,2516,54999,3651,43707,3741,15733,2376,27974,2660,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,2520001,12884,323748,7093,2196253,12833,1265670,12647,110475,4496,1155195,12215,535422,9406,81377,3849,454045,8957,421305,8526,59860,3504,361445,7601,189204,6699,39171,3724,150033,5298,70057,4294,18177,2207,51880,3939,38343,3113,14688,2021,23655,2218,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,485628,5777,44668,3313,440960,5783,242837,4873,13115,1890,229722,4676,94122,3694,10484,1857,83638,3257,80475,3572,9125,1561,71350,3393,44017,2664,5979,1081,38038,2446,16362,1846,3326,1142,13036,1438,7815,1180,2639,730,5176,1033,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,437765,8417,40934,3182,396831,8305,219488,7982,11454,2008,208034,7512,82073,5394,9211,1482,72862,5074,68247,5682,7697,1597,60550,5326,40349,3412,6316,1327,34033,3172,16144,2049,3371,967,12773,1784,11464,1695,2885,991,8579,1513,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,495378,8167,95216,4963,400162,8716,256288,7426,31942,3152,224346,6643,103686,5524,22408,2880,81278,4989,75574,3870,18700,2379,56874,3859,35734,2997,10817,1667,24917,2499,15600,2017,6669,1478,8931,1499,8496,1330,4680,1031,3816,890,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,316849,5403,34369,2529,282480,5450,134953,4411,8976,1198,125977,4398,70428,4154,7701,1483,62727,3962,53426,2942,6063,1351,47363,2762,30524,2961,4992,1256,25532,2899,14257,1747,2320,598,11937,1639,13261,1853,4317,810,8944,1439,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,219707,5207,20601,2047,199106,4909,118223,3667,6002,1145,112221,3780,38918,2960,4517,1058,34401,2518,35642,2857,4903,1297,30739,2486,17402,1768,2411,716,14991,1610,5590,1021,1248,393,4342,919,3932,888,1520,773,2412,567,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,1879637,15187,220979,8470,1658658,16069,905166,12582,67999,5257,837167,12132,400863,10160,54268,4113,346595,9730,340496,9278,44504,4027,295992,8558,143426,6377,29496,3314,113930,5276,56702,3622,14083,1880,42619,3247,32984,3387,10629,1883,22355,2684,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,247476,4287,36369,3192,211107,4986,119986,4192,12363,1926,107623,3881,53661,3352,8960,1605,44701,3142,48166,3655,7861,1752,40305,3144,17943,2220,4844,1316,13099,1805,5181,1284,1538,910,3643,917,2539,736,803,462,1736,684,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,1713006,14051,209489,6288,1503517,14330,834224,11619,52283,4189,781941,11595,337603,8629,50322,3983,287281,7842,279377,7737,39538,3697,239839,7145,149324,5911,30856,2631,118468,5851,65480,3812,18918,2220,46562,3279,46998,3232,17572,1934,29426,2654,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,1708168,14564,236450,8057,1471718,15681,848081,12499,72941,4674,775140,11628,383726,10674,62453,4905,321273,9735,282370,8353,46803,3077,235567,7769,125697,6402,30434,3438,95263,5146,42072,2892,13039,2007,29033,2557,26222,3174,10780,1927,15442,2589,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,726748,8743,55020,3637,671728,8160,349772,7230,12972,1852,336800,6853,146896,5198,16403,2008,130493,4840,133606,5217,10932,1721,122674,4893,61766,3779,7510,1373,54256,3606,22265,2183,4647,1101,17618,1737,12443,1743,2556,746,9887,1633,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
