GEO_ID,B07402_001E,B07402_001M,B07402_002E,B07402_002M,B07402_003E,B07402_003M,B07402_004E,B07402_004M,B07402_005E,B07402_005M,NAME,B07402_001EA,B07402_001MA,B07402_002EA,B07402_002MA,B07402_003MA,B07402_003EA,B07402_004MA,B07402_004EA,B07402_005EA,B07402_005MA,state
0400000US08,37.6,0.1,40.3,0.2,28.5,0.4,28.7,0.5,30.0,0.9,Colorado,null,null,null,null,null,null,null,null,null,null,08
0400000US18,38.4,0.2,41.1,0.3,27.1,0.5,25.8,0.6,28.1,0.7,Indiana,null,null,null,null,null,null,null,null,null,null,18
0400000US21,39.6,0.2,42.6,0.2,27.2,0.6,27.4,0.7,27.6,0.9,Kentucky,null,null,null,null,null,null,null,null,null,null,21
0400000US22,37.8,0.2,39.7,0.3,28.3,0.8,28.6,0.8,29.1,1.4,Louisiana,null,null,null,null,null,null,null,null,null,null,22
0400000US17,38.8,0.2,40.9,0.1,28.9,0.4,28.4,0.6,28.1,0.5,Illinois,null,null,null,null,null,null,null,null,null,null,17
0400000US19,38.7,0.2,41.8,0.3,26.3,0.5,24.5,0.7,26.4,1.2,Iowa,null,null,null,null,null,null,null,null,null,null,19
0400000US33,43.7,0.3,46.2,0.4,28.9,1.2,28.9,1.4,30.9,1.7,New Hampshire,null,null,null,null,null,null,null,null,null,null,33
0400000US05,38.7,0.3,41.6,0.4,26.5,0.6,27.0,0.9,29.2,1.7,Arkansas,null,null,null,null,null,null,null,null,null,null,05
0400000US10,41.1,0.6,43.4,0.4,28.3,1.1,30.5,4.8,27.1,1.1,Delaware,null,null,null,null,null,null,null,null,null,null,10
0400000US27,38.7,0.1,41.2,0.2,28.0,0.5,27.5,0.5,26.3,0.7,Minnesota,null,null,null,null,null,null,null,null,null,null,27
0400000US30,40.8,0.4,44.2,0.4,28.5,1.1,26.7,1.3,27.5,2.0,Montana,null,null,null,null,null,null,null,null,null,null,30
0400000US23,45.7,0.3,48.2,0.4,29.1,0.8,28.7,1.2,29.6,2.9,Maine,null,null,null,null,null,null,null,null,null,null,23
