GEO_ID,B20004_001E,B20004_001M,B20004_002E,B20004_002M,B20004_003E,B20004_003M,B20004_004E,B20004_004M,B20004_005E,B20004_005M,B20004_006E,B20004_006M,B20004_007E,B20004_007M,B20004_008E,B20004_008M,B20004_009E,B20004_009M,B20004_010E,B20004_010M,B20004_011E,B20004_011M,B20004_012E,B20004_012M,B20004_013E,B20004_013M,B20004_014E,B20004_014M,B20004_015E,B20004_015M,B20004_016E,B20004_016M,B20004_017E,B20004_017M,B20004_018E,B20004_018M,NAME,B20004_001EA,B20004_001MA,B20004_002EA,B20004_002MA,B20004_003EA,B20004_003MA,B20004_004EA,B20004_004MA,B20004_005EA,B20004_005MA,B20004_006EA,B20004_006MA,B20004_007EA,B20004_007MA,B20004_008MA,B20004_008EA,B20004_009EA,B20004_009MA,B20004_010EA,B20004_010MA,B20004_011EA,B20004_011MA,B20004_012EA,B20004_012MA,B20004_013EA,B20004_013MA,B20004_014EA,B20004_014MA,B20004_015EA,B20004_015MA,B20004_016EA,B20004_016MA,B20004_017EA,B20004_017MA,B20004_018MA,B20004_018EA,state
0400000US30,34949,836,20339,4185,27583,1368,31601,698,42224,1244,56959,3409,41508,824,26819,7035,33149,2095,39452,2684,51293,1572,67457,7099,29360,1084,13824,3476,21828,824,27096,960,37042,2526,50977,2195,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,37290,574,25581,2179,30726,650,36221,920,43809,2286,60013,4012,41846,586,30582,2821,35685,1001,42558,2183,50824,1474,66514,6635,32620,807,17364,4516,23924,1337,31556,781,39346,2055,55061,3396,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,36882,213,22784,724,28401,675,33982,558,49295,907,62888,1856,42033,298,25908,610,32489,782,41033,440,61601,752,85824,2810,31821,236,17080,610,22260,477,29316,558,41442,429,52460,1097,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,39150,423,23946,854,30400,276,35172,498,54692,1432,67375,1217,45526,426,28174,1412,34876,967,42407,955,68442,2705,86461,2265,32256,257,19218,824,24540,613,29525,893,45433,1124,59203,2270,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,46189,1256,25840,2938,35328,2045,44619,2440,57708,4991,77402,6295,51904,770,28335,7134,41221,1358,50805,1250,72239,6601,91671,7326,38823,2486,22465,4413,26962,2921,36716,2369,49430,3911,66414,6106,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,36084,340,22738,1250,29436,878,32826,961,50081,972,61177,1135,43952,1226,27126,1232,36009,659,43228,2093,63089,3314,84519,4717,29529,786,16287,1157,21743,494,26923,563,40870,855,52156,862,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,39521,1248,29376,2922,31453,1155,36907,906,43198,2417,60524,1987,43604,1705,32181,3933,36907,1559,42345,2830,51227,1784,68226,5089,35199,1256,13094,9191,23928,1956,33434,2135,40370,2197,56970,2903,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,37600,732,28814,1800,32039,445,38018,1231,48779,2441,67845,2817,41612,475,31710,807,36416,903,42457,1506,56838,2085,76739,5988,33785,937,22148,866,28102,1514,33636,1349,42011,1070,61442,1928,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,33375,831,24872,1865,30250,559,31250,781,41804,1678,55120,2264,41146,646,26997,1480,37283,1325,41413,1515,50824,1707,65233,7716,27183,649,18292,2544,21741,579,25732,1040,35333,1578,50701,2218,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,35989,276,24881,1177,30193,427,34382,915,46162,808,58154,3316,42587,720,29979,1667,36792,789,42256,621,60202,2586,75076,3972,29960,513,16937,902,22654,654,27288,690,38745,924,49853,1183,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,41273,214,28345,1506,32708,627,38747,629,51879,440,65974,876,48413,722,32857,1507,40173,379,47320,636,64678,2054,77685,3166,34742,498,20848,937,25828,440,31875,364,44628,1088,59019,2040,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,18308,395,10347,771,14767,425,16979,343,24570,637,33911,2072,18350,494,10723,705,15487,341,19056,937,30133,1511,40068,4761,18259,507,8823,1103,12522,715,15659,405,22628,632,30446,1583,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,45865,319,24900,912,31831,471,39440,875,60105,1052,82600,2376,52702,870,29928,1288,37564,1019,47461,1118,73448,2896,103905,3155,38626,775,18794,1096,25030,889,31867,473,49399,1111,66151,1115,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,44738,1368,29625,6823,36576,1367,42018,899,50976,1115,64310,4295,51882,670,36513,10597,43038,3993,51859,900,62361,2313,74010,8419,35825,817,18126,3079,26586,1623,32199,1126,42860,2691,60681,3143,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,35650,397,21180,621,27686,835,32980,926,49131,1661,58079,2109,41550,417,24981,1616,32085,557,41343,591,60735,1147,75665,2710,30533,305,15983,762,22780,916,28059,906,40851,972,51082,815,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,40148,372,26327,815,31098,517,36161,539,51699,723,69381,2353,45753,646,30717,1247,36347,1052,41889,698,61680,853,83465,4877,34092,1098,20880,714,25281,858,30579,681,42787,1660,60376,1000,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,40159,1331,25838,3964,35160,2727,35766,1710,47980,3260,57555,4724,49882,2049,33760,8932,42500,3802,50953,2381,56213,4655,69990,9131,29876,1557,14736,3681,22651,1952,27469,2020,43354,2927,51701,2385,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,42156,126,24263,260,31954,181,39614,481,62347,291,90204,499,49434,462,28225,488,37216,331,46948,491,75350,594,104035,2781,36484,198,18510,330,26211,301,32608,491,52571,767,76281,725,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,33417,907,21680,1025,27238,604,31695,530,42497,1845,55339,2173,40917,493,26676,1741,33321,1893,40688,863,55584,2942,70227,4369,28049,938,14527,1417,20268,798,26072,734,36966,966,50125,2066,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,50202,381,25769,1546,35446,797,41716,611,64398,2320,83968,2966,57490,1649,30300,1470,41815,1194,50761,953,77382,2961,102012,2677,41303,627,20751,1075,29031,1388,35422,1097,52455,1489,71133,1360,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,39909,291,24047,460,30804,166,37027,242,55437,396,71167,746,46128,301,30042,518,36373,354,45735,567,67259,1044,89921,2941,32144,160,16629,281,24037,491,31216,276,49005,756,60570,409,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,50791,328,27088,844,35780,737,42074,425,63399,1904,86118,1280,56891,602,32224,1450,41992,738,50478,611,75723,1564,102083,905,43874,1062,20537,819,30034,909,36646,679,54227,2133,74180,2135,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,35254,196,22097,316,27900,494,33334,453,46380,458,61748,596,40065,297,26294,593,31663,306,39045,974,54482,1726,78851,2739,31012,182,17728,619,23407,427,30232,330,40960,340,52140,485,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,51070,283,26686,707,36248,599,41221,463,62154,568,81469,712,60441,403,31349,1098,44064,1994,50439,544,74818,2243,101067,629,42305,523,22790,940,28154,996,34933,896,52156,664,70561,820,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,66589,1502,25601,2814,31165,1459,37064,3596,68183,3279,100698,1370,72186,2694,27241,5605,31794,3005,38457,5365,75529,4239,114377,6745,61862,962,20563,5280,30609,1946,36411,4739,61771,2108,90096,4467,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,41127,351,27432,2012,33406,1146,37148,733,49238,1704,72603,3368,51572,399,34289,2450,41600,838,48318,1506,66005,1828,90701,3318,30357,437,18834,2908,25831,885,27224,1140,35253,1499,53893,2862,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,45764,220,23749,454,32286,217,40458,236,60985,359,77469,884,51253,200,27350,538,38605,969,47960,1046,70370,608,92345,1317,40527,204,18691,635,26412,348,34177,765,52888,1261,70156,787,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,50913,282,24963,940,34431,786,42079,490,65658,878,89332,1766,60183,644,30484,884,41717,697,51474,544,79360,2606,109510,4499,41869,376,18126,1158,27460,833,35177,836,55702,912,73106,1911,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,40052,207,22929,1037,31372,207,35933,323,52613,1077,67945,1388,46939,398,28751,1215,38353,827,43701,1100,65755,1112,81020,795,32376,195,17146,818,24472,586,30609,294,44604,1146,61048,464,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,37641,471,24461,1141,30417,340,34718,732,50659,447,61244,712,44727,826,28336,1623,36125,663,41528,504,61151,915,79974,4383,31817,284,19491,1234,24039,985,29767,667,41940,613,52216,1184,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,41258,184,26096,592,31870,268,37372,323,52668,909,71209,655,49087,552,30980,482,39936,675,46511,650,63743,1862,86241,1291,34281,496,20003,1031,25508,340,31192,331,45834,740,61803,687,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,39208,456,22405,599,30274,264,35414,351,52352,553,71057,599,46890,424,27124,757,35643,520,44171,1126,67074,1048,90097,2461,31734,214,17061,1186,23622,597,29370,449,42628,924,60108,1320,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,40310,398,29051,1836,30587,660,36808,514,50032,1197,62451,1709,46246,551,33234,3124,37422,1322,45538,596,57853,2777,75434,2938,32353,712,20669,1562,23270,966,30188,646,42052,1238,57714,1817,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,35694,680,26050,995,30790,586,32871,1377,44469,2970,61876,1988,41955,468,31733,1327,36052,1191,41502,776,56483,4061,77470,6327,27947,1344,17625,1999,22644,1556,26231,1037,37586,2291,51527,1574,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,32779,768,20626,928,26953,890,30800,577,45861,1551,61635,1271,37776,1224,24003,2144,31456,1117,37080,1215,53694,3906,79290,5500,27988,938,12750,1194,21270,1056,24981,1040,40442,1521,54761,1310,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,41737,506,26337,2522,35307,1075,40013,2023,50463,938,69668,4510,48622,1746,32525,4697,40439,1409,46279,2971,60577,2453,84133,6648,36420,673,21986,2719,30607,1218,33618,1425,44720,3665,60262,2423,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,36836,497,24899,3345,31037,691,35984,714,45177,1680,56641,2747,42207,905,30548,2337,36171,974,42101,1559,53911,3717,70213,7262,31178,557,20372,2382,24309,1557,30589,993,39642,2082,51458,2557,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,46329,449,28613,1433,35865,484,40755,371,61135,527,80520,742,55129,719,33759,2573,41933,669,50541,519,75974,1393,101005,949,37266,417,21844,552,28668,1085,32328,497,49957,1212,65937,1217,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,45283,1006,30423,1978,35673,1166,41218,1041,56513,1792,71954,3009,51957,771,38500,5397,42360,3257,50305,4347,67387,3796,81707,6807,38166,1856,22573,2530,29604,2172,35458,1807,48983,4196,67410,5384,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,37464,401,23893,575,30617,382,36486,408,51576,625,66004,1400,42527,698,26996,740,33353,1195,42559,1035,62789,2542,81550,2443,32626,534,19989,977,25871,673,31429,388,43836,1422,55622,1366,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,36410,260,22122,590,30074,394,33760,746,48256,1246,61543,806,41902,312,26355,868,34976,884,41919,608,60102,2395,77950,4604,31054,319,17599,1048,24246,804,28232,873,41443,551,53251,1948,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,39658,734,26462,835,30792,379,35549,521,49852,1220,61361,1019,46726,626,30896,887,36356,1002,44121,2014,61752,1257,77273,3084,31925,422,18975,1925,22553,942,28635,997,41299,709,52291,1231,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
