GEO_ID,B17020H_001E,B17020H_001M,B17020H_002E,B17020H_002M,B17020H_003E,B17020H_003M,B17020H_004E,B17020H_004M,B17020H_005E,B17020H_005M,B17020H_006E,B17020H_006M,B17020H_007E,B17020H_007M,B17020H_008E,B17020H_008M,B17020H_009E,B17020H_009M,B17020H_010E,B17020H_010M,B17020H_011E,B17020H_011M,B17020H_012E,B17020H_012M,B17020H_013E,B17020H_013M,B17020H_014E,B17020H_014M,B17020H_015E,B17020H_015M,B17020H_016E,B17020H_016M,B17020H_017E,B17020H_017M,NAME,B17020H_001MA,B17020H_001EA,B17020H_002EA,B17020H_002MA,B17020H_003EA,B17020H_003MA,B17020H_004EA,B17020H_004MA,B17020H_005MA,B17020H_005EA,B17020H_006MA,B17020H_006EA,B17020H_007EA,B17020H_007MA,B17020H_008EA,B17020H_008MA,B17020H_009EA,B17020H_009MA,B17020H_010MA,B17020H_010EA,B17020H_011EA,B17020H_011MA,B17020H_012EA,B17020H_012MA,B17020H_013EA,B17020H_013MA,B17020H_014EA,B17020H_014MA,B17020H_015MA,B17020H_015EA,B17020H_016MA,B17020H_016EA,B17020H_017EA,B17020H_017MA,state
0400000US13,5374920,6763,530610,20104,37523,4691,39930,4157,44033,5029,293384,11842,81243,5700,25343,2786,9154,1792,4844310,20352,286975,5906,314535,7807,345304,7357,2638673,13486,894943,8766,274095,4441,89785,3378,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,434277,1255,32089,3796,2732,1120,2110,808,1628,664,18871,2230,5424,1094,1217,547,107,137,402188,3824,27699,1510,27527,1547,26047,1631,230571,2809,71186,2575,14130,1382,5028,1319,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,3123901,4271,353479,15503,26862,2548,25195,3577,28531,3186,199886,9802,51318,3704,15771,1775,5916,1211,2770422,15732,160649,4156,179040,6824,196151,5234,1454222,10623,542708,5841,181778,4142,55874,3685,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,558277,901,58422,4930,3332,913,3405,1007,4833,1192,32703,3235,9924,1331,3088,882,1137,495,499855,5014,28392,1373,30069,2007,30920,1514,262841,3781,107143,2483,30124,1386,10366,1163,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1451197,2579,129680,7569,6246,1469,7017,1571,7064,1717,71506,5767,28060,3401,7306,1257,2481,742,1321517,8042,68831,2333,69808,3035,75733,3633,690485,6518,295534,4433,91708,2784,29418,2396,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1621584,2492,277102,14332,24379,3367,27301,3587,21910,2608,153651,7692,36662,2929,9257,1615,3942,963,1344482,14829,72389,3649,81476,4118,88052,4263,694181,9014,287827,4485,89422,2647,31135,2432,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,2500248,3591,307808,9387,27604,2743,26467,2941,20871,2022,175426,5390,40705,2709,11922,1460,4813,969,2192440,9587,132407,3480,135700,3563,150941,3512,1153704,6688,426762,4786,141367,3116,51559,2872,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,4600736,3044,385204,11823,26067,2816,26303,2635,24493,2205,218410,7815,57307,3217,20806,1875,11818,1340,4215532,11864,246299,3902,265467,5021,291305,4754,2245978,9594,827264,6627,243910,4006,95309,3658,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,30487,3922,11796,2236,826,536,1055,555,843,578,7082,1813,1470,694,391,324,129,175,18691,3347,640,482,764,417,403,288,12346,2689,3178,945,1011,481,349,370,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,5086996,4549,432971,18492,30971,3620,29409,3789,27415,3434,249728,10437,63280,4693,22171,2489,9997,1890,4654025,18581,279153,5001,294454,5704,316864,6484,2513801,10488,882629,7808,270802,4376,96322,4202,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,617303,1627,54106,4399,2700,1125,3215,1192,2113,654,32801,3355,6105,1023,3849,904,3323,953,563197,4801,44657,1706,41045,2268,39760,2201,302990,4141,96734,2231,27073,1364,10938,1421,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,3156619,3940,314527,14178,21344,3195,22395,3040,23436,3474,178681,7663,47215,3636,15554,2224,5902,1148,2842092,13623,162987,4001,179166,4697,181452,4776,1483233,9895,591445,7146,186097,4052,57712,3853,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,3095754,4202,344261,13547,24363,3874,23176,3527,19516,2594,200540,8379,54903,3698,13045,2168,8718,1618,2751493,14053,145688,4343,163326,5138,162357,5000,1458828,10098,583203,5736,174569,4207,63522,3309,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,474102,1228,46318,5820,3862,1171,3848,1399,3843,1042,25308,3300,7089,1461,1492,578,876,462,427784,5837,27195,1814,31148,2206,31995,1801,223545,4201,83115,2342,24017,1501,6769,1274,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,14244413,9864,1287610,27229,66507,5597,64803,4856,75509,6169,728515,17333,231109,8658,76946,4860,44221,3364,12956803,28573,659769,6898,667026,10826,719340,9324,6959140,19573,2719291,12755,857282,8316,374955,7397,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1639226,2772,194743,11564,18156,2863,16007,3161,12308,2304,107518,6706,28403,3360,8127,1242,4224,1078,1444483,11619,89034,3881,97044,4404,107811,4193,744048,8226,282237,5352,95671,3539,28638,2835,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,2300370,3498,140221,7982,7384,2082,7103,1470,7973,1416,75849,5742,26353,2718,8453,1409,7106,1182,2160149,8958,105158,2746,119724,3283,147259,3876,1130362,6772,453144,5059,139386,3842,65116,3219,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,11633748,9189,987132,29314,74451,5732,63224,6108,67551,6897,559558,17248,152045,7875,46214,4058,24089,2845,10646616,30935,658201,8304,684377,11749,738046,11600,5742376,21126,1995137,13045,613414,8560,215065,5970,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,2972090,4660,175979,8502,9814,1874,11315,2641,10280,1750,99567,5582,28589,2749,11169,1802,5245,868,2796111,9321,158106,3540,170236,3870,184318,4318,1498387,7719,545932,5264,170988,3741,68144,3312,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,11129598,10161,1091364,25370,69630,6020,62480,5484,68399,5888,551900,15411,221842,8976,79596,5233,37517,4352,10038234,26363,468950,8489,499505,8695,538713,9406,4829014,19939,2382438,14708,953888,11025,365726,9118,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,4720925,7229,317956,13303,13660,2909,14022,1960,18764,3118,178664,8417,58543,4431,21588,2437,12715,1465,4402969,14824,225409,4148,251614,5655,283895,6355,2417364,11662,861420,8285,252436,5007,110831,5097,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,245474,1667,15767,2364,72,119,126,151,780,640,12514,2071,1500,857,511,419,264,238,229707,2878,14542,633,7868,844,4737,725,167427,2482,24192,1323,8194,936,2747,914,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,2424335,2680,175448,12054,15330,2786,17085,3547,11589,2270,106945,6953,17104,2243,5296,1034,2099,733,2248887,12039,198740,3566,212885,5199,220893,4308,1203744,7614,294554,3806,88699,2407,29372,2346,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,10524371,7008,961247,22405,82832,5590,76600,5526,67675,4600,494911,12947,153116,6099,54569,4392,31544,2899,9563124,23201,526233,6870,548189,9123,606229,8255,5164238,16997,1865949,12644,590808,8036,261478,8369,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,4784084,5817,263464,14500,19700,3009,19008,2767,22369,3375,130312,7840,45293,3874,16609,2114,10173,1749,4520620,15503,243573,4600,271326,6190,306757,6650,2382001,10136,897698,7340,285330,5359,133935,4976,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,8951932,5820,966796,27649,88504,6943,83108,6882,74647,5435,536099,15663,123893,5312,40588,2915,19957,2393,7985136,29335,478877,7930,504997,8869,576130,9323,4252817,17957,1529511,8658,466029,6485,176775,5843,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,4724452,4545,519575,16878,45942,4463,46452,4378,43161,4581,285540,9011,68468,4812,21688,2150,8324,1409,4204877,18124,264675,5516,276880,6704,297592,6410,2236540,11259,790539,7609,251102,4297,87549,4746,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,9452620,6925,825522,21353,56759,5022,58602,5106,57874,4187,455179,11511,122524,5066,50237,3545,24347,2235,8627098,21664,477167,6441,507792,7949,563166,7520,4533790,14098,1758428,9727,558323,6512,228432,6767,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,7332776,4402,808100,20679,69295,4576,66060,4794,60575,4616,451470,11577,111292,5343,34425,2554,14983,1847,6524676,21791,374145,6145,398385,6644,450625,6737,3462806,14410,1296623,7942,394102,5835,147990,5091,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1475587,2457,125766,6918,10087,1764,8448,2212,7774,1384,73598,3844,15093,1987,5822,1035,4944,852,1349821,6842,95004,2336,96171,3145,103624,2739,702387,4891,249553,3435,74040,2172,29042,2089,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1411247,1953,144048,10492,13576,2357,11065,2303,10632,2974,79826,5687,18586,2884,7153,1333,3210,877,1267199,10584,90294,3290,95726,4035,108703,3523,653407,6797,229376,4177,66783,2441,22910,2010,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,759055,2399,88776,6247,6083,1483,4073,1185,5919,1448,47197,3936,18541,2097,5484,1224,1479,663,670279,6305,27050,1774,34066,2230,35236,2742,321450,4708,174082,3617,56999,2487,21396,2207,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,295269,1398,27374,3803,1379,712,1065,669,1675,771,15562,2395,6238,1471,788,344,667,555,267895,3976,15190,1072,12987,1514,9542,1419,143889,3262,63836,2140,16071,1138,6380,1117,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,696976,1320,58673,4770,4422,1197,3097,721,3925,980,33160,3033,7109,1419,3740,1077,3220,1038,638303,4629,45922,1502,47777,2081,46322,2004,326461,3917,124944,2309,32901,1896,13976,1750,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,5028353,4269,413252,12942,26310,3412,22923,2788,27647,2948,244803,8768,63480,3752,19036,2375,9053,1525,4615101,13100,276853,5013,277727,5941,282613,5777,2516309,11967,910582,8258,253688,5037,97329,4264,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,726907,3115,60245,5938,3545,1178,4138,1484,2302,801,32732,3610,10690,2123,4931,1048,1907,611,666662,6598,31955,1661,34658,2034,38709,2199,360703,5225,141442,3367,40539,1948,18656,1827,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,3820126,4220,343953,13900,20951,2917,20223,3055,19580,2731,188242,8275,64131,3975,20704,2143,10122,1854,3476173,14810,172208,4160,190147,4896,204355,4923,1708796,10336,799237,7628,303560,4847,97870,4753,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,4871770,5445,582951,20171,51933,4421,51349,4384,44410,3530,322908,11505,77904,4422,24894,2721,9553,1392,4288819,20996,247396,5258,263906,8220,297903,6845,2313250,12311,828981,9053,257945,4503,79438,3846,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2144757,2471,202742,10352,15530,2170,16525,2562,14363,2230,114027,6722,28496,2949,8854,1273,4947,1115,1942015,10628,129723,2922,136681,4020,147272,3341,1015115,8056,359659,5265,108063,3088,45502,2887,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
