GEO_ID,B19001A_001E,B19001A_001M,B19001A_002E,B19001A_002M,B19001A_003E,B19001A_003M,B19001A_004E,B19001A_004M,B19001A_005E,B19001A_005M,B19001A_006E,B19001A_006M,B19001A_007E,B19001A_007M,B19001A_008E,B19001A_008M,B19001A_009E,B19001A_009M,B19001A_010E,B19001A_010M,B19001A_011E,B19001A_011M,B19001A_012E,B19001A_012M,B19001A_013E,B19001A_013M,B19001A_014E,B19001A_014M,B19001A_015E,B19001A_015M,B19001A_016E,B19001A_016M,B19001A_017E,B19001A_017M,NAME,B19001A_001EA,B19001A_001MA,B19001A_002EA,B19001A_002MA,B19001A_003EA,B19001A_003MA,B19001A_004EA,B19001A_004MA,B19001A_005MA,B19001A_005EA,B19001A_006EA,B19001A_006MA,B19001A_007EA,B19001A_007MA,B19001A_008EA,B19001A_008MA,B19001A_009EA,B19001A_009MA,B19001A_010EA,B19001A_010MA,B19001A_011EA,B19001A_011MA,B19001A_012EA,B19001A_012MA,B19001A_013EA,B19001A_013MA,B19001A_014EA,B19001A_014MA,B19001A_015EA,B19001A_015MA,B19001A_016MA,B19001A_016EA,B19001A_017EA,B19001A_017MA,state
0400000US02,182659,3040,6860,1167,5419,1095,5160,1174,5381,964,4933,1126,5502,1065,5892,1055,5192,1011,5721,1067,12018,1719,20584,2136,25181,2127,22719,2234,15695,1821,17384,1835,19018,1967,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1285812,9516,82285,4714,61397,4252,62110,3419,68193,4241,61184,3613,65774,4231,55848,3508,55525,3911,50155,3585,99839,4684,132397,5662,171482,5577,114944,4701,69339,3381,69593,3921,65747,4585,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,249621,3466,14255,2216,12203,1539,9948,1376,10616,1274,9694,1335,12048,1159,11554,1390,10295,1417,8590,1051,22254,2120,24226,1955,37526,2310,26176,2035,14633,1460,13488,1515,12115,1279,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,780236,7229,41167,3317,26041,2641,29584,2164,34771,3396,31857,2698,36975,2842,32974,2703,37776,3075,34856,3108,61863,3557,76803,3952,108408,4477,77843,4058,45149,3464,53611,3155,50558,3385,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,692350,6464,61444,4182,42613,3422,46076,3154,44199,4038,41150,3171,41317,3208,38179,3385,32469,3198,30763,2860,53323,3531,68818,3484,70315,3995,54002,3014,25908,2784,22032,2231,19742,2266,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,1134498,6150,69434,3469,54061,3033,55124,3007,60401,3651,50455,3198,60458,2913,54197,2886,54785,3339,51666,3133,94749,4077,122868,4471,146162,3908,94078,3676,55800,3582,55262,2978,54998,3578,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,2098240,7704,87528,3766,83915,3842,78695,3559,95284,4415,92390,3594,100129,3941,95880,4632,94917,4538,88032,3690,169037,5294,239891,6205,303012,7039,213208,5992,132094,4353,119696,3925,104532,3336,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,763228,9460,192157,7112,92058,4775,78902,4825,65712,4368,48523,3505,41985,2975,37300,3295,33468,2467,26653,2494,41590,3405,36513,2890,30879,2890,15638,2183,7250,1852,5996,1303,8604,1538,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,2261200,11948,99710,5358,72397,4215,75477,4393,79981,4593,75734,4326,77207,4814,75768,3705,83005,4093,77519,4118,150902,6728,215850,8333,302994,7881,228318,6667,170475,5545,204935,6642,270928,6180,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,284841,4081,14543,1924,11963,1539,12241,1794,10352,1961,11418,1466,10815,1428,10589,1398,12557,1565,12867,2039,21569,2216,28483,2532,40195,2694,33550,2582,18642,1908,19351,2438,15706,1872,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1352947,10101,71486,4259,54491,3923,58614,3857,61210,3908,61808,4055,69475,4328,59610,4119,62209,4203,55152,3432,108416,5273,149662,6263,185904,6479,126464,6111,71926,4224,77290,3533,79230,4037,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1434525,7485,72822,3572,56179,3576,58539,4181,63418,3657,63694,4414,65097,4444,63204,3939,62674,4062,58040,3956,107747,4727,150609,6904,197911,7366,137270,6494,88100,4731,93632,4260,95589,4517,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,214181,3549,11018,1956,6875,1280,10342,1815,9984,1497,9055,1533,11528,1646,8589,1552,8476,1501,10167,1438,15684,1652,24020,2578,29574,2522,22096,2362,12975,2051,13158,2096,10640,1605,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,8447796,25887,389789,10405,300941,8566,286231,7135,329424,8577,288690,8520,303471,9368,293286,9930,303721,9826,268400,8274,538071,11444,772260,13380,1049163,13492,845372,11136,583631,11945,787250,14211,1108096,14972,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,672934,5946,46648,4075,31058,3403,35118,3177,36299,3345,33174,3357,33317,3327,27856,2795,31882,3107,30899,3020,50933,4048,76583,4322,91553,5057,51971,3396,33416,3152,32326,3292,29901,2649,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,1093200,7244,46258,3746,32375,2612,34362,2971,38281,3549,36672,2644,36248,3097,33205,2670,37765,2907,32815,2958,71129,3845,98441,4386,135088,5243,112539,5306,84925,4844,111508,5014,151589,4891,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,7330951,23795,418218,10837,292071,10475,291722,9029,336807,9896,307342,9370,331473,12384,304522,8880,311892,10468,290063,8658,568157,14177,727458,13375,924966,16079,687098,11910,446721,12350,508355,11185,584086,11626,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1309061,9277,46603,3637,31917,2702,33227,3042,38303,2717,35526,2879,37101,3020,39969,2844,39253,2838,36750,2744,80205,4635,112710,4318,168440,5603,147454,6376,108624,4874,151935,6301,201044,6800,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,6169825,21433,359565,9775,258006,9821,279507,9306,310830,9934,289244,9553,311033,8537,284122,10243,271949,8249,261068,8459,497948,12557,641068,12299,773309,15925,539279,10227,328007,8216,349451,8200,415439,10332,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,2134881,9421,99482,4852,86075,4969,73534,4215,73053,3797,70159,4028,68523,4298,64905,4761,66796,3715,59909,4304,127491,6007,184095,6750,256601,7716,221944,7967,167140,6405,220328,5628,294846,6634,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,132738,3202,5369,1290,2016,981,1707,743,1925,729,901,352,1735,785,1562,511,2447,893,1962,799,3366,864,7734,1248,14056,1693,14815,1782,12805,1969,17272,1761,43066,2055,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,888139,5869,32098,2860,23274,2476,25223,2371,29035,2814,33242,2830,32445,2712,32024,3348,36707,3241,38190,2843,68772,4564,101781,4136,139571,5737,107096,5001,65094,3140,63997,3515,59590,3110,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,5003854,19847,250070,7447,208485,6896,192965,7908,201200,7370,179129,7168,180924,6426,168855,6816,170613,6730,163376,6664,324580,7850,431686,9850,622268,13229,489915,9169,355957,7592,440828,9808,623003,10978,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,2297761,12191,88368,4789,61352,4966,74567,5206,80317,4287,70639,3698,76690,4482,74392,4243,64825,4078,65058,4712,135357,6094,200998,7298,281875,7772,239121,6459,179888,7599,250716,6615,353598,6948,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,3872729,12477,210911,6769,159612,5896,170582,6582,182795,6907,175674,5661,184559,6841,172119,5796,176562,5085,163558,5713,312713,7681,412130,8700,532107,9742,376359,8706,220217,6719,216257,6672,206574,6423,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,2035182,10479,104730,5140,89381,5510,90594,4048,100669,5077,95114,5261,111365,5373,97455,4839,101832,4950,91769,4748,164916,6204,222452,7550,263178,8423,180743,5437,105522,4426,105900,4799,109562,4489,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,4229690,12568,209258,5739,170835,6910,181635,5841,187451,6616,184745,6059,194374,5892,175187,5925,172642,4921,166377,6271,319732,7295,442499,8349,564816,9363,416758,9164,262957,6178,285180,7954,295244,7428,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,3189053,11124,162842,5124,126322,4898,137620,5472,154725,4891,138398,4992,154454,5173,148737,5119,153481,4601,129370,4878,257935,7796,347575,8349,430404,8708,293861,6796,181158,5327,191838,5940,180333,5033,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,685851,3800,31025,2760,28939,1873,30447,2487,31033,1996,30065,2259,31956,2272,32121,2370,30146,2122,30101,2104,58086,2641,74243,3166,95070,3195,70004,3352,41143,2343,37859,2373,33613,2330,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,589327,5917,30487,3151,25899,2774,25498,2396,32716,2786,24338,2502,30168,3051,29560,2555,29908,2679,27600,3043,53215,3316,72021,4959,75403,4471,52934,4015,27309,2837,27456,2506,24815,2372,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,638178,5908,54580,3764,38592,3586,32600,3088,38605,3078,33836,3086,32953,2860,29719,3000,30063,3219,27768,2831,49921,3737,63982,3841,70054,4254,50216,3483,28122,2539,28996,2719,28171,2567,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,144808,3603,8579,1712,4065,998,4715,995,3311,753,3531,854,6113,1107,3891,1053,6052,1161,4119,1114,11443,1634,12330,1613,18566,2295,15978,1859,11686,1552,13105,1543,17324,1680,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,309326,3631,13725,1773,12888,1547,11382,1389,12268,1633,15230,1835,18331,2048,15143,1752,15838,2015,15966,2261,24862,2275,34377,2588,47239,3234,31635,2306,14163,1440,14297,1661,11982,1560,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,2305845,11709,96314,4356,67947,4327,75525,4662,82776,5019,77008,5079,85350,4792,88661,4969,88744,4968,82881,4139,164957,6753,240051,7790,316701,10430,248067,7198,168052,5753,201875,6435,220936,6824,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,345834,4821,20029,2396,17474,2124,14019,1904,12506,1813,13748,2214,12737,2152,13271,2020,13197,2083,10034,1642,26679,3022,32951,2912,42145,3069,39787,2715,23175,2362,27714,2625,26368,2047,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,2153247,10590,111885,5431,75812,4293,94640,5588,105393,4945,95130,4729,104920,4701,101623,5174,94491,5062,89078,5235,181272,6456,234165,6802,287330,8872,194201,5914,123462,5688,127941,5960,131904,5498,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,2064159,9619,122089,6577,97941,5645,105112,6036,100215,5117,99464,4569,102312,6268,104203,4911,97967,4309,83384,4821,170935,5541,216629,7454,269800,7605,181170,5460,108022,5156,97785,4991,107131,5104,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,987191,7778,49058,3228,41264,2876,43006,3820,47060,2962,47020,3219,50606,3529,43849,3033,46473,3427,42328,2679,78484,3903,108926,4622,133742,4775,91844,4285,50938,3391,59866,3365,52727,3020,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
