GEO_ID,B21004_001E,B21004_001M,B21004_002E,B21004_002M,B21004_003E,B21004_003M,B21004_004E,B21004_004M,B21004_005E,B21004_005M,B21004_006E,B21004_006M,B21004_007E,B21004_007M,NAME,B21004_001MA,B21004_001EA,B21004_002MA,B21004_002EA,B21004_003MA,B21004_003EA,B21004_004EA,B21004_004MA,B21004_005MA,B21004_005EA,B21004_006MA,B21004_006EA,B21004_007MA,B21004_007EA,state
0400000US06,32409,99,46963,837,47563,951,40383,2317,31927,101,38692,360,26748,148,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,24567,528,36899,1682,37717,1906,31508,2769,23484,583,30395,494,19761,536,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,37627,611,46714,1780,47250,1924,40318,3963,36948,448,46525,870,30915,432,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,30853,106,44413,747,45384,669,38254,2458,30157,112,36339,210,24227,194,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,40272,297,56140,1833,56579,1997,53803,3457,38608,573,46026,516,33202,654,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,27937,255,39774,699,40493,595,33823,2426,26923,155,31820,182,23225,208,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,38087,495,42755,1293,43254,1465,37697,5684,37673,492,47358,688,31133,295,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,51411,982,53860,11578,52465,10296,79135,41173,51344,999,56300,1997,47396,2127,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,31881,291,46981,1488,47881,1647,34035,3264,31260,306,41924,453,22474,470,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,34603,285,41091,633,41631,627,32387,2549,34050,301,41037,216,28830,330,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,39063,451,46848,1383,47479,1398,40645,4924,38468,474,49288,1019,31192,290,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,30669,142,37847,829,38444,860,32195,2274,30130,151,37295,254,24440,241,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,30222,193,37417,770,37941,923,30684,3815,29452,359,36058,324,24559,328,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,31327,148,37512,634,37888,655,32143,2607,30920,157,39922,369,25109,209,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,30260,145,37313,625,37992,787,28162,3533,29594,259,37078,331,23707,251,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,32259,322,44167,1775,44403,1779,41553,6412,31597,324,39621,764,25825,482,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,28156,709,36758,1895,38089,2495,30247,9853,27158,513,35392,965,21705,474,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,25681,420,40614,1264,41170,1492,33097,8252,24410,482,29749,816,20722,452,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,34663,849,47814,2701,47829,3028,47764,6910,32914,907,39349,1722,30046,679,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,31377,409,39049,2030,39623,2316,36038,1781,30835,428,37844,1011,25574,567,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,36524,238,47063,1003,48253,1122,36690,2185,35639,269,45075,706,28864,471,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,32263,603,41374,2334,41693,2381,35152,12217,31839,561,40378,1089,26546,929,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,30595,205,40208,1032,40567,1041,36757,2227,29848,394,34984,530,25206,317,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,27986,352,39119,1102,39629,1118,34016,3067,26946,234,32869,632,22494,330,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,30980,265,38514,1608,39192,1647,35073,5785,30456,284,37481,1025,24716,551,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
