GEO_ID,C27002_001E,C27002_001M,C27002_002E,C27002_002M,C27002_003E,C27002_003M,C27002_004E,C27002_004M,C27002_005E,C27002_005M,C27002_006E,C27002_006M,C27002_007E,C27002_007M,C27002_008E,C27002_008M,C27002_009E,C27002_009M,C27002_010E,C27002_010M,C27002_011E,C27002_011M,C27002_012E,C27002_012M,C27002_013E,C27002_013M,C27002_014E,C27002_014M,C27002_015E,C27002_015M,C27002_016E,C27002_016M,C27002_017E,C27002_017M,C27002_018E,C27002_018M,C27002_019E,C27002_019M,C27002_020E,C27002_020M,C27002_021E,C27002_021M,NAME,C27002_001EA,C27002_001MA,C27002_002EA,C27002_002MA,C27002_003MA,C27002_003EA,C27002_004EA,C27002_004MA,C27002_005EA,C27002_005MA,C27002_006EA,C27002_006MA,C27002_007EA,C27002_007MA,C27002_008EA,C27002_008MA,C27002_009EA,C27002_009MA,C27002_010EA,C27002_010MA,C27002_011EA,C27002_011MA,C27002_012EA,C27002_012MA,C27002_013EA,C27002_013MA,C27002_014MA,C27002_014EA,C27002_015EA,C27002_015MA,C27002_016EA,C27002_016MA,C27002_017EA,C27002_017MA,C27002_018EA,C27002_018MA,C27002_019EA,C27002_019MA,C27002_020EA,C27002_020MA,C27002_021EA,C27002_021MA,state
0400000US08,5604105,2082,2794853,5393,689479,4825,450038,9496,239441,8648,1740818,4923,1313769,11079,427049,10576,364556,1466,210959,4571,153597,4720,2809252,4984,655579,5202,421151,8866,234428,9105,1724599,4440,1313260,10296,411339,10056,429074,1808,255093,4732,173981,4715,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,6592504,1089,3231118,5706,850327,5407,535265,10684,315062,9934,1931120,5133,1475565,13658,455555,13612,449671,2582,272516,4665,177155,4604,3361386,5708,810049,5289,512655,11104,297394,9917,1985120,4474,1484561,12447,500559,12709,566217,2122,348178,5521,218039,5700,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,4388204,1183,2142570,5021,547439,4809,298280,8500,249159,8350,1279495,3802,890798,9821,388697,9193,315636,1680,192863,4793,122773,4630,2245634,5101,518655,4640,292596,7521,226059,7983,1333099,4411,904219,10660,428880,9806,393880,2043,238790,5472,155090,5097,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4556078,1982,2194791,6928,596489,6078,286487,8608,310002,9270,1291675,5183,855848,9749,435827,10405,306627,2448,166205,4544,140422,4474,2361287,6963,564005,6317,270755,8421,293250,9980,1405024,4938,905100,12672,499924,11783,392258,2581,210072,4961,182186,4883,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,12563908,1621,6148424,5170,1548178,5049,978218,12557,569960,12008,3754521,4868,2876359,14381,878162,14744,845725,2427,515118,7086,330607,6975,6415484,5220,1479566,5816,928384,10830,551182,10465,3856107,5191,2874085,15515,982022,14503,1079811,3233,645308,8015,434503,7904,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,3113029,531,1540690,3831,400465,4034,268619,6350,131846,6424,907758,3810,730881,6753,176877,6380,232467,1499,159093,2919,73374,3014,1572339,3755,380297,3470,256709,5082,123588,5348,908804,2992,714764,6751,194040,6728,283238,1719,197681,2879,85557,2683,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,1339549,562,659292,2375,140627,1960,103504,3250,37123,3165,409590,2410,325951,4441,83639,4212,109075,974,72777,2312,36298,2192,680257,2304,139280,2217,96438,3607,42842,3494,413117,2064,331720,4316,81397,4002,127860,1097,84915,2782,42945,2623,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,2960503,988,1441597,4491,379021,4173,178348,5947,200673,6202,840718,4243,570902,8061,269816,7382,221858,1991,124888,3594,96970,3293,1518906,4340,367733,3729,167793,6188,199940,7194,882139,3631,591023,8036,291116,7360,269034,1977,154485,3796,114549,3878,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,952211,1135,456419,2074,108013,1518,66351,2769,41662,2751,268647,1688,199511,4286,69136,4438,79759,817,56825,1920,22934,1945,495792,1400,107117,1727,67044,3614,40073,3670,291547,1196,217129,4813,74418,4541,97128,703,65731,2272,31397,2432,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,5553564,740,2761536,3436,704382,3619,495368,6046,209014,6876,1663527,3713,1334516,8991,329011,8311,393627,1810,274407,3913,119220,3331,2792028,3590,671732,3241,472235,6852,199497,6735,1655571,3428,1315759,8006,339812,8011,464725,2044,335101,3808,129624,3730,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US30,1047075,795,525012,2718,126669,2203,70139,3332,56530,3339,303788,2347,216381,4378,87407,3969,94555,990,59059,2516,35496,2380,522063,2665,117380,2151,65414,3237,51966,3192,303767,2269,223340,4891,80427,4263,100916,1029,62594,2053,38322,2014,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1323289,517,646823,2231,135902,1699,89156,2975,46746,3082,389382,2130,286455,5190,102927,4789,121539,911,73423,2555,48116,2488,676466,2176,128229,1815,86962,3194,41267,2931,402176,2220,304636,4310,97540,4368,146061,1286,86731,3154,59330,2924,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,10183721,3716,4892959,7859,1251199,8265,694365,11609,556834,12068,2918500,8026,2134404,15148,784096,14772,723260,3174,441765,6671,281495,6294,5290762,7151,1195121,7890,677226,12583,517895,13367,3169856,5466,2341806,16581,828050,14832,925785,2714,565513,7513,360272,7514,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,10334958,2874,4973125,7923,1366216,7196,765872,14026,600344,14731,2984263,8717,2141188,17559,843075,19025,622646,3105,364273,6685,258373,7156,5361833,7510,1304362,6926,728317,12861,576045,14261,3254318,7770,2345967,19428,908351,16630,803153,3866,449948,8617,353205,8386,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,713033,1423,362282,1964,97873,1326,60217,2831,37656,2872,220533,2356,142817,4273,77716,4195,43876,1110,27282,1774,16594,1572,350751,1720,94715,1374,58140,2787,36575,2745,213514,1619,146906,3657,66608,3630,42522,986,24865,1334,17657,1401,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4810094,1546,2313941,5729,599870,6830,333982,9019,265888,9088,1359719,5873,984423,11036,375296,9773,354352,2690,221486,5506,132866,4937,2496153,5540,563117,5580,315401,8348,247716,7533,1475334,4949,1071066,9561,404268,9937,457702,2525,275767,5359,181935,5343,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,620066,406,304978,1249,64045,1416,38738,2468,25307,2829,185006,1686,136202,3130,48804,2825,55927,850,34568,1487,21359,1571,315088,1242,60794,1140,38616,2229,22178,2181,189656,1143,143662,3166,45994,3090,64638,1056,41398,1652,23240,1849,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2998585,1702,1493695,2828,370476,2179,223949,6445,146527,6009,901674,2826,638824,8357,262850,8395,221545,1036,118858,3792,102687,3731,1504890,2461,351506,2530,208422,6674,143084,7013,904305,2703,632517,9296,271788,9178,249079,937,124221,3544,124858,3427,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1776965,393,875991,2882,199646,2991,108559,5435,91087,5107,514897,2752,342321,7537,172576,6886,161448,1371,100852,3378,60596,3163,900974,2890,188386,3277,102386,4741,86000,5334,522049,2640,341871,7137,180178,6929,190539,1198,119808,3608,70731,3532,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3861581,1714,1890693,4375,514604,3494,277230,6209,237374,6320,1107695,3799,762309,7920,345386,7261,268394,1561,167269,2912,101125,3041,1970888,3998,496824,3929,266307,5242,230517,5109,1141793,3006,794120,8342,347673,8132,332271,1758,208247,3846,124024,3813,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
