GEO_ID,B17019_001E,B17019_001M,B17019_002E,B17019_002M,B17019_003E,B17019_003M,B17019_004E,B17019_004M,B17019_005E,B17019_005M,B17019_006E,B17019_006M,B17019_007E,B17019_007M,B17019_008E,B17019_008M,B17019_009E,B17019_009M,B17019_010E,B17019_010M,B17019_011E,B17019_011M,B17019_012E,B17019_012M,B17019_013E,B17019_013M,B17019_014E,B17019_014M,B17019_015E,B17019_015M,B17019_016E,B17019_016M,B17019_017E,B17019_017M,B17019_018E,B17019_018M,B17019_019E,B17019_019M,B17019_020E,B17019_020M,B17019_021E,B17019_021M,B17019_022E,B17019_022M,B17019_023E,B17019_023M,NAME,B17019_001EA,B17019_001MA,B17019_002EA,B17019_002MA,B17019_003EA,B17019_003MA,B17019_004MA,B17019_004EA,B17019_005EA,B17019_005MA,B17019_006EA,B17019_006MA,B17019_007EA,B17019_007MA,B17019_008EA,B17019_008MA,B17019_009MA,B17019_009EA,B17019_010MA,B17019_010EA,B17019_011EA,B17019_011MA,B17019_012EA,B17019_012MA,B17019_013EA,B17019_013MA,B17019_014EA,B17019_014MA,B17019_015EA,B17019_015MA,B17019_016EA,B17019_016MA,B17019_017MA,B17019_017EA,B17019_018MA,B17019_018EA,B17019_019EA,B17019_019MA,B17019_020EA,B17019_020MA,B17019_021MA,B17019_021EA,B17019_022MA,B17019_022EA,B17019_023MA,B17019_023EA,state
0400000US37,2622295,20703,266430,10873,94082,5614,53327,3954,40755,3641,172348,9710,27997,3085,10073,1904,17924,2855,144351,8417,33546,2983,110805,7641,2355865,20602,1826154,19501,1513393,15712,312761,11314,529711,13915,150990,6409,85056,4850,65934,4866,378721,11309,200700,7017,178021,9075,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,2537406,21205,275202,8546,88327,5121,51015,4381,37312,3137,186875,7293,29266,3896,8970,1728,20296,3386,157609,6344,40461,3283,117148,5960,2262204,21079,1695048,18376,1389790,17150,305258,10340,567156,13788,154095,7603,89836,5386,64259,4887,413061,12027,212638,8534,200423,8235,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,167527,4191,12621,1743,5054,948,3005,622,2049,623,7567,1325,2710,940,1431,773,1279,511,4857,966,1549,480,3308,771,154906,4331,122770,3806,94450,3257,28320,2674,32136,2711,12903,1670,8317,1274,4586,1098,19233,1875,11335,1401,7898,1343,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1214794,12486,148603,5524,47724,3630,29117,2741,18607,2494,100879,5233,11145,1924,5636,1466,5509,1130,89734,4879,24191,2449,65543,4406,1066191,13354,831503,12499,708135,10377,123368,5909,234688,7313,66804,4960,42710,3517,24094,2988,167884,6437,97167,5393,70717,5139,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,155804,3606,9658,1519,4220,921,2771,630,1449,611,5438,1238,1013,472,479,298,534,373,4425,1124,1198,396,3227,1025,146146,3549,118524,3336,105243,3466,13281,1868,27622,2484,11026,1374,7300,1071,3726,952,16596,2150,11202,1497,5394,1256,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,706638,8667,64271,3303,24851,2738,11297,1453,13554,2147,39420,3004,9671,1509,2631,758,7040,1427,29749,2768,6247,1102,23502,2651,642367,8611,464530,8471,344492,7732,120038,5337,177837,6823,69006,4122,35767,2928,33239,3046,108831,4958,53196,3665,55635,4272,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,461911,6789,60272,4189,24544,2622,16482,2024,8062,1620,35728,3101,7766,1696,3580,1164,4186,1254,27962,2809,10232,1562,17730,2414,401639,6907,322727,7498,284692,6808,38035,3337,78912,4693,26062,2625,18674,2464,7388,1365,52850,3836,35898,2940,16952,2320,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,983307,7405,112542,4172,41055,2392,21691,1735,19364,1820,71487,3683,11867,1730,4692,851,7175,1496,59620,3360,14706,1443,44914,3250,870765,7305,675235,7220,556540,6784,118695,5076,195530,4504,67287,3264,39965,2431,27322,2553,128243,3951,70923,3352,57320,3069,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,1487370,10614,103509,4884,37813,2556,23309,1741,14504,1894,65696,4093,12464,1768,3679,689,8785,1571,53232,3618,9245,1198,43987,3557,1383861,10404,1112837,10666,970385,9204,142452,6163,271024,8041,100665,4859,59439,2863,41226,3627,170359,5643,89853,3709,80506,3776,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,791354,11339,314362,8322,117423,5167,82519,4426,34904,3151,196939,6652,40671,3550,16926,1947,23745,2869,156268,5478,60390,4214,95878,4769,476992,9063,320647,7229,279424,6942,41223,3296,156345,5562,41547,3143,29205,2342,12342,1836,114798,4205,90735,3922,24063,2350,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,2094307,16182,148530,6199,51107,3994,25947,2440,25160,3593,97423,5126,13713,1988,5064,1023,8649,1597,83710,5020,21656,2473,62054,4317,1945777,15975,1527971,14740,1241180,14935,286791,7897,417806,10834,131504,6476,74651,5181,56853,4729,286302,8152,159085,6584,127217,6063,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,187919,5457,10750,1615,3914,1091,1975,466,1939,906,6836,1312,1385,634,298,194,1087,591,5451,1274,1436,556,4015,1203,177169,5279,145435,5370,123125,4969,22310,2703,31734,3004,11670,1583,7047,1199,4623,1176,20064,2233,10092,1414,9972,1665,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1258273,13739,136160,5539,41703,3533,26895,2585,14808,2224,94457,4424,14768,2259,6065,1455,8703,1680,79689,4252,22062,2541,57627,3970,1122113,13870,853849,11439,735332,10303,118517,6019,268264,9353,72204,4980,44104,3592,28100,3283,196060,7595,113915,5703,82145,5736,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1027648,10811,82653,5378,34677,3587,16272,2317,18405,3019,47976,4594,10053,1917,3123,997,6930,1650,37923,4088,7517,1638,30406,3473,944995,11105,758860,10348,609670,9489,149190,5451,186135,6564,67226,4127,37701,3079,29525,3188,118909,5810,65734,4299,53175,3737,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,144525,4783,10239,1789,4041,1077,2350,807,1691,715,6198,1463,1226,588,454,335,772,443,4972,1267,1464,597,3508,1197,134286,4506,112665,4199,97868,4042,14797,2302,21621,2479,7407,1396,5397,1216,2010,841,14214,1941,8929,1377,5285,1254,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,8934621,23655,811643,14917,348830,9073,125737,5343,223093,8328,462813,11679,90510,4846,22971,2511,67539,4065,372303,11909,68932,4410,303371,10616,8122978,22881,6109593,28167,4264944,25604,1844649,20391,2013385,18959,700604,11794,333824,8382,366780,10352,1312781,18296,625212,11742,687569,14686,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,727948,11079,109072,6161,28260,3097,18537,2394,9723,1774,80812,5643,8416,1625,4280,1062,4136,1234,72396,5624,21769,3099,50627,4511,618876,9767,463500,10340,395271,9193,68229,4688,155376,6286,37941,3745,25524,2881,12417,2168,117435,4759,70251,4437,47184,3844,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,891935,10679,62963,3956,18738,2126,7650,1200,11088,1952,44225,4037,7172,1594,1549,600,5623,1369,37053,3658,4738,1038,32315,3613,828972,10321,631579,10503,539423,9046,92156,5508,197393,6544,59814,4566,35556,3380,24258,2929,137579,6167,73382,3793,64197,4654,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,6730268,29102,767608,16310,316242,11180,168828,6671,147414,7938,451366,11723,63956,5010,26633,3232,37323,3487,387410,11193,103583,6165,283827,9428,5962660,29586,4555732,28065,3630136,26170,925596,18513,1406928,20073,441588,12717,236487,7953,205101,10918,965340,15914,516054,10505,449286,12482,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1472372,11475,88511,5106,27194,2537,13383,1596,13811,1797,61317,4316,8663,1677,2770,734,5893,1508,52654,3922,12049,1692,40605,3663,1383861,12434,1042239,9663,866719,9119,175520,7809,341622,10057,93063,5510,56699,3968,36364,3290,248559,8922,143119,6253,105440,6379,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,5026515,28230,488362,11115,202949,8368,112764,5768,90185,6135,285413,8607,49092,3964,20430,2820,28662,2677,236321,8318,65469,4991,170852,7554,4538153,27789,3435109,27603,2746268,21945,688841,16191,1103044,18421,338990,10141,191867,7115,147123,8351,764054,15997,419652,11757,344402,12600,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,1644205,12629,106906,5425,35611,3355,15351,1859,20260,2654,71295,4014,9689,1938,2684,786,7005,1675,61606,3992,9470,1465,52136,3747,1537299,12862,1189633,13298,976547,12048,213086,7327,347666,9006,99598,4913,60779,3782,38819,3668,248068,7958,130363,5499,117705,5769,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,121529,3987,13761,2006,1755,536,687,377,1068,418,12006,1895,1584,783,557,454,1027,596,10422,1779,1051,670,9371,1727,107768,3941,71254,3023,47466,2565,23788,2411,36514,3017,8584,1455,4243,1014,4341,1051,27930,2674,11981,1602,15949,2180,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,743767,8138,45593,3522,22058,2806,10533,1487,11525,2113,23535,2681,3151,986,1191,605,1960,790,20384,2524,7076,1427,13308,2188,698174,8382,586349,7535,486371,7584,99978,5123,111825,5698,41684,3275,24175,2493,17509,2172,70141,4366,43424,3062,26717,2980,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,4632936,21570,465342,12311,177681,8479,59499,4035,118182,6752,287661,9948,43511,3721,9563,1495,33948,3250,244150,9135,32589,3149,211561,8612,4167594,21693,3065832,21310,2278473,17791,787359,15985,1101762,15179,317254,9412,158281,6435,158973,7666,784508,12102,347414,7843,437094,11216,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,2231636,16928,154894,6289,55682,4821,21981,2602,33701,3532,99212,5453,14999,2387,3120,922,11879,2191,84213,4661,14063,1987,70150,4159,2076742,16581,1608112,15838,1282648,12583,325464,9152,468630,11074,143452,6170,76967,4361,66485,4944,325178,9177,175588,6196,149590,6938,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,2924244,16447,283821,8789,80024,4113,43715,2689,36309,3319,203797,7926,31589,2905,9891,1480,21698,2553,172208,8087,34778,2781,137430,7804,2640423,18155,2032543,17860,1759733,16628,272810,8775,607880,11599,196031,7393,121196,5223,74835,4674,411849,8909,227090,6487,184759,6607,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,1550876,14411,139886,5874,53421,4133,29883,2982,23538,2751,86465,4380,14625,1876,4856,1129,9769,1784,71840,3776,17488,1980,54352,3600,1410990,14568,1106081,12858,947031,12299,159050,6746,304909,9794,95042,6018,58268,4005,36774,3645,209867,7185,116315,4768,93552,5819,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,3235257,16951,263075,8044,84281,3938,49302,3302,34979,2994,178794,7266,32802,3080,10348,1259,22454,2804,145992,6077,39957,3201,106035,6022,2972182,17693,2326988,17024,2026481,15309,300507,8076,645194,12617,203530,6860,133548,5129,69982,4373,441664,10539,262574,8131,179090,7203,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,2520001,12884,238401,7742,81866,3764,54044,2831,27822,2490,156535,6131,28507,2626,12171,1434,16336,2092,128028,5774,40656,2915,87372,4842,2281600,14297,1767604,11952,1570942,12185,196662,6479,513996,10312,167031,5712,113585,5324,53446,4214,346965,8107,214565,6186,132400,5649,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,485628,5777,34617,2440,13109,1548,7898,1254,5211,966,21508,2136,4069,988,1404,482,2665,865,17439,1820,3647,859,13792,1658,451011,5547,366692,5695,310584,5133,56108,3380,84319,3673,30335,2222,18064,1312,12271,2031,53984,2869,28682,2308,25302,2211,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,437765,8417,35922,3490,16447,2232,7744,1249,8703,1798,19475,3006,3586,1451,1501,645,2085,1204,15889,2562,5205,1266,10684,2201,401843,8117,332367,8163,280359,8155,52008,4617,69476,5714,25064,3245,15137,2485,9927,1787,44412,4941,28041,3631,16371,2758,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,495378,8167,74665,4183,30209,3367,18540,2686,11669,2005,44456,3421,8812,1483,3729,915,5083,1217,35644,3144,12419,1663,23225,2591,420713,8572,314043,6793,260481,6526,53562,3631,106670,5344,36306,3241,23439,2428,12867,1968,70364,4053,44207,3052,26157,2834,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,316849,5403,17920,2129,6252,1215,2370,817,3882,907,11668,1859,1710,598,615,321,1095,462,9958,1710,1184,505,8774,1692,298929,5142,228910,5124,152498,4625,76412,3371,70019,3865,21442,2053,12615,1567,8827,1288,48577,3022,28064,2449,20513,2334,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,219707,5207,17571,1790,5315,1244,2675,740,2640,899,12256,1605,2320,687,670,273,1650,644,9936,1509,2473,773,7463,1404,202136,5094,166624,4895,144302,4813,22322,2343,35512,2902,12509,1695,8410,1389,4099,1030,23003,2385,12671,1672,10332,1719,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,1879637,15187,119246,5731,45676,3505,20597,2208,25079,2910,73570,4855,10976,1814,3901,1123,7075,1416,62594,4857,17338,2387,45256,4141,1760391,15008,1409215,14984,1118999,12885,290216,8914,351176,10191,124943,6684,68438,3949,56505,4888,226233,8180,120427,5008,105806,5836,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,247476,4287,22542,2460,7028,1563,2252,697,4776,1429,15514,2303,3391,1004,501,455,2890,950,12123,2034,2274,903,9849,1948,224934,4489,167685,5095,140106,4191,27579,3049,57249,4131,16341,2329,11049,1803,5292,1379,40908,3369,22154,2337,18754,2461,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,1713006,14051,170206,6517,73049,4238,37197,2281,35852,3486,97157,5129,19304,2569,6847,1446,12457,2019,77853,4735,24278,2480,53575,4081,1542800,14601,1174221,13242,947619,9785,226602,8764,368579,10680,132390,6574,72373,4939,60017,4581,236189,8416,130342,6220,105847,5597,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,1708168,14564,193311,7696,66388,4815,35684,2914,30704,3692,126923,6204,22787,2635,8255,1440,14532,2150,104136,5537,24424,2638,79712,4771,1514857,14083,1179350,14316,996003,13475,183347,8701,335507,9726,104360,4746,63189,3338,41171,3609,231147,8097,130330,6943,100817,5782,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
