GEO_ID,B23024_001E,B23024_001M,B23024_002E,B23024_002M,B23024_003E,B23024_003M,B23024_004E,B23024_004M,B23024_005E,B23024_005M,B23024_006E,B23024_006M,B23024_007E,B23024_007M,B23024_008E,B23024_008M,B23024_009E,B23024_009M,B23024_010E,B23024_010M,B23024_011E,B23024_011M,B23024_012E,B23024_012M,B23024_013E,B23024_013M,B23024_014E,B23024_014M,B23024_015E,B23024_015M,B23024_016E,B23024_016M,B23024_017E,B23024_017M,B23024_018E,B23024_018M,B23024_019E,B23024_019M,B23024_020E,B23024_020M,B23024_021E,B23024_021M,B23024_022E,B23024_022M,B23024_023E,B23024_023M,B23024_024E,B23024_024M,B23024_025E,B23024_025M,B23024_026E,B23024_026M,B23024_027E,B23024_027M,B23024_028E,B23024_028M,B23024_029E,B23024_029M,B23024_030E,B23024_030M,B23024_031E,B23024_031M,NAME,B23024_001EA,B23024_001MA,B23024_002MA,B23024_002EA,B23024_003MA,B23024_003EA,B23024_004MA,B23024_004EA,B23024_005MA,B23024_005EA,B23024_006MA,B23024_006EA,B23024_007MA,B23024_007EA,B23024_008MA,B23024_008EA,B23024_009MA,B23024_009EA,B23024_010MA,B23024_010EA,B23024_011MA,B23024_011EA,B23024_012EA,B23024_012MA,B23024_013EA,B23024_013MA,B23024_014MA,B23024_014EA,B23024_015MA,B23024_015EA,B23024_016MA,B23024_016EA,B23024_017MA,B23024_017EA,B23024_018MA,B23024_018EA,B23024_019MA,B23024_019EA,B23024_020MA,B23024_020EA,B23024_021MA,B23024_021EA,B23024_022EA,B23024_022MA,B23024_023EA,B23024_023MA,B23024_024MA,B23024_024EA,B23024_025MA,B23024_025EA,B23024_026MA,B23024_026EA,B23024_027MA,B23024_027EA,B23024_028MA,B23024_028EA,B23024_029MA,B23024_029EA,B23024_030MA,B23024_030EA,B23024_031MA,B23024_031EA,state
0400000US30,594681,2465,75025,4858,17531,2447,4639,1067,0,172,4639,1067,4031,971,608,325,12892,2059,57494,4207,33947,3059,0,172,33947,3059,29649,2691,4298,1046,23547,2726,519656,5392,48063,2961,29085,2502,84,129,29001,2536,27153,2477,1848,719,18978,1997,471593,5659,408876,6154,2330,744,406546,6185,398939,6167,7607,1335,62717,3118,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,769832,2169,88254,4893,33747,3637,6984,1381,81,137,6903,1368,5161,1241,1742,659,26763,3165,54507,3821,31438,3291,11,19,31427,3290,27476,3179,3951,825,23069,2227,681578,5088,75267,4989,38415,3703,0,170,38415,3703,35474,3432,2941,806,36852,2957,606311,6283,538950,6413,1284,516,537666,6452,527603,6689,10063,1423,67361,3792,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,5965305,8941,769820,20637,175509,7396,38510,3582,181,241,38329,3594,27095,2992,11234,1930,136999,6571,594311,18856,333951,12322,1584,703,332367,12203,276246,10754,56121,4753,260360,10315,5195485,21924,489452,13417,225583,9037,1621,554,223962,9046,207036,8253,16926,2476,263869,9483,4706033,22720,4059290,25273,50838,3725,4008452,24864,3887331,24348,121121,5439,646743,14434,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,6087178,10684,761764,18881,159245,7313,35223,3429,21,43,35202,3430,24831,2969,10371,1849,124022,6378,602519,16741,319393,11172,988,619,318405,11193,261076,10064,57329,6189,283126,10345,5325414,21539,482242,14089,227101,11140,1407,625,225694,11023,209186,10023,16508,2489,255141,9838,4843172,23362,4175420,25564,25866,2840,4149554,25355,4028470,25963,121084,7323,667752,14305,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,436696,2107,44541,3555,10409,1586,3142,1014,81,134,3061,1029,1485,714,1576,695,7267,1272,34132,3160,20185,2170,325,248,19860,2139,13805,1776,6055,1212,13947,1724,392155,3562,40624,2787,23065,1961,326,247,22739,1947,20351,1695,2388,854,17559,1850,351531,4095,299342,4356,11350,1382,287992,4600,276788,4587,11204,1383,52189,3495,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,2764949,6385,434971,13463,115970,6071,17005,2351,0,201,17005,2351,9433,1861,7572,1479,98965,5771,319001,11836,161567,7792,201,202,161366,7799,124513,6799,36853,3956,157434,7857,2329978,13677,292708,10488,117132,6361,833,681,116299,6336,108777,6162,7522,1762,175576,8630,2037270,16644,1708710,16634,9001,1365,1699709,16583,1647684,17104,52025,4185,328560,10191,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,356516,1972,39969,3450,11763,1758,2067,627,0,157,2067,627,1903,637,164,127,9696,1624,28206,2874,17099,2439,27,53,17072,2452,14219,2352,2853,971,11107,1768,316547,3981,29862,2864,16781,2318,0,157,16781,2318,15723,2266,1058,371,13081,1710,286685,4815,257832,5241,727,399,257105,5270,250894,5240,6211,982,28853,2271,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1779025,3003,210683,8161,46874,4120,11507,1750,95,161,11412,1742,8005,1434,3407,1098,35367,3791,163809,6618,87958,4867,76,123,87882,4872,68833,4383,19049,2463,75851,4914,1568342,8588,133705,7305,72598,4716,144,171,72454,4740,68102,4562,4352,1221,61107,4823,1434637,9477,1227062,11689,7088,1688,1219974,11806,1175993,11764,43981,3640,207575,7947,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1010157,3795,179708,8595,55278,3949,9760,1669,0,201,9760,1669,6532,1207,3228,986,45518,3407,124430,7087,59279,4574,73,124,59206,4576,46277,3962,12929,2148,65151,5560,830449,9693,115916,6467,46767,4142,137,179,46630,4158,42565,3861,4065,1245,69149,4409,714533,11028,586772,9830,817,392,585955,9810,568696,9838,17259,2308,127761,5175,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,2198321,3746,320906,9633,81880,3506,19521,1579,35,57,19486,1565,13812,1353,5674,943,62359,3532,239026,8431,132453,6181,431,344,132022,6126,111314,5428,20708,2169,106573,4643,1877415,10515,237091,6949,119293,4527,733,391,118560,4592,112035,4283,6525,1260,117798,4969,1640324,13272,1402537,12494,10415,1667,1392122,12661,1358603,12720,33519,2742,237787,6154,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,3340941,4373,352694,11133,74713,4295,17909,2100,0,151,17909,2100,13232,1795,4677,1216,56804,3749,277981,9195,169760,6119,90,158,169670,6123,148109,5718,21561,2273,108221,6179,2988247,11987,235459,6439,123925,4414,88,95,123837,4397,117156,4238,6681,1283,111534,5205,2752788,11865,2450778,12720,4028,1231,2446750,12791,2400149,12277,46601,3102,302010,7756,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,1834536,3843,733585,13989,155926,7047,33660,3189,0,228,33660,3189,19285,2250,14375,2204,122266,5634,577659,13190,292436,9267,0,228,292436,9267,194340,7691,98096,6379,285223,11077,1100951,14836,165385,8055,62132,4953,87,144,62045,4945,56209,4366,5836,1569,103253,5906,935566,14540,727792,11959,1423,551,726369,11958,680606,11653,45763,4315,207774,8426,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,4949975,8105,489956,14831,107391,6918,21883,2928,0,206,21883,2928,16583,2490,5300,1157,85508,6060,382565,12329,200931,7957,776,512,200155,7896,167015,7287,33140,3158,181634,9472,4460019,16660,363047,10223,187255,7265,3165,854,184090,7063,172040,7093,12050,2067,175792,6870,4096972,17684,3581777,19885,74747,4637,3507030,20262,3406833,20829,100197,5617,515195,11722,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,439415,1850,47157,4172,7563,1510,2567,795,0,161,2567,795,1916,660,651,452,4996,1279,39594,3851,22896,2975,14,25,22882,2972,19710,2688,3172,1196,16698,2173,392258,4641,29501,2546,19819,2006,65,117,19754,1998,19198,1967,556,253,9682,1458,362757,5175,326463,5997,4801,1034,321662,5829,317293,5849,4369,1068,36294,3196,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,2860411,6049,398150,12779,93749,5660,19866,3064,0,214,19866,3064,13068,2433,6798,1652,73883,4931,304401,10928,166646,7558,386,272,166260,7529,137023,6650,29237,3240,137755,8167,2462261,13274,262988,9233,116993,6488,848,620,116145,6535,105685,6090,10460,1894,145995,7597,2199273,15745,1896918,17553,14137,2295,1882781,17868,1822137,18106,60644,4466,302355,9120,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,2445273,4353,307256,11434,82458,5572,22609,2867,0,207,22609,2867,16486,2549,6123,1297,59849,4523,224798,9640,126291,6360,148,166,126143,6323,105407,5757,20736,2279,98507,6498,2138017,11505,204343,8401,111284,6064,224,264,111060,6074,103127,5619,7933,1803,93059,5798,1933674,12211,1666515,12199,1874,709,1664641,12227,1613902,11963,50739,3711,267159,8031,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,323619,2776,34312,4103,6767,1534,1406,649,0,203,1406,649,1237,618,169,147,5361,1230,27545,3865,16845,2372,0,203,16845,2372,14431,1931,2414,1151,10700,2401,289307,4594,27735,2641,17084,2144,185,225,16899,2117,15553,2072,1346,654,10651,1554,261572,5409,228664,5949,2836,811,225828,6013,221073,5691,4755,997,32908,3369,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,23492777,8340,2664483,32199,437772,12123,91391,4986,91,109,91300,5001,62555,4103,28745,2776,346381,11816,2226711,30012,1165198,21507,876,419,1164322,21473,930564,17330,233758,9760,1061513,22116,20828294,33709,1408403,18154,689941,13773,3465,1011,686476,13702,623890,13699,62586,4821,718462,12634,19419891,37538,16460678,38033,70574,5368,16390104,39310,15769927,40220,620177,14278,2959213,25344,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1653543,7029,297610,11994,82008,6268,15382,2796,0,218,15382,2796,10854,2635,4528,1258,66626,5864,215602,9881,118205,6750,592,532,117613,6743,89262,5985,28351,3422,97397,7031,1355933,13105,173586,7251,67523,5344,230,271,67293,5331,62424,4971,4869,1163,106063,4790,1182347,15514,999860,14876,5821,1250,994039,14759,952724,13908,41315,3990,182487,8035,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,2070585,3739,201349,8646,45708,3759,11748,2101,0,207,11748,2101,7149,1698,4599,1301,33960,3512,155641,7704,91484,6089,0,207,91484,6089,70847,5038,20637,3088,64157,4851,1869236,9459,128996,6703,69145,4382,353,360,68792,4370,61893,3988,6899,1500,59851,4425,1740240,10900,1534713,11420,3154,993,1531559,11352,1476624,11039,54935,3595,205527,8001,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,16510947,11571,2091424,32498,375413,12120,90581,6039,98,121,90483,6035,67998,5181,22485,3072,284832,10926,1716011,30764,938650,23214,540,294,938110,23224,795204,19531,142906,9555,777361,18005,14419523,33445,1213771,20287,626926,13427,2303,813,624623,13361,578263,13223,46360,4441,586845,14431,13205752,36663,11252206,40871,45546,4050,11206660,41011,10840720,41976,365940,13079,1953546,22291,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,3553852,4000,292395,11664,65684,4990,18084,2920,35,61,18049,2916,9970,1902,8079,1937,47600,3505,226711,9928,130888,7250,293,223,130595,7266,101803,5715,28792,3214,95823,6331,3261457,12321,265724,10652,149604,7990,810,447,148794,8061,135949,7539,12845,2059,116120,6029,2995733,14449,2651580,15679,24608,2551,2626972,16063,2543508,16599,83464,5110,344153,8521,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,11985853,9041,1486845,28645,293694,10567,59571,5059,0,229,59571,5059,41991,4565,17580,2039,234123,9382,1193151,24905,629776,14262,627,453,629149,14322,505901,11965,123248,8658,563375,17699,10499008,30248,926954,19494,429081,11034,1374,613,427707,11111,390244,10639,37463,3634,497873,13038,9572054,27405,8148533,34256,34855,3150,8113678,34356,7855385,35214,258293,9938,1423521,25903,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,4083051,5766,380502,11876,93624,5409,18307,2676,0,211,18307,2676,12171,2424,6136,1471,75317,4602,286878,10044,141442,7115,142,209,141300,7098,113843,6757,27457,3453,145436,6979,3702549,13907,271810,10177,139035,7599,0,211,139035,7599,127521,7147,11514,1704,132775,6906,3430739,16889,3056748,17087,3556,738,3053192,17102,2955616,17666,97576,5204,373991,9573,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,450927,1604,60873,4818,16305,2442,4482,1169,0,213,4482,1169,1645,609,2837,950,11823,2063,44568,3970,24628,2834,39,67,24589,2836,14080,1925,10509,2087,19940,3096,390054,4831,27641,3021,16267,2459,188,189,16079,2424,14593,2330,1486,673,11374,2288,362413,5348,334522,5361,1663,569,332859,5365,320036,5162,12823,2266,27891,3326,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,1754950,3247,156878,8862,29056,3465,7845,1917,0,193,7845,1917,5564,1418,2281,860,21211,2718,127822,8236,75635,5518,20,33,75615,5521,66877,5339,8738,1694,52187,4728,1598072,9086,119603,6049,67636,4102,86,104,67550,4099,64020,4036,3530,897,51967,4310,1478469,10537,1257728,10448,3137,892,1254591,10393,1230743,10321,23848,3037,220741,8295,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,11550204,6833,1412463,24922,306895,10174,59138,4783,0,201,59138,4783,38277,4032,20861,2616,247757,9151,1105568,23044,551476,14350,139,118,551337,14352,439966,12686,111371,6439,554092,16113,10137741,25269,721986,13361,339957,9551,653,370,339304,9527,312117,8738,27187,2811,382029,9477,9415755,26440,8139325,27561,16248,2473,8123077,27175,7858452,27637,264625,9082,1276430,16817,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
