GEO_ID,B20017H_001E,B20017H_001M,B20017H_002E,B20017H_002M,B20017H_003E,B20017H_003M,B20017H_004E,B20017H_004M,B20017H_005E,B20017H_005M,B20017H_006E,B20017H_006M,B20017H_007E,B20017H_007M,NAME,B20017H_001MA,B20017H_001EA,B20017H_002MA,B20017H_002EA,B20017H_003MA,B20017H_003EA,B20017H_004EA,B20017H_004MA,B20017H_005EA,B20017H_005MA,B20017H_006MA,B20017H_006EA,B20017H_007MA,B20017H_007EA,state
0400000US08,42187,359,50769,469,63706,2239,15413,608,35604,435,50572,390,13608,724,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,35356,326,42677,844,52156,305,11332,296,27907,588,39476,684,10801,197,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,32154,274,39139,850,50039,704,11148,334,27013,373,38333,837,10539,260,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,38973,1082,48475,1813,59028,2364,14565,1247,29954,777,41784,601,10799,338,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,42256,239,51569,244,65350,528,12147,261,33487,686,50821,326,11828,154,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,36115,347,43366,1048,52207,329,10150,415,29551,737,41339,452,10878,347,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,40261,557,49260,1988,61801,1414,13747,2160,31986,653,45656,1047,12245,591,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,33121,861,38837,1190,46812,769,11265,499,27707,926,38728,1235,10036,498,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,38831,1710,44925,2863,58344,4556,10137,785,32828,1459,47303,2077,10925,782,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,41520,225,49024,785,60851,336,13121,660,35423,370,49809,717,13035,492,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US30,30775,446,36367,884,50051,1352,13390,1907,25942,683,37946,1454,11533,498,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,33553,724,38465,1570,48815,1487,12009,539,30207,643,40589,910,11462,427,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,36720,262,42321,395,52148,291,11983,286,31116,295,42331,326,11325,217,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,39696,660,47086,580,57255,978,11934,302,31468,348,45586,502,10997,276,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,47239,1806,52410,2815,66231,2282,25170,3962,39487,3009,52107,2401,14564,1962,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,34830,696,42826,1317,52444,977,10566,428,26871,512,38226,1100,10270,376,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,33803,1268,38478,2094,51323,793,11597,764,30118,1075,43988,1569,12322,1131,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,41113,477,46494,1346,58882,3004,16626,865,35982,776,46763,805,14672,1295,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,30536,381,36672,806,47027,1289,11361,603,24499,653,33166,956,10023,570,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,34434,648,41853,454,51581,366,11398,396,27284,439,37266,372,10205,379,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,37381,291,45220,400,54014,794,11125,266,31079,257,42473,496,11645,242,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,15460,1996,16311,2525,26230,7987,9468,2916,13865,2699,19227,4279,8473,1095,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,43606,700,51823,375,65294,647,11967,356,36111,540,51250,465,11033,272,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,40330,590,49101,1688,57882,2620,12895,1653,31366,755,41702,851,11663,727,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,35818,476,42037,527,51926,465,11571,464,30082,561,41286,527,10794,353,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,36729,425,42357,755,56641,902,14201,849,30884,461,46077,799,12587,575,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,34640,2230,45089,2368,56267,2173,10989,1173,25781,1756,39335,2646,10173,1057,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,50445,187,60401,287,80065,827,17817,559,40819,308,61848,315,16190,238,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,34790,1070,41727,549,50622,519,11474,791,27464,1021,38233,1256,9577,804,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,50237,440,59694,2425,73624,1826,13534,1272,40789,685,61151,667,14870,727,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,43873,587,52411,421,65965,514,13067,584,35332,315,50045,361,11354,176,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,50858,348,60321,554,75630,796,12865,897,41517,539,60340,673,12928,810,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,36319,240,41798,323,52493,793,13177,687,31096,268,42802,703,12597,332,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,47564,753,56092,850,72354,953,14511,838,40221,466,60420,482,15444,406,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,79698,2705,91563,2620,102299,5766,15830,5400,70220,2385,81618,2630,16049,4460,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,34805,774,46849,622,60136,1037,11364,425,24067,779,40977,464,10089,328,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,46066,277,52211,226,67434,876,14717,479,39054,587,55874,484,13207,365,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,51637,284,62110,456,78244,1510,15195,735,41352,494,60886,504,15271,404,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,36108,203,43135,666,53532,759,11031,218,30094,265,42000,269,10909,155,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,34007,455,40719,321,50621,356,11222,342,28707,577,39611,716,10475,233,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,38038,413,45924,329,56403,411,11290,201,30960,208,45415,367,11082,142,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,35088,264,42152,282,55624,503,11377,183,27887,474,42252,282,11168,177,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,36194,473,42435,762,52054,486,10330,503,29725,1023,41779,625,10974,344,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,31558,545,40151,1058,50901,676,11079,673,25316,832,39446,1591,10384,387,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,35671,993,41406,1347,52848,2575,12218,682,29560,1740,43665,2751,11003,627,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,43143,3287,50442,1200,60021,2642,21647,2960,35403,3440,51227,1227,13709,2509,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,34656,924,40136,889,49183,1458,10590,654,28821,1129,37673,868,11096,665,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,43199,833,52405,569,67171,703,16181,561,34851,708,51178,382,14391,604,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,42047,689,51152,831,62359,2138,12404,1305,35316,1374,51604,814,14680,1193,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,39231,806,45654,660,60023,1447,13195,850,33027,753,46298,556,11839,333,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,33859,601,40590,383,50557,394,11472,345,28167,707,39532,746,10788,251,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,35759,377,42329,779,53623,1490,9809,496,29411,871,41704,527,10513,326,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
