GEO_ID,B17020I_001E,B17020I_001M,B17020I_002E,B17020I_002M,B17020I_003E,B17020I_003M,B17020I_004E,B17020I_004M,B17020I_005E,B17020I_005M,B17020I_006E,B17020I_006M,B17020I_007E,B17020I_007M,B17020I_008E,B17020I_008M,B17020I_009E,B17020I_009M,B17020I_010E,B17020I_010M,B17020I_011E,B17020I_011M,B17020I_012E,B17020I_012M,B17020I_013E,B17020I_013M,B17020I_014E,B17020I_014M,B17020I_015E,B17020I_015M,B17020I_016E,B17020I_016M,B17020I_017E,B17020I_017M,NAME,B17020I_001EA,B17020I_001MA,B17020I_002EA,B17020I_002MA,B17020I_003MA,B17020I_003EA,B17020I_004MA,B17020I_004EA,B17020I_005EA,B17020I_005MA,B17020I_006EA,B17020I_006MA,B17020I_007EA,B17020I_007MA,B17020I_008MA,B17020I_008EA,B17020I_009MA,B17020I_009EA,B17020I_010EA,B17020I_010MA,B17020I_011EA,B17020I_011MA,B17020I_012EA,B17020I_012MA,B17020I_013EA,B17020I_013MA,B17020I_014EA,B17020I_014MA,B17020I_015MA,B17020I_015EA,B17020I_016EA,B17020I_016MA,B17020I_017MA,B17020I_017EA,state
0400000US30,40463,942,5180,1461,715,610,670,531,295,353,3127,948,235,278,0,172,138,216,35283,1851,4529,1220,4880,927,3856,890,18140,1418,3303,911,547,311,28,41,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,20688,779,5389,1216,737,286,454,208,293,188,3692,1016,96,145,117,120,0,170,15299,1386,1060,355,1382,412,1882,511,8172,1164,2179,586,390,248,234,192,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,972095,2518,240781,13746,43228,4926,46326,3838,36653,3813,106945,7123,6301,1622,1031,596,297,268,731314,14192,81552,4607,83475,5222,85362,5152,431080,7543,38916,3019,7436,1742,3493,1046,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,998046,3076,212499,14840,34153,4120,42380,4707,32149,3996,95375,6963,6676,2128,1417,812,349,434,785547,15338,81276,5101,88685,5900,88735,5746,472880,8424,40966,3264,10351,2052,2654,949,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,51952,657,4820,1420,663,496,501,361,658,462,2745,805,253,240,0,157,0,157,47132,1475,5233,743,5727,1026,4817,1102,27375,1262,3093,743,887,323,0,157,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,206755,3300,64845,7580,11497,2335,12084,2131,7510,1366,30705,4155,2348,1119,515,447,186,186,141910,8533,18713,3141,16949,2474,15780,2152,79232,4996,8373,1537,1879,722,984,488,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,11194,730,2149,717,210,199,366,263,221,164,1138,408,194,191,20,40,0,157,9045,908,787,368,630,327,707,395,5841,788,859,473,221,233,0,157,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,868977,1961,147535,10414,20416,3278,21375,2574,22021,2825,71956,5425,8415,1724,1950,673,1402,803,721442,10250,66833,3573,76334,4138,71688,3970,438164,5779,52962,3044,11605,1557,3856,972,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,23560,1642,4165,1043,513,413,506,308,484,331,2481,902,40,76,82,113,59,79,19395,1881,1530,586,2286,792,1627,666,11055,1562,2104,760,548,306,245,353,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,415131,1624,95343,8045,18715,2532,17160,2343,14607,2154,41756,3738,2554,759,463,334,88,105,319788,8261,36952,2633,39141,3207,36961,2272,183984,4034,18933,1514,3088,632,729,295,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,393060,1492,73033,7230,11274,2162,10850,2157,9001,1648,37643,3899,3160,712,1059,556,46,91,320027,6914,37736,2330,38511,2589,40722,2710,178967,4353,17825,1618,4809,939,1457,469,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3125009,5158,1348583,23169,97142,4263,119215,5436,115098,5816,686816,14308,211233,6595,86877,4259,32202,2788,1776426,23843,53928,4265,83396,5536,113398,5927,1000788,13311,354216,7265,124834,4398,45866,3391,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,788741,4797,100988,11205,14661,2763,13745,2608,13246,2325,54369,6127,3987,1379,548,356,432,384,687753,13144,76470,3467,69986,3882,69277,4043,415465,7760,42727,2858,10599,1527,3229,963,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,26313,1732,4459,1409,697,551,355,290,256,195,2868,1028,201,200,10,22,72,121,21854,2137,2565,894,3218,1116,1895,723,13299,1519,632,414,197,161,48,68,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,285091,3929,77115,8196,11739,2286,14137,3105,11808,2917,35332,3803,3169,1101,709,485,221,330,207976,8847,20752,2373,23006,2877,21421,2790,125101,4570,13841,1777,3085,974,770,491,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,546290,1546,99169,10658,14443,2581,15812,2933,15573,2708,48908,5234,3602,1178,423,318,408,455,447121,10622,45474,3543,49086,3568,51167,3000,264743,5250,26747,2371,7990,1674,1914,676,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,56158,600,11324,2832,2971,1340,1258,485,1228,503,5257,1483,154,159,93,160,363,299,44834,3021,3387,1041,4715,1218,5387,962,24666,2210,5551,1291,972,541,156,242,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,15275431,8045,2522812,44993,341889,11850,370478,12777,342126,9395,1226048,26443,172105,7210,51935,4599,18231,2105,12752619,44057,1134771,16758,1190226,17315,1238987,16023,7718202,26303,1106134,11692,262753,5955,101546,4744,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,81592,1722,19779,4194,3429,1056,3023,943,3969,1626,8722,2438,372,286,31,56,233,219,61813,4210,6456,1781,5517,1495,7891,1332,37711,2837,2865,892,1103,544,270,357,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,575681,1563,134846,9710,17754,2887,20011,2484,16641,2280,67559,5268,10079,1771,2263,839,539,405,440835,9531,37696,3586,41318,3375,44691,3085,273460,5725,32310,2406,9085,1010,2275,695,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,11172900,7048,2333851,55031,355776,13445,364602,13139,325297,14002,1055810,26382,165875,8803,47898,3486,18593,2289,8839049,55077,821023,15694,853242,15900,907359,15706,5259985,28313,762619,12371,177245,5188,57576,3137,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,617303,1657,74818,9413,9646,2388,9977,2524,9417,2229,40751,4699,3887,1042,867,645,273,274,542485,9184,66465,3265,61506,3329,51925,3557,317169,5051,35072,2053,8089,1303,2259,930,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,5493364,4576,933824,29971,107277,7111,112149,8496,100589,6444,446202,16321,109977,6943,39893,3424,17737,2270,4559540,30904,325596,7933,334319,10261,349129,8925,2799338,17759,517783,9646,162178,5774,71197,5121,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,824298,3032,194305,11450,27317,2937,27390,3516,22322,3373,95479,6131,16287,2202,4609,1037,901,493,629993,11522,60201,3594,56426,3987,62240,4012,395563,6889,44175,2646,9371,1466,2017,761,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,75643,914,9862,3103,1023,863,790,675,1081,1012,5499,1633,835,552,634,727,0,213,65781,3060,7353,986,6175,1548,4936,1319,41033,2101,4698,1156,1336,640,250,298,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,440269,2468,69395,6994,9524,2394,10401,2197,10316,1908,33652,3676,3873,1208,1441,735,188,197,370874,7060,45291,2910,42985,3361,43030,3457,210662,4268,24040,2163,3667,980,1199,581,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,3670609,4252,781088,25222,95950,6916,97306,7248,86232,5101,386296,13795,77933,4511,28513,3357,8858,1739,2889521,25020,252178,8459,227639,7877,235831,7051,1775124,15411,290729,5970,79865,3975,28155,2668,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,1815887,2000,310509,17482,47395,5454,39168,5370,36710,4271,149579,8707,26215,3149,7899,1543,3543,1270,1505378,17413,134533,5362,131729,6674,140795,5233,912829,9939,141410,4561,32166,2381,11916,2200,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,441653,3115,104992,9358,17394,2664,16458,2639,13027,2505,49879,4883,6351,1372,1025,451,858,639,336661,9312,34002,2898,37665,3239,39553,2984,194892,4990,24058,2075,5072,910,1419,522,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,245258,2258,47960,5728,9000,1590,6115,1436,9040,2201,20460,2820,3173,922,144,144,28,45,197298,6150,19120,2019,25561,2598,21424,2651,111114,3806,16008,1810,3097,825,974,419,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,941442,2876,247710,12884,39725,3756,38484,3342,31586,3550,119055,6728,14519,1957,3107,735,1234,571,693732,13456,69928,4375,69352,4341,75326,4450,416593,7256,49563,3243,10569,1560,2401,555,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,504554,1873,99815,8046,15281,2244,17055,2152,14519,2384,46110,3817,5003,1034,1237,545,610,322,404739,8203,40752,2566,43704,2786,45846,3122,234756,4535,30157,1862,7669,956,1855,615,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,207920,1491,41753,4773,7903,1454,6348,1228,5469,1304,19851,2457,1470,784,465,385,247,277,166167,4979,20350,1883,21369,1818,19725,1835,93918,3260,8482,1301,1605,735,718,430,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,217658,1049,45053,6604,7426,1481,8847,2105,6927,2457,19788,2931,1367,708,674,626,24,45,172605,6666,17852,2287,19123,2017,20817,3467,101362,3279,11104,1645,1987,702,360,215,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1006263,1709,232785,13208,25854,2971,30568,3318,29068,3330,112926,6982,24401,2994,6691,1333,3277,963,773478,13289,58592,3003,68037,4781,73288,3720,437354,7291,100060,4233,26289,1854,9858,1764,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,145813,1199,17110,3544,4064,1512,2736,1117,1057,538,8559,1780,633,374,22,37,39,72,128703,3559,16966,1551,16845,1798,14223,1506,69299,2067,8888,855,2009,479,473,237,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,32630,936,7363,2188,1170,786,1409,839,452,223,4183,1196,52,58,97,116,0,163,25267,2313,2211,912,2895,760,3086,908,15674,1397,1009,396,367,236,25,34,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,952214,2711,155969,15291,24540,3694,28453,4652,19378,3000,76833,7012,4322,1134,2161,1118,282,216,796245,14405,91318,4083,94652,5481,91247,4622,459933,7254,47940,2762,9238,1284,1917,655,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,162700,936,47680,7140,6067,1605,7105,1730,5729,1607,23693,4271,3466,1064,1133,522,487,351,115020,7152,13070,1909,9435,2060,10532,1931,72266,4110,8054,1429,1312,586,351,300,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,2214446,3303,434617,21204,67002,5824,65636,5255,58355,4612,205379,10517,27164,3203,8694,1881,2387,848,1779829,21707,165531,6224,173922,7124,188748,6350,1050357,10262,153399,4452,36811,2185,11061,1668,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,363851,2354,88555,9322,18222,3015,15250,2795,10989,1958,41071,4323,2505,974,374,357,144,199,275296,9739,31658,3243,36324,3806,31712,3144,155902,4859,15674,1746,2995,1006,1031,588,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,338740,1956,65723,7224,10384,2363,11486,2167,9275,2030,29632,3197,4134,1185,738,462,74,132,273017,7201,30382,2568,33553,2666,30917,2845,156396,3703,16298,1926,4241,1035,1230,454,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
