GEO_ID,B18104_001E,B18104_001M,B18104_002E,B18104_002M,B18104_003E,B18104_003M,B18104_004E,B18104_004M,B18104_005E,B18104_005M,B18104_006E,B18104_006M,B18104_007E,B18104_007M,B18104_008E,B18104_008M,B18104_009E,B18104_009M,B18104_010E,B18104_010M,B18104_011E,B18104_011M,B18104_012E,B18104_012M,B18104_013E,B18104_013M,B18104_014E,B18104_014M,B18104_015E,B18104_015M,B18104_016E,B18104_016M,B18104_017E,B18104_017M,B18104_018E,B18104_018M,B18104_019E,B18104_019M,B18104_020E,B18104_020M,B18104_021E,B18104_021M,B18104_022E,B18104_022M,B18104_023E,B18104_023M,B18104_024E,B18104_024M,B18104_025E,B18104_025M,B18104_026E,B18104_026M,B18104_027E,B18104_027M,B18104_028E,B18104_028M,B18104_029E,B18104_029M,B18104_030E,B18104_030M,B18104_031E,B18104_031M,B18104_032E,B18104_032M,B18104_033E,B18104_033M,NAME,B18104_001MA,B18104_001EA,B18104_002MA,B18104_002EA,B18104_003MA,B18104_003EA,B18104_004MA,B18104_004EA,B18104_005MA,B18104_005EA,B18104_006MA,B18104_006EA,B18104_007MA,B18104_007EA,B18104_008MA,B18104_008EA,B18104_009MA,B18104_009EA,B18104_010EA,B18104_010MA,B18104_011MA,B18104_011EA,B18104_012MA,B18104_012EA,B18104_013MA,B18104_013EA,B18104_014MA,B18104_014EA,B18104_015MA,B18104_015EA,B18104_016MA,B18104_016EA,B18104_017MA,B18104_017EA,B18104_018MA,B18104_018EA,B18104_019MA,B18104_019EA,B18104_020MA,B18104_020EA,B18104_021MA,B18104_021EA,B18104_022MA,B18104_022EA,B18104_023MA,B18104_023EA,B18104_024MA,B18104_024EA,B18104_025MA,B18104_025EA,B18104_026MA,B18104_026EA,B18104_027MA,B18104_027EA,B18104_028MA,B18104_028EA,B18104_029MA,B18104_029EA,B18104_030MA,B18104_030EA,B18104_031MA,B18104_031EA,B18104_032EA,B18104_032MA,B18104_033MA,B18104_033EA,state
0400000US30,985387,1804,493203,2956,85880,1769,4730,1263,81150,1927,115505,2065,5224,1122,110281,2348,197263,2143,9239,1542,188024,2314,60200,899,3075,941,57125,1355,34355,510,3903,797,30452,861,492184,2592,81095,1599,3057,1036,78038,1861,110161,1739,4635,903,105526,1952,200012,1936,10213,1689,189799,2261,59793,824,2011,553,57782,1030,41123,787,4892,909,36231,1240,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1259879,1065,614142,2281,95354,1312,8636,1343,86718,1751,132562,1526,10472,1609,122090,2201,264687,1596,17867,2326,246820,2897,77407,648,4374,738,73033,927,44132,752,4801,914,39331,1175,645737,2178,89323,1360,4195,1010,85128,1685,130750,1426,8297,1437,122453,2132,279603,1876,20011,2550,259592,2902,85207,953,4365,932,80842,1278,60854,971,7806,1235,53048,1340,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,9586529,5802,4586073,6976,868100,6452,50189,4695,817911,7637,1100722,6843,49738,4340,1050984,7809,1893991,6418,89639,6065,1804352,8570,459187,3479,29379,2642,429808,3732,264073,2598,31441,2819,232632,3298,5000456,6516,828438,5062,26174,3261,802264,5945,1163479,5066,38498,3074,1124981,5765,2082754,5389,102668,6143,1980086,8518,544660,2533,26290,2571,518370,3158,381125,2725,55736,3266,325389,3985,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,9689470,6022,4643065,8253,952116,5956,45675,4925,906441,7698,1162449,7283,52669,4314,1109780,8142,1905854,7977,92046,6477,1813808,9257,401135,3272,22965,2777,378170,3915,221511,3346,24578,2629,196933,4035,5046405,6473,902771,4437,25524,3081,877247,5650,1235037,5972,38789,3336,1196248,6830,2105444,7028,95967,5801,2009477,8742,485057,3917,26461,2599,458596,4789,318096,3113,44928,3469,273168,4199,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,660860,1622,335858,2161,66669,1068,1989,669,64680,1229,86291,2008,3091,850,83200,2084,139022,2328,6695,1085,132327,2508,30729,1158,1761,756,28968,1249,13147,665,2370,765,10777,875,325002,1665,64198,872,1263,453,62935,867,83768,1303,3884,1071,79884,1587,134514,1619,6553,1077,127961,1874,28250,1070,1440,562,26810,1218,14272,765,2616,784,11656,988,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4521505,5213,2164505,5858,413622,5279,26323,3127,387299,5814,524634,4887,31517,3315,493117,5815,871897,5175,55944,4156,815953,5500,223646,2785,13466,1670,210180,3082,130706,1888,16810,1694,113896,2426,2357000,5600,385147,4087,11219,1969,373928,4243,548305,3629,22487,3442,525818,4914,965846,4578,62355,4447,903491,6476,264634,2568,17107,2367,247527,3104,193068,2088,35316,2492,157752,2796,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,591256,805,289900,1327,43816,889,3990,1160,39826,1255,69991,941,4213,888,65778,1295,120166,1258,6273,983,113893,1476,36483,792,2413,554,34070,747,19444,354,2092,659,17352,720,301356,1274,42594,975,1753,646,40841,999,68727,875,2609,771,66118,1168,125397,798,7849,1313,117548,1624,38503,1058,2509,577,35994,1247,26135,603,3002,773,23133,896,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2814046,2219,1399507,2988,258446,1613,12226,2000,246220,2440,340633,2043,11956,1878,328677,2656,578883,1881,23566,2604,555317,3347,137957,729,7886,1359,130071,1505,83588,1014,9703,1658,73885,1651,1414539,2436,245324,1468,7146,1367,238178,2135,334334,1604,9453,1659,324881,2403,585802,1951,25415,2661,560387,3366,152155,888,7011,1278,145144,1573,96924,1012,13710,1983,83214,2290,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1683043,1724,828345,2679,139405,2101,8849,1506,130556,2610,182848,2206,12358,2135,170490,2777,344644,2432,28042,2872,316602,3635,102458,1126,8061,1214,94397,1623,58990,952,8237,1677,50753,1739,854698,2319,128820,1829,4912,1067,123908,2252,180617,2181,6124,1312,174493,2438,354722,2229,26495,2902,328227,3491,110321,1049,7080,1515,103241,1709,80218,914,13148,1927,67070,2020,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3603545,2606,1758042,3715,353879,2513,19535,2104,334344,2867,441596,3065,23667,2222,417929,3847,694173,3468,43746,2836,650427,4788,166195,1315,13715,1265,152480,1762,102199,1170,13215,1458,88984,1724,1845503,3612,342679,2557,11749,1580,330930,3207,447362,2481,18676,2198,428686,2967,723191,2402,46214,2600,676977,3273,190359,1477,12135,1451,178224,1896,141912,1635,22286,2080,119626,2661,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5410018,2530,2669673,4218,479144,2917,26525,2278,452619,3133,637914,3345,26925,2714,610989,4173,1111864,3098,45434,2833,1066430,3801,273809,1512,10952,1219,262857,2052,166942,1594,15817,1452,151125,2280,2740345,3561,460342,2530,12304,1820,448038,3324,626034,2577,23326,2624,602708,3313,1133285,2738,49532,2938,1083753,4219,291727,1596,11304,1581,280423,2115,228957,1552,22871,2034,206086,2295,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3045784,877,1439330,2842,239904,2463,21112,2437,218792,3158,339344,1975,21241,3067,318103,3241,574998,1832,58413,3684,516585,3848,162624,335,19348,1722,143276,1764,122460,697,24450,2574,98010,2602,1606454,2623,227420,2412,9651,1734,217769,3018,348906,1349,13413,2296,335493,2385,661885,1435,57907,4021,603978,4106,198107,299,23668,2382,174439,2375,170136,862,44591,2504,125545,2573,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,7798936,6031,3762624,8878,697487,4998,41019,3656,656468,5721,930773,4772,42769,4586,888004,6498,1559212,5937,60378,3631,1498834,7097,358435,2496,18677,2201,339758,3132,216717,2276,27016,2260,189701,2977,4036312,7292,667295,4737,18462,2378,648833,5027,956056,5244,34992,3514,921064,6242,1695725,4974,65414,3778,1630311,6230,414391,2571,19237,2394,395154,3395,302845,2430,42702,3949,260143,4293,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,691618,1874,353949,2389,64200,1656,2853,901,61347,1677,102821,1696,2948,791,99873,1814,135073,1532,5927,1173,129146,2024,31677,436,973,426,30704,526,20178,673,1869,693,18309,937,337669,2299,58089,1561,1356,627,56733,1662,91731,1892,3667,1155,88064,1884,129450,1917,4415,1295,125035,2472,31596,597,1382,717,30214,741,26803,674,2692,871,24111,1086,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4702884,3382,2248198,5850,419773,5236,22084,2380,397689,5425,535215,4400,24325,2944,510890,4952,902133,3535,51301,4462,850832,5507,250289,1991,15866,2432,234423,2831,140788,1768,15850,1986,124938,2703,2454686,5336,394962,3917,9018,1605,385944,4054,559748,3689,19195,2498,540553,3957,1009397,3857,51801,3830,957596,5483,296651,2125,14575,1877,282076,2447,193928,1966,31754,2893,162174,3287,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,3920561,2315,1931231,3585,328488,3038,22556,2569,305932,3712,479252,3055,29364,2961,449888,4002,788720,3570,44080,3367,744640,4200,210659,1985,10976,1770,199683,2292,124112,1905,12754,1774,111358,2156,1989330,3533,311649,2948,7806,1407,303843,3449,468461,2694,21740,2789,446721,3438,815560,2744,47415,3771,768145,4560,232570,1817,11486,1682,221084,2362,161090,1704,23620,2348,137470,2828,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,531613,1288,266650,2313,49292,1608,2396,929,46896,1552,64082,2123,3202,1072,60880,2240,108161,1957,3228,796,104933,2035,29064,1031,1616,619,27448,1204,16051,757,1424,497,14627,885,264963,1938,47797,1324,1326,463,46471,1271,60723,1407,2327,701,58396,1637,107356,1420,5025,1242,102331,1829,29785,1278,1226,497,28559,1355,19302,768,1974,835,17328,946,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,36634007,6159,18042862,7894,3345922,5148,145764,7324,3200158,9587,4851690,6351,175136,8324,4676554,10845,7362599,6525,269403,9426,7093196,11464,1512903,3333,78327,4564,1434576,5848,969748,2839,123311,5654,846437,6280,18591145,6945,3198702,4119,65691,4295,3133011,5710,4718916,4611,126687,6789,4592229,8038,7583870,4831,268078,8362,7315792,9983,1744285,3035,89510,4864,1654775,5346,1345372,3104,230517,7341,1114855,7779,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2741912,2988,1304045,4827,269671,3497,14196,2125,255475,4062,317466,4859,17830,2828,299636,5666,516491,5006,36659,3769,479832,6457,129381,2206,8943,1733,120438,2967,71036,1754,9388,1313,61648,1987,1437867,4482,256302,3449,10223,2056,246079,3782,341726,3787,14041,2371,327685,4445,579231,4051,42951,3646,536280,5138,151155,2283,9422,1527,141733,2762,109453,2372,19558,2647,89895,3089,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,3342618,1626,1615637,2491,280827,1587,13052,2122,267775,2718,392066,2182,17177,2672,374889,3292,683622,2265,26237,2736,657385,2978,156222,1413,8172,1575,148050,2013,102900,1261,11459,1548,91441,1913,1726981,2334,272708,1532,5987,1274,266721,1946,384606,1796,10774,1710,373832,2454,736588,2166,30267,2965,706321,3375,180354,914,5239,1219,175115,1476,152725,1110,19388,1827,133337,2207,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,26232540,7075,12875655,9779,2743914,7102,142882,8050,2601032,9902,3428859,8382,131149,6954,3297710,9561,5127319,8269,211694,9743,4915625,12912,1000331,4784,62813,4043,937518,6380,575232,3940,73807,4008,501425,4966,13356885,8202,2634938,6359,76634,5819,2558304,8084,3396794,6545,102383,7310,3294411,10484,5386088,6426,218035,9418,5168053,10721,1147482,4538,63296,4427,1084186,5966,791583,3803,138762,6156,652821,6009,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,5581629,3340,2672502,4113,497606,2822,28772,3018,468834,3512,651672,3497,33946,3174,617726,4750,1129794,3380,46286,4529,1083508,5672,244065,1504,11119,1673,232946,2253,149365,1603,16566,2284,132799,2419,2909127,3937,477625,2717,12153,1711,465472,2889,672565,2569,25777,2757,646788,4075,1244225,2758,47328,4113,1196897,4669,294553,1946,12920,1864,281633,2719,220159,2023,31109,2645,189050,3093,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,19860812,4938,9597484,8766,1576141,5696,98842,5790,1477299,7459,2211653,6018,110584,6950,2101069,9365,3871801,5563,175521,7262,3696280,8604,1098667,3841,50152,4261,1048515,5600,839222,3649,90309,6105,748913,6602,10263328,7567,1507896,4925,44874,4158,1463022,6232,2206337,5867,67676,5033,2138661,8095,4195568,5916,185614,7400,4009954,8833,1285490,3814,59051,4431,1226439,6336,1068037,3408,151156,6773,916881,6789,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,6473573,1596,3125095,3374,514242,2142,33494,3031,480748,3584,833824,2459,42574,3980,791250,4806,1296027,3098,52398,4287,1243629,5594,299212,1651,12943,1756,286269,2332,181790,1637,17527,2309,164263,2732,3348478,3182,493416,2190,15747,2101,477669,3068,844898,1733,29812,3071,815086,3341,1387829,2085,63643,3916,1324186,4380,350255,1505,15876,1828,334379,2338,272080,2012,36821,2957,235259,3281,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
