GEO_ID,B24042_001E,B24042_001M,B24042_002E,B24042_002M,B24042_003E,B24042_003M,B24042_004E,B24042_004M,B24042_005E,B24042_005M,B24042_006E,B24042_006M,B24042_007E,B24042_007M,B24042_008E,B24042_008M,B24042_009E,B24042_009M,B24042_010E,B24042_010M,B24042_011E,B24042_011M,B24042_012E,B24042_012M,B24042_013E,B24042_013M,B24042_014E,B24042_014M,B24042_015E,B24042_015M,B24042_016E,B24042_016M,B24042_017E,B24042_017M,B24042_018E,B24042_018M,B24042_019E,B24042_019M,B24042_020E,B24042_020M,B24042_021E,B24042_021M,B24042_022E,B24042_022M,B24042_023E,B24042_023M,B24042_024E,B24042_024M,B24042_025E,B24042_025M,B24042_026E,B24042_026M,B24042_027E,B24042_027M,B24042_028E,B24042_028M,B24042_029E,B24042_029M,B24042_030E,B24042_030M,B24042_031E,B24042_031M,B24042_032E,B24042_032M,B24042_033E,B24042_033M,B24042_034E,B24042_034M,B24042_035E,B24042_035M,B24042_036E,B24042_036M,B24042_037E,B24042_037M,B24042_038E,B24042_038M,B24042_039E,B24042_039M,B24042_040E,B24042_040M,B24042_041E,B24042_041M,B24042_042E,B24042_042M,B24042_043E,B24042_043M,B24042_044E,B24042_044M,B24042_045E,B24042_045M,B24042_046E,B24042_046M,B24042_047E,B24042_047M,B24042_048E,B24042_048M,B24042_049E,B24042_049M,B24042_050E,B24042_050M,B24042_051E,B24042_051M,B24042_052E,B24042_052M,B24042_053E,B24042_053M,B24042_054E,B24042_054M,NAME,B24042_001EA,B24042_001MA,B24042_002EA,B24042_002MA,B24042_003EA,B24042_003MA,B24042_004EA,B24042_004MA,B24042_005EA,B24042_005MA,B24042_006EA,B24042_006MA,B24042_007MA,B24042_007EA,B24042_008EA,B24042_008MA,B24042_009EA,B24042_009MA,B24042_010EA,B24042_010MA,B24042_011EA,B24042_011MA,B24042_012EA,B24042_012MA,B24042_013EA,B24042_013MA,B24042_014EA,B24042_014MA,B24042_015EA,B24042_015MA,B24042_016EA,B24042_016MA,B24042_017EA,B24042_017MA,B24042_018MA,B24042_018EA,B24042_019EA,B24042_019MA,B24042_020EA,B24042_020MA,B24042_021EA,B24042_021MA,B24042_022EA,B24042_022MA,B24042_023EA,B24042_023MA,B24042_024EA,B24042_024MA,B24042_025EA,B24042_025MA,B24042_026EA,B24042_026MA,B24042_027EA,B24042_027MA,B24042_028EA,B24042_028MA,B24042_029MA,B24042_029EA,B24042_030EA,B24042_030MA,B24042_031EA,B24042_031MA,B24042_032EA,B24042_032MA,B24042_033EA,B24042_033MA,B24042_034EA,B24042_034MA,B24042_035EA,B24042_035MA,B24042_036EA,B24042_036MA,B24042_037EA,B24042_037MA,B24042_038EA,B24042_038MA,B24042_039EA,B24042_039MA,B24042_040MA,B24042_040EA,B24042_041EA,B24042_041MA,B24042_042EA,B24042_042MA,B24042_043EA,B24042_043MA,B24042_044EA,B24042_044MA,B24042_045EA,B24042_045MA,B24042_046EA,B24042_046MA,B24042_047EA,B24042_047MA,B24042_048EA,B24042_048MA,B24042_049EA,B24042_049MA,B24042_050EA,B24042_050MA,B24042_051MA,B24042_051EA,B24042_052EA,B24042_052MA,B24042_053EA,B24042_053MA,B24042_054EA,B24042_054MA,state
0400000US30,48439,2011,49257,7048,35479,3758,79988,2725,46598,1989,49810,3504,49831,9138,34148,2656,60847,1201,60189,2526,80026,17265,41307,11414,61231,4460,69920,21816,47984,17819,62298,5668,79119,4871,90484,210698,36944,7804,57714,6088,48839,6375,67735,11824,25762,1911,47007,11693,23991,3308,40559,3519,51814,4023,36875,1036,39525,5470,31730,7414,62778,19161,55065,17080,35546,2690,38903,10618,26988,1483,40514,12941,39709,15401,46161,20977,57164,13644,38516,3152,38373,3232,40453,17068,43007,4314,46116,3848,-666666666,-222222222,34604,4196,39613,1820,43995,3455,37448,2241,23918,4656,35440,3363,21655,2246,28156,2095,46728,4880,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,48432,1445,36070,5184,35545,5775,121169,113573,42132,2372,54003,2328,52087,4751,39419,2320,54253,3124,51572,2862,65737,11750,56770,10538,62269,9867,70636,5182,42299,14924,56420,4824,71759,6192,29917,30543,36587,3010,46484,3217,46338,4357,46719,4937,34951,2615,44352,7997,33256,2738,41469,1657,65384,4556,40427,875,22776,10332,22610,10453,-666666666,-222222222,37746,4859,46287,4483,40617,4867,30833,1026,46529,6347,42276,8052,61717,18367,51613,1837,48826,4386,47647,4565,50875,5135,46075,3492,49097,4332,53155,5681,35847,2680,40733,1331,44903,3621,38731,1966,26601,1083,36095,5271,25748,1586,41997,7792,47677,4583,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,47698,693,40044,2914,36400,3338,56306,14185,37173,847,48571,1493,50817,2064,38852,1651,51020,926,48359,2591,66953,5050,64671,5572,80500,2553,90787,2307,49238,3780,64213,3616,90132,4018,86425,13042,36203,1159,52508,1859,50875,992,57032,2764,30868,986,37167,2430,27475,2167,38641,2225,51955,837,39267,523,27573,3942,24500,3717,51304,25736,42442,3310,36083,1088,40100,2328,28872,1606,40849,2090,38557,3418,63705,17883,47306,3143,50269,1400,51870,1556,42140,3089,47014,1257,56251,2089,64763,10152,31067,1791,40847,474,41944,610,39882,1127,25135,1053,32470,3455,23297,1517,31576,1863,44883,1637,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,50267,341,40558,3023,37806,3813,62233,12952,40781,634,47776,1630,54903,4288,40152,1659,53497,2977,52072,1437,71427,9147,75172,5675,75333,4965,87146,4424,53745,6131,65779,2002,86674,3275,96925,14537,36373,1578,54499,2497,52410,1635,56974,3502,30599,979,36132,3008,28667,2573,37570,2611,53410,3321,40330,305,36052,6805,35591,6649,45065,27583,38347,4847,36072,1011,46951,4602,30534,833,41156,1479,40639,2266,45514,10311,58094,7492,50315,1862,50988,1644,47090,6078,50245,2778,61140,1320,51519,14965,31187,1600,42986,1347,46354,1198,41266,826,23867,1002,35335,5234,22968,931,29222,2235,44687,2726,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,62403,2894,111210,17101,65264,22707,123883,29214,61849,3306,54725,13596,52635,14586,46709,8296,68846,9584,61942,9921,100962,8690,71178,13988,70784,16678,82324,69681,56454,15153,79927,6555,101097,6939,71056,85910,51122,8380,65549,5985,67672,5756,57157,12714,35389,5709,35165,4367,35526,9939,50427,6780,67904,4830,49513,2047,67206,12755,39306,24949,84208,26441,60503,13385,31715,4011,53950,23292,34150,3055,51725,6742,50689,7005,61316,13008,51936,14582,61032,12036,61555,23338,42841,41919,54349,7589,52194,8203,69073,31625,45405,9630,52371,6027,60615,5835,50274,4815,31170,3100,30515,10507,31315,3480,41596,1625,55233,4718,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,49577,1347,42454,8440,40564,2015,70492,17080,39437,2417,50345,1128,51339,1510,33429,2340,58051,5176,51494,1300,74576,8334,52097,4013,71556,8318,82004,5452,43779,6766,62073,3094,82296,4445,110337,27748,34947,2449,55011,2481,53525,3031,57057,6045,31121,1180,35752,4309,28896,4712,39536,3676,54544,4850,35915,424,30705,10750,26002,7242,49489,18457,38211,5722,34829,3374,35982,2933,26725,1413,41549,2694,37311,4884,52162,6711,40896,5229,41327,1003,41581,1074,40059,8032,41414,2739,50327,2249,33733,23711,28431,5883,39453,1185,43206,1615,36727,967,21894,836,28103,5610,21302,785,26216,1989,44180,3060,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,50954,818,26950,4672,25390,4970,55081,15720,45393,3016,52271,3538,49147,5985,40419,3348,60070,8419,50587,7841,80687,13596,77917,10870,60569,10222,73599,27715,55105,9967,60830,4969,85615,10735,-666666666,-222222222,36181,6277,59040,3110,57286,4463,60349,2632,36584,2622,43083,9727,35104,5083,41059,4926,70771,7481,43362,1655,21210,15199,21210,15199,-666666666,-222222222,41995,10683,37546,6291,45320,19177,31788,2389,49480,10260,37899,10287,72139,27849,42432,16509,47575,6554,44853,6177,53891,18548,44513,8519,57020,3873,-666666666,-222222222,35967,5770,47537,2477,55131,3500,43183,2929,30978,2713,41567,11197,28573,3540,36220,5661,57406,5707,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,46737,739,78112,7182,35960,6743,85785,4565,50319,2218,46451,4110,47932,5796,35043,2547,44302,4620,40368,2657,81786,12884,60650,14589,60504,5224,66730,6234,51677,5615,50618,2449,74438,8513,48071,33988,32438,3064,56421,3938,54707,4604,60413,7782,40093,1300,45254,2062,36466,977,36857,2923,68895,5418,40004,681,47217,26000,24250,15193,81185,14287,47153,7194,39386,3134,38942,9853,32623,1902,39568,3989,38345,4191,46823,16569,37393,6605,48881,4495,47690,5075,50107,7061,42594,4144,50626,2289,52324,2623,35245,3846,46919,1514,48616,3351,45127,3498,33414,1342,33989,2539,33183,1471,28015,3480,51926,2803,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,46523,1101,65695,8998,30360,4136,72440,4395,48208,5356,52281,3485,42513,7252,31898,1191,52560,4287,46998,6598,77229,9779,45112,15429,51703,11431,61411,16398,40854,8683,50557,4774,67737,9553,-666666666,-222222222,31404,1582,46465,2400,41158,2867,51173,3447,25481,4797,36505,4029,21687,2291,36266,3488,52235,5195,32835,876,43306,21696,25858,29600,61174,17002,42759,8634,36830,3038,45212,14566,26069,1419,39441,6614,36205,6559,43925,13052,38011,10701,32592,3002,31993,1763,37408,13386,35736,4183,41181,2022,-666666666,-222222222,24177,2724,35384,992,38204,2380,33221,2029,23007,1798,28625,3478,21291,2723,27698,3999,36888,2960,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,47319,593,58155,4976,35993,1698,70997,3195,40223,1362,50128,1632,51416,1653,35526,1331,60254,3581,53459,3844,75038,6637,52018,3060,61893,2220,72275,7668,43880,8784,52117,1425,70184,4792,154218,29781,36208,984,49173,2567,45558,2944,51748,2099,29965,1682,35767,3517,26549,2459,39440,3087,55651,1536,35607,355,46939,7393,24032,10614,61818,14538,37257,4563,39063,2628,36769,2423,26878,722,41192,2776,36684,4312,58380,12970,40639,5484,40142,1201,39303,1836,41918,3221,40063,3083,45241,2917,46940,28361,30095,2286,36783,720,37220,1079,36430,927,23723,1132,26963,1583,21925,1106,29850,3147,42020,1856,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,51803,240,37395,1767,36217,1007,51843,5304,52314,1040,51737,413,52694,2806,41478,926,56144,960,52430,1533,80582,5374,60554,3414,71448,3087,77511,5111,54316,5366,62117,1612,79907,3775,91636,20718,39067,2270,55692,2408,54690,2358,57195,5179,31088,828,38967,4585,30032,2381,45148,2117,61941,2006,41299,301,32820,3242,31839,3453,45995,11097,43460,4110,41106,590,42424,4179,31052,589,44824,3265,41863,3008,60712,3800,46110,2603,49220,1875,50329,1124,42437,3363,43115,2981,51016,1281,49162,11900,32161,2116,43792,1142,50360,924,40545,697,26777,989,33871,2535,25439,1269,33390,2643,47364,1840,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,23039,526,12469,3091,12017,2691,36171,21974,18250,827,24460,1360,26763,5854,21833,1250,27006,2674,22695,3181,36642,3599,30468,8710,35623,4347,38421,4935,22440,6328,22459,1905,46117,5885,-666666666,-222222222,16895,358,26918,1923,27298,2847,26609,2850,16735,734,19167,4867,16470,822,19842,1746,26850,1186,23283,451,15844,911,15781,1090,-666666666,-222222222,20859,5659,21169,1180,27193,7729,21030,1657,27125,4063,22229,5949,31522,8549,25155,7141,25135,1546,25694,1846,23922,2987,25769,4662,34867,4494,45192,23875,17700,3494,23576,554,24322,600,22566,1052,16522,666,20163,6693,16301,734,17442,2015,26188,1094,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,60219,459,39357,5060,35205,5862,60224,4792,45388,1913,53745,2178,52304,4344,39426,2140,52432,3322,50673,1029,71752,3241,82604,6355,81225,1484,95288,8329,60047,4275,90885,1179,102732,4003,75256,23260,40840,1033,57229,1617,56919,1584,58013,3612,32074,1093,42216,4671,30794,953,50898,1235,86763,3147,47169,459,32041,7882,30150,6982,78115,26096,45411,5326,40074,1811,46110,2985,30816,595,50296,2947,46776,2918,63128,13730,54134,6158,52598,2694,53711,3479,51452,2437,66807,1726,77036,2554,52301,20122,32836,3799,45822,613,49707,1013,41854,662,27601,2028,41246,2314,25985,1028,40509,1351,72140,2483,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,56166,1758,71500,3706,51309,2009,91912,7544,60003,5218,54340,7027,54255,4094,46894,2921,72438,4862,60108,6555,92787,6497,51675,8680,61200,11215,66197,18864,50490,9873,52358,22875,71537,13651,80208,197250,35477,9809,52196,4089,53377,4520,50846,6229,35769,2739,36710,25360,35529,2409,48546,9035,64065,4048,40580,765,44934,15275,35618,9232,47733,2331,51190,10552,41992,6554,42163,6980,32488,1547,44495,18264,41976,12923,61166,31723,42598,6790,45489,4395,45445,4631,45603,13045,42139,3465,46463,4577,33634,1548,35468,6574,41440,1219,42286,2946,41128,1531,26975,1826,35857,9650,25692,1593,34182,3478,48012,3943,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,46255,748,34845,7109,32155,5178,56721,10853,38401,1576,51211,842,57285,6860,35106,2241,51691,808,50239,2177,70759,6098,57613,8164,58923,4222,71582,8649,40431,5226,53608,3776,79787,5014,101468,17535,35289,2343,50480,1513,48226,2311,52090,3865,31438,1386,37648,6668,30389,2183,36069,2440,52314,2740,36833,443,19771,6736,19122,5920,51031,23880,43227,6597,37044,1087,44213,4425,26176,614,41904,1863,40011,3708,73787,17089,49641,10320,44002,2855,43785,2713,45344,7782,41782,2040,50567,2373,54667,27268,31061,2820,40434,926,41459,1110,39257,2384,22581,1630,30076,2915,22012,875,27535,2305,40991,1284,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,51693,469,36548,3430,35761,2728,69343,16548,50903,2028,51759,1123,53220,4528,39835,1758,57769,4590,52240,2892,85446,12912,57225,5877,76789,7864,86891,12589,58202,6819,64472,5081,85839,3648,100388,22619,36957,2283,59116,3636,57162,4611,60298,3904,31249,2412,37065,4627,29429,2472,43188,4070,76098,3170,43632,1291,29783,8486,29651,8324,-666666666,-222222222,42726,4637,44210,3362,48370,4993,31789,979,42274,4544,38282,3774,80325,13164,51581,4087,52768,2514,53824,2633,48697,4989,51599,2036,59533,3813,85423,12608,33670,4783,46436,1194,50875,1628,44522,2143,28655,1907,37055,6142,27028,1756,34124,2592,55306,3907,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,55619,2476,67244,4510,33787,3700,77281,8461,42274,5919,58109,12654,63214,7800,42995,4695,70181,5168,61725,6427,78317,9469,52208,23921,55155,19602,69122,128799,52083,17225,58030,13712,75649,13763,-666666666,-222222222,35444,8393,58286,6333,54085,7486,67413,14798,34225,10624,50663,11872,30740,9343,40089,13318,56173,5455,38441,2891,44464,10067,35142,14586,46116,17998,26787,13216,42258,18402,28391,14979,30193,2549,41809,19333,31403,9635,84402,9860,43352,12377,45553,4270,45170,5300,50020,19273,36137,3007,38915,9488,-666666666,-222222222,26282,14341,43385,4274,48318,3571,40526,5476,25013,6963,21261,7832,26166,6470,36546,9700,48766,3391,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,56023,359,32237,638,31173,560,67181,6996,50144,684,60597,533,51272,713,41570,452,50666,589,45835,901,97715,3691,96575,4669,81415,1501,96171,4873,61273,1509,75432,1200,102248,458,115081,11518,36729,657,65533,1123,65269,1688,65781,1637,35382,591,45551,1605,31862,390,41472,704,82319,2235,49177,529,26622,2271,25398,1711,72230,2708,51007,997,47427,1684,44738,3496,35064,651,43627,2677,38462,1670,81113,3065,79532,4436,61183,624,65440,1766,51437,1037,64374,2529,75960,968,71878,7886,35047,1271,51709,338,60707,576,48562,946,29943,601,40236,1407,27047,564,32126,573,60811,718,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,44779,1238,42335,7255,34686,5116,73290,16307,41600,1689,46002,1929,45364,5135,35624,2811,50061,2453,48395,3621,55576,12256,51734,6340,58782,4412,75655,7438,45330,10045,50783,6129,70571,3357,-666666666,-222222222,27274,3373,51155,1351,48225,2468,56515,5015,29074,2747,32296,5061,27155,2635,44370,3587,42749,4441,33485,1214,25982,3752,23125,5040,51818,37479,34460,7718,31666,1050,37001,3711,26121,1520,40674,2754,39466,4576,45920,16646,51355,9163,36677,1819,36107,1901,38686,4743,36918,2191,47927,3826,22057,93553,25846,2178,37141,1170,40486,823,34033,2447,22118,2038,28308,5576,19269,1910,23677,2376,35268,1800,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,66175,840,36614,9038,31731,4623,47000,48517,55776,3526,70821,1329,63134,4006,46808,2268,61195,1379,55193,6859,101272,7918,80939,6171,121280,5870,136968,7698,61657,10801,86073,3613,101216,1207,105179,43473,40644,3700,70777,1981,71722,2122,68612,5219,41420,1895,44739,2906,39812,2700,47861,6049,81339,1576,55241,725,29124,28923,17398,31830,76733,56050,60179,7020,57042,5300,56380,5130,38314,2802,52169,8250,44689,7929,82547,20983,66693,7043,71351,2110,72789,5439,59548,10307,65645,1938,70664,3845,100679,25381,42112,8723,55829,1258,64960,1978,50851,906,32305,3002,39504,5764,30992,1716,36974,2218,70600,3249,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,50515,226,65797,1758,35051,2319,78551,4907,40438,401,57085,1428,56162,2159,36765,578,52346,1194,51280,738,65137,4389,66733,5428,67133,2469,76399,2033,51217,1368,65388,1377,89234,3170,108378,8268,33734,1589,55273,769,53629,1438,57560,3276,27889,1460,36605,1472,26255,718,39096,2237,60214,1590,40554,231,60148,5358,25923,2225,72073,6972,44961,3125,43784,2836,46788,2288,29672,751,44413,2170,42225,1397,52294,5132,50025,4507,46827,922,47322,1217,45353,1830,47044,1228,57351,2221,57133,14212,30673,833,43757,856,48137,634,40426,626,22998,724,35776,3625,21961,397,28681,1789,46664,1185,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,62301,485,46672,6762,41524,5488,85625,15629,50220,800,65707,2058,57087,5986,41810,1659,56018,3071,51978,2949,77270,9719,80688,5990,85184,6847,100070,6675,61685,5093,86766,2495,101978,1807,103372,29068,46247,4271,61600,1302,62337,3907,60955,2138,36010,2238,45695,3755,32342,1925,48614,1638,95579,3902,53599,1292,24967,13694,24305,11401,34955,126841,51423,2799,51392,4559,59710,4295,33596,1844,46146,9156,41584,4710,83750,13714,70789,7689,62531,3352,66054,1577,52337,3519,66745,2913,76407,2363,52079,14960,38687,4372,50420,784,55559,1667,46044,1388,31846,934,46980,5824,29249,2764,43095,2573,88780,3658,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
