GEO_ID,B12502_001E,B12502_001M,B12502_002E,B12502_002M,B12502_003E,B12502_003M,B12502_004E,B12502_004M,B12502_005E,B12502_005M,B12502_006E,B12502_006M,B12502_007E,B12502_007M,B12502_008E,B12502_008M,B12502_009E,B12502_009M,B12502_010E,B12502_010M,B12502_011E,B12502_011M,NAME,B12502_001MA,B12502_001EA,B12502_002MA,B12502_002EA,B12502_003MA,B12502_003EA,B12502_004MA,B12502_004EA,B12502_005MA,B12502_005EA,B12502_006MA,B12502_006EA,B12502_007EA,B12502_007MA,B12502_008MA,B12502_008EA,B12502_009MA,B12502_009EA,B12502_010MA,B12502_010EA,B12502_011EA,B12502_011MA,state
0400000US72,2720841,1035,1276876,2101,563590,8339,713286,8332,3672,851,709614,8457,1443965,1972,540924,8621,903041,8630,11246,1624,891795,8806,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,6966390,5033,3393328,6190,1213008,12671,2180320,12417,11475,1694,2168845,12842,3573062,5013,1060183,10958,2512879,11242,25899,2618,2486980,11612,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,609824,1394,312356,1938,116796,4503,195560,4485,1847,736,193713,4577,297468,1891,81302,3831,216166,3662,2513,645,213653,3646,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4165633,3527,1997791,3978,713840,10640,1283951,9832,7212,1568,1276739,9740,2167842,3841,658472,10237,1509370,10021,19391,2432,1489979,10025,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,3469423,2572,1708417,2865,588280,9993,1120137,10104,7411,1243,1112726,10169,1761006,3122,487185,8368,1273821,8005,12409,1771,1261412,8144,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,466760,1289,235742,1837,71348,3065,164394,3405,1093,521,163301,3433,231018,1894,57089,3532,173929,3498,1184,484,172745,3635,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,32083562,4039,15847000,4820,6474560,25396,9372440,26231,45535,3317,9326905,25900,16236562,3829,5499600,26179,10736962,26554,107893,4977,10629069,26102,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2401006,3130,1147098,3573,420161,8277,726937,8642,3528,850,723409,8741,1253908,3605,399610,7487,854298,7464,10127,1439,844171,7610,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,2975536,1533,1437239,1845,547263,9330,889976,9073,4551,949,885425,9008,1538297,2144,492448,6549,1045849,6585,10606,1903,1035243,6469,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,22535123,6785,11100045,6604,4117115,25802,6982930,26597,38727,3155,6944203,27207,11435078,6992,3528149,24335,7906929,25195,76957,5046,7829972,25872,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,4931235,2244,2361721,3094,884671,8577,1477050,8235,6664,1264,1470386,8451,2569514,2531,842800,8724,1726714,8969,17881,1965,1708833,8474,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,17791739,5407,8614680,5998,3081257,22048,5533423,21127,32785,3097,5500638,21877,9177059,5383,2635398,19856,6541661,20008,78764,5006,6462897,21471,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,5783050,2155,2778897,2773,1105192,11245,1673705,11265,7409,1209,1666296,11150,3004153,2290,1043943,12468,1960210,12228,20858,2396,1939352,12897,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,590722,218,276889,475,164836,3574,112053,3606,373,308,111680,3600,313833,517,178614,4235,135219,4176,1399,620,133820,4272,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,2382849,1946,1192750,2425,398296,6367,794454,6522,2293,587,792161,6513,1190099,2138,330039,5832,860060,5712,6905,1165,853155,5982,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,16168651,3280,7765207,4273,3148762,19341,4616445,18772,22386,1867,4594059,18774,8403444,3666,2979280,20209,5424164,19093,54577,3423,5369587,19280,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,7299829,1780,3529975,2546,1312592,12695,2217383,12315,10926,1889,2206457,12419,3769854,2443,1189438,12332,2580416,12767,25479,2544,2554937,13189,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,9552948,3276,4637848,4604,1687057,15469,2950791,16384,18319,2155,2932472,16551,4915100,3921,1481955,13379,3433145,12766,39471,2690,3393674,12677,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,4981108,3933,2417202,4444,815881,12230,1601321,12033,11467,1705,1589854,11999,2563906,4399,699471,9419,1864435,9577,21253,2335,1843182,9822,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,10622654,2733,5157057,3960,1906008,13681,3251049,13744,19451,2150,3231598,13984,5465597,3933,1669777,13116,3795820,13164,44799,3088,3751021,12984,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,8220666,2740,4017343,3489,1471543,11749,2545800,11585,16120,1757,2529680,11366,4203323,3480,1276405,10167,2926918,10262,34637,2356,2892281,10622,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1531482,1625,758393,1858,255719,5213,502674,5245,2451,685,500223,5316,773089,1866,210686,4676,562403,4764,6842,956,555561,4778,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1386609,2304,693793,3095,215664,6645,478129,6585,1669,626,476460,6529,692816,2559,170981,6606,521835,6752,4125,1036,517710,6864,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1698061,2103,835640,2803,320968,6392,514672,5373,3074,866,511598,5416,862421,2738,271901,7299,590520,6990,6795,1307,583725,7129,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1164044,818,579991,1219,222460,4590,357531,4526,1874,594,355657,4550,584053,946,171574,5354,412479,5382,6451,1197,406028,5591,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,701477,2359,350735,2466,120494,4406,230241,3953,841,373,229400,3987,350742,3104,99751,3965,250991,3303,2060,631,248931,3258,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,6142755,2913,3054900,3128,1075255,12097,1979645,12220,9179,1516,1970466,12361,3087855,3202,848735,11294,2239120,10627,18919,2010,2220201,10840,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,890851,1764,429374,1684,184309,4497,245065,4799,1469,626,243596,4792,461477,1695,165824,5200,295653,5397,3225,845,292428,5685,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,5807263,1878,2867563,2166,1053254,12142,1814309,12081,9458,1605,1804851,12233,2939700,1955,883062,11062,2056638,11049,24284,3082,2032354,11616,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,5517634,4218,2661083,5017,904920,11742,1756163,12371,10598,1344,1745565,12580,2856551,4151,799081,12008,2057470,12005,24818,2231,2032652,12028,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2325350,2927,1151456,3306,379690,7273,771766,7137,4010,831,767756,7087,1173894,2997,309411,6193,864483,6379,7834,1128,856649,6464,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
