GEO_ID,C08406_001E,C08406_001M,C08406_002E,C08406_002M,C08406_003E,C08406_003M,C08406_004E,C08406_004M,C08406_005E,C08406_005M,C08406_006E,C08406_006M,C08406_007E,C08406_007M,C08406_008E,C08406_008M,C08406_009E,C08406_009M,C08406_010E,C08406_010M,C08406_011E,C08406_011M,C08406_012E,C08406_012M,C08406_013E,C08406_013M,C08406_014E,C08406_014M,C08406_015E,C08406_015M,C08406_016E,C08406_016M,C08406_017E,C08406_017M,C08406_018E,C08406_018M,C08406_019E,C08406_019M,C08406_020E,C08406_020M,C08406_021E,C08406_021M,C08406_022E,C08406_022M,C08406_023E,C08406_023M,C08406_024E,C08406_024M,C08406_025E,C08406_025M,C08406_026E,C08406_026M,C08406_027E,C08406_027M,C08406_028E,C08406_028M,C08406_029E,C08406_029M,C08406_030E,C08406_030M,C08406_031E,C08406_031M,C08406_032E,C08406_032M,C08406_033E,C08406_033M,NAME,C08406_001EA,C08406_001MA,C08406_002EA,C08406_002MA,C08406_003EA,C08406_003MA,C08406_004EA,C08406_004MA,C08406_005MA,C08406_005EA,C08406_006EA,C08406_006MA,C08406_007EA,C08406_007MA,C08406_008EA,C08406_008MA,C08406_009EA,C08406_009MA,C08406_010EA,C08406_010MA,C08406_011EA,C08406_011MA,C08406_012EA,C08406_012MA,C08406_013EA,C08406_013MA,C08406_014EA,C08406_014MA,C08406_015EA,C08406_015MA,C08406_016MA,C08406_016EA,C08406_017EA,C08406_017MA,C08406_018EA,C08406_018MA,C08406_019EA,C08406_019MA,C08406_020EA,C08406_020MA,C08406_021EA,C08406_021MA,C08406_022EA,C08406_022MA,C08406_023EA,C08406_023MA,C08406_024EA,C08406_024MA,C08406_025EA,C08406_025MA,C08406_026EA,C08406_026MA,C08406_027MA,C08406_027EA,C08406_028EA,C08406_028MA,C08406_029EA,C08406_029MA,C08406_030EA,C08406_030MA,C08406_031EA,C08406_031MA,C08406_032EA,C08406_032MA,C08406_033EA,C08406_033MA,state
0400000US30,512185,6841,433102,6955,384786,6506,48316,4103,34766,3535,7949,1857,5601,1204,3632,1191,27891,3272,9985,1946,37575,3236,268442,4909,223861,5128,199311,5033,24550,2419,17142,2003,4116,1150,3292,804,1844,911,15379,2311,7381,1668,19977,2322,243743,5191,209241,4504,185475,4537,23766,2466,17624,2263,3833,1057,2309,641,1788,743,12512,2059,2604,754,17598,1942,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,651085,7044,571699,7061,507394,6901,64305,4660,51684,4296,6695,1253,5926,1315,3854,1294,26789,2570,9107,1631,39636,2976,332087,5385,290425,5557,255938,5594,34487,3415,27131,2949,3846,904,3510,1031,1810,689,15312,2142,6109,1405,18431,2118,318998,5267,281274,4700,251456,4657,29818,2253,24553,2168,2849,808,2416,838,2044,878,11477,1438,2998,879,21205,1843,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,4861678,26159,4376594,26614,3930572,25398,446022,15109,345020,13008,57219,4545,43783,4192,47083,3988,86540,5348,58515,5040,292946,10535,2544813,17729,2278384,19164,2040151,19443,238233,10263,179175,8957,30335,3108,28723,3806,24288,2837,51564,4237,38376,3620,152201,7228,2316865,16838,2098210,16546,1890421,16039,207789,8388,165845,7518,26884,2776,15060,1970,22795,2700,34976,3532,20139,2911,140745,6353,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,4883071,25801,4334414,27311,3874426,27933,459988,15972,347448,12516,68618,5721,43922,4392,97785,7874,73351,5158,88569,6783,288952,10096,2542002,16137,2247955,17045,1999595,17799,248360,9688,183389,8248,39132,3906,25839,3367,48902,5345,44799,3735,54342,5288,146004,7161,2341069,18257,2086459,18192,1874831,18353,211628,10478,164059,8185,29486,3458,18083,2851,48883,4736,28552,3102,34227,3789,142948,7059,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,365188,5466,289487,5974,244924,5892,44563,3760,30822,3250,6575,1473,7166,1901,4910,1225,29034,2753,23019,2170,18738,2140,203541,4660,156822,4263,134399,4207,22423,2462,15082,1913,3187,930,4154,1260,2609,861,18748,2298,16320,1796,9042,1709,161647,4021,132665,4094,110525,3993,22140,2004,15740,1958,3388,829,3012,878,2301,880,10286,1352,6699,1099,9696,1447,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,2032160,15857,1913504,16565,1753526,14932,159978,7646,124899,7033,20442,3015,14637,2631,6503,1811,22227,2627,18526,2728,71400,5949,1062943,10853,998908,11676,917298,10292,81610,5597,63586,4989,9228,1835,8796,1816,3171,1079,11659,1859,11479,2233,37726,3664,969217,10998,914596,11111,836228,10622,78368,5262,61313,4881,11214,1893,5841,1486,3332,1075,10568,1669,7047,1554,33674,3591,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,323584,5900,272816,5892,245015,6040,27801,2711,22249,2516,3050,881,2502,774,2639,665,17139,2072,6784,1239,24206,2226,162813,3974,138096,4001,124755,4164,13341,1642,10699,1499,1331,488,1311,534,1065,377,7814,1331,4312,1053,11526,1413,160771,3749,134720,3912,120260,3742,14460,1758,11550,1533,1719,665,1191,516,1574,548,9325,1468,2472,799,12680,1430,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1431562,12015,1270419,13491,1121611,14377,148808,6445,113385,5604,20127,2429,15296,2594,42413,4081,25060,3072,34276,3093,59394,4320,766868,7952,676110,8430,603993,8827,72117,4944,53236,4145,8979,1711,9902,1834,24557,3002,14070,2197,21674,2594,30457,2849,664694,8884,594309,9206,517618,8958,76691,3783,60149,3757,11148,1734,5394,1295,17856,2247,10990,1746,12602,2002,28937,2934,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,716625,9698,657503,10268,596303,10843,61200,5281,51148,4593,6170,1591,3882,1168,5961,1295,18964,2604,9304,1663,24893,2651,370103,6921,340136,6704,308970,6941,31166,3253,25402,2915,3657,1198,2107,739,3079,1016,10406,1763,5786,1336,10696,1414,346522,6656,317367,6985,287333,7150,30034,3095,25746,2709,2513,796,1775,680,2882,775,8558,1661,3518,1114,14197,1851,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,1772588,11328,1628793,12551,1458512,13553,170281,6951,130298,6342,24335,2265,15648,2640,7853,1682,35733,2909,26562,2189,73647,4116,947437,7752,869167,8286,781723,9020,87444,4554,66790,3825,12017,1572,8637,1881,4327,1160,20453,2231,17732,2003,35758,2921,825151,7337,759626,7995,676789,8332,82837,4610,63508,4396,12318,1520,7011,1332,3526,956,15280,1881,8830,1287,37889,2687,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,2914855,13285,2596894,14166,2375230,14048,221664,8218,171118,7058,31729,3339,18817,2036,43445,2832,86486,4984,45149,3491,142881,4623,1518172,9472,1354296,9402,1243797,10171,110499,5304,85991,4444,15652,2088,8856,1303,20808,1985,44558,3118,29964,2658,68546,3457,1396683,9979,1242598,10755,1131433,9847,111165,4625,85127,4338,16077,1886,9961,1320,22637,2395,41928,3690,15185,1799,74335,3439,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,980661,13679,903893,13953,825509,13742,78384,5520,61503,4892,12965,2191,3916,1065,16634,1955,20550,2466,17194,2239,22390,2472,523677,9559,480521,10178,445660,9874,34861,3190,27922,2742,5057,1432,1882,661,6253,1382,12035,1887,11526,1776,13342,2127,456984,8317,423372,8272,379849,8743,43523,3820,33581,3253,7908,1511,2034,651,10381,1597,8515,1474,5668,1291,9048,1644,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,4138905,24620,3608592,23860,3243522,22559,365070,11298,269991,9992,56565,4302,38514,4075,123941,7145,94582,5024,75012,5052,236778,8412,2195558,14227,1911150,14930,1715320,15649,195830,7124,142349,6754,31303,3371,22178,2806,68009,5039,52122,4380,47540,3692,116737,5488,1943347,17164,1697442,16626,1528202,15948,169240,7458,127642,6462,25262,2490,16336,2499,55932,4377,42460,3536,27472,3165,120041,5269,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,426892,6242,389162,6689,351035,6873,38127,3657,26516,2977,6686,1803,4925,1039,3319,1290,13795,1641,5719,1102,14897,1634,236066,4350,214894,4312,194552,4503,20342,2607,14371,2114,2926,988,3045,848,1959,898,9045,1387,3312,826,6856,979,190826,4494,174268,4652,156483,4615,17785,2037,12145,1623,3760,1131,1880,612,1360,742,4750,962,2407,815,8041,1162,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,2272985,16798,2064354,17068,1846123,19874,218231,10000,168271,8589,29507,3541,20453,3769,11595,1987,47633,4242,34419,4340,114984,5700,1174522,11186,1063880,12111,947267,13501,116613,6822,89943,5621,15687,2690,10983,2368,6415,1383,27933,3813,21714,3582,54580,4196,1098463,13334,1000474,12449,898856,13007,101618,5682,78328,5254,13820,1952,9470,2356,5180,1173,19700,2724,12705,2164,60404,4083,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,2035906,13706,1659562,15432,1466681,14237,192881,8936,149464,8323,27558,3366,15859,2540,86883,5524,77532,4837,63049,4418,148880,7803,1085829,10144,889029,11043,787079,10352,101950,6283,78862,5757,14024,2334,9064,1994,46085,3472,38304,3338,42495,3538,69916,4727,950077,10137,770533,10996,679602,9291,90931,5066,70602,4845,13534,2144,6795,1395,40798,3932,39228,3294,20554,2108,78964,5346,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,292608,5728,253041,5566,221645,5971,31396,3451,22792,3072,5642,1408,2962,1002,3771,1412,12290,2182,5814,1239,17692,2406,161055,3802,139997,4032,122603,4591,17394,2595,11763,2164,3718,1278,1913,684,2568,1017,7130,1514,3849,1009,7511,1557,131553,4047,113044,3394,99042,3704,14002,1891,11029,1715,1924,523,1049,552,1203,750,5160,1229,1965,724,10181,1565,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,18530965,35228,15543913,40660,13689395,41517,1854518,24354,1357081,21044,286087,10964,211350,8080,911931,16860,486629,13862,476537,13755,1111955,18685,10090389,25619,8520175,28225,7533526,30813,986649,17829,709716,14117,156363,8881,120570,5951,464020,12262,256999,9011,304527,8437,544668,12163,8440576,26165,7023738,30880,6155869,29138,867869,13671,647365,13363,129724,5875,90780,4464,447911,10455,229630,9824,172010,9608,567287,13197,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1162930,13805,1097086,14119,993238,14073,103848,6578,81580,5729,11466,1850,10802,1916,3065,996,17135,2418,13547,2196,32097,3245,588638,9215,554165,9985,503476,9895,50689,4180,40822,3840,4756,1092,5111,1204,1186,569,10173,2032,8888,1829,14226,2357,574292,8754,542921,8028,489762,8395,53159,4206,40758,3618,6710,1428,5691,1207,1879,767,6962,1448,4659,1286,17871,2287,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,1747322,13891,1529410,14235,1383478,13842,145932,7899,113239,6684,20460,2922,12233,1983,48477,3833,47082,3631,20834,2648,101519,5670,900205,9637,791459,9491,715198,9794,76261,5723,56387,4547,13186,2451,6688,1602,22860,2604,23466,2825,11720,1860,50700,3634,847117,10134,737951,10593,668280,11292,69671,4065,56852,3786,7274,1340,5545,1254,25617,2790,23616,2223,9114,1878,50819,4302,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,13340657,36188,12071396,39284,10773938,42344,1297458,24454,962868,21793,206376,9913,128214,8642,174598,10154,195073,8018,206432,9336,693158,15621,7289761,24458,6610991,27949,5917922,30098,693069,16947,503670,13983,111153,6701,78246,6280,91512,6815,108992,6179,131674,7818,346592,11822,6050896,28733,5460405,27126,4856016,27168,604389,16971,459198,14223,95223,6379,49968,4440,83086,5747,86081,6113,74758,4922,346566,8743,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,2796940,21192,2390181,22812,2138455,20691,251726,9574,190753,7555,33346,3560,27627,3231,136363,7189,63983,4270,47430,4528,158983,6713,1428848,12971,1229846,13343,1097748,12569,132098,6497,99308,5145,16431,2566,16359,2498,68149,5440,32072,3026,26165,3119,72616,3815,1368092,14642,1160335,14901,1040707,14253,119628,6568,91445,5165,16915,2193,11268,2039,68214,4720,31911,2874,21265,2727,86367,5008,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,9557333,39850,8461102,40575,7564605,41234,896497,21048,677515,17123,126321,7528,92661,7905,154484,9054,129788,8286,215263,10242,596696,16207,4999925,24399,4417499,27822,3946434,28150,471065,13185,348930,11165,64923,5978,57212,6358,71118,5891,72548,6358,134989,7909,303771,11356,4557408,24342,4043603,22808,3618171,22870,425432,13974,328585,12429,61398,5025,35449,3792,83366,6091,57240,4201,80274,6035,292925,9947,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,3639332,20601,2823340,20842,2550770,22425,272570,9448,208231,8683,36357,4122,27982,3051,366819,10991,182106,6410,78519,5017,188548,6765,1854424,15125,1446971,14907,1309682,16534,137289,6327,103140,5290,17630,2477,16519,2621,182047,7556,85583,4572,48036,3513,91787,4596,1784908,13550,1376369,13793,1241088,13279,135281,6181,105091,5742,18727,2749,11463,1880,184772,6527,96523,3889,30483,3046,96761,4717,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
