GEO_ID,B18135_001E,B18135_001M,B18135_002E,B18135_002M,B18135_003E,B18135_003M,B18135_004E,B18135_004M,B18135_005E,B18135_005M,B18135_006E,B18135_006M,B18135_007E,B18135_007M,B18135_008E,B18135_008M,B18135_009E,B18135_009M,B18135_010E,B18135_010M,B18135_011E,B18135_011M,B18135_012E,B18135_012M,B18135_013E,B18135_013M,B18135_014E,B18135_014M,B18135_015E,B18135_015M,B18135_016E,B18135_016M,B18135_017E,B18135_017M,B18135_018E,B18135_018M,B18135_019E,B18135_019M,B18135_020E,B18135_020M,B18135_021E,B18135_021M,B18135_022E,B18135_022M,B18135_023E,B18135_023M,B18135_024E,B18135_024M,B18135_025E,B18135_025M,B18135_026E,B18135_026M,B18135_027E,B18135_027M,B18135_028E,B18135_028M,B18135_029E,B18135_029M,B18135_030E,B18135_030M,B18135_031E,B18135_031M,B18135_032E,B18135_032M,B18135_033E,B18135_033M,B18135_034E,B18135_034M,NAME,B18135_001EA,B18135_001MA,B18135_002EA,B18135_002MA,B18135_003EA,B18135_003MA,B18135_004EA,B18135_004MA,B18135_005EA,B18135_005MA,B18135_006EA,B18135_006MA,B18135_007EA,B18135_007MA,B18135_008MA,B18135_008EA,B18135_009EA,B18135_009MA,B18135_010EA,B18135_010MA,B18135_011EA,B18135_011MA,B18135_012EA,B18135_012MA,B18135_013EA,B18135_013MA,B18135_014EA,B18135_014MA,B18135_015EA,B18135_015MA,B18135_016EA,B18135_016MA,B18135_017EA,B18135_017MA,B18135_018EA,B18135_018MA,B18135_019MA,B18135_019EA,B18135_020EA,B18135_020MA,B18135_021EA,B18135_021MA,B18135_022EA,B18135_022MA,B18135_023EA,B18135_023MA,B18135_024EA,B18135_024MA,B18135_025EA,B18135_025MA,B18135_026EA,B18135_026MA,B18135_027EA,B18135_027MA,B18135_028EA,B18135_028MA,B18135_029EA,B18135_029MA,B18135_030MA,B18135_030EA,B18135_031EA,B18135_031MA,B18135_032EA,B18135_032MA,B18135_033EA,B18135_033MA,B18135_034EA,B18135_034MA,state
0400000US30,1047075,795,244049,2674,12117,2027,11478,1885,4310,1089,7996,1550,639,444,231932,3525,217654,3406,131243,5345,97100,5532,14278,2239,607555,2649,66258,3703,61547,3419,34015,2623,34784,2643,4711,1144,541297,4472,475679,6284,405706,6859,90273,5790,65618,4532,195471,1345,62315,2554,62149,2559,36546,2144,61938,2573,166,141,133156,2678,132539,2664,85107,3518,129099,2686,617,286,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1323289,517,264131,2115,17500,2320,16653,2271,8076,1898,10552,1528,847,523,246631,3087,232966,3431,168042,4828,76393,4744,13665,1929,791558,2315,111791,6106,98490,5582,46008,3799,65615,4753,13301,1953,679767,6097,601764,8123,545083,8022,81178,4421,78003,5342,267600,1119,90358,3315,90236,3309,52323,3355,88983,3330,122,129,177242,3281,176993,3308,107831,3981,171283,3134,249,177,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,10183721,3716,2446320,7445,113557,7149,109796,7005,45289,4132,72914,5564,3761,1246,2332763,9770,2206462,11507,1326302,19321,949236,17641,126301,10161,6088356,8669,671320,13978,579265,14438,310158,9953,357294,11621,92055,5824,5417036,15466,4556098,26899,4166052,26640,554280,13537,860938,19727,1649045,4248,566292,11171,564351,11156,329375,8742,558129,11042,1941,920,1082753,10547,1075703,10548,677903,10951,1044865,10388,7050,1719,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,10334958,2874,2670578,7944,111529,7851,106324,7699,43399,4405,70727,6300,5205,1140,2559049,11333,2346964,15314,1450790,21974,975286,20037,212085,11966,6238581,10314,649699,16002,535168,14725,298956,10389,319799,11439,114531,6172,5588882,18811,4521933,27367,4188199,28867,482499,13726,1066949,22401,1425799,5371,484849,9896,482167,9865,261500,7240,478436,9776,2682,929,940950,10206,931219,10209,552721,11467,893062,10667,9731,2083,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,713033,1423,192588,1172,6118,1260,5696,1256,3465,1067,3245,921,422,191,186470,1538,168717,2773,114892,4796,63566,4218,17753,2494,434047,2230,51028,3342,43762,2905,22652,1855,27384,2621,7266,1580,383019,3548,318968,5296,267071,6178,70562,4201,64051,4627,86398,1518,32345,2275,32237,2280,16093,1655,31787,2267,108,67,54053,2861,53525,2865,36054,2306,50041,2756,528,275,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4810094,1546,1162987,5295,56948,4691,54641,4680,22596,2951,36094,4062,2307,917,1106039,6437,1067628,8062,626787,13846,477298,13635,38411,5409,2835053,6464,411952,11752,351891,11019,191232,7762,223775,8849,60061,5106,2423101,12961,2044973,18356,1864257,18157,259124,8984,378128,12227,812054,3700,317000,7053,316351,7032,181603,6326,313707,6959,649,329,495054,7634,493351,7731,315650,7948,480187,7868,1703,689,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,620066,406,124839,1558,8486,1583,7750,1529,2960,869,5373,1507,736,643,116353,1966,114626,2058,74394,3825,44685,3266,1727,837,374662,1905,43273,3370,41095,3162,18181,2014,27220,2687,2178,655,331389,3976,311682,4378,261683,5126,58498,4286,19707,2464,120565,1141,38458,2450,37978,2254,21182,1563,37567,2204,480,693,82107,2351,81947,2354,54784,2761,78696,2439,160,133,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2998585,1702,721982,2703,32989,3828,30349,3581,15501,2422,17759,2604,2640,1018,688993,4681,634093,7047,416870,9940,243675,8638,54900,6590,1805979,3568,182224,7359,163714,7071,90653,4728,94454,5297,18510,2557,1623755,8228,1370087,11415,1180688,13931,240929,9744,253668,10148,470624,1441,158178,5463,156399,5484,78557,3872,153937,5427,1779,889,312446,5689,307752,5698,164522,5535,294598,5643,4694,1393,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1776965,393,388032,3146,21056,2515,21056,2515,7718,1724,14964,2094,0,201,366976,3719,353876,5040,203227,8268,170252,7454,13100,3164,1036946,3510,172763,6898,160116,6543,63651,4020,117032,5630,12647,2054,864183,8033,777260,10799,620541,12561,189164,7232,86923,5709,351987,1799,144858,4810,144483,4747,84134,3908,143977,4827,375,304,207129,4843,206068,4908,136526,5184,201858,4963,1061,693,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3861581,1714,1011428,3005,49510,3477,46182,3450,18998,2164,31942,2485,3328,719,961918,4298,881830,5318,524539,8523,402443,9087,80088,4311,2249488,3702,323309,7611,257178,6819,147487,5681,142847,5038,66131,3617,1926179,8440,1531534,12820,1408942,13717,174574,5628,394645,10097,600665,1881,255701,5051,254789,5062,151250,3801,251721,5063,912,432,344964,5273,341752,5572,224266,5171,331364,5531,3212,1222,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5740669,1241,1350222,3974,56614,3672,55462,3583,28582,2624,33853,2698,1152,467,1293608,5367,1243663,6340,911905,10629,390994,10510,49945,3577,3429012,4309,316755,7547,298803,7391,157326,5257,181709,6187,17952,1748,3112257,8663,2870780,12854,2594040,14940,351727,9019,241477,8984,961435,2597,293835,6477,293175,6513,178095,4905,290990,6508,660,326,667600,6950,665628,6811,425344,6964,647883,6910,1972,627,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3171580,573,641105,3263,46337,3413,45553,3376,14310,2419,32886,2681,784,662,594768,4393,576650,5420,229833,9596,363604,10359,18118,2949,1877148,3176,324343,9315,307095,9121,95347,5570,234646,7614,17248,2487,1552805,10172,1390527,12040,717709,15547,700400,13442,162278,8841,653327,952,304638,6567,303490,6543,74487,4403,298930,6518,1148,549,348689,6449,345351,6415,101304,6109,333392,6148,3338,940,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,8301038,4855,1992518,6632,89914,4793,85763,4536,47282,3285,45404,3760,4151,1320,1902604,7837,1805187,9806,1346988,15580,507906,14371,97417,6221,5016132,8033,476495,11368,419307,10097,248959,8686,224537,8152,57188,4324,4539637,12647,3980900,20676,3742383,23003,363245,12282,558737,17169,1292388,3524,428055,7321,424118,7165,268199,6119,416145,7197,3937,996,864333,7874,854294,8218,604507,9259,817068,8616,10039,1777,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,743793,1039,185726,1860,6581,1364,6109,1352,4685,1282,2613,743,472,307,179145,1994,168442,2791,140034,4470,35857,3144,10703,1792,447813,2085,37566,3024,33559,2765,21215,2195,16145,2120,4007,827,410247,3771,371940,4807,348183,5331,35349,3052,38307,3058,110254,888,36832,2026,36742,2041,25185,1889,36505,2085,90,134,73422,2071,73066,2072,53829,2450,70448,2152,356,313,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4990240,2332,1177426,4487,53471,4720,51724,4708,20144,2582,36901,3678,1747,671,1123955,6639,1070026,7518,632640,13683,482992,12588,53929,6526,2931158,6024,360844,10742,308245,9300,160566,7452,191699,8174,52599,4468,2570314,12245,2158471,16871,1933681,18305,313618,9863,411843,14058,881656,2370,302789,7311,302416,7254,173965,6534,301094,7264,373,248,578867,7017,576899,6844,367450,8591,562121,7044,1968,764,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,4151076,824,924284,2863,46600,3822,45376,3768,22422,2328,27342,3180,1224,644,877684,4620,846017,5724,536367,11197,349042,11483,31667,4387,2498361,4039,290206,8891,265351,8610,130668,6841,169164,7804,24855,3366,2208155,9919,1976982,12990,1672705,14214,376021,12203,231173,10320,728431,2526,244655,6962,242576,6859,140276,5812,239571,6924,2079,1204,483776,6890,481667,6961,308318,7290,465734,6890,2109,819,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,567008,846,142042,2417,5551,1364,4916,1158,3595,1007,1873,711,635,505,136491,2674,127002,3189,102881,3935,28000,3071,9489,2041,330764,2619,35002,3086,29551,2861,18398,2333,14011,2162,5451,1418,295762,3990,252185,5563,240477,5683,19852,2653,43577,3993,94202,1567,31888,2360,31888,2360,20183,1837,31442,2371,0,203,62314,2683,62129,2692,38927,2355,59724,2743,185,273,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,39062465,5627,9514348,10369,325781,9890,317998,10123,148189,7106,199729,8386,7783,1986,9188567,12834,8897651,15745,5313131,37568,3940552,36478,290916,12475,23975809,12263,1871335,22028,1742207,22379,821508,13153,1110348,17986,129128,6274,22104474,25208,19765485,42514,15820950,53209,4481908,38289,2338989,35167,5572308,3962,1869055,17784,1856123,18007,832304,12279,1820887,18275,12932,1715,3703253,18519,3657381,18722,1961312,19755,3441534,19243,45872,3762,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2919673,1311,756077,5075,38453,4322,36562,4242,12622,2271,26632,4021,1891,1136,717624,5792,684086,6443,356066,10171,350115,10017,33538,3487,1702571,5602,259598,9940,213977,9174,99614,6807,141435,7075,45621,4139,1442973,11216,1171072,14218,1050136,14899,164478,7764,271901,11248,461025,2643,182732,6021,182285,5997,92300,5290,181610,5953,447,374,278293,5942,277540,5924,155751,6264,270199,5560,753,382,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,3523842,1078,788981,3307,30022,3031,29627,3010,15121,1875,17725,2546,395,239,758959,4598,738982,5882,503136,9142,262666,8744,19977,4011,2142660,3988,177702,8160,167678,7515,77802,4960,103439,5936,10024,2143,1964958,8869,1812236,11481,1541874,15157,314369,12269,152722,8842,592201,1565,174211,5569,173405,5567,100564,4334,169973,5690,806,470,417990,5617,414991,5686,263674,7414,393230,5867,2999,910,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,28243191,4197,7825350,9265,327922,11707,305130,11555,128656,6355,193505,9188,22792,3063,7497428,15034,6647426,26770,3969660,38842,2861757,36701,850002,23264,16903213,11087,1613510,23565,1310329,23322,749863,16731,732359,17592,303181,9978,15289703,27743,11530877,50884,10754608,54253,1096579,20040,3758826,47072,3514628,5764,1279733,15561,1261031,15205,617501,12107,1243017,15232,18702,3221,2234895,15436,2185505,15895,1246393,16361,2073238,16104,49390,5527,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,5943064,2569,1420111,4469,60668,4477,58338,4513,29288,3026,34054,3542,2330,953,1359443,6024,1315003,8073,901038,14701,458564,14346,44440,5992,3614811,5815,336244,11933,317612,11166,179699,8121,178285,8475,18632,2702,3278567,12795,2995200,14674,2638016,19302,454710,13771,283367,11171,908142,2293,279160,6184,276584,6127,183194,5977,270346,6491,2576,826,628982,6238,623619,6292,466305,7584,581618,6468,5363,1359,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,20996007,3241,4488358,9276,200166,7975,189483,7584,78562,4960,123617,7111,10683,2472,4288192,10939,3959831,17957,2329309,30519,1773033,31271,328361,14714,12216233,11081,1233078,18904,1048317,18606,557184,12820,624951,14090,184761,7904,10983155,21526,8829301,35139,7960680,36243,1158304,24123,2153854,32360,4291416,5337,1405458,17884,1391335,17873,658559,13449,1373468,18683,14123,2998,2885958,18925,2849255,18769,1486093,17256,2737091,19410,36703,4660,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
