GEO_ID,B16007_001E,B16007_001M,B16007_002E,B16007_002M,B16007_003E,B16007_003M,B16007_004E,B16007_004M,B16007_005E,B16007_005M,B16007_006E,B16007_006M,B16007_007E,B16007_007M,B16007_008E,B16007_008M,B16007_009E,B16007_009M,B16007_010E,B16007_010M,B16007_011E,B16007_011M,B16007_012E,B16007_012M,B16007_013E,B16007_013M,B16007_014E,B16007_014M,B16007_015E,B16007_015M,B16007_016E,B16007_016M,B16007_017E,B16007_017M,B16007_018E,B16007_018M,B16007_019E,B16007_019M,NAME,B16007_001MA,B16007_001EA,B16007_002EA,B16007_002MA,B16007_003MA,B16007_003EA,B16007_004MA,B16007_004EA,B16007_005EA,B16007_005MA,B16007_006EA,B16007_006MA,B16007_007EA,B16007_007MA,B16007_008MA,B16007_008EA,B16007_009MA,B16007_009EA,B16007_010EA,B16007_010MA,B16007_011EA,B16007_011MA,B16007_012MA,B16007_012EA,B16007_013EA,B16007_013MA,B16007_014EA,B16007_014MA,B16007_015MA,B16007_015EA,B16007_016MA,B16007_016EA,B16007_017MA,B16007_017EA,B16007_018EA,B16007_018MA,B16007_019EA,B16007_019MA,state
0400000US40,3685043,1828,698284,2116,609349,4585,72322,2946,4250,1051,7036,1259,5327,1967,2367158,2057,2093848,6608,185588,5312,25329,3110,41043,2597,21350,2605,619601,1789,588552,2618,13497,1019,6110,1411,6209,1017,5233,899,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5482917,2177,941454,2648,834465,5528,65906,4316,18736,2085,17399,2397,4948,1533,3554980,2578,3221671,7536,180420,5545,68789,4707,67734,3454,16366,2991,986483,2500,942829,2607,15381,1628,19327,1936,6631,1248,2315,715,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3069357,683,468214,684,17442,2508,450471,2586,190,221,111,132,0,228,1939927,-555555555,99378,7326,1837823,7402,1698,561,928,625,100,116,661216,-555555555,47219,3482,612994,3628,858,663,104,138,41,68,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,72
0400000US51,8015583,3162,1367538,4435,1137951,6599,129771,4144,35334,3549,37535,3424,26947,3397,5329820,4934,4382390,13356,432676,6977,200983,9368,212662,9037,101109,6548,1318225,3253,1182856,4510,35655,2176,42504,3170,48087,2506,9123,1689,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,707902,1494,122539,1820,114798,2125,1865,707,2029,889,930,498,2917,1081,468930,1365,430667,3788,11181,1959,12353,2176,4664,1469,10065,2028,116433,867,110295,1248,714,396,4292,988,295,188,837,295,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4796771,2634,817053,3019,739617,5405,55215,4568,11617,2428,8591,1771,2013,1116,3079964,2711,2833932,7092,155439,5983,47878,4452,34614,3461,8101,1858,899754,2300,869845,2856,12263,1680,11044,2024,5303,1097,1299,623,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,3960198,2170,642073,3020,503973,7052,97142,5422,14422,3013,17992,2973,8544,3151,2578514,2886,2137033,9990,253893,6582,67980,5608,98292,4596,21316,3556,739611,2367,688164,3379,19672,1962,14027,2101,15235,1415,2513,924,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,542342,1101,97701,1509,91749,1907,5171,1286,409,318,56,94,316,170,348084,1725,321299,3039,17405,2588,3594,1030,3460,934,2326,714,96557,1567,91380,1321,2820,1085,842,522,348,244,1167,550,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,37128552,2944,6557045,4110,3704362,24313,2220045,22236,190542,8836,379274,9002,62822,5984,24904170,3975,13247498,42886,7558414,35952,1185970,27787,2619762,23662,292526,11839,5667337,3154,3622557,15743,958027,7665,310377,11128,727115,8204,49261,3959,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2808769,2794,527961,3237,508916,3996,14275,2042,1113,691,2373,1037,1284,741,1806385,3290,1728840,5169,46315,4248,11825,2359,11063,2086,8342,1721,474423,2626,465913,2613,2722,832,3492,1160,1732,633,564,302,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,3391441,1509,553842,1670,431574,6216,74447,4969,29546,3666,10329,1556,7946,2295,2224452,1691,1688440,9973,294946,5851,160517,8577,57516,4045,23033,3431,613147,1300,520430,4283,34496,1473,46496,3752,8388,1177,3337,1102,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,26691064,5461,5388703,6120,3472850,22989,1676871,20666,83599,7923,108057,6514,47326,7101,17702762,6780,11026281,33800,5401084,31415,440434,17382,617252,13399,217711,13573,3599599,5697,2632488,11285,759031,8782,83583,5825,106896,5005,17601,2766,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,5681283,1984,976920,1943,776293,6164,115728,4604,34140,3635,28217,2595,22542,3352,3773322,2332,2986859,13165,338467,5768,173233,9300,152853,6765,121910,9153,931041,1928,818912,3594,27689,1880,39375,3426,33427,2261,11638,1946,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,20163933,3880,3092483,5060,2187693,17317,712812,13543,135519,9288,35951,3757,20508,4041,12712666,5295,8538968,30991,3126593,18094,714523,24407,234803,10063,97779,6413,4358784,5271,3441259,12511,629159,6847,208177,9918,56556,3329,23633,3073,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,6544926,1447,1009903,1794,765430,9693,117148,6166,77688,6441,33693,3183,15944,3284,4397482,2404,3243880,17587,448770,7715,416456,15219,217128,5796,71248,6053,1137541,1733,944743,5390,49991,1598,102661,5777,33871,1848,6275,1118,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,656965,4,81724,71,65639,2235,11999,1742,1663,789,1273,570,1150,869,489615,455,405681,5318,38546,2658,21187,3134,12138,1486,12063,2718,85626,453,74592,1547,4532,886,3184,973,1968,501,1350,580,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,2910911,1738,681637,1956,584470,6051,73429,5229,9721,2300,10834,2062,3183,2042,1877977,2289,1546576,8325,221664,7062,44571,4206,49805,3583,15361,2400,351297,1781,319249,2630,18613,1899,6922,1195,4769,945,1744,500,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,18402367,3320,2924843,3943,2037214,15736,473643,11044,245135,9903,107546,5721,61305,6416,12265459,3609,8341035,30678,1944040,18160,1053036,22458,682653,11466,244695,10942,3212065,2689,2378726,11129,332404,5006,307391,10308,156138,4687,37406,3968,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,8390826,1490,1433311,1351,989208,11015,270317,7702,90641,6488,54589,3551,28556,3983,5519226,1889,3645841,21429,986158,10247,483426,16481,297027,8272,106774,8513,1438289,1457,1100017,7031,137647,2555,123753,6605,59102,3011,17770,2073,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,10996313,3418,1897307,4138,1754318,8439,53919,4809,54873,5625,16460,2065,17737,4105,7102843,4502,6542249,15214,182561,7517,184361,9225,107860,7384,85812,8649,1996163,3370,1892438,5015,24825,2021,52890,4013,16010,1798,10000,2008,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,5756044,2583,1007318,3607,933793,6846,35420,3888,20795,3279,8628,1544,8682,3434,3713652,3923,3456319,8934,100365,4845,71427,6354,59085,3783,26456,4347,1035074,3446,1002068,3760,9062,1430,12935,2001,9441,1373,1568,615,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,12106644,2083,1947201,2083,1689994,9991,125119,6158,76506,6354,37408,3440,18174,3819,7827074,3173,6803767,16701,461551,8380,304999,11761,191282,6870,65475,6516,2332369,2802,2166732,6464,46672,2051,79508,5527,31117,2167,8340,1729,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,9426732,2419,1595082,3050,1425010,7530,62972,4393,39418,3531,23220,3057,44462,5668,6111197,3174,5467383,13791,195202,6786,179608,7812,126158,5031,142846,8778,1720453,2743,1607347,4389,24687,1776,47042,3330,19308,2355,22069,2558,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1798112,1351,343730,1790,299152,3219,33218,2971,3884,1218,4228,933,3248,1398,1150384,1927,1006866,4701,90159,3663,19120,2655,22689,1906,11550,2351,303998,1612,290498,1725,6232,1201,4464,1140,2354,658,450,352,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1640515,1459,331677,2357,292172,4290,33487,3791,1229,737,1621,730,3168,1522,1029397,2521,903376,6687,93600,4940,12451,2989,13262,2134,6708,2455,279441,2072,266065,2364,7611,1252,2523,820,2354,997,888,360,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1976934,1325,361743,2054,258332,7148,83220,6209,2397,1257,2699,862,15095,2065,1246711,2539,805257,10283,337658,8963,12564,2170,14936,1876,76296,3947,368480,2236,239781,3747,100896,3117,5616,1105,3139,734,19048,1122,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1333054,677,215818,857,173422,4704,4602,1454,1689,891,34771,4113,1334,706,855769,1015,605218,7908,26440,3500,11687,2222,203027,8009,9397,2140,261467,677,187243,3893,2180,711,1828,570,67935,3955,2281,767,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,821808,1563,154036,1907,146217,2323,3297,1012,1626,692,422,353,2474,1286,521414,2321,478322,3377,12983,1874,10349,1917,6019,1951,13741,2703,146358,1177,141112,820,664,324,1674,544,351,332,2557,886,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,7077397,2099,1203745,2339,929429,9375,162421,6508,43826,4753,47879,3483,20190,3732,4709665,2937,3698988,16283,415755,8735,198480,9774,323568,8487,72874,6610,1163987,2853,1031385,4848,31412,2542,34818,3837,61250,2468,5122,1092,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,1002885,1221,149478,1305,114924,3816,26402,2889,4573,1324,2591,1022,988,904,670762,1619,517496,6242,87630,3541,41466,4247,17623,2209,6547,2151,182645,1139,152420,2382,8921,630,17911,2254,1978,685,1415,792,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,6737614,1597,1207967,1530,861031,11507,288077,9711,14152,2978,14688,2068,30019,3984,4270544,1908,2974343,15563,969802,12886,98901,6608,103546,5820,123952,6824,1259103,1716,1046893,5577,137236,3675,28991,3075,20310,1800,25673,1577,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,6365571,3710,1104936,4260,999353,7000,74582,4456,11775,2468,10626,1920,8600,2458,4155838,4253,3824909,11238,178725,4792,58666,4743,57846,4628,35692,6658,1104797,3784,1075400,4266,11888,1977,8987,1953,6713,1286,1809,734,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2724520,2178,518161,2835,446696,4808,57481,3363,4941,1459,6415,1337,2628,1532,1744168,3063,1519104,7287,146204,4741,28507,3048,39537,2717,10816,2761,462191,2488,438352,2901,11684,1449,5115,1174,5871,1160,1169,590,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
