GEO_ID,C17002_001E,C17002_001M,C17002_002E,C17002_002M,C17002_003E,C17002_003M,C17002_004E,C17002_004M,C17002_005E,C17002_005M,C17002_006E,C17002_006M,C17002_007E,C17002_007M,C17002_008E,C17002_008M,NAME,C17002_001EA,C17002_001MA,C17002_002EA,C17002_002MA,C17002_003EA,C17002_003MA,C17002_004EA,C17002_004MA,C17002_005EA,C17002_005MA,C17002_006EA,C17002_006MA,C17002_007EA,C17002_007MA,C17002_008EA,C17002_008MA,state
0400000US08,5577020,2234,255879,12214,281613,15737,181416,13077,188755,15246,321470,17764,148106,11271,4199781,32920,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,6489261,4578,396763,18031,455875,17639,290464,16410,278171,15662,424701,16919,172854,12448,4470433,32954,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,4326305,3844,325902,16763,404506,16216,208584,14317,218690,12123,298375,13936,127976,10293,2742272,27990,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4529028,2896,365987,15673,477639,22061,269396,15546,229854,14881,324594,17476,144014,12168,2717544,30418,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,12447271,3849,695247,22723,814000,24069,488742,21169,473130,22236,712066,24542,315327,16374,8948759,48501,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,3055939,1516,154683,8495,188821,9582,127847,8230,115872,7980,176915,10451,86420,7962,2205381,18363,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,1312006,1622,49395,5798,50825,4721,36157,4564,35708,4069,61899,6800,24596,4347,1053426,9877,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,2925448,2347,196541,11349,307963,16306,169669,9802,162172,10459,228684,15242,96175,8561,1764244,25547,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,940786,1409,50635,5990,66607,6955,32410,5259,30201,5525,52160,6835,24340,4954,684433,11320,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,5488344,2504,231376,11773,297701,13587,184638,12812,186300,10255,268123,13353,126105,8267,4194101,24709,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US30,1037462,1216,56235,5526,78879,6204,50540,5280,45752,6217,73879,6165,33515,4491,698662,9820,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1301941,1553,60264,6008,91277,6247,52676,5948,51449,5370,88563,7651,34413,4145,923299,10553,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,10100431,4443,622599,21330,795274,27751,482794,18207,467315,20476,709168,27110,319001,18895,6704280,49767,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,10238658,5792,668662,27520,799980,32564,485481,22282,473339,21485,667306,29737,298590,20263,6845300,45141,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,720869,846,37710,4115,40910,5819,21735,3606,26393,4652,40740,6137,14014,2565,539367,9262,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4763828,2786,363398,15146,437024,18178,245399,14707,237588,16909,339543,15940,116728,9175,3024148,31021,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,601261,637,28406,3889,37607,4062,20067,2684,18901,2782,34068,3499,16332,2666,445880,7431,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2991978,2471,174548,11125,212779,13213,134246,11834,136398,10518,199925,15733,96267,10763,2037815,22248,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1753476,2196,132751,9424,179437,11330,103595,10491,86683,9092,131003,10347,48299,5619,1071708,18436,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3825027,2627,264068,8846,332881,13851,186805,10427,187801,8984,279371,11906,124736,7613,2449365,20090,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5665153,2578,274093,11506,351733,15538,219561,10676,196782,10175,331817,13964,149531,8475,4141636,22687,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3165711,1397,734815,20630,628851,17984,285104,15489,245369,13907,286370,16779,105791,9381,879411,21911,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,8264095,3584,423400,20585,461247,18262,261453,16350,282788,17561,435587,18196,199131,13091,6200489,37883,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,736671,693,39586,4192,39090,5048,28916,4724,26977,4303,34202,4777,21261,3557,546639,9021,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4944754,2221,334323,16953,420892,19104,229812,18346,257402,17843,356771,20639,139159,11581,3206395,30979,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,4113142,3089,229916,12862,286654,17504,188481,12178,171112,12081,238143,13953,112352,9400,2886484,25725,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,563374,898,28721,3603,33580,5017,19991,4026,20323,3420,35470,5259,13572,3160,411717,9120,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,38818454,7167,2275195,40838,2694131,51496,1696121,45995,1608901,47187,2355462,48059,998922,32294,27189722,83448,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2886448,1942,264940,16808,302705,16035,177115,14413,160171,13454,199330,13585,90638,10297,1691549,22004,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,3468263,1416,157621,10739,203756,10318,109371,9481,109995,10106,161282,11961,68118,7946,2658120,20075,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,28074573,7348,1815948,46057,2364727,55286,1379197,33191,1369220,43261,1913679,50152,809280,30141,18422522,79952,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,5899819,3071,259827,14544,268376,16103,169788,12074,177234,13817,265622,17344,115378,10747,4643594,32698,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,20882651,6372,1230013,33744,1610964,37267,1018748,35758,972514,33701,1482133,40069,664555,24052,13903724,70082,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,6665083,2673,309113,12277,354805,15708,209244,15486,184646,11755,291596,16787,140619,11950,5175060,32855,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,669031,717,64617,7441,43438,6225,25500,5954,15992,4878,21895,4888,10841,2874,486748,10235,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,3110944,2668,131030,10201,149743,12852,112425,13442,117715,9248,201420,14331,88354,8476,2310257,20540,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,19037564,4341,1175106,32200,1416285,36857,789819,26126,711062,22943,1090097,33984,453048,19318,13402147,59493,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,8739304,2908,371646,15844,460487,22941,285472,18069,254473,16341,390701,19892,163830,13960,6812695,33777,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,11362304,4398,698757,26433,879916,27165,469250,17518,460089,16055,705712,25476,310244,15153,7838336,42255,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,5943658,3566,335885,14154,450445,17741,280353,14464,246546,13353,387843,16253,172641,11104,4069945,30397,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,12394000,4366,693015,25901,824855,23288,494207,18918,458473,17762,699774,23541,322153,12986,8901523,43940,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,9774124,3126,632834,19832,740515,23216,409339,17357,402137,18227,615758,23112,258480,11182,6715061,31415,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1875342,1788,85297,6090,121044,7854,84096,7625,72394,6906,123782,8043,50186,5344,1338543,13235,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1723154,1641,82577,8111,120687,10548,92336,10417,85218,8663,127668,10699,61604,7031,1153064,16518,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,2051759,2065,187319,11963,212137,13211,126640,10184,110197,9726,153699,9122,63023,7904,1198744,19652,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1382448,1809,61108,6887,61035,6138,41368,6421,40128,5887,65659,7978,33957,5495,1079193,17367,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,852419,1438,50823,5726,60803,5663,38339,5298,30133,4939,53931,5813,27026,3702,591364,9957,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,7400557,3213,350974,16492,408039,18054,243764,13458,248264,16128,378681,20421,187116,13338,5583719,31702,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,1016469,1124,56774,7829,74431,8018,38990,6863,34291,4939,50046,6022,20128,4302,741809,12135,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,7013444,3179,440556,17575,542943,23439,335649,18731,321388,16422,491955,22227,222788,15666,4658165,38180,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,6603013,4007,433900,19556,577116,23411,320708,16461,339160,17628,449481,20390,214999,14721,4267649,34607,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2825680,2043,143862,9057,194313,11442,122357,8839,122745,10108,184620,11927,79287,7056,1978496,17784,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
