GEO_ID,B20001_001E,B20001_001M,B20001_002E,B20001_002M,B20001_003E,B20001_003M,B20001_004E,B20001_004M,B20001_005E,B20001_005M,B20001_006E,B20001_006M,B20001_007E,B20001_007M,B20001_008E,B20001_008M,B20001_009E,B20001_009M,B20001_010E,B20001_010M,B20001_011E,B20001_011M,B20001_012E,B20001_012M,B20001_013E,B20001_013M,B20001_014E,B20001_014M,B20001_015E,B20001_015M,B20001_016E,B20001_016M,B20001_017E,B20001_017M,B20001_018E,B20001_018M,B20001_019E,B20001_019M,B20001_020E,B20001_020M,B20001_021E,B20001_021M,B20001_022E,B20001_022M,B20001_023E,B20001_023M,B20001_024E,B20001_024M,B20001_025E,B20001_025M,B20001_026E,B20001_026M,B20001_027E,B20001_027M,B20001_028E,B20001_028M,B20001_029E,B20001_029M,B20001_030E,B20001_030M,B20001_031E,B20001_031M,B20001_032E,B20001_032M,B20001_033E,B20001_033M,B20001_034E,B20001_034M,B20001_035E,B20001_035M,B20001_036E,B20001_036M,B20001_037E,B20001_037M,B20001_038E,B20001_038M,B20001_039E,B20001_039M,B20001_040E,B20001_040M,B20001_041E,B20001_041M,B20001_042E,B20001_042M,B20001_043E,B20001_043M,NAME,B20001_001EA,B20001_001MA,B20001_002EA,B20001_002MA,B20001_003EA,B20001_003MA,B20001_004EA,B20001_004MA,B20001_005EA,B20001_005MA,B20001_006EA,B20001_006MA,B20001_007EA,B20001_007MA,B20001_008MA,B20001_008EA,B20001_009MA,B20001_009EA,B20001_010MA,B20001_010EA,B20001_011EA,B20001_011MA,B20001_012EA,B20001_012MA,B20001_013EA,B20001_013MA,B20001_014EA,B20001_014MA,B20001_015EA,B20001_015MA,B20001_016EA,B20001_016MA,B20001_017EA,B20001_017MA,B20001_018EA,B20001_018MA,B20001_019MA,B20001_019EA,B20001_020MA,B20001_020EA,B20001_021EA,B20001_021MA,B20001_022EA,B20001_022MA,B20001_023EA,B20001_023MA,B20001_024EA,B20001_024MA,B20001_025EA,B20001_025MA,B20001_026EA,B20001_026MA,B20001_027EA,B20001_027MA,B20001_028MA,B20001_028EA,B20001_029EA,B20001_029MA,B20001_030MA,B20001_030EA,B20001_031EA,B20001_031MA,B20001_032EA,B20001_032MA,B20001_033EA,B20001_033MA,B20001_034EA,B20001_034MA,B20001_035EA,B20001_035MA,B20001_036EA,B20001_036MA,B20001_037EA,B20001_037MA,B20001_038MA,B20001_038EA,B20001_039MA,B20001_039EA,B20001_040EA,B20001_040MA,B20001_041EA,B20001_041MA,B20001_042EA,B20001_042MA,B20001_043EA,B20001_043MA,state
0400000US08,3297270,16230,1766300,11157,72578,4731,50355,3733,53575,3667,33577,3391,57158,3778,28697,2966,48667,3600,28784,2867,67024,5244,43510,3901,91204,5414,112565,6211,93830,5956,102941,5603,76926,4259,93660,6129,129227,6536,107703,5755,177488,5391,296831,7418,1530970,11760,96092,5104,66494,3856,67197,3840,43534,3508,73433,4100,34393,3527,61086,3699,36257,3140,81557,4953,45928,3435,96050,4983,115430,6950,91135,4923,81331,4564,73817,4958,78676,4777,97245,4028,72851,4452,104765,5089,113699,4137,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,3573096,15943,1868814,9900,98591,5084,58881,3552,59926,4198,36843,3634,71922,3900,29309,2815,57958,4288,32083,3586,77245,4449,38564,3362,102120,4707,133885,6708,102329,5256,128463,6718,93833,5565,114743,5744,147469,6481,115277,5394,174564,6883,194809,6857,1704282,10826,121474,4511,89118,4484,89738,4101,59056,4176,109431,4831,50741,3402,76482,5140,52242,3991,95114,5046,50142,4017,126691,5752,139607,6396,112928,5161,103681,4998,72624,4448,71289,4370,90096,5593,62084,4259,69041,4694,62703,3629,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,2226473,13334,1166152,9043,60164,3342,43332,3179,43729,3577,28632,2487,50218,3469,23288,2496,39785,3408,24997,2651,51926,3823,31400,2690,73533,4298,84074,5371,68477,4021,72810,4250,52114,3531,66720,4068,85655,4110,62383,3456,91799,4335,111116,5082,1060321,10240,73824,4577,56495,3856,55515,3990,38959,3144,66337,3840,35802,2999,54801,3678,29478,2649,55718,4203,35649,3043,82346,4643,84631,4471,62796,4221,57485,4248,44607,3406,48647,3325,56576,3930,36507,2857,43084,3486,41064,2825,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2226092,17722,1146427,11275,45637,3564,33839,3947,35770,3611,28100,3896,53670,4692,21152,3120,43311,4415,33486,3131,55917,4728,28179,3612,64889,5838,64923,4469,48420,3630,66341,4570,41898,3609,65315,4988,91276,5694,60541,3846,109949,6418,153814,6461,1079665,11412,65243,4852,49509,3320,54101,4460,43174,4159,67557,5078,37765,3135,58153,4897,41207,4323,71599,5051,42726,3823,83301,5429,76303,4113,53341,4351,63713,3815,46889,3825,49277,4364,56575,3779,38897,2964,44070,3232,36265,3248,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,6895212,21910,3592689,13288,169673,6370,109011,5655,112377,4338,70942,3775,125650,5157,56088,3740,96369,4802,60575,4779,150713,6547,68886,4292,186873,7611,220280,7908,180778,6232,200485,7490,147743,6723,194387,6700,258114,8628,215752,6459,373495,9080,594498,10856,3302523,14081,211755,6653,152143,5921,160511,6233,103917,5200,180895,6642,84694,5429,131395,5381,93584,5647,178268,6534,91736,5065,215007,7928,221701,6675,172135,6761,174452,6343,127167,5839,157277,5994,205179,6922,164559,5910,228949,6126,247199,7478,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,1780563,9335,930209,6400,53164,3735,34000,2767,34292,2652,23140,2377,32370,3004,10853,1519,22441,2169,15118,2307,32793,2615,16208,1881,51547,3432,60407,3433,52127,3736,60026,3641,47253,3538,66990,4273,83369,4356,59789,3537,77231,4095,97091,4084,850354,6198,57768,3322,44744,3137,48139,3394,27087,2311,45696,2619,25052,2684,39258,3260,23297,1982,48077,3381,25100,2318,60909,3899,65687,3294,53546,3823,51106,3283,36507,2977,42123,2846,51855,2997,35467,2415,36704,2537,32232,2565,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,802682,6511,418058,4439,18649,2477,14044,1972,12763,2060,8932,1572,11371,1849,4664,1128,13534,2020,5605,1031,15238,2003,5952,1269,20370,2469,23364,2594,20891,2416,23623,2426,16469,2142,24586,2469,30824,2650,28751,3178,42907,3367,75521,4047,384624,5030,27742,2159,18359,2151,17943,2330,11819,1587,17390,2485,8076,1498,13866,1830,9488,1646,20802,2119,10230,1585,25896,2321,27461,2620,22136,2441,27299,2682,16932,2160,17100,1868,23287,2276,19210,1966,25300,2308,24288,2172,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,1452892,12322,758011,8918,35856,3165,22825,2542,26212,2860,20634,2760,31014,2782,14693,2364,28744,2901,18335,2485,39810,3696,24346,2636,52325,4478,61993,5146,48337,3012,47484,3937,36997,3182,42534,3344,47862,3289,32244,2651,51971,3852,73795,4826,694881,8139,47110,3966,34516,3196,34865,2906,23337,2649,40320,2733,19104,2536,37860,3392,24479,2964,44205,3518,26484,3019,55639,3603,51453,3653,44919,3311,41876,3858,31703,3114,30686,3001,37850,3436,20343,1963,24646,2299,23486,2291,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,509389,7041,257283,4541,13651,1807,9618,1451,9550,1541,8753,1591,9724,1436,2819,1043,5509,1123,5383,1604,10501,1940,3687,879,16932,2278,15597,2497,11405,1960,17367,2335,12679,1940,12599,1640,17903,2213,16170,2635,23439,2395,33997,2680,252106,4347,18626,2273,13843,1666,10235,1535,7448,1572,14568,1949,5592,1318,10987,2080,8144,1772,11716,1880,8026,1659,14736,2023,19591,2478,13813,2014,10708,1593,11292,1858,11513,1635,16038,2289,12238,1804,16437,2021,16555,1901,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,3248594,12421,1686857,8629,79556,4043,54303,3019,58754,3177,33990,2475,54042,3666,24899,2222,44277,2870,26337,2279,53759,3277,29043,2565,83758,4977,101325,4840,90377,4325,104507,4546,77751,3400,97753,4785,135069,4714,114708,4936,172225,6012,250424,5857,1561737,7991,93213,3718,75769,3518,72066,3572,44582,2351,77125,4462,37325,2828,58549,2687,35165,2528,71580,3642,41695,2530,97336,4304,113868,5458,95418,4744,95957,4170,70428,4068,78806,3934,104496,4040,82124,4212,108931,3874,107304,4119,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
