GEO_ID,B18107_001E,B18107_001M,B18107_002E,B18107_002M,B18107_003E,B18107_003M,B18107_004E,B18107_004M,B18107_005E,B18107_005M,B18107_006E,B18107_006M,B18107_007E,B18107_007M,B18107_008E,B18107_008M,B18107_009E,B18107_009M,B18107_010E,B18107_010M,B18107_011E,B18107_011M,B18107_012E,B18107_012M,B18107_013E,B18107_013M,B18107_014E,B18107_014M,B18107_015E,B18107_015M,B18107_016E,B18107_016M,B18107_017E,B18107_017M,B18107_018E,B18107_018M,B18107_019E,B18107_019M,B18107_020E,B18107_020M,B18107_021E,B18107_021M,B18107_022E,B18107_022M,B18107_023E,B18107_023M,B18107_024E,B18107_024M,B18107_025E,B18107_025M,B18107_026E,B18107_026M,B18107_027E,B18107_027M,NAME,B18107_001MA,B18107_001EA,B18107_002MA,B18107_002EA,B18107_003MA,B18107_003EA,B18107_004MA,B18107_004EA,B18107_005MA,B18107_005EA,B18107_006MA,B18107_006EA,B18107_007MA,B18107_007EA,B18107_008MA,B18107_008EA,B18107_009MA,B18107_009EA,B18107_010EA,B18107_010MA,B18107_011MA,B18107_011EA,B18107_012MA,B18107_012EA,B18107_013MA,B18107_013EA,B18107_014MA,B18107_014EA,B18107_015MA,B18107_015EA,B18107_016MA,B18107_016EA,B18107_017MA,B18107_017EA,B18107_018MA,B18107_018EA,B18107_019MA,B18107_019EA,B18107_020MA,B18107_020EA,B18107_021EA,B18107_021MA,B18107_022MA,B18107_022EA,B18107_023MA,B18107_023EA,B18107_024MA,B18107_024EA,B18107_025MA,B18107_025EA,B18107_026MA,B18107_026EA,B18107_027MA,B18107_027EA,state
0400000US30,818412,1817,407323,2517,115505,2065,3262,826,112243,2304,197263,2143,7040,1461,190223,2527,60200,899,2697,690,57503,1102,34355,510,4806,814,29549,860,411089,1979,110161,1739,2366,681,107795,1830,200012,1936,9339,1463,190673,2408,59793,824,2734,668,57059,1067,41123,787,8331,1039,32792,1304,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1075202,1354,518788,1757,132562,1526,8393,1615,124169,2135,264687,1596,12684,1776,252003,2517,77407,648,3662,723,73745,1029,44132,752,5837,1081,38295,1304,556414,2061,130750,1426,6011,1257,124739,2016,279603,1876,16433,2071,263170,2750,85207,953,6542,1263,78665,1505,60854,971,14081,1628,46773,1873,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,7889991,4544,3717973,6058,1100722,6843,31166,3184,1069556,7734,1893991,6418,79707,5080,1814284,7888,459187,3479,30380,2666,428807,3818,264073,2598,46106,3235,217967,3557,4172018,4413,1163479,5066,26094,2892,1137385,5850,2082754,5389,107385,6397,1975369,8888,544660,2533,43636,3295,501024,3380,381125,2725,103664,4212,277461,4140,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,7834583,4797,3690949,6787,1162449,7283,38696,4488,1123753,7758,1905854,7977,79192,5941,1826662,8969,401135,3272,28211,2809,372924,3820,221511,3346,38459,2917,183052,4032,4143634,5129,1235037,5972,26222,3073,1208815,6103,2105444,7028,94515,6269,2010929,8492,485057,3917,39161,2773,445896,4147,318096,3113,87161,5216,230935,5577,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,529993,1529,269189,2162,86291,2008,2416,762,83875,2194,139022,2328,6471,1500,132551,2339,30729,1158,1896,637,28833,1256,13147,665,2886,709,10261,838,260804,1491,83768,1303,2014,662,81754,1378,134514,1619,5018,1176,129496,1942,28250,1070,2317,644,25933,1116,14272,765,4185,866,10087,845,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,3722736,3457,1750883,4103,524634,4887,20280,2627,504354,5250,871897,5175,51730,3741,820167,5506,223646,2785,18500,2028,205146,3428,130706,1888,26695,1748,104011,2337,1971853,3671,548305,3629,13150,2274,535155,4007,965846,4578,63923,4226,901923,6724,264634,2568,29056,2461,235578,3473,193068,2088,59284,2994,133784,3049,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,504846,961,246084,1396,69991,941,1901,568,68090,1150,120166,1258,4643,931,115523,1451,36483,792,2464,670,34019,867,19444,354,2383,686,17061,742,258762,1118,68727,875,1563,616,67164,1137,125397,798,5988,1162,119409,1408,38503,1058,2716,889,35787,982,26135,603,5743,876,20392,968,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2310276,1939,1141061,2177,340633,2043,6705,1395,333928,2298,578883,1881,21590,2970,557293,3596,137957,729,10549,1624,127408,1733,83588,1014,14431,1891,69157,1879,1169215,1790,334334,1604,6742,1289,327592,2152,585802,1951,26198,2788,559604,3376,152155,888,9616,1636,142539,1894,96924,1012,25020,2444,71904,2623,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1414818,1915,688940,2178,182848,2206,7024,1492,175824,2582,344644,2432,23528,2552,321116,3663,102458,1126,9559,1420,92899,1671,58990,952,11911,1514,47079,1615,725878,2051,180617,2181,5018,1281,175599,2448,354722,2229,23583,2512,331139,2816,110321,1049,12042,1562,98279,1934,80218,914,26485,2330,53733,2461,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,2906987,2194,1404163,3195,441596,3065,14079,1850,427517,3305,694173,3468,38822,2659,655351,4384,166195,1315,16798,1588,149397,1893,102199,1170,18656,1529,83543,1988,1502824,2359,447362,2481,12489,1777,434873,3194,723191,2402,43834,2827,679357,3321,190359,1477,18954,1873,171405,2262,141912,1635,39143,2295,102769,2584,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,4470532,2415,2190529,3152,637914,3345,15622,1937,622292,3883,1111864,3098,35163,2780,1076701,4120,273809,1512,13463,1574,260346,2207,166942,1594,26040,1857,140902,2648,2280003,2929,626034,2577,13410,1524,612624,2892,1133285,2738,48500,2678,1084785,4277,291727,1596,18352,1926,273375,2608,228957,1552,49673,2536,179284,2919,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,2578460,575,1199426,1003,339344,1975,12405,2558,326939,2848,574998,1832,51268,3515,523730,3898,162624,335,20452,1941,142172,1963,122460,697,40483,2912,81977,2841,1379034,810,348906,1349,9759,2069,339147,2311,661885,1435,53498,3696,608387,4028,198107,299,32537,2777,165570,2739,170136,862,81757,3277,88379,3323,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,6434154,5699,3065137,6910,930773,4772,26253,3160,904520,5554,1559212,5937,54069,3722,1505143,7346,358435,2496,23866,2441,334569,3134,216717,2276,42376,2879,174341,3248,3369017,4713,956056,5244,23522,3051,932534,6078,1695725,4974,72387,4750,1623338,6569,414391,2571,32716,2962,381675,3277,302845,2430,82187,3927,220658,4198,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,569329,1417,289749,1668,102821,1696,1826,798,100995,1902,135073,1532,3756,853,131317,1894,31677,436,1067,454,30610,494,20178,673,2852,847,17326,996,279580,1536,91731,1892,1560,716,90171,2031,129450,1917,3746,1154,125704,2417,31596,597,2181,716,29415,829,26803,674,6270,1160,20533,1327,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,3888149,3292,1828425,3475,535215,4400,16643,2985,518572,4822,902133,3535,41612,3983,860521,4872,250289,1991,18310,2536,231979,2799,140788,1768,24661,2197,116127,2453,2059724,3009,559748,3689,14845,2277,544903,4444,1009397,3857,53504,4393,955893,5779,296651,2125,23272,2517,273379,3181,193928,1966,54501,3201,139427,3358,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,3280424,2163,1602743,2743,479252,3055,19785,2545,459467,3811,788720,3570,33682,3545,755038,4326,210659,1985,14313,1830,196346,2396,124112,1905,19613,2041,104499,2529,1677681,2868,468461,2694,17665,2052,450796,3158,815560,2744,37365,3195,778195,4217,232570,1817,19734,2332,212836,2645,161090,1704,40588,2628,120502,3026,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,434524,1778,217358,2196,64082,2123,1659,917,62423,2219,108161,1957,2000,605,106161,2050,29064,1031,1251,618,27813,904,16051,757,2099,698,13952,1035,217166,1640,60723,1407,1887,648,58836,1630,107356,1420,4558,1492,102798,1957,29785,1278,1077,424,28708,1290,19302,768,3711,829,15591,1001,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,30089383,6502,14696940,7289,4851690,6351,109784,6886,4741906,9305,7362599,6525,248380,8730,7114219,11774,1512903,3333,98326,4630,1414577,5741,969748,2839,200331,5496,769417,6257,15392443,5796,4718916,4611,90399,5151,4628517,7466,7583870,4831,285337,9761,7298533,10582,1744285,3035,165000,6341,1579285,6349,1345372,3104,432079,8835,913293,9397,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2215939,2505,1034374,3156,317466,4859,11934,2503,305532,5348,516491,5006,36176,2974,480315,5557,129381,2206,11048,1642,118333,2537,71036,1754,15175,1854,55861,2275,1181565,2490,341726,3787,9277,1618,332449,4146,579231,4051,42173,3167,537058,5106,151155,2283,17692,2161,133463,2729,109453,2372,34047,2931,75406,2850,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,2789083,1355,1334810,2005,392066,2182,12148,2385,379918,3125,683622,2265,19602,2664,664020,3119,156222,1413,9458,1765,146764,1882,102900,1261,16973,1670,85927,2075,1454273,1976,384606,1796,6617,1435,377989,2318,736588,2166,26000,3224,710588,3702,180354,914,10201,1303,170153,1616,152725,1110,39391,2799,113334,2910,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,20853688,6069,10131741,7348,3428859,8382,84662,5950,3344197,9690,5127319,8269,183276,8132,4944043,11123,1000331,4784,72192,4757,928139,6417,575232,3940,109896,4722,465336,5598,10721947,6085,3396794,6545,71298,5087,3325496,8353,5386088,6426,221819,8237,5164269,10002,1147482,4538,101177,5102,1046305,6140,791583,3803,238870,6808,552713,6910,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,4606398,2823,2174896,3466,651672,3497,19918,2337,631754,4120,1129794,3380,35564,3333,1094230,5021,244065,1504,14711,1972,229354,2490,149365,1603,27131,2299,122234,2685,2431502,2510,672565,2569,15831,2443,656734,3554,1244225,2758,45784,3777,1198441,4271,294553,1946,18990,1938,275563,2858,220159,2023,56298,3725,163861,3942,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,16776775,5173,8021343,6662,2211653,6018,70224,6242,2141429,8236,3871801,5563,151117,6947,3720684,7845,1098667,3841,61352,4193,1037315,5767,839222,3649,133929,5786,705293,6720,8755432,5954,2206337,5867,46654,4248,2159683,7278,4195568,5916,183477,6866,4012091,8409,1285490,3814,86717,5836,1198773,7207,1068037,3408,278126,8912,789911,8859,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,5465915,1644,2610853,2730,833824,2459,26428,2821,807396,3695,1296027,3098,41270,3573,1254757,5117,299212,1651,17520,2020,281692,2358,181790,1637,31953,2714,149837,3157,2855062,2351,844898,1733,18535,2372,826363,2867,1387829,2085,57328,3774,1330501,4427,350255,1505,25495,2160,324760,2676,272080,2012,76944,3755,195136,4034,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,565885,609,261520,949,107033,773,2157,858,104876,1039,120575,881,4281,1198,116294,1319,20408,776,1334,556,19074,951,13504,740,2353,805,11151,850,304365,774,127599,434,1102,614,126497,720,127218,430,6371,1241,120847,1187,27660,747,2802,787,24858,1064,21888,891,7055,1168,14833,1361,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,2206280,1830,1097586,2386,411805,2533,9041,1686,402764,3163,522990,2765,14505,1958,508485,3154,100961,1472,5098,1165,95863,1709,61830,922,8102,1262,53728,1380,1108694,1956,400013,2082,8901,1727,391112,2608,524721,2405,19288,2121,505433,3395,109864,1170,8835,1372,101029,1802,74096,955,19743,1714,54353,1719,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,15246887,3720,7258313,4894,2287910,4655,54383,3912,2233527,6158,3625677,3754,130426,6126,3495251,7243,820858,2282,51146,3088,769712,3660,523868,2234,97808,4789,426060,5432,7988574,4363,2323930,3568,50519,3878,2273411,5156,3892526,3527,176568,6896,3715958,7690,968814,2565,75215,4060,893599,4407,803304,2546,232890,7043,570414,6915,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,6855954,2267,3289027,2756,950208,2581,26184,3340,924024,3976,1731956,3169,54998,3855,1676958,4613,366487,2019,21710,1958,344777,2736,240376,2072,41447,3292,198929,3844,3566927,2316,938310,2169,17709,2175,920601,2867,1834708,2221,66589,4395,1768119,4889,435340,1874,31857,2337,403483,2396,358569,1921,93423,3750,265146,4113,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,8930923,2922,4302598,4568,1282764,4359,40451,2567,1242313,4873,2165528,4713,96928,5251,2068600,6124,529930,2372,34824,2720,495106,3216,324376,2056,55835,3447,268541,4008,4628325,4421,1280476,4003,34902,3896,1245574,5273,2273391,4318,123569,5624,2149822,6239,604903,2505,49134,3441,555769,4108,469555,3282,125674,3965,343881,5314,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,4640934,3486,2225602,4145,668696,3857,22868,3237,645828,4476,1113298,3495,56864,3818,1056434,4769,272066,1992,20694,2174,251372,2255,171542,1688,28152,2576,143390,2698,2415332,3984,681393,2907,17842,2437,663551,3376,1179395,3665,71185,4043,1108210,5353,316018,2185,28755,2713,287263,2906,238526,1985,59916,3402,178610,3524,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,9965214,2206,4792108,3675,1407750,3966,46315,3434,1361435,5178,2390482,4534,111195,5295,2279287,7081,605780,1973,38441,2907,567339,3164,388096,2311,67098,3283,320998,3780,5173106,3529,1402804,3137,40330,3470,1362474,4932,2510133,3717,139268,6742,2370865,6995,687712,2662,54379,3364,633333,4226,572457,2746,153874,5568,418583,5315,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,7727923,2364,3747195,3505,1125862,3364,37192,2942,1088670,4488,1865472,4027,90610,4982,1774862,5920,470706,2034,30257,2465,440449,3205,285155,1527,49630,2563,235525,2851,3980728,3256,1100530,3105,31448,2342,1069082,3783,1955396,3785,114071,4707,1841325,6309,526952,2249,45278,2896,481674,3326,397850,2033,107773,3585,290077,3736,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1426618,1793,700351,2109,218473,2371,6051,1160,212422,2496,349115,2091,10085,1386,339030,2436,81379,918,3365,685,78014,1236,51384,1028,8171,1088,43213,1467,726267,1779,217766,1788,4490,1006,213276,2223,348948,2316,10465,1427,338483,2758,89437,1062,5801,1163,83636,1303,70116,1029,16509,1498,53607,1703,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
