GEO_ID,B12002A_001E,B12002A_001M,B12002A_002E,B12002A_002M,B12002A_003E,B12002A_003M,B12002A_004E,B12002A_004M,B12002A_005E,B12002A_005M,B12002A_006E,B12002A_006M,B12002A_007E,B12002A_007M,B12002A_008E,B12002A_008M,B12002A_009E,B12002A_009M,B12002A_010E,B12002A_010M,B12002A_011E,B12002A_011M,B12002A_012E,B12002A_012M,B12002A_013E,B12002A_013M,NAME,B12002A_001MA,B12002A_001EA,B12002A_002EA,B12002A_002MA,B12002A_003MA,B12002A_003EA,B12002A_004MA,B12002A_004EA,B12002A_005EA,B12002A_005MA,B12002A_006EA,B12002A_006MA,B12002A_007EA,B12002A_007MA,B12002A_008EA,B12002A_008MA,B12002A_009EA,B12002A_009MA,B12002A_010MA,B12002A_010EA,B12002A_011MA,B12002A_011EA,B12002A_012MA,B12002A_012EA,B12002A_013EA,B12002A_013MA,state
0400000US30,783979,1855,392032,1567,117930,3834,211799,4585,3971,823,12482,1549,45850,3094,391947,1490,90694,2959,207413,5276,5679,1254,37264,2318,50897,3967,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1078302,1190,523105,1030,163753,4621,267954,6367,5262,1419,17458,1977,68678,3827,555197,1009,135515,4033,274243,6035,4638,1204,54105,3183,86696,4102,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,5936414,10705,2888974,6757,861648,10735,1608054,15022,52515,4704,83670,4251,283087,8285,3047440,6313,709600,9780,1589017,15135,73492,5267,302805,7648,372526,9354,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,5051114,12862,2472663,8389,755842,13031,1360435,14437,31959,3286,65777,3294,258650,8867,2578451,6994,619171,11336,1351628,15110,47986,4281,230037,6667,329629,9838,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,391209,2691,207827,1883,65648,2748,112493,3567,2757,769,4681,1006,22248,2395,183382,1341,46465,1839,99235,2819,1626,552,10224,1333,25832,2395,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,2757877,4881,1339861,3589,372561,6591,748600,8740,18618,2644,43145,3113,156937,5974,1418016,2992,289579,6829,757839,10585,30100,2903,158175,5312,182323,5928,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,503143,986,245705,736,85720,2308,122215,3133,2657,695,7148,1091,27965,1949,257438,850,71110,2737,126180,3626,2611,1034,22217,1499,35320,2195,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1604826,11412,815445,6395,268089,5860,397911,7436,9778,1714,24819,2241,114848,5068,789381,6439,199476,5853,377362,7844,14157,2194,66221,2803,132165,5324,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1408427,2247,689098,2311,208669,5617,356414,7656,9720,1857,25575,2344,88720,4920,719329,1873,168726,5493,353233,8262,8841,1892,81494,3656,107035,5484,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,2336876,5579,1146090,3736,334759,4728,614358,6554,18183,1902,38646,2577,140144,5057,1190786,3422,261985,5154,608840,7648,24765,1878,124823,3262,170373,4951,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,4144467,5784,2047526,3579,667464,8145,1097262,9979,14856,2049,57481,2878,210463,6247,2096941,3504,541846,6602,1104828,9909,20350,2279,186707,4773,243210,7208,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,1774031,19018,821690,10254,358361,10158,326349,8210,15661,2270,29179,2606,92140,5557,952341,11931,342983,10022,336286,7857,20867,2607,109767,4521,142438,5977,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,4785555,11676,2354746,6947,747650,9647,1287834,13668,42341,3719,67754,3284,209167,7732,2430809,7347,610619,8812,1262849,13252,51855,3464,220753,5846,284733,8510,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,532721,1905,272143,1443,94422,3809,143602,5100,1031,368,8371,1441,24717,2261,260578,1391,66771,2892,141704,4371,1980,693,24252,1854,25871,2171,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,2860632,6075,1391534,4279,407420,7636,761667,10073,29299,3541,45455,3988,147693,6381,1469098,3562,333515,6805,767738,11512,31607,3679,149784,6162,186454,7933,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,2951249,8583,1447057,4881,466112,9227,750816,10633,18395,2313,40012,2975,171722,6648,1504192,5636,387282,7946,744327,11169,24125,2875,122769,4428,225689,8048,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,430396,1969,216863,1430,63725,2578,115399,4026,3177,1129,7220,1183,27342,2868,213533,1613,51121,3456,115561,3995,2756,911,16153,1508,27942,2570,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,19375309,48841,9628887,27438,3687659,25557,4725034,30012,152674,6085,236696,7970,826824,15158,9746422,26432,3048284,22174,4492606,29012,217792,8288,802057,11467,1185683,17223,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1433965,3386,699064,2791,191135,5282,393713,8197,9446,1604,24827,2634,79943,4711,734901,2220,153669,4215,388509,6742,15475,1966,85054,4069,92194,4493,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,2295745,9589,1107422,5371,385250,8202,575594,8306,8348,1623,30681,2628,107549,4664,1188323,5675,334256,6702,572437,10015,12312,2045,115337,4597,153981,5560,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,16691017,25888,8243015,15883,2845648,24689,4296357,29469,137641,8011,201636,6137,761733,16054,8448002,17611,2382528,23402,4129715,31151,218920,10471,697547,12312,1019292,20056,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,2779579,10286,1357342,6031,433782,6535,748785,8347,15965,1922,36172,2618,122638,5239,1422237,5706,369731,6556,740128,9074,20546,2321,127456,4226,164376,6806,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,13584320,27263,6614707,15167,2122292,17473,3354686,22399,103686,6860,239587,7817,794456,15884,6969613,16095,1702652,19061,3274753,28598,147704,7578,776705,13608,1067799,19475,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,4558772,12223,2185505,7213,816020,9772,1087455,11372,25472,2623,61073,3891,195485,6529,2373267,6290,765245,9874,1093230,11132,36686,3422,207964,6074,270142,6109,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,263570,2913,131816,1719,71478,2844,52228,2805,1372,664,957,494,5781,1351,131754,1837,70086,2796,45053,2612,1516,614,4992,1039,10107,1980,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,2065485,7515,1031665,4530,326788,6420,595149,7622,10547,1674,17798,1806,81383,4441,1033820,4701,267435,6183,581127,7262,15020,2125,60965,3122,109273,5235,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,10441567,25248,5072942,14288,1868755,16520,2584715,16747,72654,4797,146000,4725,400818,9411,5368625,14456,1659215,15955,2495047,17680,107589,5804,528180,9545,578594,10809,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,4981616,18491,2416649,11169,823769,12383,1316870,10920,30235,3484,68740,4434,177035,6271,2564967,9939,713468,8685,1283694,13493,41291,3065,255644,6059,270870,7803,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,7880557,8336,3838846,5571,1266140,12887,1976238,16933,49785,3012,120126,4752,426557,11943,4041711,4799,1058713,11846,1983634,17103,62517,4164,393721,6905,543126,10923,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,4156005,6239,2028449,4091,620789,10262,1089512,12441,24742,2558,62223,3775,231183,8783,2127556,4507,504184,8535,1102554,10321,36165,3332,202141,5706,282512,7360,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,8672437,11771,4220125,7374,1400372,11519,2241854,16416,65105,3795,134982,4741,377812,7724,4452312,6300,1181080,10431,2242043,17614,82620,4368,466178,8082,480391,10372,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,6548713,7146,3221210,4825,1059460,10569,1694536,11114,23466,2117,95585,3616,348163,6276,3327503,3674,858655,8292,1697645,12290,31784,2421,312714,5644,426705,8954,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1344697,3746,664216,2354,212320,4970,365044,5736,7031,1323,18532,1757,61289,3475,680481,2373,170280,4392,362670,5055,7468,1321,63654,2309,76409,3312,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1255676,5843,626490,3915,184810,5686,349341,8236,5512,1304,15721,2070,71106,4623,629186,3359,146962,6566,344275,8586,8448,2024,47550,3209,81951,4774,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1312437,8670,641653,5035,226241,6266,312264,5849,9216,1491,18432,2115,75500,3928,670784,5695,190792,6583,303550,7114,12133,1677,60405,3672,103904,5439,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,300850,3388,161428,1987,52722,2704,86423,3346,1490,575,3543,1062,17250,2154,139422,2066,32467,2580,74040,3377,2108,737,11645,1664,19162,1805,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,604582,1689,303013,1659,93049,3964,170115,4882,1394,545,7272,963,31183,2574,301569,1606,71864,2985,162285,4826,4114,1028,27506,2180,35800,2797,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,4702583,11733,2338548,7219,759378,10426,1247655,14416,27166,2563,57881,3733,246468,9366,2364035,5935,588578,8101,1213743,13136,34128,2755,185698,5528,341888,8680,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,733819,7078,352661,3921,142573,5254,160593,4484,2362,1108,11002,1700,36131,3165,381158,3993,123519,5190,164069,5112,5140,1542,40101,2615,48329,3343,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,4604292,16217,2267530,9554,756075,12007,1149671,12464,31605,3789,67360,4066,262819,7309,2336762,8981,630884,9482,1129859,13871,42030,4234,208582,7258,325407,8729,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,4350407,7041,2114097,4459,628870,9737,1144324,13184,31094,3146,65720,4240,244089,7881,2236310,4309,508936,9374,1150338,12625,47105,3854,222737,5758,307194,7850,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,1983895,6088,975651,4243,299862,5789,533897,7552,11609,1779,27578,2268,102705,5612,1008244,3637,244007,5577,535309,7223,13778,2175,91299,3613,123851,5417,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
