GEO_ID,B17005_001E,B17005_001M,B17005_002E,B17005_002M,B17005_003E,B17005_003M,B17005_004E,B17005_004M,B17005_005E,B17005_005M,B17005_006E,B17005_006M,B17005_007E,B17005_007M,B17005_008E,B17005_008M,B17005_009E,B17005_009M,B17005_010E,B17005_010M,B17005_011E,B17005_011M,B17005_012E,B17005_012M,B17005_013E,B17005_013M,B17005_014E,B17005_014M,B17005_015E,B17005_015M,B17005_016E,B17005_016M,B17005_017E,B17005_017M,B17005_018E,B17005_018M,B17005_019E,B17005_019M,B17005_020E,B17005_020M,B17005_021E,B17005_021M,B17005_022E,B17005_022M,B17005_023E,B17005_023M,NAME,B17005_001MA,B17005_001EA,B17005_002MA,B17005_002EA,B17005_003MA,B17005_003EA,B17005_004EA,B17005_004MA,B17005_005EA,B17005_005MA,B17005_006MA,B17005_006EA,B17005_007MA,B17005_007EA,B17005_008MA,B17005_008EA,B17005_009MA,B17005_009EA,B17005_010MA,B17005_010EA,B17005_011MA,B17005_011EA,B17005_012MA,B17005_012EA,B17005_013EA,B17005_013MA,B17005_014MA,B17005_014EA,B17005_015EA,B17005_015MA,B17005_016EA,B17005_016MA,B17005_017EA,B17005_017MA,B17005_018MA,B17005_018EA,B17005_019MA,B17005_019EA,B17005_020MA,B17005_020EA,B17005_021MA,B17005_021EA,B17005_022MA,B17005_022EA,B17005_023MA,B17005_023EA,state
0400000US37,8051945,7571,1005587,24696,409542,13346,178263,7722,143882,6482,34381,3535,231279,9317,596045,16768,233758,9704,189692,8593,44066,4028,362287,11212,7046358,24348,3400577,14087,2447130,17774,2358382,18238,88748,4677,953447,13707,3645781,16767,2237959,18688,2154815,17570,83144,4728,1407822,15080,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,8039917,7340,1011365,22390,397351,12459,161060,8162,129768,7356,31292,3811,236291,9557,614014,14303,229785,8059,183472,7849,46313,4288,384229,11193,7028552,22371,3403092,12888,2505628,14076,2418898,14165,86730,5426,897464,13515,3625460,15562,2276397,17877,2196632,18294,79765,5930,1349063,15900,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,547044,1755,55010,4504,27628,3050,13591,1887,8312,1537,5279,1179,14037,2241,27382,2515,12223,1799,9463,1650,2760,679,15159,1830,492034,5081,250024,3732,185521,4377,174669,4071,10852,1435,64503,3184,242010,3114,158757,3376,152256,3528,6501,1054,83253,3592,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,3814339,4840,573764,15843,225937,8130,79685,5251,58764,4520,20921,2393,146252,6290,347827,10836,116408,6455,87266,6228,29142,3611,231419,8292,3240575,16241,1575852,8270,1068773,10671,1025945,10946,42828,3817,507079,8955,1664723,11581,942518,12623,911355,12765,31163,3509,722205,10504,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,501790,1452,53966,4070,23806,2504,8763,1439,6407,1196,2356,861,15043,1956,30160,2705,12293,2131,11356,2164,937,449,17867,1657,447824,4448,220371,3058,160829,3680,154915,3698,5914,964,59542,2770,227453,3288,154820,3855,151162,3914,3658,860,72633,2863,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2382207,4038,279861,10670,120069,5976,51249,3997,38028,3547,13221,2047,68820,4902,159792,7738,57811,4321,46112,3674,11699,1942,101981,6316,2102346,11547,1058722,6732,765295,8073,732541,8470,32754,3061,293427,7129,1043624,8195,656125,7992,628629,8424,27496,2827,387499,7674,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1442809,2828,235294,10293,102526,5214,33200,2937,25275,2685,7925,1534,69326,4281,132768,6949,41860,3382,32438,3214,9422,1848,90908,5977,1207515,10748,601598,5876,380142,6284,362753,6418,17389,2182,221456,5605,605917,7257,326085,6860,316453,7004,9632,1530,279832,6181,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,2978461,3976,409598,11300,173341,6277,77039,4548,61290,4168,15749,2091,96302,4808,236257,7051,93134,4692,78921,4336,14213,1610,143123,5150,2568863,12822,1265683,8273,909353,8625,882381,8424,26972,2445,356330,6141,1303180,7784,779517,8662,757400,8562,22117,2292,523663,6792,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,4564387,3202,468652,12120,199636,7664,88476,4424,72281,3817,16195,1997,111160,6293,269016,7766,121272,6103,107714,5353,13558,2016,147744,5478,4095735,12956,2041749,8578,1509953,8739,1471691,8633,38262,2603,531796,6846,2053986,8736,1345182,10983,1316996,10873,28186,2464,708804,7353,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,2658656,2628,1070969,19600,466011,11156,176246,5701,115046,4788,61200,4686,289765,9388,604958,11737,167317,6825,107566,5624,59751,4748,437641,10009,1587687,19568,774419,10970,451038,9281,418014,8558,33024,3956,323381,9390,813268,11685,386918,7894,362973,7429,23945,3278,426350,9167,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,6552197,6455,657005,17877,268888,10390,102363,6377,83152,5579,19211,2495,166525,7971,388117,11604,145383,6489,121820,6141,23563,3002,242734,10188,5895192,19481,2862677,12532,2144257,12272,2072431,12503,71826,5415,718420,9905,3032515,12734,1939009,15322,1875661,16350,63348,4358,1093506,12714,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,575541,1554,63082,4781,29795,2782,13827,2271,11669,2030,2158,934,15968,2068,33287,2932,14510,2147,12367,2081,2143,703,18777,2225,512459,4640,263020,3271,206644,3797,202397,3974,4247,914,56376,2912,249439,3352,170874,4352,168693,4434,2181,694,78565,3182,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,3964785,4881,530752,15065,212040,9231,80084,5078,64633,4821,15451,2457,131956,6985,318712,9790,124824,6096,99099,5567,25725,3216,193888,8933,3434033,16891,1660613,10305,1156822,11478,1110442,11739,46380,4388,503791,10410,1773420,10225,1062796,12030,1023884,12224,38912,4056,710624,11880,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,3354524,3565,396893,13117,174803,7765,75975,4918,61512,4736,14463,1879,98828,5736,222090,7820,88128,4664,71836,4784,16292,2026,133962,7026,2957631,13196,1464853,8334,1046210,10249,1004939,10175,41271,3761,418643,7572,1492778,7734,914920,9754,881908,10718,33012,3211,577858,8643,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,445531,1849,46342,4930,17471,2567,8528,1866,7197,1678,1331,584,8943,1776,28871,3167,12784,1853,10881,1735,1903,893,16087,2394,399189,5196,205919,3399,152313,4040,147477,3769,4836,1158,53606,2593,193270,3257,123404,4446,120339,4436,3065,917,69866,3779,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,30870498,11269,3590436,43504,1534726,25401,659621,15583,511410,12451,148211,8195,875105,17274,2055710,28278,708181,14376,562169,12543,146012,5741,1347529,24256,27280062,44455,13580237,27973,10103349,32693,9674091,33062,429258,13071,3476888,24267,13699825,30872,8489410,28993,8119721,28146,369689,9279,5210415,29210,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2265298,4043,392848,13484,151883,7404,53194,4759,38248,4275,14946,2646,98689,5777,240965,9021,90056,5401,68156,4677,21900,3099,150909,6900,1872450,13500,912815,8276,619976,8603,589073,7990,30903,3559,292839,6316,959635,9009,555084,10098,528581,9775,26503,2722,404551,8874,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,2832802,3187,269118,10324,108013,6572,47608,4289,34601,3330,13007,2455,60405,5234,161105,6806,66258,4789,50926,4447,15332,2387,94847,4801,2563684,10550,1251595,6425,938160,8299,893974,7796,44186,3025,313435,7139,1312089,7275,856844,9518,823777,9686,33067,2795,455245,7992,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,21523667,12050,2783371,42768,1143403,22536,533225,16977,444698,14658,88527,6856,610178,16183,1639968,25775,598116,15772,495289,13876,102827,6485,1041852,20808,18740296,44621,9337268,23377,7140905,26809,6862362,26467,278543,10743,2196363,22454,9403028,27822,5856211,29602,5640217,30418,215994,9139,3546817,29241,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,4704333,5044,392837,14391,158525,7773,66846,4521,49598,3876,17248,2253,91679,5861,234312,8975,96035,5849,73948,4590,22087,2989,138277,6088,4311496,14281,2068334,8814,1569746,10907,1508841,11512,60905,4278,498588,8571,2243162,9291,1501023,11459,1443570,11525,57453,4219,742139,9377,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,17165682,8922,2103680,35016,889049,22862,346965,12351,269565,10605,77400,6686,542084,16351,1214631,21116,402399,11576,318570,10499,83829,6603,812232,18805,15062002,36564,7337144,23141,4990927,23215,4798092,23291,192835,9772,2346217,22142,7724858,21631,4493939,26730,4323365,26999,170574,7363,3230919,26381,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,5482585,4261,518162,13830,215825,7856,73809,5072,54525,4221,19284,2838,142016,6449,302337,10218,101446,5870,82681,5363,18765,2812,200891,8285,4964423,14778,2415523,9628,1828685,12702,1753647,12482,75038,4595,586838,9984,2548900,10266,1727828,10841,1669198,11758,58630,4250,821072,10158,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,552328,1136,82058,5697,32377,2746,12525,1923,6049,1316,6476,1351,19852,2658,49681,4363,19512,2528,11114,1779,8398,1762,30169,3279,470270,5694,224269,2826,180194,3237,172142,3335,8052,1676,44075,2766,246001,4247,190223,4106,182610,4068,7613,1372,55778,3394,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,2287547,3177,202695,10375,84299,6319,42824,3778,36944,3620,5880,1177,41475,4234,118396,5857,53336,4114,46042,3895,7294,1312,65060,4094,2084852,10241,1055301,6430,829111,6910,807831,7182,21280,3013,226190,5596,1029551,6775,645995,8575,631021,8312,14974,2149,383556,7636,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,15485676,6936,1928498,31379,792937,16637,299493,9289,225712,7636,73781,4997,493444,11570,1135561,21472,356054,10448,284792,9395,71262,4946,779507,17152,13557178,30719,6596304,16779,4812302,18325,4617995,18192,194307,7453,1784002,15498,6960874,20840,4444942,21656,4295555,21539,149387,7283,2515932,17300,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,7022619,5431,593770,17094,237514,10270,101390,6413,77248,5669,24142,3022,136124,6837,356256,10566,130201,6748,104781,5995,25420,3262,226055,8090,6428849,18025,3136901,10850,2373746,13882,2277161,13486,96585,6181,763155,11046,3291948,12057,2100346,13929,2017151,14586,83195,5009,1191602,12694,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,9120247,4586,1130278,23999,473986,12338,198047,8185,149911,7022,48136,4085,275939,9835,656292,16873,265609,9159,213789,7935,51820,3880,390683,13287,7989969,24168,3927883,13293,2853747,13086,2741307,13936,112440,5300,1074136,11364,4062086,17709,2559356,16532,2486153,16348,73203,4442,1502730,13830,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,4744041,4915,565317,13434,238915,8205,100241,5164,78345,4570,21896,2545,138674,6371,326402,8961,121189,6028,101284,5226,19905,3282,205213,7739,4178724,14596,2039627,9553,1461557,10316,1410606,10267,50951,3998,578070,8725,2139097,11167,1350948,11014,1316389,10684,34559,2791,788149,8709,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,10097882,5630,1127041,19012,477517,12210,186213,7393,141884,7292,44329,3726,291304,9820,649524,12876,238729,8269,192729,6801,46000,4018,410795,10210,8970841,20075,4390464,12462,3195615,14712,3065732,14684,129883,5972,1194849,11796,4580377,13775,2884865,16444,2790006,16340,94859,5278,1695512,12883,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,7904749,4787,1000044,18361,428024,9727,180131,6872,133724,6309,46407,3748,247893,8167,572020,12161,226877,7589,185567,6732,41310,3397,345143,9750,6904705,18949,3411536,11066,2418738,12220,2317140,12556,101598,4697,992798,9763,3493169,13679,2110685,13274,2038362,13295,72323,3849,1382484,11087,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1455410,2364,152472,6327,64910,3616,33893,2615,27024,2236,6869,1504,31017,2909,87562,4044,40578,3327,34585,2837,5993,1460,46984,3134,1302938,6605,651277,4128,505506,4686,493397,4729,12109,1935,145771,3660,651661,4329,443207,5983,434160,6079,9047,1322,208454,4238,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1329382,3274,146089,8092,63989,4858,27376,3097,23648,2717,3728,1148,36613,3816,82100,5197,34319,3597,30982,3469,3337,1079,47781,3629,1183293,8613,595827,5679,426155,6696,413499,6744,12656,2089,169672,6018,587466,5959,349040,5887,335838,6121,13202,2314,238426,6812,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1630715,2978,290079,11870,125906,7658,47688,4122,37339,3865,10349,1903,78218,6184,164173,6784,58133,3797,49577,3634,8556,1639,106040,5986,1340636,11986,663912,7825,440773,6950,419931,6792,20842,2333,223139,6714,676724,6718,381930,6925,365936,6590,15994,2082,294794,6331,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1087105,3246,89889,5595,38815,3289,17544,2250,13916,2134,3628,1072,21271,2250,51074,3677,17303,2104,14260,2001,3043,902,33771,2910,997216,6145,487439,4237,346184,5700,334635,6085,11549,1692,141255,4520,509777,3864,325935,4667,317000,4746,8935,1551,183842,5032,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,663201,2784,81725,4913,36161,2998,16932,1991,13820,1796,3112,1040,19229,2571,45564,3501,18601,2446,16320,2419,2281,702,26963,2577,581476,5439,293356,3677,224114,3983,219099,3813,5015,1142,69242,2539,288120,4119,201980,4510,199105,4510,2875,867,86140,3636,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,5908413,5124,573813,14302,250751,7743,103409,5443,79104,5210,24305,3158,147342,6466,323062,10426,121829,7244,102009,6823,19820,2730,201233,8339,5334600,15183,2658330,9474,1958103,13169,1893148,13975,64955,4245,700227,10017,2676270,11060,1659925,13614,1606566,13505,53359,3334,1016345,11989,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,841286,2808,99134,6641,43934,3628,17193,2646,12318,2404,4875,1484,26741,2815,55200,4611,18790,2532,14950,2401,3840,966,36410,3930,742152,7112,361116,4129,264311,5005,251002,5059,13309,2155,96805,4131,381036,4992,247992,6124,240638,5921,7354,1679,133044,4987,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,5567114,5650,692367,18753,307533,10124,134606,7239,108869,6965,25737,2864,172927,7169,384834,12799,130975,6799,107047,5867,23928,2624,253859,9619,4874747,19488,2404183,11656,1667402,12170,1596308,12970,71094,4064,736781,10569,2470564,12962,1446006,13723,1388063,13603,57943,4382,1024558,11724,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
