GEO_ID,B23003_001E,B23003_001M,B23003_002E,B23003_002M,B23003_003E,B23003_003M,B23003_004E,B23003_004M,B23003_005E,B23003_005M,B23003_006E,B23003_006M,B23003_007E,B23003_007M,B23003_008E,B23003_008M,B23003_009E,B23003_009M,B23003_010E,B23003_010M,B23003_011E,B23003_011M,B23003_012E,B23003_012M,B23003_013E,B23003_013M,B23003_014E,B23003_014M,B23003_015E,B23003_015M,B23003_016E,B23003_016M,B23003_017E,B23003_017M,B23003_018E,B23003_018M,B23003_019E,B23003_019M,B23003_020E,B23003_020M,B23003_021E,B23003_021M,B23003_022E,B23003_022M,B23003_023E,B23003_023M,B23003_024E,B23003_024M,B23003_025E,B23003_025M,B23003_026E,B23003_026M,B23003_027E,B23003_027M,B23003_028E,B23003_028M,B23003_029E,B23003_029M,B23003_030E,B23003_030M,NAME,B23003_001EA,B23003_001MA,B23003_002MA,B23003_002EA,B23003_003MA,B23003_003EA,B23003_004MA,B23003_004EA,B23003_005MA,B23003_005EA,B23003_006MA,B23003_006EA,B23003_007EA,B23003_007MA,B23003_008EA,B23003_008MA,B23003_009EA,B23003_009MA,B23003_010EA,B23003_010MA,B23003_011EA,B23003_011MA,B23003_012EA,B23003_012MA,B23003_013EA,B23003_013MA,B23003_014EA,B23003_014MA,B23003_015MA,B23003_015EA,B23003_016MA,B23003_016EA,B23003_017EA,B23003_017MA,B23003_018EA,B23003_018MA,B23003_019EA,B23003_019MA,B23003_020EA,B23003_020MA,B23003_021EA,B23003_021MA,B23003_022EA,B23003_022MA,B23003_023EA,B23003_023MA,B23003_024EA,B23003_024MA,B23003_025MA,B23003_025EA,B23003_026MA,B23003_026EA,B23003_027EA,B23003_027MA,B23003_028EA,B23003_028MA,B23003_029EA,B23003_029MA,B23003_030EA,B23003_030MA,state
0400000US08,1682247,4019,586578,8748,136352,6231,96361,4941,581,408,95780,4956,92784,4873,2996,953,39991,3539,117946,5679,75329,4469,200,193,75129,4452,72133,4397,2996,873,42617,3987,332280,8504,261230,7333,69,112,261161,7330,253654,7206,7507,1409,71050,4446,1095669,9652,860278,10835,1709,732,858569,10736,831862,10904,26707,2378,235391,6392,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,1924769,4841,688567,9906,150594,7171,110972,5848,247,277,110725,5818,105171,5723,5554,1675,39622,3486,154384,5992,106496,4831,126,175,106370,4828,100644,4855,5726,1219,47888,3352,383589,7905,303203,7976,0,198,303203,7976,293343,7890,9860,1960,80386,4773,1236202,10736,906566,12421,378,372,906188,12354,871524,12799,34664,3332,329636,9149,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,1290430,4811,460513,7926,110615,5121,78468,3875,71,85,78397,3890,74372,3696,4025,1222,32147,3156,94748,5216,62915,3980,37,62,62878,3982,57844,4005,5034,1472,31833,3166,255150,6542,198217,5872,216,259,198001,5885,189335,5914,8666,1681,56933,4352,829917,8212,551642,9221,272,218,551370,9202,526724,9692,24646,3269,278275,7297,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1368826,5179,470165,10178,110003,5918,80605,5186,310,303,80295,5199,73262,4862,7033,1966,29398,3380,97934,5726,67601,4641,226,346,67375,4650,62286,4809,5089,1314,30333,3517,262228,7956,205730,6801,167,188,205563,6783,193866,6784,11697,1966,56498,4138,898661,10314,599044,11056,1498,712,597546,11106,567480,11006,30066,3102,299617,9467,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,3749444,4873,1326579,14206,303701,8546,231506,7546,186,217,231320,7556,212683,7700,18637,2279,72195,3761,265264,7831,184494,5922,72,98,184422,5912,173903,5619,10519,1907,80770,4391,757614,11858,608696,11340,133,140,608563,11335,582685,10896,25878,3161,148918,6039,2422865,14777,1833461,14747,790,592,1832671,14847,1740411,15617,92260,4936,589404,9798,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,876861,3340,328446,5663,76918,3983,60874,3805,0,163,60874,3805,58815,3699,2059,651,16044,2029,70955,4179,53997,3488,16,26,53981,3488,51646,3315,2335,989,16958,2048,180573,4783,155849,4464,44,58,155805,4483,152632,4645,3173,950,24724,2101,548415,6087,430696,6440,53,94,430643,6442,417051,6640,13592,1691,117719,4463,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,396377,2345,123181,4246,25798,2505,20435,2148,178,272,20257,2047,19936,2009,321,258,5363,1371,21831,2313,14663,1873,0,192,14663,1873,13643,1720,1020,594,7168,1363,75552,3495,63480,3253,0,192,63480,3253,62331,3273,1149,637,12072,1628,273196,4800,213090,5435,0,192,213090,5435,206835,5444,6255,1210,60106,3306,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,855120,4180,315985,6951,69053,4065,48141,3224,0,201,48141,3224,45347,3164,2794,880,20912,2999,71596,4334,49960,3659,0,201,49960,3659,47291,3698,2669,989,21636,2435,175336,5022,135723,4866,159,272,135564,4871,131093,4855,4471,1095,39613,2950,539135,7323,355409,8070,135,130,355274,8085,342118,8187,13156,2098,183726,6112,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,282273,1228,89506,4390,17497,2209,13396,1931,0,200,13396,1931,12800,1903,596,307,4101,1037,17112,2334,11613,1847,0,200,11613,1847,11083,1770,530,356,5499,1317,54897,3556,45707,3149,0,200,45707,3149,41913,2992,3794,1359,9190,1717,192767,4756,138016,4746,70,117,137946,4751,132093,4537,5853,1324,54751,3532,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,1608393,4075,580464,7317,141348,5396,113922,5193,7,13,113915,5192,110561,5066,3354,987,27426,2487,119370,4602,92854,4168,93,130,92761,4167,89538,4314,3223,967,26516,2578,319746,6851,276602,6456,32,35,276570,6457,270745,6405,5825,1212,43144,3174,1027929,6585,838908,8313,112,108,838796,8308,813225,8269,25571,2675,189021,5443,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US30,293427,2659,100501,3363,23117,2412,16738,2147,141,185,16597,2172,16238,2217,359,294,6379,1265,19538,2182,13977,2000,85,109,13892,1971,13669,1962,223,193,5561,1092,57846,3197,46338,3237,56,102,46282,3253,45208,3231,1074,551,11508,1587,192926,3705,145282,4037,334,304,144948,4043,141821,4119,3127,858,47644,2665,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,389616,2132,120187,3663,30457,2460,22988,2337,0,170,22988,2337,22396,2297,592,382,7469,1282,19817,2173,15085,2181,0,170,15085,2181,14759,2189,326,242,4732,853,69913,2850,55959,2655,23,39,55936,2658,54681,2724,1255,516,13954,2037,269429,4017,205903,4381,0,170,205903,4381,200434,4397,5469,1054,63526,3201,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,3075860,6091,1072557,14900,245199,8154,176004,6770,1397,692,174607,6795,161999,6380,12608,2020,69195,4592,214987,8350,142550,6406,66,112,142484,6393,132576,6342,9908,1799,72437,5589,612371,11339,479344,10028,437,316,478907,10069,460479,9673,18428,2439,133027,7300,2003303,13649,1442427,15989,3224,969,1439203,16174,1374120,14165,65083,5235,560876,12117,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,3160485,8598,1134524,17766,236448,9906,171911,8705,392,306,171519,8643,160509,8783,11010,1757,64537,4957,230478,8416,157201,7338,402,357,156799,7308,148164,7196,8635,1924,73277,5008,667598,14373,521509,12886,476,350,521033,12803,499517,12474,21516,2742,146089,7263,2025961,18482,1446704,19357,2083,722,1444621,19337,1381368,19384,63253,5246,579257,13000,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,207210,1653,76369,3556,20829,2545,14226,2006,72,84,14154,2016,13490,1990,664,349,6603,1312,18208,2197,12588,2091,0,157,12588,2091,11455,2087,1133,576,5620,1134,37332,2650,28814,2453,123,146,28691,2447,27810,2470,881,310,8518,1443,130841,3771,97563,3872,812,395,96751,3903,91643,3781,5108,1013,33278,2458,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1433389,4652,492452,10495,114818,6059,84912,5348,283,266,84629,5284,77656,5315,6973,1799,29906,2947,96095,5331,62562,3949,324,300,62238,3946,57509,3765,4729,1337,33533,3654,281539,8712,210612,7451,265,263,210347,7494,201589,6804,8758,1673,70927,4742,940937,9939,599559,10040,622,435,598937,10047,568498,10377,30439,3394,341378,9241,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,180210,1413,54804,2515,13222,1403,10476,1214,0,157,10476,1214,10169,1236,307,275,2746,703,9707,1502,7483,1502,0,157,7483,1502,7438,1487,45,78,2224,708,31875,2189,27266,1954,0,157,27266,1954,26389,2026,877,411,4609,984,125406,2678,100629,2770,0,157,100629,2770,98385,2829,2244,653,24777,2318,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,887049,2358,289403,7044,61427,3742,43118,3929,257,234,42861,3927,40238,3835,2623,937,18309,2290,63005,3588,41231,3417,153,183,41078,3405,38461,3332,2617,687,21774,2339,164971,5999,127608,5442,252,224,127356,5403,121610,5449,5746,1216,37363,2591,597646,6841,436801,7689,740,555,436061,7717,414932,7817,21129,2638,160845,5655,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,508422,2857,167207,5722,37059,2781,24125,2408,59,102,24066,2404,22319,2320,1747,740,12934,2050,30830,3061,19090,2376,0,201,19090,2376,17498,2176,1592,674,11740,2027,99318,4201,73150,4389,0,201,73150,4389,70017,4536,3133,979,26168,2508,341215,5907,212857,6143,47,79,212810,6148,203646,6191,9164,1534,128358,4827,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,1112970,3183,423229,6976,95171,4754,65203,3672,356,264,64847,3669,61833,3662,3014,723,29968,2500,91784,3656,57631,3246,148,171,57483,3235,54874,3086,2609,689,34153,2304,236274,5333,180683,4841,127,134,180556,4814,174419,4856,6137,1152,55591,2842,689741,6332,478273,6986,1190,467,477083,7029,457615,7231,19468,2250,211468,5194,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
