GEO_ID,C27001_001E,C27001_001M,C27001_002E,C27001_002M,C27001_003E,C27001_003M,C27001_004E,C27001_004M,C27001_005E,C27001_005M,C27001_006E,C27001_006M,C27001_007E,C27001_007M,C27001_008E,C27001_008M,C27001_009E,C27001_009M,C27001_010E,C27001_010M,C27001_011E,C27001_011M,C27001_012E,C27001_012M,C27001_013E,C27001_013M,C27001_014E,C27001_014M,C27001_015E,C27001_015M,C27001_016E,C27001_016M,C27001_017E,C27001_017M,C27001_018E,C27001_018M,C27001_019E,C27001_019M,C27001_020E,C27001_020M,C27001_021E,C27001_021M,NAME,C27001_001EA,C27001_001MA,C27001_002EA,C27001_002MA,C27001_003EA,C27001_003MA,C27001_004MA,C27001_004EA,C27001_005EA,C27001_005MA,C27001_006EA,C27001_006MA,C27001_007EA,C27001_007MA,C27001_008EA,C27001_008MA,C27001_009EA,C27001_009MA,C27001_010EA,C27001_010MA,C27001_011EA,C27001_011MA,C27001_012EA,C27001_012MA,C27001_013EA,C27001_013MA,C27001_014EA,C27001_014MA,C27001_015MA,C27001_015EA,C27001_016EA,C27001_016MA,C27001_017EA,C27001_017MA,C27001_018EA,C27001_018MA,C27001_019EA,C27001_019MA,C27001_020EA,C27001_020MA,C27001_021EA,C27001_021MA,state
0400000US30,1047075,795,525012,2718,126669,2203,119252,2444,7417,1502,303788,2347,261662,4139,42126,3521,94555,990,94178,1019,377,225,522063,2665,117380,2151,109880,2305,7500,1263,303767,2269,275564,3356,28203,2414,100916,1029,100510,1046,406,221,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1323289,517,646823,2231,135902,1699,128226,1997,7676,1444,389382,2130,338669,4451,50713,4157,121539,911,121240,946,299,204,676466,2176,128229,1815,121393,2037,6836,1343,402176,2220,361585,3421,40591,3139,146061,1286,145989,1289,72,65,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,10183721,3716,4892959,7859,1251199,8265,1179676,8961,71523,6965,2918500,8026,2401574,15750,516926,14108,723260,3174,719152,2979,4108,1236,5290762,7151,1195121,7890,1136582,9875,58539,5340,3169856,5466,2733789,14215,436067,11150,925785,2714,920902,2741,4883,1223,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,10334958,2874,4973125,7923,1366216,7196,1254481,9667,111735,8560,2984263,8717,2370423,16412,613840,17089,622646,3105,616482,3365,6164,1410,5361833,7510,1304362,6926,1198807,8996,105555,7342,3254318,7770,2686678,15589,567640,13078,803153,3866,796904,3998,6249,1538,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,713033,1423,362282,1964,97873,1326,88444,1888,9429,1674,220533,2356,179054,3975,41479,3495,43876,1110,43589,1148,287,154,350751,1720,94715,1374,85969,1928,8746,1403,213514,1619,183676,3117,29838,2665,42522,986,42173,951,349,238,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4810094,1546,2313941,5729,599870,6830,580286,6982,19584,3282,1359719,5873,1126204,10680,233515,8346,354352,2690,353144,2704,1208,572,2496153,5540,563117,5580,541983,6607,21134,4087,1475334,4949,1270660,9130,204674,8969,457702,2525,456558,2588,1144,471,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,620066,406,304978,1249,64045,1416,62767,1399,1278,743,185006,1686,170762,1911,14244,1853,55927,850,55881,846,46,62,315088,1242,60794,1140,59609,1317,1185,693,189656,1143,182015,1650,7641,1116,64638,1056,64044,749,594,710,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2998585,1702,1493695,2828,370476,2179,339740,4940,30736,4213,901674,2826,755473,6945,146201,6809,221545,1036,219206,1425,2339,908,1504890,2461,351506,2530,324702,3832,26804,3646,904305,2703,778328,6685,125977,6264,249079,937,244945,1544,4134,1250,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1776965,393,875991,2882,199646,2991,192746,3391,6900,2009,514897,2752,458812,5076,56085,4307,161448,1371,160976,1477,472,289,900974,2890,188386,3277,182186,3822,6200,1651,522049,2640,478564,4129,43485,3404,190539,1198,189575,1289,964,644,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3861581,1714,1890693,4375,514604,3494,470605,4099,43999,2690,1107695,3799,865631,7964,242064,7139,268394,1561,266491,1731,1903,765,1970888,3998,496824,3929,457407,4774,39417,3238,1141793,3006,923081,6575,218712,6180,332271,1758,330050,1865,2221,798,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5740669,1241,2840025,3779,689536,3350,663114,4042,26422,2450,1709738,3258,1563607,6726,146131,5884,440751,2067,439526,2068,1225,480,2900644,3608,660686,3570,636011,4175,24675,2237,1719274,3520,1605976,6565,113298,5565,520684,2140,519277,2208,1407,541,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3171580,573,1503544,3619,328050,4160,317777,4375,10273,1853,890410,2110,776127,7591,114283,7169,285084,786,282769,1046,2315,716,1668036,3519,313055,4104,304426,4931,8629,1908,986738,2137,921495,5249,65243,4980,368243,842,366072,1197,2171,782,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,8301038,4855,4021624,8895,1019405,7053,967811,7473,51594,4586,2427067,6950,2085074,11255,341993,10861,575152,2659,568462,2677,6690,1448,4279414,7860,973113,6407,923139,6932,49974,4395,2589065,5232,2315133,11269,273932,10534,717236,3051,709950,3039,7286,1335,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,743793,1039,380836,2526,97808,2136,92507,2378,5301,1164,231173,1966,206154,2871,25019,2421,51855,721,51524,817,331,311,362957,2508,87918,2012,82044,2262,5874,1337,216640,1740,199345,2666,17295,2102,58399,659,58284,648,115,137,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4990240,2332,2395810,6329,606493,6547,577691,6553,28802,3688,1398240,4697,1140072,10443,258168,10482,391077,1893,390028,1967,1049,621,2594430,6319,570933,6013,544059,7532,26874,4084,1532918,4645,1326644,9027,206274,8335,490579,1996,489287,2058,1292,529,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,4151076,824,2049138,3481,473545,3910,456125,4723,17420,2796,1240822,3173,1093771,8010,147051,7655,334771,1984,332899,2061,1872,852,2101938,3380,450739,3651,435268,4090,15471,2481,1257539,3580,1148562,7375,108977,6343,393660,1929,391344,2140,2316,845,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,567008,846,285006,2522,72571,2225,66598,2506,5973,1421,167320,2134,140485,3473,26835,3019,45115,837,45115,837,0,203,282002,2275,69471,2274,65320,2370,4151,1041,163444,2166,141251,3204,22193,2179,49087,1093,48902,1119,185,273,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,39062465,5627,19285965,8141,4855395,8398,4700958,10138,154437,8011,11947919,8670,10516845,24962,1431074,22508,2482651,3177,2453910,4350,28741,3086,19776500,7568,4658953,8610,4514691,10630,144262,8004,12027890,9113,10990847,21623,1037043,20295,3089657,3230,3059594,4050,30063,2602,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2919673,1311,1394037,5677,387158,5699,368433,5335,18725,2684,806462,4002,640052,6891,166410,6749,200417,1503,199965,1516,452,245,1525636,5461,368919,5611,352215,5971,16704,2694,896109,4240,744997,7284,151112,6712,260608,2030,259860,2073,748,509,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,3523842,1078,1708046,2507,400842,2280,392353,2981,8489,2141,1048082,2281,951589,6854,96493,6486,259122,1348,257492,1641,1630,772,1815796,2520,388139,3055,376256,3976,11883,2549,1094578,3307,1028325,5539,66253,4582,333079,1159,330904,1226,2175,704,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,28243191,4197,13900012,10523,3991393,10763,3547839,17427,443554,14724,8333056,9729,6235297,31489,2097759,31211,1575563,4239,1546164,6295,29399,3764,14343179,9034,3833957,11452,3404717,16036,429240,14264,8570157,9240,6605909,26970,1964248,26413,1939065,5065,1900372,6801,38693,4410,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,5943064,2569,2857917,4343,725307,4290,701781,5837,23526,3766,1739180,4782,1568060,8326,171120,7046,393430,2021,390454,2016,2976,1022,3085147,4188,694804,4210,671560,5399,23244,3871,1875631,3644,1744752,7621,130879,6899,514712,1893,509749,2305,4963,1059,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,20996007,3241,10172936,9155,2292450,8633,2117363,11665,175087,9070,5942597,9222,4679112,27050,1263485,23665,1937889,3771,1917124,4412,20765,3340,10823071,7934,2195908,8972,2031951,12024,163957,10781,6273636,8926,5198506,17043,1075130,16758,2353527,4168,2323466,5661,30061,3956,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,6830796,760,3307550,3395,748034,3998,738532,4307,9502,2056,2078514,4152,1978791,7512,99723,6310,481002,1832,479619,1884,1383,587,3523246,3422,722636,4137,714182,4868,8454,1952,2178275,3409,2110820,5954,67455,5545,622335,2146,619945,1973,2390,863,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,692817,606,326328,1577,70009,1684,68764,1944,1245,783,222407,1377,211535,2511,10872,2211,33912,614,33912,614,0,213,366489,1636,67428,1979,66244,1952,1184,766,249513,1297,241376,2229,8137,1685,49548,512,49089,741,459,441,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,3135573,903,1574603,2922,503544,3044,463384,5300,40160,4808,908268,2854,790592,6156,117676,6103,162791,1315,161070,1448,1721,739,1560970,2611,479450,2911,447352,4931,32098,3754,897560,2785,795620,7265,101940,7106,183960,1111,182191,1292,1769,747,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,19302636,2649,9330935,6066,2196397,5805,2141050,7256,55347,5057,5789812,5536,5252493,14504,537319,13291,1344726,2491,1334497,3169,10229,2029,9971701,5425,2109997,5741,2057963,6139,52034,4651,6089586,5443,5716368,13359,373218,11555,1772118,3332,1759032,4239,13086,2317,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,8803988,1605,4279096,3606,1047418,4349,1009978,5709,37440,3997,2624815,3959,2311428,12489,313387,11736,606863,1721,601401,2161,5462,1291,4524892,3361,1011706,3872,969385,5853,42321,5001,2719277,3976,2471362,10008,247915,9462,793909,1968,785434,2584,8475,1688,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,11517226,1419,5625655,6170,1405136,6070,1336415,7564,68721,5770,3366213,6667,3021076,11267,345137,9999,854306,2890,849866,3147,4440,1148,5891571,6414,1343127,5453,1279281,6731,63846,4948,3473986,4977,3216879,11873,257107,10639,1074458,3326,1069804,3502,4654,1272,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,6014742,1422,2928278,5547,740063,4130,701446,5690,38617,4016,1744607,4959,1481904,9422,262703,8894,443608,2564,440499,2512,3109,1040,3086464,5403,712979,4642,669063,5615,43916,4721,1818941,4157,1603083,8401,215858,7340,554544,2873,552420,3007,2124,784,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,12604311,1036,6137247,5163,1435169,5019,1370038,6372,65131,4775,3708202,5162,3386383,9585,321819,10255,993876,2355,990108,2519,3768,947,6467064,5239,1385616,4925,1326966,6682,58650,4476,3821279,5334,3575787,8938,245492,8012,1260169,2616,1255653,2962,4516,1200,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,9888529,864,4853614,3766,1173571,5179,1132526,5885,41045,3749,2924182,5060,2657574,7759,266608,7470,755861,2089,753562,2126,2299,646,5034915,3541,1121533,4161,1084719,5204,36814,3534,2988580,4830,2803737,8056,184843,7034,924802,2583,921860,2544,2942,777,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1900165,832,943358,2741,257964,3081,244426,3497,13538,1764,552631,2455,483748,4769,68883,4146,132763,1088,132120,1100,643,386,956807,2868,243165,3078,230475,3261,12690,1874,554089,2507,492516,4269,61573,3901,159553,1189,159268,1212,285,206,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1733484,857,866901,3680,242631,3299,228656,4312,13975,2783,493954,2894,406778,6234,87176,5545,130316,1782,129907,1834,409,282,866583,3717,228472,3701,213649,4773,14823,2807,493817,3115,417900,5550,75917,4810,144294,1583,143974,1578,320,242,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,2060718,1535,1011160,3677,262620,3339,249050,3988,13570,2110,582382,3584,488626,6876,93756,6314,166158,1567,164689,1732,1469,646,1049558,3376,248025,3327,234786,4533,13239,2783,604450,3529,532192,6639,72258,5415,197083,1658,195125,1755,1958,640,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1368549,2598,667869,2677,162296,1978,157975,2539,4321,1420,388848,2933,360916,4116,27932,3095,116725,783,116313,811,412,214,700680,1769,156613,1805,152624,2101,3989,1413,403528,1782,385012,2618,18516,2241,140539,738,139910,768,629,277,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,864598,699,434607,2883,116017,2463,109668,2712,6349,1317,252348,2739,211453,3595,40895,3168,66242,996,66128,995,114,104,429991,2819,109174,2184,102212,2522,6962,1321,247190,3380,217238,3707,29952,2774,73627,812,73192,763,435,368,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,7427599,3185,3685003,5286,892961,4577,869376,5666,23585,3499,2267038,4947,2025975,9714,241063,9228,525004,2150,521961,2058,3043,1107,3742596,5035,862133,4501,838236,5649,23897,3002,2261650,5001,2079153,8234,182497,7305,618813,2240,615614,2534,3199,999,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,1041309,1059,506269,2301,112319,1691,109978,1786,2341,995,317131,2054,295217,3446,21914,2840,76819,987,76518,1062,301,353,535040,1905,106995,1926,104551,1959,2444,1028,329430,2027,314314,3121,15116,2468,98615,824,98250,885,365,295,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,7064799,2070,3475367,3669,892117,4650,817470,6992,74647,5503,2009452,4805,1687665,11800,321787,10535,573798,1365,570000,1885,3798,1122,3589432,3389,853526,4128,781889,6453,71637,5615,2062441,4422,1790124,11145,272317,10289,673465,1619,667674,2039,5791,1235,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,6667784,1852,3231469,6035,821032,5775,780423,6658,40609,4597,1930202,5737,1599855,12759,330347,11202,480235,2411,478159,2504,2076,630,3436315,5938,777640,5160,735325,5601,42315,4257,2062261,4046,1805406,11107,256855,10494,596414,3015,593751,3100,2663,892,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2854774,1728,1409001,4266,381282,3369,362767,4159,18515,2530,827250,3736,714200,5554,113050,4480,200469,1573,199231,1652,1238,550,1445773,3604,365505,3329,345883,4093,19622,2584,837162,3276,740043,5526,97119,4872,243106,2093,242295,2129,811,422,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
