GEO_ID,B07401_001E,B07401_001M,B07401_002E,B07401_002M,B07401_003E,B07401_003M,B07401_004E,B07401_004M,B07401_005E,B07401_005M,B07401_006E,B07401_006M,B07401_007E,B07401_007M,B07401_008E,B07401_008M,B07401_009E,B07401_009M,B07401_010E,B07401_010M,B07401_011E,B07401_011M,B07401_012E,B07401_012M,B07401_013E,B07401_013M,B07401_014E,B07401_014M,B07401_015E,B07401_015M,B07401_016E,B07401_016M,B07401_017E,B07401_017M,B07401_018E,B07401_018M,B07401_019E,B07401_019M,B07401_020E,B07401_020M,B07401_021E,B07401_021M,B07401_022E,B07401_022M,B07401_023E,B07401_023M,B07401_024E,B07401_024M,B07401_025E,B07401_025M,B07401_026E,B07401_026M,B07401_027E,B07401_027M,B07401_028E,B07401_028M,B07401_029E,B07401_029M,B07401_030E,B07401_030M,B07401_031E,B07401_031M,B07401_032E,B07401_032M,B07401_033E,B07401_033M,B07401_034E,B07401_034M,B07401_035E,B07401_035M,B07401_036E,B07401_036M,B07401_037E,B07401_037M,B07401_038E,B07401_038M,B07401_039E,B07401_039M,B07401_040E,B07401_040M,B07401_041E,B07401_041M,B07401_042E,B07401_042M,B07401_043E,B07401_043M,B07401_044E,B07401_044M,B07401_045E,B07401_045M,B07401_046E,B07401_046M,B07401_047E,B07401_047M,B07401_048E,B07401_048M,B07401_049E,B07401_049M,B07401_050E,B07401_050M,B07401_051E,B07401_051M,B07401_052E,B07401_052M,B07401_053E,B07401_053M,B07401_054E,B07401_054M,B07401_055E,B07401_055M,B07401_056E,B07401_056M,B07401_057E,B07401_057M,B07401_058E,B07401_058M,B07401_059E,B07401_059M,B07401_060E,B07401_060M,B07401_061E,B07401_061M,B07401_062E,B07401_062M,B07401_063E,B07401_063M,B07401_064E,B07401_064M,B07401_065E,B07401_065M,B07401_066E,B07401_066M,B07401_067E,B07401_067M,B07401_068E,B07401_068M,B07401_069E,B07401_069M,B07401_070E,B07401_070M,B07401_071E,B07401_071M,B07401_072E,B07401_072M,B07401_073E,B07401_073M,B07401_074E,B07401_074M,B07401_075E,B07401_075M,B07401_076E,B07401_076M,B07401_077E,B07401_077M,B07401_078E,B07401_078M,B07401_079E,B07401_079M,B07401_080E,B07401_080M,NAME,B07401_001EA,B07401_001MA,B07401_002EA,B07401_002MA,B07401_003EA,B07401_003MA,B07401_004EA,B07401_004MA,B07401_005MA,B07401_005EA,B07401_006MA,B07401_006EA,B07401_007EA,B07401_007MA,B07401_008MA,B07401_008EA,B07401_009MA,B07401_009EA,B07401_010EA,B07401_010MA,B07401_011EA,B07401_011MA,B07401_012EA,B07401_012MA,B07401_013EA,B07401_013MA,B07401_014EA,B07401_014MA,B07401_015EA,B07401_015MA,B07401_016EA,B07401_016MA,B07401_017EA,B07401_017MA,B07401_018EA,B07401_018MA,B07401_019MA,B07401_019EA,B07401_020EA,B07401_020MA,B07401_021EA,B07401_021MA,B07401_022EA,B07401_022MA,B07401_023EA,B07401_023MA,B07401_024EA,B07401_024MA,B07401_025EA,B07401_025MA,B07401_026EA,B07401_026MA,B07401_027EA,B07401_027MA,B07401_028MA,B07401_028EA,B07401_029EA,B07401_029MA,B07401_030EA,B07401_030MA,B07401_031EA,B07401_031MA,B07401_032EA,B07401_032MA,B07401_033EA,B07401_033MA,B07401_034EA,B07401_034MA,B07401_035EA,B07401_035MA,B07401_036EA,B07401_036MA,B07401_037EA,B07401_037MA,B07401_038EA,B07401_038MA,B07401_039EA,B07401_039MA,B07401_040EA,B07401_040MA,B07401_041MA,B07401_041EA,B07401_042MA,B07401_042EA,B07401_043EA,B07401_043MA,B07401_044EA,B07401_044MA,B07401_045EA,B07401_045MA,B07401_046EA,B07401_046MA,B07401_047EA,B07401_047MA,B07401_048EA,B07401_048MA,B07401_049EA,B07401_049MA,B07401_050MA,B07401_050EA,B07401_051EA,B07401_051MA,B07401_052MA,B07401_052EA,B07401_053EA,B07401_053MA,B07401_054EA,B07401_054MA,B07401_055EA,B07401_055MA,B07401_056EA,B07401_056MA,B07401_057EA,B07401_057MA,B07401_058EA,B07401_058MA,B07401_059EA,B07401_059MA,B07401_060EA,B07401_060MA,B07401_061EA,B07401_061MA,B07401_062EA,B07401_062MA,B07401_063MA,B07401_063EA,B07401_064MA,B07401_064EA,B07401_065EA,B07401_065MA,B07401_066EA,B07401_066MA,B07401_067EA,B07401_067MA,B07401_068EA,B07401_068MA,B07401_069EA,B07401_069MA,B07401_070EA,B07401_070MA,B07401_071EA,B07401_071MA,B07401_072EA,B07401_072MA,B07401_073EA,B07401_073MA,B07401_074MA,B07401_074EA,B07401_075EA,B07401_075MA,B07401_076EA,B07401_076MA,B07401_077EA,B07401_077MA,B07401_078EA,B07401_078MA,B07401_079EA,B07401_079MA,B07401_080EA,B07401_080MA,state
0400000US08,5559024,18583,271399,4612,922149,5916,150049,4355,357745,5857,428514,6357,432175,4711,402713,9470,371699,8610,367720,3895,337922,4477,365368,7359,348535,7108,283158,5714,217619,5910,302259,3026,4626834,24416,217230,5562,795641,8587,104434,4497,231200,6662,287072,6725,326662,6460,329793,8366,322706,7926,321228,4306,300041,4029,327450,6590,317416,6544,262761,5431,202430,5711,280770,3540,442917,16982,26648,3268,70493,6397,14037,2142,59538,4806,67654,4991,48964,3917,35837,3951,26151,2830,22199,2515,18774,2482,14776,2291,12381,2197,8505,1504,7045,1304,9915,1671,285813,14321,15743,2813,32436,4703,19301,2236,41607,4276,44958,4251,34435,3341,22457,3266,12409,1934,13910,2528,11297,1768,11965,2173,9774,1740,6181,1243,3900,1154,5440,1249,203460,10631,11778,2013,23579,3306,12277,1541,25400,2696,28830,3704,22114,2685,14626,2218,10433,1760,10383,1853,7810,2210,11177,1782,8964,1683,5711,1250,4244,1176,6134,1724,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,6572108,17383,338842,5313,1140186,6252,185467,4620,459039,7107,456418,4703,414998,4667,431080,9629,388716,9050,415199,3863,422044,3846,446887,7959,425677,7813,348903,5964,264261,6004,434391,2893,5614432,25211,271096,5774,985446,9255,132454,4744,307916,7774,331392,6757,327537,5786,368396,9050,342331,8551,373084,4852,384396,4906,413348,8356,394636,7274,330360,5553,250597,6092,401443,4053,570401,17567,41616,3631,103072,7102,23239,2675,83904,5359,70473,4633,53012,4389,40373,4411,26625,2872,25719,3059,24415,2713,20824,2633,17929,2153,10456,1593,7959,1572,20785,2302,250712,11094,17276,2438,33630,4130,21565,2299,47301,3928,33666,3406,22619,2894,14236,2170,13009,1798,9362,1988,7358,1518,7309,1389,8229,1811,4248,958,2584,725,8320,1662,136563,9982,8854,1828,18038,3328,8209,1224,19918,3110,20887,2225,11830,2019,8075,1883,6751,1733,7034,1638,5875,1334,5406,1271,4883,1001,3839,896,3121,875,3843,1000,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,4392237,13301,215680,4374,733914,6231,117647,4082,297078,5933,306083,4805,270577,3766,280443,7068,269401,7445,285196,3429,287839,2983,302234,7527,294237,6878,245255,5023,190684,4909,295969,2009,3744188,18273,170160,4170,627041,6633,84484,3931,200499,6600,222983,5594,217573,4574,228917,6160,230660,7557,254123,4108,262404,3205,279518,7503,274611,6910,231989,4816,180703,4583,278523,2438,385723,14419,29987,3046,70025,5550,13418,1953,57917,5437,44172,3709,32145,3535,30511,3230,23397,2868,18225,2222,15424,2367,14908,2007,11425,1687,7208,1531,5885,1214,11076,1665,161812,10445,10070,1780,21663,3319,14036,1921,23139,2682,24575,2655,12452,1785,13151,2232,9733,1999,7382,1404,6063,1479,5223,1199,4637,1079,3404,869,2341,716,3943,1010,100514,9498,5463,1486,15185,4015,5709,1215,15523,2213,14353,2425,8407,1765,7864,1798,5611,1332,5466,1391,3948,1041,2585,844,3564,1246,2654,832,1755,631,2427,778,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4604014,12179,244285,4791,790945,5139,125112,5046,309174,6796,332596,6774,318035,5327,319141,8562,271200,8312,279112,4601,288267,4698,305016,6514,299071,6458,251846,5434,184230,5418,285984,3106,4033845,20655,199891,5688,702443,7900,101187,4974,241102,7489,251215,6673,262938,4701,271607,8141,241246,7708,249464,5034,264210,5252,282613,6827,282244,6487,238805,5388,175770,5211,269110,3668,333806,16572,30560,3953,57324,6040,8369,1755,40243,4582,44426,5335,31932,3151,26383,3414,16993,2627,18378,2420,14497,2176,13903,2420,9621,1449,7745,1743,4222,979,9210,1684,141037,10177,8509,2030,20102,3642,9740,1712,16605,2376,20809,2964,12712,1550,13982,2323,8635,1489,6782,1567,5724,1528,4197,905,3222,859,2890,837,1806,668,5322,1338,95326,8182,5325,1570,11076,2221,5816,1213,11224,2102,16146,3398,10453,2420,7169,1751,4326,1375,4488,1160,3836,1139,4303,1182,3984,1538,2406,948,2432,1067,2342,912,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,12630112,22755,615064,6619,2100557,7227,351589,5647,838001,8448,896845,6203,870040,5878,846832,13004,799312,12636,814750,4187,824107,4018,857977,10080,819520,9765,645453,7816,501227,7452,848838,3134,11029483,28667,517499,7468,1876872,10080,260902,5654,624184,9555,662343,8528,699636,8095,724689,13217,715227,12671,741865,4622,761895,5395,795996,10424,766174,10394,610171,7616,477936,6978,794094,4344,977256,25592,67332,5419,155770,10475,29048,2765,119887,6429,144449,6865,106973,6498,76925,4973,55132,3853,44531,3623,37730,3976,38615,3195,31545,3182,20321,2189,13177,1675,35821,2979,318340,13194,17506,2417,36539,4136,25436,2182,47414,3933,45742,3755,34583,3681,24921,3042,16279,2295,16126,2509,10886,1362,11863,1819,10068,1673,6189,1225,4971,1041,9817,1660,305033,15164,12727,2261,31376,4628,36203,2938,46516,3990,44311,3837,28848,3106,20297,2983,12674,2112,12228,2139,13596,2063,11503,1757,11733,1621,8772,1783,5143,1328,9106,1798,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,3104793,8085,160053,3754,531573,3498,91401,3918,222692,4653,199636,3231,191029,3466,209704,5287,172799,5774,180191,2962,187198,2106,213844,4486,205695,4257,172206,4695,129076,4572,237696,1290,2662849,14455,131333,3041,470758,6139,57737,3655,136083,4486,143915,3992,156613,3968,179374,5283,153063,5575,165270,2798,171214,2345,198272,4727,193955,4295,161782,4977,122003,4193,221477,2166,257959,12028,18573,2456,40154,4552,12534,2243,46618,3266,34098,3180,19750,2372,17417,2807,12387,2000,8850,1493,9405,1505,9383,1549,6621,1040,5746,1042,4798,1961,11625,1775,113326,6321,6313,1439,13526,2040,15936,2038,23037,2181,13804,1847,8417,1273,7047,1102,5253,1325,3694,1105,3817,1044,3940,1165,2738,721,2149,763,639,276,3016,746,70659,5916,3834,1102,7135,1419,5194,1255,16954,2209,7819,1564,6249,1453,5866,1456,2096,687,2377,764,2762,935,2249,732,2381,1003,2529,832,1636,702,1578,562,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,1333981,6077,50327,2148,193870,2390,39000,2377,84159,3263,83822,2423,82181,2041,78882,3819,75074,3888,88550,1734,99527,1761,112315,4182,101456,4338,81882,3433,64360,3230,98576,1447,1170412,9723,42818,2137,174755,3285,28427,2250,59465,3081,62205,2171,64895,2495,66266,3633,67581,3673,81758,1959,91672,1873,105630,4026,95306,4096,77295,3308,60441,3128,91898,1322,85531,8027,4553,1302,12031,2581,3643,1163,13193,2533,11380,1858,8418,1624,8005,1880,4241,1173,3538,1272,3857,1227,2987,820,2881,839,1766,663,1772,529,3266,951,34405,4370,1569,547,3884,1362,2854,728,4980,1110,4710,1369,4507,1318,1891,824,1820,643,1013,525,1827,725,1505,728,1407,682,899,636,539,379,1000,497,43633,3966,1387,801,3200,956,4076,877,6521,1602,5527,1575,4361,1066,2720,918,1432,670,2241,934,2171,746,2193,823,1862,776,1922,754,1608,603,2412,886,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,2963792,10001,149554,4070,514746,5091,85627,4289,199849,5342,200631,4658,188178,3906,190375,7583,175826,6468,184639,3746,186996,3318,195481,5617,186562,4985,161048,4359,134248,4645,210032,2084,2539294,19535,119662,4825,437887,7032,63047,4401,139424,5375,150138,5693,150467,3547,159629,7331,154389,6409,164715,3778,169729,3660,180209,5209,172336,4814,153172,4437,128033,4795,196457,2354,245956,13756,19357,2390,48398,4611,9141,1694,35592,3400,29523,3542,20565,2906,17583,2627,13264,2268,10744,1993,10008,1883,8352,1306,7585,1604,4415,1188,3113,874,8316,1383,108818,9061,6598,1724,16996,2954,9196,1429,16153,2476,13530,2448,9951,1989,7853,1800,5357,1149,5456,1409,4266,1160,3540,836,4005,1058,1770,618,1456,585,2691,894,69724,7078,3937,1400,11465,2680,4243,799,8680,1415,7440,1576,7195,1528,5310,1782,2816,879,3724,1256,2993,1021,3380,1059,2636,910,1691,610,1646,678,2568,736,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,954902,6437,44728,1589,149475,2152,23889,1522,62713,2508,67613,2771,59658,1605,59809,3991,52747,3716,57763,1589,64084,1626,68266,2917,65107,2675,58764,3014,47270,2577,73016,1260,853523,7519,39703,1712,135213,2850,18677,1276,46938,2374,51141,2325,51869,2183,53648,3874,47301,3673,53984,1705,60029,1930,62989,3030,61596,2617,56324,2868,44956,2482,69155,1463,58690,5872,3856,1327,9591,2239,1533,482,8637,1528,7984,1563,5110,1378,3425,1035,3753,1033,2434,879,2548,923,3347,1034,1644,583,1007,438,1620,628,2201,825,9294,1878,429,347,556,369,899,452,801,467,1751,934,692,555,579,542,450,463,184,171,847,575,306,297,801,399,437,349,164,168,398,243,33395,5130,740,424,4115,1575,2780,642,6337,1608,6737,2475,1987,795,2157,879,1243,546,1161,638,660,439,1624,712,1066,631,996,457,530,313,1262,631,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,5529588,12137,286682,4494,941684,3517,143732,2887,358737,5351,370065,5161,380749,4143,381719,7401,330103,7171,335191,3199,352330,2512,402049,6160,355633,6312,298330,5209,215089,5075,377495,1534,4781432,18432,239939,4551,842647,7551,93475,3011,239339,6424,263393,5227,309653,5034,329283,7202,291475,6580,308118,3467,324592,3407,373984,6051,332368,6443,280742,5611,204137,4712,348287,2610,380857,16654,24712,2820,59710,6065,12753,1539,60755,4530,52619,4203,36846,3232,29574,2937,21226,2709,14265,1866,14282,2073,14250,1712,10084,1644,6850,1118,5369,1131,17562,1950,255071,11838,16936,2603,30762,3733,22091,1856,37100,3358,37641,3357,24009,2837,17894,2412,13937,2197,8966,1233,9993,1471,9481,1431,8971,1640,5908,1028,3360,1021,8022,1152,112228,8305,5095,1353,8565,1718,15413,1920,21543,2657,16412,3293,10241,2184,4968,1091,3465,963,3842,1471,3463,863,4334,1069,4210,866,4830,1514,2223,932,3624,853,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
