GEO_ID,C05003_001E,C05003_001M,C05003_002E,C05003_002M,C05003_003E,C05003_003M,C05003_004E,C05003_004M,C05003_005E,C05003_005M,C05003_006E,C05003_006M,C05003_007E,C05003_007M,C05003_008E,C05003_008M,C05003_009E,C05003_009M,C05003_010E,C05003_010M,C05003_011E,C05003_011M,C05003_012E,C05003_012M,C05003_013E,C05003_013M,C05003_014E,C05003_014M,C05003_015E,C05003_015M,NAME,C05003_001EA,C05003_001MA,C05003_002EA,C05003_002MA,C05003_003MA,C05003_003EA,C05003_004EA,C05003_004MA,C05003_005MA,C05003_005EA,C05003_006MA,C05003_006EA,C05003_007MA,C05003_007EA,C05003_008EA,C05003_008MA,C05003_009EA,C05003_009MA,C05003_010EA,C05003_010MA,C05003_011MA,C05003_011EA,C05003_012MA,C05003_012EA,C05003_013EA,C05003_013MA,C05003_014EA,C05003_014MA,C05003_015EA,C05003_015MA,state
0400000US08,5695564,-555555555,2864761,4727,649331,3893,632633,4543,16698,2947,2215430,3331,1964163,9185,251267,8733,2830803,4727,617407,3879,599183,4522,18224,2719,2213396,2669,1950404,8289,262992,7892,Colorado,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,6691878,-555555555,3295973,5458,802057,4096,787896,4415,14161,2277,2493916,3455,2328772,7067,165144,6504,3395905,5458,765000,4375,750189,4531,14811,2161,2630905,3364,2470673,6114,160232,5640,Indiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,4468402,-555555555,2199021,4805,517975,4275,510955,4492,7020,1297,1681046,3381,1602407,4766,78639,3877,2269381,4805,489806,3999,481559,4068,8247,1452,1779575,2858,1704135,4126,75440,3291,Kentucky,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4659978,-555555555,2276530,6576,563535,5842,553814,6073,9721,1979,1712995,3034,1619367,5326,93628,5456,2383448,6576,534050,5854,525403,6029,8647,1997,1849398,2830,1766367,4133,83031,3474,Louisiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,12741080,-555555555,6266062,4378,1464121,3527,1425515,5196,38606,3516,4801941,3028,3957435,13623,844506,13134,6475018,4378,1391681,3644,1350431,4800,41250,3634,5083337,2781,4216386,11223,866951,10658,Illinois,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,3156145,-555555555,1564888,3527,376774,3150,367831,3089,8943,1913,1188114,2543,1108949,4219,79165,3874,1591257,3527,356615,3099,349912,3325,6703,1404,1234642,2254,1154316,4209,80326,4260,Iowa,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,1356458,-555555555,669442,2055,129892,1654,127638,1786,2254,958,539550,1523,503384,3083,36166,2812,687016,2055,128236,1775,124283,1905,3953,1280,558780,1384,518151,3229,40629,3299,New Hampshire,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,3013825,-555555555,1476680,3794,357697,3539,353511,3648,4186,1490,1118983,3038,1051322,4461,67661,3538,1537145,3794,346263,3358,340910,3446,5353,1264,1190882,2286,1124373,4221,66509,3812,Arkansas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,967171,-555555555,467924,1358,102743,1170,98292,1806,4451,1253,365181,699,324871,2771,40310,2660,499247,1358,100407,1126,97834,1558,2573,1032,398840,672,354944,3070,43896,3018,Delaware,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,5611179,-555555555,2793980,3564,666973,2725,643818,3463,23155,2332,2127007,3035,1916175,7498,210832,6785,2817199,3564,635074,2628,611415,3882,23659,2850,2182125,2316,1955579,6648,226546,6321,Minnesota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US30,1062305,-555555555,534782,2521,118231,1763,117504,1662,727,574,416551,2287,408662,3041,7889,1564,527523,2521,111734,1800,110522,1598,1212,676,415789,1842,402251,2254,13538,2088,Montana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1338404,-555555555,655734,2071,128396,1355,125342,1393,3054,1205,527338,1558,508697,2129,18641,2063,682670,2071,120156,1377,117811,1542,2345,752,562514,1876,539136,2847,23378,2158,Maine,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,10383620,-555555555,5052244,6939,1177077,6459,1148201,7986,28876,3992,3875167,4849,3490065,9697,385102,9498,5331376,6939,1119781,6353,1091838,7358,27943,3793,4211595,3812,3829339,8942,382256,8572,North Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,10519475,-555555555,5120290,6576,1284764,5522,1251820,6823,32944,4102,3835526,5305,3341789,11976,493737,11523,5399185,6576,1218529,5116,1183484,6516,35045,4027,4180656,4101,3678309,11762,502347,12539,Georgia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,737438,-555555555,382952,1441,93186,1208,91132,1338,2054,697,289766,1407,263861,2497,25905,2275,354486,1441,90274,1124,88111,1392,2163,913,264212,1282,233550,2561,30662,2462,Alaska,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4887871,-555555555,2369271,5051,564035,5422,558570,5558,5465,1222,1805236,3405,1734859,4575,70377,3645,2518600,5051,525070,4538,517739,4673,7331,1956,1993530,3240,1914136,4722,79394,4355,Alabama,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,626299,-555555555,308118,1251,58941,964,57396,941,1545,719,249177,1299,236789,1965,12388,1653,318181,1251,56586,971,55474,1026,1112,663,261595,1062,245827,1615,15768,1804,Vermont,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,3034392,-555555555,1522374,2263,353304,1606,341853,2217,11451,1851,1169070,1337,901205,6372,267865,6298,1512018,2263,335916,1852,325411,2652,10505,1842,1176102,1437,878237,6980,297865,7235,Nevada,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1805832,-555555555,894657,2941,187618,2595,186274,2736,1344,870,707039,1996,694871,2226,12168,1884,911175,2941,175607,2667,174626,2647,981,636,735568,1884,722456,2333,13112,1660,West Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3943079,-555555555,1950076,3761,487598,3171,479689,3447,7909,1517,1462478,2473,1350300,5559,112178,4772,1993003,3761,468722,3287,459509,3766,9213,1997,1524281,1988,1416699,4419,107582,4046,Oklahoma,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5813568,-555555555,2891282,3345,651208,2848,638534,3257,12674,2042,2240074,2417,2098216,4865,141858,5110,2922286,3345,620897,2723,609893,3180,11004,1588,2301389,2404,2168997,5052,132392,4420,Wisconsin,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3195153,-555555555,1520415,3192,304857,3191,303263,3229,1594,615,1215558,-555555555,1179391,3106,36167,3107,1674738,3192,289153,3192,287013,3309,2140,768,1385585,-555555555,1340138,3331,45447,3333,Puerto Rico,null,*****,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,72
0400000US51,8517685,-555555555,4190738,6416,958481,5607,916666,6375,41815,3751,3232257,4451,2762260,10774,469997,10688,4326947,6416,911159,5555,874908,6234,36251,4391,3415788,2889,2898775,9149,517013,9013,Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,760077,-555555555,391222,2449,91298,1837,89534,2069,1764,943,299924,1656,283720,2432,16204,2105,368855,2449,83416,1935,82096,1885,1320,762,285439,1493,268903,2263,16536,2095,North Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,5084127,-555555555,2468707,5672,569105,5513,559449,5717,9656,1954,1899602,2417,1779608,5410,119994,5234,2615420,5672,535304,4940,525593,5148,9711,2563,2080116,2237,1962712,4598,117404,4206,South Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,4190713,-555555555,2079943,3191,447881,3207,434987,3591,12894,2093,1632062,2332,1432157,6230,199905,6156,2110770,3191,424707,3068,413434,4279,11273,2635,1686063,2428,1477725,7183,208338,6734,Oregon,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,577737,-555555555,292619,2316,67944,2039,67861,2044,83,136,224675,1834,216860,1871,7815,1630,285118,2316,65152,1846,64954,1837,198,178,219966,1669,210534,2096,9432,1562,Wyoming,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,39557045,-555555555,19673553,5449,4599366,4970,4377793,9038,221573,8622,15074187,4233,10176421,26826,4897766,27197,19883492,5449,4386172,4835,4186720,9821,199452,8293,15497320,3114,10190131,26584,5307189,25994,California,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2986530,-555555555,1446829,5311,361049,4775,357600,4919,3449,1170,1085780,2734,1051789,3519,33991,3348,1539701,5311,344673,4744,342572,4759,2101,702,1195028,2215,1163709,3057,31319,2352,Mississippi,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,3572665,-555555555,1740533,2353,373395,1573,360678,2757,12717,1963,1367138,1632,1131527,7648,235611,7843,1832132,2353,361671,1784,346912,2804,14759,2546,1470461,1698,1213286,7253,257175,7104,Connecticut,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,28701845,-555555555,14250184,8510,3776413,8329,3614596,12506,161817,9117,10473771,4987,8190748,26980,2283023,26569,14451661,8510,3623071,8389,3465557,13694,157514,10723,10828590,4317,8502919,21522,2325671,21463,Texas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,6042718,-555555555,2930350,3655,684349,3171,656876,4930,27473,3435,2246001,2290,1837181,8152,408820,7860,3112368,3655,654006,3188,626316,4202,27690,3245,2458362,1761,2007154,9088,451208,9134,Maryland,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,21299325,-555555555,10404676,7415,2157692,6409,2031623,9711,126069,7002,8246984,4282,6266336,24108,1980648,23280,10894649,7415,2070183,6151,1948936,9155,121247,6969,8824466,4139,6576999,25956,2247467,25806,Florida,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,6902149,-555555555,3350887,2830,698123,2353,657629,4650,40494,4527,2652764,2089,2124878,10823,527886,10338,3551262,2830,669003,2448,631058,3780,37945,2987,2882259,1571,2290436,12499,591823,12641,Massachusetts,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,702455,-555555555,334208,1421,65056,1367,61922,1888,3134,1291,269152,466,228479,3229,40673,3170,368247,1421,62158,1367,58731,1606,3427,1192,306089,458,255477,3806,50612,3781,District of Columbia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,3161105,-555555555,1592457,2658,478553,2096,467581,2737,10972,2266,1113904,1977,989842,4886,124062,4814,1568648,2658,453278,2151,442234,3633,11044,2594,1115370,1663,990226,4617,125144,4357,Utah,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,19542209,-555555555,9491313,4958,2079776,3470,1972545,7117,107231,5864,7411537,3465,5432003,20679,1979534,20243,10050896,4958,1984909,3471,1885160,6873,99749,6100,8065987,3373,5805336,21725,2260651,22207,New York,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,8908520,-555555555,4350386,2964,992741,2953,936208,5544,56533,4292,3357645,1713,2431004,13410,926641,13483,4558134,2964,958264,2872,899342,5329,58922,4749,3599870,1712,2608674,13034,991196,12948,New Jersey,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,11689442,-555555555,5732095,5513,1326500,3848,1306382,4647,20118,2677,4405595,3809,4152693,7997,252902,6935,5957347,5513,1263936,4072,1241827,4951,22109,3006,4693411,3148,4432957,7851,260454,7899,Ohio,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,6126452,-555555555,3003165,4798,705074,3608,691748,4277,13326,2792,2298091,3571,2186538,5740,111553,5346,3123287,4798,672652,3721,661883,3948,10769,1959,2450635,3289,2327893,5929,122742,5385,Missouri,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
