GEO_ID,B22005I_001E,B22005I_001M,B22005I_002E,B22005I_002M,B22005I_003E,B22005I_003M,NAME,B22005I_001MA,B22005I_001EA,B22005I_002MA,B22005I_002EA,B22005I_003MA,B22005I_003EA,state
0400000US08,352054,5975,52819,3493,299235,6413,Colorado,null,null,null,null,null,null,08
0400000US18,129623,3568,16153,2078,113470,3844,Indiana,null,null,null,null,null,null,18
0400000US21,43976,2420,7187,1442,36789,2596,Kentucky,null,null,null,null,null,null,21
0400000US22,74298,3262,10055,1763,64243,3574,Louisiana,null,null,null,null,null,null,22
0400000US17,596754,6323,97466,4613,499288,6446,Illinois,null,null,null,null,null,null,17
0400000US19,52009,2485,9735,1224,42274,2449,Iowa,null,null,null,null,null,null,19
0400000US33,15893,1275,3371,1206,12522,1534,New Hampshire,null,null,null,null,null,null,33
0400000US05,61579,2651,5085,1134,56494,2379,Arkansas,null,null,null,null,null,null,05
0400000US10,23728,1477,3462,915,20266,1382,Delaware,null,null,null,null,null,null,10
0400000US27,79933,3083,13003,1876,66930,2957,Minnesota,null,null,null,null,null,null,27
0400000US30,12551,1584,1687,683,10864,1578,Montana,null,null,null,null,null,null,30
0400000US23,6834,1016,1280,612,5554,916,Maine,null,null,null,null,null,null,23
0400000US37,260513,5804,42690,3134,217823,5930,North Carolina,null,null,null,null,null,null,37
0400000US13,262118,6140,30209,3553,231909,6124,Georgia,null,null,null,null,null,null,13
0400000US02,15499,1608,1308,486,14191,1648,Alaska,null,null,null,null,null,null,02
0400000US01,55220,2568,11576,2115,43644,2695,Alabama,null,null,null,null,null,null,01
0400000US50,4192,909,502,384,3690,817,Vermont,null,null,null,null,null,null,50
0400000US32,246433,4425,38251,3271,208182,4546,Nevada,null,null,null,null,null,null,32
0400000US54,7191,1204,1206,668,5985,1130,West Virginia,null,null,null,null,null,null,54
0400000US40,108936,3134,17795,1987,91141,3817,Oklahoma,null,null,null,null,null,null,40
0400000US55,112445,3547,26618,2711,85827,3951,Wisconsin,null,null,null,null,null,null,55
0400000US72,1164949,9880,488844,8986,676105,10827,Puerto Rico,null,null,null,null,null,null,72
0400000US51,210961,5623,19232,2779,191729,5433,Virginia,null,null,null,null,null,null,51
0400000US38,10326,1280,1129,602,9197,1284,North Dakota,null,null,null,null,null,null,38
0400000US45,76939,3632,10443,1981,66496,3568,South Carolina,null,null,null,null,null,null,45
0400000US41,149290,4338,32983,3539,116307,4791,Oregon,null,null,null,null,null,null,41
0400000US56,17853,1619,1293,660,16560,1537,Wyoming,null,null,null,null,null,null,56
0400000US06,3865276,17149,569698,13873,3295578,18746,California,null,null,null,null,null,null,06
0400000US28,21784,1989,3505,848,18279,1975,Mississippi,null,null,null,null,null,null,28
0400000US09,184188,4017,56077,4070,128111,4587,Connecticut,null,null,null,null,null,null,09
0400000US48,3121884,16225,581074,14296,2540810,18659,Texas,null,null,null,null,null,null,48
0400000US24,156042,3733,14871,1880,141171,4003,Maryland,null,null,null,null,null,null,24
0400000US12,1665617,15652,390671,8506,1274946,15155,Florida,null,null,null,null,null,null,12
0400000US25,257520,4681,84477,4513,173043,5894,Massachusetts,null,null,null,null,null,null,25
0400000US11,27959,1791,4085,1438,23874,2055,District of Columbia,null,null,null,null,null,null,11
0400000US49,110400,3610,12154,2158,98246,3924,Utah,null,null,null,null,null,null,49
0400000US36,1159248,10203,336185,7639,823063,10199,New York,null,null,null,null,null,null,36
0400000US34,546543,7116,100044,5985,446499,8696,New Jersey,null,null,null,null,null,null,34
0400000US39,135755,4074,26435,2719,109320,3837,Ohio,null,null,null,null,null,null,39
0400000US29,73133,3349,9245,1667,63888,3154,Missouri,null,null,null,null,null,null,29
0400000US42,277679,5730,92589,4719,185090,6074,Pennsylvania,null,null,null,null,null,null,42
0400000US26,143797,4101,23359,2645,120438,4026,Michigan,null,null,null,null,null,null,26
0400000US31,59456,2316,9348,1461,50108,2496,Nebraska,null,null,null,null,null,null,31
0400000US16,57183,2424,8909,1501,48274,2500,Idaho,null,null,null,null,null,null,16
0400000US35,339668,5465,81495,4940,258173,6390,New Mexico,null,null,null,null,null,null,35
0400000US15,35987,2151,5572,1280,30415,2369,Hawaii,null,null,null,null,null,null,15
0400000US46,10549,1138,1563,749,8986,1138,South Dakota,null,null,null,null,null,null,46
0400000US53,255338,4333,47982,3722,207356,5405,Washington,null,null,null,null,null,null,53
0400000US44,51647,2356,21534,2397,30113,2524,Rhode Island,null,null,null,null,null,null,44
0400000US04,608718,7881,113090,5154,495628,8359,Arizona,null,null,null,null,null,null,04
0400000US47,99050,3699,15204,2036,83846,3871,Tennessee,null,null,null,null,null,null,47
0400000US20,100290,3169,10611,1737,89679,3303,Kansas,null,null,null,null,null,null,20
