GEO_ID,B08128_001E,B08128_001M,B08128_002E,B08128_002M,B08128_003E,B08128_003M,B08128_004E,B08128_004M,B08128_005E,B08128_005M,B08128_006E,B08128_006M,B08128_007E,B08128_007M,B08128_008E,B08128_008M,B08128_009E,B08128_009M,B08128_010E,B08128_010M,B08128_011E,B08128_011M,B08128_012E,B08128_012M,B08128_013E,B08128_013M,B08128_014E,B08128_014M,B08128_015E,B08128_015M,B08128_016E,B08128_016M,B08128_017E,B08128_017M,B08128_018E,B08128_018M,B08128_019E,B08128_019M,B08128_020E,B08128_020M,B08128_021E,B08128_021M,B08128_022E,B08128_022M,B08128_023E,B08128_023M,B08128_024E,B08128_024M,B08128_025E,B08128_025M,B08128_026E,B08128_026M,B08128_027E,B08128_027M,B08128_028E,B08128_028M,B08128_029E,B08128_029M,B08128_030E,B08128_030M,B08128_031E,B08128_031M,B08128_032E,B08128_032M,B08128_033E,B08128_033M,B08128_034E,B08128_034M,B08128_035E,B08128_035M,B08128_036E,B08128_036M,B08128_037E,B08128_037M,B08128_038E,B08128_038M,B08128_039E,B08128_039M,B08128_040E,B08128_040M,B08128_041E,B08128_041M,B08128_042E,B08128_042M,B08128_043E,B08128_043M,B08128_044E,B08128_044M,B08128_045E,B08128_045M,B08128_046E,B08128_046M,B08128_047E,B08128_047M,B08128_048E,B08128_048M,B08128_049E,B08128_049M,B08128_050E,B08128_050M,B08128_051E,B08128_051M,B08128_052E,B08128_052M,B08128_053E,B08128_053M,B08128_054E,B08128_054M,B08128_055E,B08128_055M,B08128_056E,B08128_056M,B08128_057E,B08128_057M,B08128_058E,B08128_058M,B08128_059E,B08128_059M,B08128_060E,B08128_060M,B08128_061E,B08128_061M,B08128_062E,B08128_062M,B08128_063E,B08128_063M,B08128_064E,B08128_064M,B08128_065E,B08128_065M,B08128_066E,B08128_066M,B08128_067E,B08128_067M,B08128_068E,B08128_068M,B08128_069E,B08128_069M,B08128_070E,B08128_070M,NAME,B08128_001MA,B08128_001EA,B08128_002EA,B08128_002MA,B08128_003MA,B08128_003EA,B08128_004MA,B08128_004EA,B08128_005MA,B08128_005EA,B08128_006MA,B08128_006EA,B08128_007MA,B08128_007EA,B08128_008MA,B08128_008EA,B08128_009MA,B08128_009EA,B08128_010MA,B08128_010EA,B08128_011MA,B08128_011EA,B08128_012MA,B08128_012EA,B08128_013EA,B08128_013MA,B08128_014MA,B08128_014EA,B08128_015MA,B08128_015EA,B08128_016MA,B08128_016EA,B08128_017MA,B08128_017EA,B08128_018MA,B08128_018EA,B08128_019MA,B08128_019EA,B08128_020MA,B08128_020EA,B08128_021MA,B08128_021EA,B08128_022MA,B08128_022EA,B08128_023MA,B08128_023EA,B08128_024EA,B08128_024MA,B08128_025MA,B08128_025EA,B08128_026MA,B08128_026EA,B08128_027MA,B08128_027EA,B08128_028MA,B08128_028EA,B08128_029MA,B08128_029EA,B08128_030MA,B08128_030EA,B08128_031MA,B08128_031EA,B08128_032MA,B08128_032EA,B08128_033MA,B08128_033EA,B08128_034MA,B08128_034EA,B08128_035EA,B08128_035MA,B08128_036MA,B08128_036EA,B08128_037MA,B08128_037EA,B08128_038MA,B08128_038EA,B08128_039MA,B08128_039EA,B08128_040MA,B08128_040EA,B08128_041MA,B08128_041EA,B08128_042MA,B08128_042EA,B08128_043MA,B08128_043EA,B08128_044MA,B08128_044EA,B08128_045MA,B08128_045EA,B08128_046EA,B08128_046MA,B08128_047MA,B08128_047EA,B08128_048MA,B08128_048EA,B08128_049MA,B08128_049EA,B08128_050MA,B08128_050EA,B08128_051MA,B08128_051EA,B08128_052MA,B08128_052EA,B08128_053MA,B08128_053EA,B08128_054MA,B08128_054EA,B08128_055MA,B08128_055EA,B08128_056MA,B08128_056EA,B08128_057MA,B08128_057EA,B08128_058MA,B08128_058EA,B08128_059MA,B08128_059EA,B08128_060MA,B08128_060EA,B08128_061MA,B08128_061EA,B08128_062MA,B08128_062EA,B08128_063MA,B08128_063EA,B08128_064MA,B08128_064EA,B08128_065MA,B08128_065EA,B08128_066MA,B08128_066EA,B08128_067MA,B08128_067EA,B08128_068EA,B08128_068MA,B08128_069MA,B08128_069EA,B08128_070MA,B08128_070EA,state
0400000US08,2963212,17754,2135789,19256,1987095,20480,148694,7255,230417,7606,192880,7300,115348,6362,111654,5555,170346,6600,6778,1374,2220259,19615,1614350,20098,1522290,20758,92060,5411,179981,6665,160142,7034,84549,4961,84266,5299,93413,4556,3558,912,253437,10333,186335,10041,173183,9983,13152,2183,17411,2083,16656,1881,10199,1685,7580,1790,14353,2284,903,391,81665,5061,60676,4497,60272,4550,404,277,6638,1431,4367,1286,4739,946,3372,1169,1873,1019,0,204,88231,5517,55854,4575,53258,4336,2596,767,7794,1446,4120,919,5647,1549,10509,1122,3824,1002,483,433,66100,4306,44983,3694,42428,3507,2555,817,5709,985,3566,902,5407,1400,2235,693,3908,1104,292,388,253520,8712,173591,7333,135664,6300,37927,3713,12884,1556,4029,1067,4807,1260,3692,1145,52975,3719,1542,595,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,3175022,18082,2412980,17507,2324134,17793,88846,5044,288747,8694,163921,6795,113250,5976,52164,3739,139874,6458,4086,1159,2631206,20103,2015915,18901,1950519,18788,65396,3979,236159,7735,145487,6122,94269,5343,45620,3320,90988,5113,2768,944,282715,9460,219554,7839,213233,7749,6321,1283,25497,2475,12955,2024,8883,1682,3385,1034,11798,1788,643,654,29453,3251,21939,2784,21774,2738,165,167,3357,1004,467,269,2591,868,521,304,567,272,11,20,61795,3677,39463,2937,37316,2747,2147,683,10238,1232,2360,795,4503,1264,261,225,4908,1073,62,72,47568,4380,38729,4014,37254,3927,1475,617,3675,1018,1410,588,1138,520,422,252,2173,641,21,38,122285,5492,77380,4588,64038,4219,13342,1946,9821,1716,1242,484,1866,606,1955,702,29440,2974,581,349,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,1964958,15267,1430102,15266,1377174,15637,52928,3510,148369,6406,102567,5157,126199,5897,52963,3684,100984,5533,3774,994,1618938,17895,1191699,16625,1152017,16821,39682,2761,123812,5983,88293,4882,105192,5652,41406,3271,65909,4507,2627,795,183996,8639,130847,7458,126913,7175,3934,1094,12512,1663,10656,1627,14490,2190,4584,1049,10550,1609,357,247,19302,2508,15374,2420,15168,2402,206,214,1327,843,405,251,931,560,944,608,321,232,0,197,38690,3237,23850,2638,23022,2581,828,418,4546,1366,1449,626,2298,692,4829,682,1637,609,81,111,24268,2780,19353,2729,18754,2652,599,391,1036,530,377,202,701,386,193,178,2608,997,0,197,79764,4166,48979,3755,41300,3294,7679,1527,5136,1157,1387,652,2587,833,1007,414,19959,2039,709,385,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1993979,18692,1452432,16242,1382303,15598,70129,5046,117481,6144,131084,7162,108770,6426,59179,4360,121484,6402,3549,871,1650009,17792,1213566,16079,1161630,15520,51936,4398,95115,5712,116399,6611,92737,5838,49926,3999,80237,4985,2029,643,179514,8760,131044,7349,126570,7478,4474,1245,13147,2389,8945,1767,8451,1374,5352,1461,12137,2103,438,486,23178,2801,19188,2548,19153,2551,35,59,1227,593,495,273,1401,672,515,383,333,232,19,32,35902,3979,23278,3071,21968,3053,1310,618,2810,891,1780,781,2719,753,1496,1292,3725,1366,94,151,38444,4304,27973,3299,27197,3272,776,341,2446,897,2116,765,1292,554,781,501,3656,1298,180,211,66932,4870,37383,3498,25785,2711,11598,2122,2736,859,1349,870,2170,960,1109,658,21396,3293,789,516,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,6191586,23155,4634820,25666,4400952,25450,233868,6861,540053,11008,394900,10420,219337,7521,113087,6699,278369,8303,11020,1555,4500138,25050,3375218,21516,3223664,21718,151554,5428,383448,9099,327705,10366,164407,5918,81606,5459,160761,6558,6993,1187,510939,14700,396021,12292,379092,11939,16929,2562,41409,3063,27417,2602,15964,1797,7629,2251,21378,2331,1121,592,582223,14511,452895,12901,443582,12417,9313,1607,64263,3864,22512,2653,17556,2513,13053,1921,11546,1717,398,259,171445,6897,116922,5979,111333,5896,5589,1191,24030,2303,7507,1144,9306,1711,4573,1302,8776,1796,331,285,108248,5710,81337,5546,75851,5397,5486,1810,9799,1452,4718,962,4214,1261,2016,824,5833,1494,331,257,318593,9126,212427,7455,167430,6173,44997,4015,17104,1563,5041,1122,7890,1512,4210,1176,70075,4748,1846,658,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,1588720,10465,1146338,10614,1088857,9879,57481,3545,133610,5042,96447,4815,87924,4298,26813,2357,94267,4444,3321,798,1295893,11943,956304,11657,916509,10989,39795,3096,110811,4603,84917,4330,66473,3719,22776,2285,53055,3264,1557,550,129016,5522,94756,4770,91170,4780,3586,810,10673,1635,7458,1316,7215,1376,2013,583,6539,1079,362,218,16184,2444,9372,1969,9331,1963,41,66,1137,513,690,387,3942,1293,581,338,462,410,0,163,47472,3543,29966,3133,27407,2898,2559,929,5802,847,1802,484,5549,998,732,321,3423,733,198,159,18849,2153,13026,1813,11923,1632,1103,508,1337,496,1007,518,1506,591,200,149,1691,533,82,102,81306,3953,42914,2943,32517,2417,10397,1671,3850,888,573,325,3239,828,511,245,29097,2370,1122,540,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,713985,7645,500083,7163,476365,7073,23718,2209,81572,5458,46917,3439,21224,2143,17979,2156,45445,3125,765,395,576686,8294,406811,7262,390752,7244,16059,1922,68279,5055,42436,3344,16329,1966,14746,1743,27419,2654,666,379,53106,4840,38027,3430,36315,3457,1712,664,5946,1632,2421,715,1984,740,1696,970,2992,875,40,78,6431,1731,4342,1534,4256,1522,86,105,970,502,48,81,177,151,341,282,553,515,0,192,18327,2604,10983,2056,10475,1973,508,263,2588,712,1115,568,1414,498,224,204,1980,958,23,35,10449,1853,8637,1557,8123,1516,514,515,867,483,178,146,90,103,116,138,561,381,0,192,48986,3627,31283,2756,26444,2217,4839,1292,2922,892,719,423,1230,472,856,487,11940,1490,36,60,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,1301150,12475,926204,13011,880073,12864,46131,3474,96173,5116,67400,4176,93185,6241,30011,3524,85287,5161,2890,1077,1075012,12188,779287,11500,746113,11477,33174,2645,79476,4863,55749,3740,76967,5749,26264,3488,56058,4359,1211,573,135838,6972,92520,6246,88420,5888,4100,1532,9809,1908,9657,1584,10776,1819,2781,995,9330,1473,965,753,5009,1346,2934,1015,2934,1015,0,201,424,294,137,145,739,457,13,31,729,813,33,55,20052,2460,13280,2095,12248,2108,1032,423,2284,983,505,367,1603,791,158,164,1980,760,242,242,16473,2758,11471,2236,10789,2222,682,384,826,471,701,436,1554,590,87,86,1799,588,35,59,48766,4552,26712,3072,19569,2678,7143,1581,3354,1091,651,462,1546,581,708,547,15391,2086,404,321,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,452707,6902,324979,7542,305394,7411,19585,2600,36670,3040,11992,1866,44999,3227,13636,1863,20179,2057,252,205,360283,7081,258819,7438,245725,7296,13094,2106,28240,2839,9618,1518,39099,3088,10930,1514,13342,1693,235,196,41270,3928,29654,3499,28742,3412,912,390,4103,1181,1470,796,3173,903,964,450,1889,737,17,28,9756,1642,7301,1499,7177,1470,124,184,887,417,482,598,666,329,414,290,6,10,0,200,10720,1634,6882,1183,6618,1160,264,250,1657,843,163,157,1114,607,493,587,411,276,0,200,4939,1154,3979,1017,3644,991,335,224,318,278,44,75,354,293,83,99,161,214,0,200,25739,2523,18344,2188,13488,1904,4856,1421,1465,690,215,185,593,478,752,480,4370,1074,0,200,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,2922866,12444,2100398,13212,1989469,13227,110929,4528,333346,8407,183902,5792,111627,4461,40481,2766,148212,4076,4900,807,2270810,14538,1657458,13825,1582962,13658,74496,3756,253099,6710,154036,5197,85345,3741,32648,2361,85218,3150,3006,652,245484,7133,178641,6218,170931,6120,7710,1208,31105,2534,14539,1666,8088,880,2966,702,9683,1194,462,259,103737,5511,70872,4272,70256,4294,616,280,17502,2134,5477,1219,6392,1278,2092,960,1291,491,111,134,80543,4347,51158,3148,48231,3048,2927,540,13232,1733,4075,911,5500,1380,892,387,5456,836,230,175,44587,3252,31405,2798,30190,2749,1215,395,4922,974,2708,710,2579,859,365,223,2579,583,29,32,177705,5568,110864,5086,86899,4757,23965,2068,13486,1752,3067,585,3723,750,1518,641,43985,2444,1062,401,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
