GEO_ID,B18103_001E,B18103_001M,B18103_002E,B18103_002M,B18103_003E,B18103_003M,B18103_004E,B18103_004M,B18103_005E,B18103_005M,B18103_006E,B18103_006M,B18103_007E,B18103_007M,B18103_008E,B18103_008M,B18103_009E,B18103_009M,B18103_010E,B18103_010M,B18103_011E,B18103_011M,B18103_012E,B18103_012M,B18103_013E,B18103_013M,B18103_014E,B18103_014M,B18103_015E,B18103_015M,B18103_016E,B18103_016M,B18103_017E,B18103_017M,B18103_018E,B18103_018M,B18103_019E,B18103_019M,B18103_020E,B18103_020M,B18103_021E,B18103_021M,B18103_022E,B18103_022M,B18103_023E,B18103_023M,B18103_024E,B18103_024M,B18103_025E,B18103_025M,B18103_026E,B18103_026M,B18103_027E,B18103_027M,B18103_028E,B18103_028M,B18103_029E,B18103_029M,B18103_030E,B18103_030M,B18103_031E,B18103_031M,B18103_032E,B18103_032M,B18103_033E,B18103_033M,B18103_034E,B18103_034M,B18103_035E,B18103_035M,B18103_036E,B18103_036M,B18103_037E,B18103_037M,B18103_038E,B18103_038M,B18103_039E,B18103_039M,NAME,B18103_001MA,B18103_001EA,B18103_002MA,B18103_002EA,B18103_003MA,B18103_003EA,B18103_004MA,B18103_004EA,B18103_005MA,B18103_005EA,B18103_006MA,B18103_006EA,B18103_007MA,B18103_007EA,B18103_008MA,B18103_008EA,B18103_009MA,B18103_009EA,B18103_010MA,B18103_010EA,B18103_011MA,B18103_011EA,B18103_012MA,B18103_012EA,B18103_013MA,B18103_013EA,B18103_014MA,B18103_014EA,B18103_015MA,B18103_015EA,B18103_016MA,B18103_016EA,B18103_017MA,B18103_017EA,B18103_018MA,B18103_018EA,B18103_019MA,B18103_019EA,B18103_020MA,B18103_020EA,B18103_021MA,B18103_021EA,B18103_022MA,B18103_022EA,B18103_023MA,B18103_023EA,B18103_024MA,B18103_024EA,B18103_025MA,B18103_025EA,B18103_026MA,B18103_026EA,B18103_027EA,B18103_027MA,B18103_028MA,B18103_028EA,B18103_029MA,B18103_029EA,B18103_030MA,B18103_030EA,B18103_031MA,B18103_031EA,B18103_032MA,B18103_032EA,B18103_033MA,B18103_033EA,B18103_034MA,B18103_034EA,B18103_035MA,B18103_035EA,B18103_036MA,B18103_036EA,B18103_037MA,B18103_037EA,B18103_038MA,B18103_038EA,B18103_039MA,B18103_039EA,state
0400000US30,1047075,795,525012,2718,31809,1215,364,254,31445,1252,85880,1769,1251,660,84629,1843,115505,2065,1545,578,113960,2114,197263,2143,4168,1101,193095,2265,60200,899,2526,650,57674,1046,34355,510,2312,602,32043,766,522063,2665,29879,922,700,602,29179,1101,81095,1599,375,167,80720,1605,110161,1739,1278,618,108883,1798,200012,1936,4021,920,195991,2243,59793,824,1630,579,58163,974,41123,787,3306,616,37817,994,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1323289,517,646823,2231,32681,772,153,223,32528,789,95354,1312,596,350,94758,1345,132562,1526,1413,645,131149,1548,264687,1596,7290,1766,257397,2454,77407,648,2829,684,74578,928,44132,752,3396,713,40736,921,676466,2176,30729,778,56,63,30673,800,89323,1360,1022,443,88301,1435,130750,1426,1268,617,129482,1529,279603,1876,6109,1332,273494,2195,85207,953,3029,920,82178,1318,60854,971,4489,925,56365,1298,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,10183721,3716,4892959,7859,306886,5208,1726,927,305160,5236,868100,6452,7131,1720,860969,6586,1100722,6843,14112,2472,1086610,6879,1893991,6418,47695,4137,1846296,6974,459187,3479,21696,2150,437491,3835,264073,2598,22078,1939,241995,3091,5290762,7151,290306,4300,659,445,289647,4321,828438,5062,8089,1793,820349,5309,1163479,5066,13941,2208,1149538,5484,2082754,5389,63383,3923,2019371,6681,544660,2533,22231,2728,522429,3377,381125,2725,36604,3013,344521,3380,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,10334958,2874,4973125,7923,330060,4310,1419,805,328641,4248,952116,5956,8045,1587,944071,6047,1162449,7283,14151,2324,1148298,7363,1905854,7977,53256,5030,1852598,9771,401135,3272,20783,2494,380352,3639,221511,3346,19441,2210,202070,3807,5361833,7510,315428,4640,2282,1162,313146,4757,902771,4437,7780,1317,894991,4551,1235037,5972,17457,3007,1217580,5986,2105444,7028,56969,3987,2048475,7837,485057,3917,20441,2504,464616,4517,318096,3113,32458,2837,285638,3853,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,713033,1423,362282,1964,26424,811,23,31,26401,813,66669,1068,567,363,66102,1124,86291,2008,1253,512,85038,1999,139022,2328,5009,1042,134013,2341,30729,1158,1816,555,28913,1279,13147,665,1842,729,11305,850,350751,1720,25749,657,62,58,25687,662,64198,872,1118,462,63080,899,83768,1303,1922,817,81846,1575,134514,1619,4224,926,130290,1748,28250,1070,2240,521,26010,1172,14272,765,2078,503,12194,824,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4810094,1546,2313941,5729,149436,4319,432,301,149004,4315,413622,5279,4936,1319,408686,5215,524634,4887,7189,1745,517445,4969,871897,5175,29271,3419,842626,5538,223646,2785,11647,1783,211999,3199,130706,1888,13346,1590,117360,2392,2496153,5540,139153,3593,259,232,138894,3592,385147,4087,3204,998,381943,4160,548305,3629,12318,2266,535987,3921,965846,4578,34521,2787,931325,5569,264634,2568,13700,1954,250934,2964,193068,2088,17756,2013,175312,2610,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,620066,406,304978,1249,15078,535,97,101,14981,540,43816,889,838,679,42978,841,69991,941,400,257,69591,988,120166,1258,2305,594,117861,1385,36483,792,1466,676,35017,1080,19444,354,1240,463,18204,560,315088,1242,13732,346,16,28,13716,348,42594,975,405,367,42189,1012,68727,875,972,477,67755,961,125397,798,3177,845,122220,1080,38503,1058,1463,498,37040,1171,26135,603,2425,652,23710,873,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2998585,1702,1493695,2828,94188,1083,1041,740,93147,1379,258446,1613,2688,885,255758,1859,340633,2043,5917,1858,334716,2788,578883,1881,11848,1867,567035,2672,137957,729,7091,1322,130866,1458,83588,1014,8213,1615,75375,1633,1504890,2461,90351,1337,1877,1059,88474,1591,245324,1468,2522,988,242802,1880,334334,1604,5271,991,329063,1896,585802,1951,15509,2080,570293,2601,152155,888,7462,1297,144693,1496,96924,1012,10332,1828,86592,2068,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1776965,393,875991,2882,47646,1950,0,201,47646,1950,139405,2101,2172,888,137233,2114,182848,2206,2816,943,180032,2441,344644,2432,16169,2004,328475,3049,102458,1126,6873,1202,95585,1579,58990,952,7914,1609,51076,1587,900974,2890,46276,1822,221,217,46055,1814,128820,1829,1910,838,126910,2048,180617,2181,2997,894,177620,2450,354722,2229,17366,2214,337356,3047,110321,1049,7052,1424,103269,1733,80218,914,9163,1572,71055,1568,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3861581,1714,1890693,4375,132651,1808,772,427,131879,1757,353879,2513,4899,930,348980,2620,441596,3065,9957,1637,431639,3576,694173,3468,22978,2015,671195,3864,166195,1315,11665,1120,154530,1529,102199,1170,12471,1190,89728,1689,1970888,3998,125385,2187,767,251,124618,2178,342679,2557,5049,1027,337630,2610,447362,2481,8714,1007,438648,2576,723191,2402,26223,2195,696968,3144,190359,1477,11989,1597,178370,1998,141912,1635,16986,1444,124926,2060,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5740669,1241,2840025,3779,170352,2392,248,193,170104,2371,479144,2917,3496,679,475648,2879,637914,3345,5481,1226,632433,3596,1111864,3098,19839,1948,1092025,3449,273809,1512,9146,1276,264663,1820,166942,1594,9860,1113,157082,1934,2900644,3608,160299,1987,638,530,159661,1980,460342,2530,3563,884,456779,2668,626034,2577,5444,1057,620590,2557,1133285,2738,19330,2025,1113955,3241,291727,1596,8555,1328,283172,2018,228957,1552,17821,1597,211136,2198,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3171580,573,1503544,3619,64214,2049,556,458,63658,2089,239904,2463,3836,1112,236068,2840,339344,1975,6887,1476,332457,2407,574998,1832,35625,3915,539373,4304,162624,335,20345,2120,142279,2139,122460,697,25134,2301,97326,2251,1668036,3519,61582,2080,580,500,61002,2138,227420,2412,3823,1082,223597,2623,348906,1349,9335,1817,339571,2266,661885,1435,43991,3455,617894,3736,198107,299,23422,2097,174685,2100,170136,862,34576,2564,135560,2731,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,8301038,4855,4021624,8895,259000,3706,2163,724,256837,3631,697487,4998,5987,1238,691500,4961,930773,4772,9240,1746,921533,5276,1559212,5937,31896,2838,1527316,6570,358435,2496,14706,1808,343729,2871,216717,2276,19899,2063,196818,2681,4279414,7860,243102,3379,819,541,242283,3363,667295,4737,6241,1170,661054,4871,956056,5244,11964,1849,944092,5229,1695725,4974,38302,3458,1657423,6394,414391,2571,16407,2065,397984,2826,302845,2430,29876,2517,272969,3010,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,743793,1039,380836,2526,26887,1450,51,92,26836,1441,64200,1656,325,213,63875,1631,102821,1696,1595,582,101226,1800,135073,1532,2414,573,132659,1579,31677,436,1159,518,30518,577,20178,673,2418,819,17760,993,362957,2508,25288,1394,240,239,25048,1425,58089,1561,169,101,57920,1590,91731,1892,1069,536,90662,2072,129450,1917,2234,638,127216,2039,31596,597,1394,505,30202,776,26803,674,3041,786,23762,1074,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4990240,2332,2395810,6329,147612,2841,418,433,147194,2839,419773,5236,4834,1599,414939,5151,535215,4400,7401,1751,527814,4610,902133,3535,27407,3469,874726,4800,250289,1991,11708,1637,238581,2396,140788,1768,11575,1354,129213,2160,2594430,6319,139744,2787,241,244,139503,2795,394962,3917,4391,1323,390571,4192,559748,3689,9865,2225,549883,3956,1009397,3857,34777,4335,974620,6103,296651,2125,13793,2177,282858,2980,193928,1966,19185,2391,174743,2849,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,4151076,824,2049138,3481,117907,2166,223,195,117684,2173,328488,3038,2262,895,326226,3151,479252,3055,6530,1538,472722,3317,788720,3570,16901,2200,771819,3733,210659,1985,7708,1192,202951,1962,124112,1905,9759,1437,114353,2066,2101938,3380,112608,1771,1018,668,111590,1845,311649,2948,3201,804,308448,3209,468461,2694,7111,1903,461350,3260,815560,2744,18061,2240,797499,3531,232570,1817,9270,1669,223300,2483,161090,1704,14689,1798,146401,2566,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,567008,846,285006,2522,18356,1365,54,96,18302,1349,49292,1608,21,37,49271,1608,64082,2123,713,378,63369,2166,108161,1957,2540,812,105621,2083,29064,1031,913,519,28151,908,16051,757,1522,510,14529,939,282002,2275,17039,1493,0,203,17039,1493,47797,1324,326,346,47471,1397,60723,1407,739,467,59984,1448,107356,1420,1966,634,105390,1455,29785,1278,590,301,29195,1299,19302,768,2820,894,16482,961,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,39062465,5627,19285965,8141,1243103,2841,5320,1800,1237783,3189,3345922,5148,25619,2792,3320303,5509,4851690,6351,47375,3893,4804315,7874,7362599,6525,131637,6088,7230962,9527,1512903,3333,60247,4605,1452656,5798,969748,2839,77864,3985,891884,5285,19776500,7568,1185355,2467,6232,1899,1179123,2939,3198702,4119,24483,2678,3174219,5070,4718916,4611,40085,2879,4678831,5702,7583870,4831,147988,5941,7435882,7234,1744285,3035,64858,4084,1679427,5112,1345372,3104,138238,7227,1207134,8101,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2919673,1311,1394037,5677,89992,3444,333,442,89659,3401,269671,3497,4028,1153,265643,3753,317466,4859,4709,1322,312757,5042,516491,5006,21398,2454,495093,5523,129381,2206,8035,1439,121346,2647,71036,1754,9204,1442,61832,2239,1525636,5461,87769,3602,884,559,86885,3624,256302,3449,4320,1393,251982,3346,341726,3787,5944,1448,335782,4344,579231,4051,28421,2933,550810,4802,151155,2283,10753,1529,140402,2524,109453,2372,14479,1932,94974,2638,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
