GEO_ID,B12002H_001E,B12002H_001M,B12002H_002E,B12002H_002M,B12002H_003E,B12002H_003M,B12002H_004E,B12002H_004M,B12002H_005E,B12002H_005M,B12002H_006E,B12002H_006M,B12002H_007E,B12002H_007M,B12002H_008E,B12002H_008M,B12002H_009E,B12002H_009M,B12002H_010E,B12002H_010M,B12002H_011E,B12002H_011M,B12002H_012E,B12002H_012M,B12002H_013E,B12002H_013M,NAME,B12002H_001MA,B12002H_001EA,B12002H_002MA,B12002H_002EA,B12002H_003MA,B12002H_003EA,B12002H_004EA,B12002H_004MA,B12002H_005EA,B12002H_005MA,B12002H_006EA,B12002H_006MA,B12002H_007MA,B12002H_007EA,B12002H_008MA,B12002H_008EA,B12002H_009MA,B12002H_009EA,B12002H_010EA,B12002H_010MA,B12002H_011MA,B12002H_011EA,B12002H_012MA,B12002H_012EA,B12002H_013MA,B12002H_013EA,state
0400000US37,5537538,3258,2682731,2386,771166,9772,1510337,14015,46548,4269,81237,4247,273443,8236,2854807,2780,639123,9174,1498398,14449,64749,4825,294369,7612,358168,9521,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,4604723,3297,2247348,2272,660101,10818,1248944,12665,27666,3053,62806,3158,247831,8409,2357375,2784,534459,10086,1250551,14187,39385,3826,220227,5947,312753,9281,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,368069,728,196510,677,60928,2506,106837,3324,2453,727,4666,1003,21626,2360,171559,399,42034,1912,93170,2886,1536,534,10001,1290,24818,2396,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,2678288,1832,1298322,1603,354683,5936,728945,8238,16964,2513,42771,3066,154959,5990,1379966,1360,279360,6136,737505,10259,28030,2753,155803,5258,179268,5811,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,495777,510,242309,432,83887,2244,121078,3110,2452,675,7148,1091,27744,1948,253468,482,69806,2565,123961,3492,2504,1019,22068,1461,35129,2192,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1271613,1727,647940,1433,200947,4764,318052,6259,7006,1357,22640,2060,99295,4478,623673,1087,138618,4309,305054,6439,10323,1786,58053,2517,111625,5003,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1394948,1530,681987,1926,206194,5628,353389,7498,8708,1604,25461,2323,88235,4884,712961,1267,166340,5274,350867,8223,8675,1898,81019,3637,106060,5499,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,2151353,1386,1049416,1325,294486,4524,569857,6299,16151,1902,37471,2450,131451,4725,1101937,935,230322,4601,565122,7315,20317,1798,122463,3294,163713,4936,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,3973276,1913,1961739,1369,630185,7115,1058246,9900,13742,2007,55809,2687,203757,6294,2011537,889,506434,5975,1068712,9495,16947,1839,184247,4724,235197,7250,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,26804,3472,16273,2511,6855,1846,6887,1403,470,383,67,110,1994,763,10531,2103,3683,1349,4125,1040,0,228,1356,591,1367,532,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,4406899,2439,2160231,2647,664281,8500,1192985,11554,38661,3308,66628,3259,197676,7120,2246668,2535,547944,7978,1171671,12015,45282,3427,212943,5607,268828,8535,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,521967,1290,265693,922,90920,3803,140799,4953,1031,368,8371,1441,24572,2278,256274,1158,64998,2938,139910,4284,1808,618,24084,1829,25474,2172,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,2735887,1904,1325662,1550,379140,7012,731012,9442,27306,3472,44713,4000,143491,6385,1410225,1481,313377,6302,740495,11473,30121,3471,145550,5936,180682,7981,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,2692051,1395,1316415,1011,409144,8470,692464,9962,15287,2111,38425,2831,161095,5823,1375636,1151,333680,6708,685870,10436,21263,2641,120347,4362,214476,7580,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,398552,635,201799,808,57486,2420,108306,3658,2842,1079,6966,1161,26199,2779,196753,783,45750,3298,107075,3845,2439,891,15559,1526,25930,2688,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,12609622,5865,6285182,3249,2122376,15391,3258337,19440,85806,4423,183716,6526,634947,13110,6324440,3705,1656739,15335,3057516,18636,101430,4917,613867,9489,894888,13442,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1398082,1769,678890,1667,182472,4878,383916,7811,9429,1607,24500,2608,78573,4717,719192,1696,148538,4195,380144,6718,14426,1950,84351,3936,91733,4510,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,2051200,1797,991873,1178,330401,6849,528259,7434,6667,1481,29402,2511,97144,4019,1059327,902,278338,5461,524245,8812,7618,1499,110516,4411,138610,4795,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,9968805,5550,4907541,4036,1441247,14751,2743521,18819,59443,4935,139043,4538,524287,11274,5061264,4227,1164162,12870,2640512,23039,80249,5499,493208,9609,683133,15987,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,2584446,2351,1256296,1410,393648,5639,697939,7842,14240,1783,35285,2575,115184,5114,1328150,1668,336807,5611,693541,8568,18942,2158,122560,3969,156300,6534,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,9914326,6329,4828058,4213,1428860,12822,2522289,19018,62683,4932,205206,6964,609020,12989,5086268,3960,1114655,14083,2467506,23263,78201,5411,635388,11148,790518,17423,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,4220502,4642,2025281,2487,733182,8780,1028665,11445,20305,2425,59264,3775,183865,6344,2195221,3261,678399,9133,1034327,10747,27755,2682,201379,6013,253361,5760,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,233276,242,115621,225,61184,2224,47867,2556,704,545,902,487,4964,1194,117655,156,62578,2227,41272,2507,1155,587,4227,918,8423,1606,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,1891476,1189,942133,795,287431,5793,555325,7081,7615,1317,16775,1740,74987,4128,949343,738,238078,5032,540521,6560,11675,1791,58478,3195,100591,4894,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,9207259,4255,4471030,2532,1585892,13310,2325859,14634,59368,4249,137230,4358,362681,8202,4736229,2526,1402788,11450,2256767,16696,79092,4424,484426,8548,513156,10119,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,4144898,3558,2004595,2227,645179,7380,1125858,9957,20155,2570,63852,4067,149551,5770,2140303,2087,561626,7452,1103426,11660,24119,2476,231377,5490,219755,6540,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,7674312,3366,3734632,2722,1217880,12261,1935226,16872,46826,2851,118896,4774,415804,11589,3939680,1814,1017466,11280,1943419,16856,58418,3994,388167,6663,532210,11076,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,4032991,1469,1966015,2076,595583,9477,1059244,12549,23710,2568,61190,3698,226288,8583,2066976,2003,483218,7671,1074291,10078,33700,3237,199327,5603,276440,7231,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,8290812,2337,4027149,1517,1303850,10543,2168014,14972,60171,3589,132841,4531,362273,7903,4263663,1359,1099659,9758,2170887,16056,72867,4107,458947,7754,461303,9950,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,6297674,2109,3093502,1373,998860,10139,1641941,10956,21841,1996,93076,3642,337784,6125,3204172,1254,808978,7404,1644455,11536,29028,2282,306583,5529,415128,8756,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1243917,1117,612259,1084,189991,4124,340019,5409,6591,1297,17719,1633,57939,3096,631658,874,150781,3567,340547,4864,5792,1173,62380,2279,72158,3123,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1158517,928,575709,935,163807,5153,324585,7334,4617,1119,15197,2063,67503,4457,582808,1037,129078,5579,322265,7602,6956,1828,46310,3200,78199,4588,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,678541,1709,334056,1243,94235,2981,182779,3753,2865,813,11852,1621,42325,2991,344485,1375,72338,3556,169897,4870,3813,876,38057,2422,60380,4101,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,271141,510,146502,504,46538,2614,79422,3000,1383,566,3371,1035,15788,1969,124639,505,27640,2230,66496,3083,1577,643,10934,1577,17992,1661,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,589186,367,294343,800,87976,3616,166961,4600,1286,505,7069,955,31051,2560,294843,721,68691,2925,160045,4726,3874,967,27419,2167,34814,2817,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,4339708,2045,2154057,1440,673237,9081,1164673,13068,24146,2390,57254,3658,234747,8571,2185651,1519,520482,6386,1131899,11469,28673,2684,178489,5239,326108,8727,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,660649,2483,316014,930,121584,4010,147758,4173,2099,1033,11002,1700,33571,3032,344635,1949,104510,3882,153432,4953,4397,1434,38191,2437,44105,3046,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,3370524,2112,1657647,1425,488627,8204,882762,8960,19419,2913,58432,3884,208407,6181,1712877,1452,391751,6795,863404,11183,21485,2814,174203,6272,262034,8123,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,4182062,2877,2025773,2252,592293,9713,1101494,12972,29327,3071,64355,4014,238304,7900,2156289,2233,479568,8781,1112248,12394,43851,3884,220129,5829,300493,8055,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,1813508,994,888086,1284,265594,5186,491903,7224,9368,1449,26548,2166,94673,5561,925422,948,215275,5478,494930,6992,11884,2019,87368,3385,115965,5364,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
