GEO_ID,B19301I_001E,B19301I_001M,NAME,B19301I_001EA,B19301I_001MA,state
0400000US08,22008,511,Colorado,null,null,08
0400000US18,18418,866,Indiana,null,null,18
0400000US21,16465,1401,Kentucky,null,null,21
0400000US22,20399,1333,Louisiana,null,null,22
0400000US17,20672,350,Illinois,null,null,17
0400000US19,18284,1008,Iowa,null,null,19
0400000US33,24100,3879,New Hampshire,null,null,33
0400000US05,15934,1049,Arkansas,null,null,05
0400000US10,19137,1129,Delaware,null,null,10
0400000US27,19518,1202,Minnesota,null,null,27
0400000US30,18663,2870,Montana,null,null,30
0400000US23,27307,5486,Maine,null,null,23
0400000US37,16383,598,North Carolina,null,null,37
0400000US13,18706,1063,Georgia,null,null,13
0400000US02,27524,3491,Alaska,null,null,02
0400000US01,16588,1608,Alabama,null,null,01
0400000US50,21594,3836,Vermont,null,null,50
0400000US32,19945,969,Nevada,null,null,32
0400000US54,23382,5355,West Virginia,null,null,54
0400000US40,16148,773,Oklahoma,null,null,40
0400000US55,17898,605,Wisconsin,null,null,55
0400000US72,12720,263,Puerto Rico,null,null,72
0400000US51,25779,1437,Virginia,null,null,51
0400000US38,25064,4119,North Dakota,null,null,38
0400000US45,16990,856,South Carolina,null,null,45
0400000US41,19839,788,Oregon,null,null,41
0400000US56,23150,4109,Wyoming,null,null,56
0400000US06,20722,144,California,null,null,06
0400000US28,16358,1603,Mississippi,null,null,28
0400000US09,21210,783,Connecticut,null,null,09
0400000US48,19091,182,Texas,null,null,48
0400000US24,24233,814,Maryland,null,null,24
0400000US12,23017,330,Florida,null,null,12
0400000US25,22369,762,Massachusetts,null,null,25
0400000US11,41926,4241,District of Columbia,null,null,11
0400000US49,18104,724,Utah,null,null,49
0400000US36,23217,375,New York,null,null,36
0400000US34,24983,560,New Jersey,null,null,34
0400000US39,19049,924,Ohio,null,null,39
0400000US29,20689,1182,Missouri,null,null,29
0400000US42,18936,520,Pennsylvania,null,null,42
0400000US26,20232,704,Michigan,null,null,26
0400000US31,17970,1259,Nebraska,null,null,31
0400000US16,18502,3023,Idaho,null,null,16
0400000US35,19261,539,New Mexico,null,null,35
0400000US15,22857,1009,Hawaii,null,null,15
0400000US46,17766,2090,South Dakota,null,null,46
0400000US53,20165,510,Washington,null,null,53
0400000US44,18828,1537,Rhode Island,null,null,44
0400000US04,18661,330,Arizona,null,null,04
0400000US47,17480,1376,Tennessee,null,null,47
0400000US20,16679,592,Kansas,null,null,20
