GEO_ID,C25074_001E,C25074_001M,C25074_002E,C25074_002M,C25074_003E,C25074_003M,C25074_004E,C25074_004M,C25074_005E,C25074_005M,C25074_006E,C25074_006M,C25074_007E,C25074_007M,C25074_008E,C25074_008M,C25074_009E,C25074_009M,C25074_010E,C25074_010M,C25074_011E,C25074_011M,C25074_012E,C25074_012M,C25074_013E,C25074_013M,C25074_014E,C25074_014M,C25074_015E,C25074_015M,C25074_016E,C25074_016M,C25074_017E,C25074_017M,C25074_018E,C25074_018M,C25074_019E,C25074_019M,C25074_020E,C25074_020M,C25074_021E,C25074_021M,C25074_022E,C25074_022M,C25074_023E,C25074_023M,C25074_024E,C25074_024M,C25074_025E,C25074_025M,NAME,C25074_001MA,C25074_001EA,C25074_002MA,C25074_002EA,C25074_003MA,C25074_003EA,C25074_004MA,C25074_004EA,C25074_005MA,C25074_005EA,C25074_006MA,C25074_006EA,C25074_007MA,C25074_007EA,C25074_008MA,C25074_008EA,C25074_009MA,C25074_009EA,C25074_010MA,C25074_010EA,C25074_011EA,C25074_011MA,C25074_012MA,C25074_012EA,C25074_013MA,C25074_013EA,C25074_014MA,C25074_014EA,C25074_015MA,C25074_015EA,C25074_016EA,C25074_016MA,C25074_017EA,C25074_017MA,C25074_018EA,C25074_018MA,C25074_019EA,C25074_019MA,C25074_020EA,C25074_020MA,C25074_021EA,C25074_021MA,C25074_022MA,C25074_022EA,C25074_023EA,C25074_023MA,C25074_024EA,C25074_024MA,C25074_025EA,C25074_025MA,state
0400000US30,140403,5561,16380,2097,1042,412,11800,2008,3538,1023,22350,2460,3447,784,17036,2221,1867,606,31570,2970,10230,1653,18324,2388,3016,837,21003,2341,13939,1996,5766,1269,1298,423,25161,2070,20718,1977,2141,719,2302,695,23939,2422,20511,2313,739,752,2689,655,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,164081,5651,21317,2808,2300,832,14968,2503,4049,1031,34974,3160,7585,1447,24639,2761,2750,944,31898,3191,8702,1434,21061,2565,2135,738,26772,3024,15650,2138,9362,1772,1760,550,25014,2498,21198,2342,2203,636,1613,573,24106,2902,22838,2805,351,203,917,419,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,1398558,16379,165420,8171,7966,1620,111398,6579,46056,3945,206328,8789,24148,2574,164087,8136,18093,2325,306175,10063,74165,5842,214367,7531,17643,2226,233362,8275,135878,6488,85562,5129,11922,1764,245063,9190,200770,8957,30652,3614,13641,2152,242210,10266,226422,10121,5849,1454,9939,1638,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,1376577,15458,168187,6979,8033,1855,108941,6642,51213,4284,181365,7858,19262,2270,150086,6976,12017,1747,283089,11128,55223,4441,211112,9869,16754,2174,216601,9478,97644,6020,107266,7033,11691,2337,252245,9638,196806,8179,45721,4817,9718,1779,275090,8855,258297,8988,5947,1629,10846,1814,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,87443,3493,6160,1073,136,166,4104,974,1920,636,8238,1459,729,343,6561,1254,948,354,11933,1496,1916,805,8397,1485,1620,554,12951,1750,4651,878,7416,1611,884,292,22173,2291,14080,1658,6624,1510,1469,484,25988,2240,23384,2109,975,401,1629,491,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,592927,12136,102009,4955,6401,1359,61274,4215,34334,3091,112853,6124,17368,2461,80566,5469,14919,1919,123931,5312,36514,3308,74371,4723,13046,1863,83941,5755,56382,4796,21212,2965,6347,1230,87879,5022,73377,4503,5626,1697,8876,1703,82314,4744,75135,4636,853,499,6326,1556,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,72575,3626,8844,1670,567,391,6374,1475,1903,617,12203,1744,2398,734,9112,1366,693,318,12253,1632,3149,927,8579,1428,525,288,11441,1842,6140,1317,4133,937,1168,513,13510,1705,10206,1521,2902,839,402,225,14324,1895,13348,1837,271,267,705,435,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,488259,7615,52752,3744,977,405,34141,3096,17634,2689,55503,3417,2836,755,50249,3351,2418,756,91852,4991,11071,1752,78672,4316,2109,655,86417,5065,34237,3411,50632,3727,1548,578,90943,4853,70736,4409,18711,2490,1496,511,110792,6067,106275,5908,3227,1006,1290,482,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,202029,6481,39577,3355,2806,869,24314,2900,12457,1692,39790,3637,6444,1439,27393,2740,5953,1434,46148,3958,14071,1981,23837,2955,8240,1470,27025,2937,19236,2640,3868,1024,3921,1252,24949,2739,19692,2425,908,445,4349,1248,24540,2447,20517,2259,251,333,3772,1080,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,513320,8077,65754,3185,3404,797,42571,2659,19779,1972,82065,3682,8959,1320,64325,3191,8781,1336,108351,5109,31857,2777,68377,4003,8117,1158,86425,3913,60823,3317,19257,1762,6345,1166,90284,3698,80575,3510,4761,1117,4948,740,80441,3498,73174,3366,942,433,6325,936,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,779520,9259,79108,3918,2602,863,58828,3619,17678,2055,118005,4873,17405,1813,96127,4775,4473,720,172305,6516,49012,3287,116558,6169,6735,1202,131545,5041,89128,4023,35782,2706,6635,998,148034,5964,132083,5783,11323,2027,4628,976,130523,5450,124374,5526,1274,532,4875,802,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,385846,8055,170038,6489,12028,1696,56010,3837,102000,4912,97671,4899,17976,1840,42371,3126,37324,3490,63175,4163,26953,2549,12952,1846,23270,2238,28039,2722,15534,2155,3111,1098,9394,1488,16244,2043,10980,1885,731,482,4533,1084,10679,1859,8381,1585,194,263,2104,853,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,1082319,13343,104153,5899,8332,1538,66999,4463,28822,3100,124178,5917,13101,1794,101841,5727,9236,1537,176868,7683,26348,2369,137704,7391,12816,1982,164225,7327,61958,3996,95684,5946,6583,1226,193545,7869,123296,6043,63237,4391,7012,1198,319350,8345,285941,8198,23681,2637,9728,1700,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,119888,4888,12500,2055,546,286,8324,1921,3630,1137,16655,2132,2998,806,13018,1932,639,224,22857,2437,7999,1434,13702,2080,1156,461,21241,2542,15393,2479,4813,1342,1035,424,23184,2789,20151,2557,1853,934,1180,432,23451,2642,20783,2559,781,571,1887,580,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,592505,12606,84109,5176,3292,1292,52203,4325,28614,3071,92144,5070,11487,1936,70508,4014,10149,1658,127092,5706,32654,3434,84217,4828,10221,1848,91509,5680,53474,4659,32866,3570,5169,1249,102696,5716,80755,5528,13814,2495,8127,1761,94955,6097,87189,5712,2349,620,5417,1211,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,615117,9709,59601,3999,3669,1050,41725,3427,14207,2025,80870,4904,10406,1558,67120,4227,3344,1165,112850,5293,17738,2658,89726,4845,5386,1383,95432,5219,37498,3288,54798,4365,3136,772,117686,6198,85275,4825,29472,3062,2939,845,148678,6388,139160,6164,5475,1212,4043,918,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,68440,3943,7170,1511,321,264,4470,1177,2379,936,10916,1623,2546,989,7838,1458,532,484,15722,1970,5544,1201,9418,1598,760,349,10112,1838,6576,1472,2771,965,765,392,12946,1624,10731,1544,774,450,1441,543,11574,1943,10102,1909,157,252,1315,475,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,5906458,34788,455265,12382,8788,1599,302650,9260,143827,6448,672089,14015,71305,4741,575087,12895,25697,2485,905399,16006,79922,5003,795111,14823,30366,3318,772134,16504,172120,7960,578122,16001,21892,2040,1026556,15567,470769,9564,528552,13370,27235,2702,2075015,20236,1746645,20485,286146,8923,42224,3157,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,352435,9380,70002,4464,3955,1120,42564,3458,23483,2881,64520,5247,8879,1843,47437,4437,8204,1448,75794,4615,23069,2842,45548,3827,7177,1277,53289,3918,36880,3359,11928,2219,4481,1088,46939,4176,40065,3969,2503,960,4371,1194,41891,3373,37243,2989,341,452,4307,1172,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,471320,9219,52421,3843,5224,1327,36244,2981,10953,2040,69357,4061,11864,1935,55345,3700,2148,599,88557,5164,13364,2271,71303,4647,3890,1144,66942,4656,19750,2149,43742,4188,3450,1042,76628,5133,51857,4097,22735,2850,2036,632,117415,5572,109082,5448,4803,1240,3530,876,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,3742001,25752,408537,10738,18136,2467,263432,9218,126969,7222,472691,12564,33586,3026,407431,11447,31674,2873,716892,13961,111567,6173,570923,12866,34402,3366,593678,14803,279776,9559,287148,10332,26754,3014,696930,14109,530673,11544,138463,8174,27794,3526,853273,17875,803116,17488,23120,2856,27037,2593,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,733266,11942,75597,4897,7977,1782,50075,3430,17545,2156,80827,5283,13920,2166,62431,4812,4476,1302,100717,5861,13372,2127,83994,5428,3351,796,101878,5610,25623,3079,73044,4965,3211,955,141547,6367,78096,5297,59539,4362,3912,939,232700,8523,209722,8190,17431,2691,5547,1191,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,2661116,24600,274300,9398,13254,1858,176531,7953,84515,6085,348694,10403,26541,3462,300928,9470,21225,2561,537980,13951,57073,4929,457486,12366,23421,2930,437323,10393,148491,6091,275658,8919,13174,1694,505499,15324,330173,11765,161108,8875,14218,2399,557320,13976,507556,13209,33933,3457,15831,1752,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,1003582,12125,106514,4992,6961,1544,71294,4516,28259,2752,150467,6857,35936,3051,109304,6121,5227,1081,154785,6634,31516,2729,116651,6090,6618,1615,122760,6956,39571,3294,77954,5290,5235,1250,159054,7776,89700,6693,64278,4551,5076,1319,310002,8812,270820,7620,30628,3093,8554,1320,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,165936,4411,22494,2396,1861,711,12792,1802,7841,1514,17449,2218,4202,1448,12835,1801,412,358,19682,2408,2687,974,16736,2143,259,257,17221,2821,5129,1216,11918,2335,174,196,22746,2488,12703,1942,9981,1814,62,101,66344,3839,56992,3571,8336,1488,1016,497,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,294908,7126,24391,2749,2345,841,15591,2118,6455,1585,31698,3011,2369,729,27090,2758,2239,599,52801,3804,9852,1898,41680,3415,1269,532,56196,3836,29485,3037,24478,2901,2233,805,60671,4239,46573,3300,12462,1995,1636,542,69151,4813,64242,4468,2283,924,2626,649,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,3413230,20193,393015,10530,18816,2920,282475,10512,91724,5196,489613,13267,76207,4786,396154,11999,17252,2026,544702,11424,99349,5594,425091,11001,20262,2539,421781,12244,154719,7372,252546,9482,14516,1912,520836,13088,295736,10561,207960,7522,17140,2368,1043283,15123,904491,15145,111897,6265,26895,3215,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,1170619,12338,116230,5705,11418,2126,79360,5153,25452,2802,145269,7225,21948,2394,119911,6415,3410,996,187738,9412,19870,2616,162457,9304,5411,1292,145097,6324,36676,3444,104025,5868,4396,1122,203307,8489,120956,6766,77361,5138,4990,1005,372978,8531,336574,8132,25701,2479,10703,1682,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,1599221,15627,230065,8573,22452,2694,154116,6855,53497,3606,265634,9448,39201,3587,211262,7962,15171,2086,342534,8901,113416,5341,214555,7218,14563,1899,246415,8890,177501,6899,57655,4295,11259,1623,263698,8234,235711,7785,17123,2249,10864,1722,250875,8064,236712,7839,3397,897,10766,1751,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,808952,10736,97879,4652,5001,1221,70696,4262,22182,2361,136064,6099,19609,2226,107660,5560,8795,1723,180700,6809,55446,3132,114832,6653,10422,1425,133399,6283,89120,5204,37089,3323,7190,1485,138450,6445,119587,6257,10900,1983,7963,1305,122460,5957,115417,5842,1002,428,6041,1342,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,1592286,14831,214063,8415,15916,2117,147933,7169,50214,4569,247278,8764,39500,2978,193018,8051,14760,1557,323074,8811,80481,4917,224514,8133,18079,1922,225658,8297,126095,5744,87858,5195,11705,1807,273352,7404,218241,7022,41927,3500,13184,1748,308861,10252,283481,9594,9275,1605,16105,1995,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,1139982,13162,165165,6511,10623,1527,116036,6067,38506,3625,183578,6981,25072,2510,148906,6762,9600,1522,248604,7396,63563,4110,173245,6272,11796,1539,176284,6908,115720,5592,51246,4055,9318,1312,183421,7494,158892,7081,16746,2227,7783,1231,182930,7188,171267,6722,3393,1033,8270,1248,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,259824,5116,24953,2360,1613,591,17739,1954,5601,1025,40246,2980,5154,1000,32796,2783,2296,697,55017,3119,18504,2112,33634,2048,2879,550,49026,3613,35193,2905,11514,1569,2319,540,48954,3154,42600,2883,3368,867,2986,662,41628,2864,37761,2831,266,123,3601,897,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,187354,6717,21659,3075,676,340,14640,2522,6343,1700,26225,2681,2539,729,22157,2629,1529,586,42122,3516,11872,1809,27258,3128,2992,967,38604,3313,25433,2593,11302,2166,1869,661,34588,3807,29234,3581,3157,1079,2197,706,24156,2456,22654,2456,275,222,1227,609,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,268744,6808,40978,3602,2549,850,25801,3388,12628,1461,48360,3302,6147,1325,36447,3408,5766,1194,59147,3623,15794,2346,37596,3727,5757,1222,39447,3284,23472,3070,13009,2047,2966,780,42263,3482,35900,3289,3254,873,3109,909,38549,3388,35953,3130,471,361,2125,675,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,189945,5617,15007,1962,1479,756,8727,1547,4801,1173,15539,1976,2825,897,11742,1687,972,372,28576,2831,3966,1129,22477,2527,2133,751,24201,3053,4836,1057,16711,2601,2654,824,33285,2855,12834,1542,18443,2182,2008,775,73337,3364,55984,2968,14043,1778,3310,588,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,110962,4183,13564,2083,1213,527,8566,1505,3785,967,17014,1706,3147,892,12860,1508,1007,404,26025,2668,9758,1564,14420,2001,1847,529,20926,2155,15288,1907,4371,1063,1267,397,20158,2083,17859,1906,696,346,1603,387,13275,1858,11871,1774,247,243,1157,372,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,1076587,12122,88855,5012,7418,1384,59481,4070,21956,2787,110903,5579,12924,1999,92243,5372,5736,1173,166671,6924,23164,2413,134420,6710,9087,2165,158852,6787,49890,3316,102409,5834,6553,1274,210354,8853,127954,6434,75387,5188,7013,1400,340952,8258,311182,8314,23385,2585,6385,1063,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
