GEO_ID,B25101_001E,B25101_001M,B25101_002E,B25101_002M,B25101_003E,B25101_003M,B25101_004E,B25101_004M,B25101_005E,B25101_005M,B25101_006E,B25101_006M,B25101_007E,B25101_007M,B25101_008E,B25101_008M,B25101_009E,B25101_009M,B25101_010E,B25101_010M,B25101_011E,B25101_011M,B25101_012E,B25101_012M,B25101_013E,B25101_013M,B25101_014E,B25101_014M,B25101_015E,B25101_015M,B25101_016E,B25101_016M,B25101_017E,B25101_017M,B25101_018E,B25101_018M,B25101_019E,B25101_019M,B25101_020E,B25101_020M,B25101_021E,B25101_021M,B25101_022E,B25101_022M,B25101_023E,B25101_023M,B25101_024E,B25101_024M,B25101_025E,B25101_025M,B25101_026E,B25101_026M,B25101_027E,B25101_027M,B25101_028E,B25101_028M,B25101_029E,B25101_029M,B25101_030E,B25101_030M,B25101_031E,B25101_031M,B25101_032E,B25101_032M,B25101_033E,B25101_033M,B25101_034E,B25101_034M,B25101_035E,B25101_035M,B25101_036E,B25101_036M,B25101_037E,B25101_037M,B25101_038E,B25101_038M,B25101_039E,B25101_039M,B25101_040E,B25101_040M,B25101_041E,B25101_041M,B25101_042E,B25101_042M,B25101_043E,B25101_043M,B25101_044E,B25101_044M,B25101_045E,B25101_045M,NAME,B25101_001EA,B25101_001MA,B25101_002MA,B25101_002EA,B25101_003MA,B25101_003EA,B25101_004MA,B25101_004EA,B25101_005EA,B25101_005MA,B25101_006EA,B25101_006MA,B25101_007EA,B25101_007MA,B25101_008MA,B25101_008EA,B25101_009EA,B25101_009MA,B25101_010EA,B25101_010MA,B25101_011EA,B25101_011MA,B25101_012MA,B25101_012EA,B25101_013MA,B25101_013EA,B25101_014MA,B25101_014EA,B25101_015EA,B25101_015MA,B25101_016EA,B25101_016MA,B25101_017EA,B25101_017MA,B25101_018EA,B25101_018MA,B25101_019MA,B25101_019EA,B25101_020EA,B25101_020MA,B25101_021EA,B25101_021MA,B25101_022EA,B25101_022MA,B25101_023EA,B25101_023MA,B25101_024EA,B25101_024MA,B25101_025MA,B25101_025EA,B25101_026MA,B25101_026EA,B25101_027EA,B25101_027MA,B25101_028EA,B25101_028MA,B25101_029EA,B25101_029MA,B25101_030MA,B25101_030EA,B25101_031EA,B25101_031MA,B25101_032EA,B25101_032MA,B25101_033EA,B25101_033MA,B25101_034EA,B25101_034MA,B25101_035MA,B25101_035EA,B25101_036MA,B25101_036EA,B25101_037EA,B25101_037MA,B25101_038EA,B25101_038MA,B25101_039EA,B25101_039MA,B25101_040EA,B25101_040MA,B25101_041MA,B25101_041EA,B25101_042EA,B25101_042MA,B25101_043EA,B25101_043MA,B25101_044EA,B25101_044MA,B25101_045EA,B25101_045MA,state
0400000US30,291018,4709,164197,4260,8673,1423,0,172,76,92,8597,1426,14180,1730,206,206,1693,634,12281,1543,19087,1827,1550,515,5824,1041,11713,1454,35936,2563,9505,1312,15624,1845,10807,1586,85858,3697,58803,3291,22197,2024,4858,1022,463,300,126821,4362,18555,2015,2577,609,3134,702,12844,1975,22704,1900,13368,1428,6345,1155,2991,821,19560,1673,17387,1595,1908,481,265,149,24955,2020,24076,2049,728,344,151,145,40020,2550,39943,2552,15,18,62,79,1027,352,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,406226,6154,247344,5145,11889,1571,41,69,10,17,11838,1569,20225,1971,812,358,3086,968,16327,1936,27893,2418,3632,836,9045,1283,15216,1563,49704,3000,15722,1637,20499,2037,13483,1791,136926,4128,96915,4066,32804,2624,7207,1107,707,267,158882,4066,25956,2007,3995,876,4525,848,17436,1657,28574,1862,14340,1611,8503,1057,5731,986,24723,2108,19895,1831,4051,950,777,394,28679,2410,26988,2317,1378,441,313,252,49333,2479,48828,2458,495,310,10,17,1617,446,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,2612904,19709,1623735,15836,88206,5937,240,191,708,403,87258,5997,140287,6113,3527,700,18930,2089,117830,5715,184908,7780,22930,2451,71832,4720,90146,5558,308772,8670,113981,6404,126889,5455,67902,4581,893798,12863,685647,12086,169525,6119,38626,2921,7764,1341,989169,13290,169850,6209,34638,2877,41726,2994,93486,4980,183928,7520,123366,6390,43532,3498,17030,1932,154454,5597,139266,5249,12598,1556,2590,627,176515,6470,172442,6392,3705,1010,368,256,292112,8482,290499,8336,1406,846,207,195,12310,1659,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,2426435,18052,1568112,21446,84702,5689,57,92,896,458,83749,5645,122011,5913,2366,959,14561,1885,105084,5904,149405,7283,15922,2163,52777,4602,80706,5132,276299,9447,83923,4881,119841,6829,72535,4915,923422,13482,688469,11692,187091,7215,47862,3737,12273,1900,858323,14730,134178,5839,26577,2640,30044,2741,77557,4751,148728,5417,96352,4641,36181,3094,16195,2194,120620,5375,107668,5037,10676,1765,2276,815,148198,5680,141886,5723,4417,1068,1895,704,290278,9398,288610,9400,1148,485,520,334,16321,2069,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,167108,3496,102706,3651,3934,1298,0,157,52,49,3882,1302,5033,1019,461,491,269,144,4303,918,5758,1040,413,269,725,349,4620,976,16524,1952,1710,591,5965,1189,8849,1240,71295,3772,42289,3195,21337,2061,7669,1157,162,117,64402,2833,8715,967,2076,534,888,281,5751,868,8139,1095,4062,779,2459,597,1618,528,7544,1102,5710,956,1480,542,354,240,10554,1574,9824,1581,674,365,56,70,28831,2195,28733,2205,98,96,0,157,619,325,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1262257,12735,694367,11928,50056,3274,676,537,828,416,48552,3261,66277,4357,2613,702,12218,1598,51446,4063,74279,4660,11466,1756,31080,3001,31733,3474,134010,5603,57255,3720,56029,3797,20726,2346,365000,9366,300298,8686,54116,3427,10586,1381,4745,1190,567890,8912,108819,5088,25456,2505,30131,2796,53232,3658,107620,5089,79283,4281,21232,2352,7105,1663,83331,3711,79909,3609,3227,892,195,170,100075,4468,98649,4458,1255,508,171,137,156525,5131,156227,5143,124,133,174,210,11520,1865,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,188798,4006,116755,3633,5504,954,0,157,22,43,5482,952,8784,1207,147,144,392,258,8245,1180,11677,1399,912,453,2410,601,8355,1174,21897,1833,4365,865,9498,1221,8034,1114,68415,3122,42298,2420,21299,2105,4818,796,478,254,72043,2755,10678,1457,1015,459,1139,420,8524,1352,13645,1498,3731,883,4468,853,5446,914,9537,1336,5200,777,3157,805,1180,404,13096,1106,11247,1098,1347,371,502,299,24242,1866,23681,1817,485,298,76,92,845,365,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,641551,6758,435070,6717,20501,2263,99,118,95,116,20307,2272,35046,3012,482,314,2111,553,32453,2945,45350,2632,3534,876,11127,1492,30689,2329,78201,4324,13740,1796,34864,2665,29597,3049,252953,5874,167620,4309,67777,3421,17556,2150,3019,796,206481,5433,25574,2343,3779,801,5267,1000,16528,1993,32443,2861,20777,2447,8466,1231,3200,802,29527,2580,24747,2274,3667,1048,1113,497,38436,2848,36934,2885,1205,497,297,199,77185,3518,76977,3554,208,190,0,211,3316,975,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,532674,7982,244953,6434,17530,1961,230,335,479,281,16821,1923,28809,2552,1491,607,6481,1200,20837,2240,32828,3021,8619,1507,14255,1982,9954,1713,50951,3195,28660,2569,16354,2293,5937,1093,112820,4622,98181,4124,12550,1690,2089,718,2015,846,287721,6569,60327,4085,19240,2284,14902,2169,26185,2836,60599,4380,47726,3858,9729,1644,3144,849,47685,3230,46279,3209,1197,486,209,165,52789,3366,52401,3286,388,322,0,201,62868,3517,62825,3518,43,72,0,201,3453,846,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,971990,7832,522069,7962,27285,1886,70,77,514,247,26701,1873,46189,2376,1313,479,7851,1073,37025,2236,58164,2794,9273,1274,23296,1971,25595,2253,104311,4023,42791,2752,44426,2869,17094,1628,283746,5443,223698,5131,48640,3181,11408,1357,2374,549,449921,7014,74526,3184,16571,1384,18038,1443,39917,2641,84279,3764,57698,3160,18653,1825,7928,1188,70820,3177,64096,2839,5827,1180,897,283,84990,3601,82969,3574,1645,449,376,224,129979,4338,129431,4319,461,265,87,85,5327,901,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,1592440,10546,1003101,9511,38598,2354,15,26,219,180,38364,2344,71448,3378,911,361,10163,1197,60374,3252,96718,3768,8998,1250,32617,2115,55103,3065,193295,5335,58589,3464,87810,3230,46896,2535,600105,7876,441440,8222,134168,4720,24497,2035,2937,716,589339,7405,72292,3507,5638,984,13031,1245,53623,2876,96414,3586,38755,2058,36680,2196,20979,1899,91595,3530,73003,3362,15688,1648,2904,708,116012,2965,110263,2989,4877,844,872,373,206725,5045,205410,5127,1198,493,117,97,6301,969,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,793791,9316,302284,6695,61785,3938,596,466,2287,689,58902,3814,65385,4254,4163,992,17749,2232,43473,3552,58413,4448,14569,1846,27739,3131,16105,2454,56518,3775,30188,3070,18805,2136,7525,1361,55155,3846,41339,3309,9679,1592,4137,1342,5028,1084,491507,7966,227818,7631,140996,6850,35451,2871,51371,3412,112152,4363,106255,4414,3880,977,2017,742,58931,4184,57535,4132,570,390,826,501,40900,3438,40442,3386,364,241,94,117,30335,3028,30154,3007,181,221,0,228,21371,2022,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,2093205,14799,1419521,14828,57657,4273,104,115,703,402,56850,4206,76794,4232,1684,606,8761,1412,66349,3793,107510,5330,7562,1189,32314,2620,67634,4496,212825,6966,50226,3439,82476,4739,80123,3954,959459,12457,594579,11923,274788,7911,90092,4102,5276,1104,673684,9026,95278,5356,15870,2246,20522,2325,58886,3981,104772,5142,61540,4030,26168,3021,17064,2173,85652,4371,71893,4200,10867,1624,2892,912,110910,4369,104477,4458,5546,1010,887,418,267584,5966,264967,6014,2352,750,265,193,9488,1463,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,199467,4766,106417,4386,2646,829,0,161,24,38,2622,835,4408,838,58,88,891,356,3459,802,7989,1203,1036,485,3231,934,3722,705,19480,2022,5350,865,8276,1428,5854,1145,71656,3832,52651,3137,16095,2155,2910,884,238,167,93050,3773,11637,1285,1417,385,2238,478,7982,1160,11296,1388,6203,917,4067,901,1026,383,12766,1351,11277,1297,1280,451,209,143,15711,1295,15410,1294,206,128,95,121,40780,2881,40736,2888,44,56,0,161,860,331,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1335486,12405,780604,11948,48695,3666,20,33,418,296,48257,3718,78909,3892,3271,888,13942,2046,61696,3555,86275,4437,11080,1616,36652,2992,38543,3410,157607,6904,60228,4332,63656,3891,33723,3715,404897,8827,314103,8398,74042,4523,16752,1989,4221,892,554882,10709,105112,5819,24005,2763,25016,2622,56091,3879,104027,4341,76311,4122,21130,2096,6586,1322,85640,5559,79508,5195,4762,1120,1370,483,97585,4673,95923,4544,978,416,684,463,153320,5279,152142,5287,881,425,297,274,9198,1591,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
