GEO_ID,C25122_001E,C25122_001M,C25122_002E,C25122_002M,C25122_003E,C25122_003M,C25122_004E,C25122_004M,C25122_005E,C25122_005M,C25122_006E,C25122_006M,C25122_007E,C25122_007M,C25122_008E,C25122_008M,C25122_009E,C25122_009M,C25122_010E,C25122_010M,C25122_011E,C25122_011M,C25122_012E,C25122_012M,C25122_013E,C25122_013M,C25122_014E,C25122_014M,C25122_015E,C25122_015M,C25122_016E,C25122_016M,C25122_017E,C25122_017M,C25122_018E,C25122_018M,C25122_019E,C25122_019M,C25122_020E,C25122_020M,C25122_021E,C25122_021M,C25122_022E,C25122_022M,C25122_023E,C25122_023M,C25122_024E,C25122_024M,C25122_025E,C25122_025M,C25122_026E,C25122_026M,C25122_027E,C25122_027M,C25122_028E,C25122_028M,C25122_029E,C25122_029M,C25122_030E,C25122_030M,C25122_031E,C25122_031M,NAME,C25122_001EA,C25122_001MA,C25122_002MA,C25122_002EA,C25122_003EA,C25122_003MA,C25122_004EA,C25122_004MA,C25122_005EA,C25122_005MA,C25122_006EA,C25122_006MA,C25122_007EA,C25122_007MA,C25122_008EA,C25122_008MA,C25122_009EA,C25122_009MA,C25122_010EA,C25122_010MA,C25122_011EA,C25122_011MA,C25122_012EA,C25122_012MA,C25122_013MA,C25122_013EA,C25122_014EA,C25122_014MA,C25122_015EA,C25122_015MA,C25122_016EA,C25122_016MA,C25122_017EA,C25122_017MA,C25122_018EA,C25122_018MA,C25122_019EA,C25122_019MA,C25122_020EA,C25122_020MA,C25122_021EA,C25122_021MA,C25122_022EA,C25122_022MA,C25122_023EA,C25122_023MA,C25122_024MA,C25122_024EA,C25122_025EA,C25122_025MA,C25122_026EA,C25122_026MA,C25122_027EA,C25122_027MA,C25122_028EA,C25122_028MA,C25122_029EA,C25122_029MA,C25122_030EA,C25122_030MA,C25122_031EA,C25122_031MA,state
0400000US30,140403,5561,16380,2097,4564,1097,8017,1548,1980,776,1819,786,22350,2460,6485,1036,11865,2067,2133,719,1867,606,31570,2970,4421,1148,18181,2164,5952,1531,3016,837,21003,2341,1669,550,11102,1806,6934,1512,1298,423,25161,2070,1446,652,11810,1691,9603,1650,2302,695,23939,2422,1060,494,7529,1321,12661,1878,2689,655,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,164081,5651,21317,2808,8386,1633,7692,1621,3295,975,1944,723,34974,3160,12559,1943,15281,2135,4384,1169,2750,944,31898,3191,3196,880,18950,2373,7617,1455,2135,738,26772,3024,969,622,14445,1992,9598,1834,1760,550,25014,2498,470,380,12251,2052,10680,1547,1613,573,24106,2902,467,327,7626,1366,15096,2210,917,419,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,1398558,16379,165420,8171,44115,3595,74542,5017,29693,3371,17070,2124,206328,8789,47011,3323,108446,6852,32778,2983,18093,2325,306175,10063,25655,2741,183610,8674,79267,4633,17643,2226,233362,8275,10344,1932,127217,6584,83879,5579,11922,1764,245063,9190,9182,2112,99122,5810,123118,6539,13641,2152,242210,10266,2699,891,54619,4197,174953,8598,9939,1638,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,1376577,15458,168187,6979,50762,4581,66298,4467,35677,3683,15450,2232,181365,7858,39368,3062,86985,5480,42995,4566,12017,1747,283089,11128,21540,2586,140049,8609,104746,6625,16754,2174,216601,9478,7985,1481,87548,6041,109377,6988,11691,2337,252245,9638,4943,1236,84945,5393,152639,7323,9718,1779,275090,8855,3475,1144,47341,4189,213428,7266,10846,1814,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,87443,3493,6160,1073,982,335,2335,760,1641,570,1202,432,8238,1459,1678,598,2724,740,2888,803,948,354,11933,1496,1182,713,4293,922,4838,1154,1620,554,12951,1750,276,210,5342,1226,6449,1285,884,292,22173,2291,343,189,5179,1110,15182,1929,1469,484,25988,2240,161,169,4143,907,20055,2105,1629,491,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,592927,12136,102009,4955,33320,3067,40930,3613,13109,2152,14650,2043,112853,6124,32856,3604,54702,4658,10376,1826,14919,1919,123931,5312,14331,1887,74959,4543,21595,2899,13046,1863,83941,5755,7639,1721,49518,4476,20437,2805,6347,1230,87879,5022,4200,1050,44554,3635,30249,3045,8876,1703,82314,4744,3231,910,27301,3466,45456,4432,6326,1556,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,72575,3626,8844,1670,2202,645,2892,860,3072,1193,678,413,12203,1744,3717,920,5437,1132,2356,662,693,318,12253,1632,1696,723,6282,1462,3750,746,525,288,11441,1842,581,434,5443,1280,4249,973,1168,513,13510,1705,340,223,4341,976,8427,1524,402,225,14324,1895,484,460,2870,890,10265,1749,705,435,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,488259,7615,52752,3744,6403,1166,24547,3180,18544,2245,3258,849,55503,3417,4912,848,30344,2895,17829,2382,2418,756,91852,4991,2668,880,44426,3295,42649,4008,2109,655,86417,5065,1604,844,31830,3456,51435,3713,1548,578,90943,4853,1496,673,24961,2693,62990,4373,1496,511,110792,6067,777,425,13978,1867,94747,5887,1290,482,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,202029,6481,39577,3355,13603,1911,16412,1991,3035,1140,6527,1258,39790,3637,12340,1931,17481,2344,4016,1178,5953,1434,46148,3958,4928,1112,27334,3227,5646,1212,8240,1470,27025,2937,2264,729,16481,2509,4359,1053,3921,1252,24949,2739,1042,517,13395,2022,6163,1354,4349,1248,24540,2447,1756,826,9680,1715,9332,1612,3772,1080,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,513320,8077,65754,3185,18899,1937,29036,2601,8608,1496,9211,1186,82065,3682,19035,1684,44278,2645,9971,1490,8781,1336,108351,5109,10783,1514,69099,3829,20352,2192,8117,1158,86425,3913,5154,828,55918,3561,19008,1847,6345,1166,90284,3698,3229,654,53406,3071,28701,2221,4948,740,80441,3498,2288,643,29324,2356,42504,2794,6325,936,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,779520,9259,79108,3918,18818,2149,40880,3092,15018,2385,4392,911,118005,4873,31407,2538,65267,4205,16858,1882,4473,720,172305,6516,15309,1757,116065,5445,34196,3016,6735,1202,131545,5041,6044,1077,83519,4552,35347,2636,6635,998,148034,5964,3993,842,81609,4504,57804,3700,4628,976,130523,5450,2134,625,47007,3416,76507,4164,4875,802,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,385846,8055,170038,6489,63187,3895,28727,2724,3743,1257,74381,4029,97671,4899,37559,2865,20866,2343,1922,692,37324,3490,63175,4163,17131,2046,20099,2491,2675,833,23270,2238,28039,2722,4174,996,12080,2072,2391,906,9394,1488,16244,2043,1486,637,7854,1842,2371,819,4533,1084,10679,1859,469,292,3077,883,5029,1340,2104,853,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,1082319,13343,104153,5899,29254,3019,34621,3232,31387,3029,8891,1449,124178,5917,27290,2850,50379,3975,37273,3064,9236,1537,176868,7683,10153,1801,76919,5434,76980,5193,12816,1982,164225,7327,6025,1370,52927,3786,98690,5621,6583,1226,193545,7869,2633,873,46150,3478,137750,6659,7012,1198,319350,8345,3084,1137,27803,3037,278735,7753,9728,1700,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,119888,4888,12500,2055,3726,1001,5171,1235,3098,1424,505,236,16655,2132,4822,1084,9566,1877,1628,656,639,224,22857,2437,2588,631,15217,2084,3896,1153,1156,461,21241,2542,1239,433,14038,2324,4929,1385,1035,424,23184,2789,593,272,13683,2130,7728,1936,1180,432,23451,2642,1029,353,9983,1831,10552,1726,1887,580,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,592505,12606,84109,5176,21738,2942,35026,3343,12341,1806,15004,2566,92144,5070,20375,2517,46222,3472,15398,2107,10149,1658,127092,5706,11805,2073,72143,4715,32923,3488,10221,1848,91509,5680,3831,1266,47691,4473,34818,3188,5169,1249,102696,5716,2856,908,42891,3819,48822,3980,8127,1761,94955,6097,1645,735,23446,2833,64447,4549,5417,1211,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,615117,9709,59601,3999,13746,2088,21870,2542,19739,2432,4246,1044,80870,4904,17307,2028,37651,3658,22568,2636,3344,1165,112850,5293,6027,1327,48933,3878,52504,3596,5386,1383,95432,5219,3312,1056,32386,3163,56598,4556,3136,772,117686,6198,1793,844,27925,2876,85029,5211,2939,845,148678,6388,1675,511,18493,2343,124467,6107,4043,918,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,68440,3943,7170,1511,1397,462,3910,1165,772,572,1091,623,10916,1623,3144,1094,5279,1047,1961,826,532,484,15722,1970,2140,945,9923,1486,2899,1016,760,349,10112,1838,584,354,5691,1274,3072,989,765,392,12946,1624,1067,569,5867,1141,4571,1145,1441,543,11574,1943,325,271,4221,1224,5713,1314,1315,475,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,5906458,34788,455265,12382,70804,5096,103810,6081,252795,8787,27856,2798,672089,14015,139193,5879,209746,8411,297453,9539,25697,2485,905399,16006,37812,2937,251852,9871,585369,12988,30366,3318,772134,16504,13701,2151,143733,7084,592808,15064,21892,2040,1026556,15567,8700,1627,118640,5646,871981,15505,27235,2702,2075015,20236,10456,1909,96572,4806,1925763,20569,42224,3157,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,352435,9380,70002,4464,20457,2336,30732,3022,8022,2151,10791,1779,64520,5247,16097,2324,34523,3605,5696,1400,8204,1448,75794,4615,10916,2496,47751,4209,9950,1742,7177,1277,53289,3918,3055,899,32726,3427,13027,2553,4481,1088,46939,4176,1607,627,26037,3485,14924,2127,4371,1194,41891,3373,1176,521,15652,2156,20756,2821,4307,1172,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,471320,9219,52421,3843,16807,2178,14761,2243,18134,2292,2719,921,69357,4061,20010,2792,19913,2440,27286,2895,2148,599,88557,5164,6976,1682,31538,3375,46153,3888,3890,1144,66942,4656,2553,908,16273,1612,44666,4051,3450,1042,76628,5133,1019,438,13429,1885,60144,4744,2036,632,117415,5572,1244,507,13185,1993,99456,4834,3530,876,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,3742001,25752,408537,10738,93915,5342,164454,6884,109207,6213,40961,3536,472691,12564,78350,5092,240106,9311,122561,6831,31674,2873,716892,13961,32661,3439,386248,10018,263581,10250,34402,3366,593678,14803,15651,2240,253568,9197,297705,10652,26754,3014,696930,14109,11345,2094,215820,7686,441971,12596,27794,3526,853273,17875,8602,1673,132997,7605,684637,16645,27037,2593,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,733266,11942,75597,4897,21706,2661,14976,2131,33936,3032,4979,1090,80827,5283,20608,2555,22012,2783,33731,3271,4476,1302,100717,5861,7076,1451,29493,2967,60797,4801,3351,796,101878,5610,3283,1112,21249,2739,74135,5013,3211,955,141547,6367,2414,639,15664,2255,119557,6035,3912,939,232700,8523,2047,953,11177,2110,213929,7833,5547,1191,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,2661116,24600,274300,9398,51962,4194,96548,6098,106703,6113,19087,2612,348694,10403,50846,4336,146043,7124,130580,6718,21225,2561,537980,13951,21713,3070,208409,8956,284437,10196,23421,2930,437323,10393,5358,1244,135236,6020,283555,9014,13174,1694,505499,15324,4974,1035,99279,5601,387028,13550,14218,2399,557320,13976,4190,1271,52127,4300,485172,12291,15831,1752,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,1003582,12125,106514,4992,37141,3491,21900,2648,42287,2958,5186,1437,150467,6857,63024,4375,35742,3448,46474,4106,5227,1081,154785,6634,19406,2200,53520,4205,75241,4765,6618,1615,122760,6956,5920,1512,30686,3120,80919,5181,5235,1250,159054,7776,4828,1290,29749,3266,119401,6475,5076,1319,310002,8812,2997,871,23478,2420,274973,8276,8554,1320,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,165936,4411,22494,2396,6546,1237,4614,1006,10694,1774,640,441,17449,2218,5777,1498,4193,1179,7067,1386,412,358,19682,2408,1271,554,5139,1377,13013,1993,259,257,17221,2821,946,442,3396,1083,12705,2272,174,196,22746,2488,403,299,2865,1062,19416,2315,62,101,66344,3839,885,535,2240,781,62203,3564,1016,497,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,294908,7126,24391,2749,7025,1614,8603,1803,6881,1330,1882,733,31698,3011,4970,1217,15877,2098,8612,1545,2239,599,52801,3804,4031,1238,27865,2773,19636,2186,1269,532,56196,3836,2066,785,26152,2556,25745,2813,2233,805,60671,4239,772,352,20855,2402,37408,3507,1636,542,69151,4813,1251,597,11601,1728,53673,4298,2626,649,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,3413230,20193,393015,10530,123872,6560,98650,6015,152608,7191,17885,2379,489613,13267,140129,6859,158296,7296,173936,7747,17252,2026,544702,11424,48630,3924,191033,7053,284777,9679,20262,2539,421781,12244,18089,2349,129234,6587,259942,9553,14516,1912,520836,13088,13144,1944,113299,6148,377253,10982,17140,2368,1043283,15123,14359,1966,93840,5294,908189,13373,26895,3215,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,1170619,12338,116230,5705,34841,3468,23020,3081,54494,3714,3875,1005,145269,7225,34305,2792,40530,3652,67024,5742,3410,996,187738,9412,10585,1895,47435,3402,124307,8221,5411,1292,145097,6324,4085,957,26134,2699,110482,5632,4396,1122,203307,8489,2122,943,26503,2890,169692,8244,4990,1005,372978,8531,2513,800,18810,2262,340952,8544,10703,1682,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
