GEO_ID,B17001H_001E,B17001H_001M,B17001H_002E,B17001H_002M,B17001H_003E,B17001H_003M,B17001H_004E,B17001H_004M,B17001H_005E,B17001H_005M,B17001H_006E,B17001H_006M,B17001H_007E,B17001H_007M,B17001H_008E,B17001H_008M,B17001H_009E,B17001H_009M,B17001H_010E,B17001H_010M,B17001H_011E,B17001H_011M,B17001H_012E,B17001H_012M,B17001H_013E,B17001H_013M,B17001H_014E,B17001H_014M,B17001H_015E,B17001H_015M,B17001H_016E,B17001H_016M,B17001H_017E,B17001H_017M,B17001H_018E,B17001H_018M,B17001H_019E,B17001H_019M,B17001H_020E,B17001H_020M,B17001H_021E,B17001H_021M,B17001H_022E,B17001H_022M,B17001H_023E,B17001H_023M,B17001H_024E,B17001H_024M,B17001H_025E,B17001H_025M,B17001H_026E,B17001H_026M,B17001H_027E,B17001H_027M,B17001H_028E,B17001H_028M,B17001H_029E,B17001H_029M,B17001H_030E,B17001H_030M,B17001H_031E,B17001H_031M,B17001H_032E,B17001H_032M,B17001H_033E,B17001H_033M,B17001H_034E,B17001H_034M,B17001H_035E,B17001H_035M,B17001H_036E,B17001H_036M,B17001H_037E,B17001H_037M,B17001H_038E,B17001H_038M,B17001H_039E,B17001H_039M,B17001H_040E,B17001H_040M,B17001H_041E,B17001H_041M,B17001H_042E,B17001H_042M,B17001H_043E,B17001H_043M,B17001H_044E,B17001H_044M,B17001H_045E,B17001H_045M,B17001H_046E,B17001H_046M,B17001H_047E,B17001H_047M,B17001H_048E,B17001H_048M,B17001H_049E,B17001H_049M,B17001H_050E,B17001H_050M,B17001H_051E,B17001H_051M,B17001H_052E,B17001H_052M,B17001H_053E,B17001H_053M,B17001H_054E,B17001H_054M,B17001H_055E,B17001H_055M,B17001H_056E,B17001H_056M,B17001H_057E,B17001H_057M,B17001H_058E,B17001H_058M,B17001H_059E,B17001H_059M,NAME,B17001H_001EA,B17001H_001MA,B17001H_002EA,B17001H_002MA,B17001H_003EA,B17001H_003MA,B17001H_004EA,B17001H_004MA,B17001H_005EA,B17001H_005MA,B17001H_006MA,B17001H_006EA,B17001H_007MA,B17001H_007EA,B17001H_008MA,B17001H_008EA,B17001H_009EA,B17001H_009MA,B17001H_010EA,B17001H_010MA,B17001H_011MA,B17001H_011EA,B17001H_012EA,B17001H_012MA,B17001H_013EA,B17001H_013MA,B17001H_014EA,B17001H_014MA,B17001H_015MA,B17001H_015EA,B17001H_016EA,B17001H_016MA,B17001H_017EA,B17001H_017MA,B17001H_018EA,B17001H_018MA,B17001H_019MA,B17001H_019EA,B17001H_020MA,B17001H_020EA,B17001H_021EA,B17001H_021MA,B17001H_022EA,B17001H_022MA,B17001H_023EA,B17001H_023MA,B17001H_024EA,B17001H_024MA,B17001H_025EA,B17001H_025MA,B17001H_026EA,B17001H_026MA,B17001H_027EA,B17001H_027MA,B17001H_028EA,B17001H_028MA,B17001H_029MA,B17001H_029EA,B17001H_030MA,B17001H_030EA,B17001H_031EA,B17001H_031MA,B17001H_032EA,B17001H_032MA,B17001H_033EA,B17001H_033MA,B17001H_034EA,B17001H_034MA,B17001H_035EA,B17001H_035MA,B17001H_036EA,B17001H_036MA,B17001H_037EA,B17001H_037MA,B17001H_038EA,B17001H_038MA,B17001H_039EA,B17001H_039MA,B17001H_040EA,B17001H_040MA,B17001H_041MA,B17001H_041EA,B17001H_042MA,B17001H_042EA,B17001H_043MA,B17001H_043EA,B17001H_044EA,B17001H_044MA,B17001H_045EA,B17001H_045MA,B17001H_046EA,B17001H_046MA,B17001H_047EA,B17001H_047MA,B17001H_048MA,B17001H_048EA,B17001H_049EA,B17001H_049MA,B17001H_050EA,B17001H_050MA,B17001H_051MA,B17001H_051EA,B17001H_052MA,B17001H_052EA,B17001H_053MA,B17001H_053EA,B17001H_054EA,B17001H_054MA,B17001H_055EA,B17001H_055MA,B17001H_056EA,B17001H_056MA,B17001H_057EA,B17001H_057MA,B17001H_058EA,B17001H_058MA,B17001H_059EA,B17001H_059MA,state
0400000US30,893673,1254,101613,6431,47436,4109,4592,1181,996,501,2896,869,1819,693,208,198,1478,564,9431,1430,3757,913,5982,1491,3751,997,6197,1195,4117,833,2212,702,54177,3801,2756,822,410,243,4043,994,1571,647,622,299,1340,423,8811,1360,6824,1054,6429,1176,4033,1060,7572,1299,4768,938,4998,1009,792060,6875,401846,4269,19882,1227,4044,1036,28178,1647,13046,1536,4622,805,8638,933,29281,1716,52510,1603,49773,1700,48526,1125,60710,1239,51712,873,30924,782,390214,4314,19785,859,4589,973,23214,2006,14087,1872,4397,954,8653,1085,25059,1556,48289,1262,46675,1344,48241,1158,63027,1321,50477,1022,33721,1053,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1214331,1927,133986,7036,57354,3212,3878,1007,1010,719,3511,687,2733,857,1094,424,1836,556,5280,1536,7854,1696,5527,1078,6828,1345,9802,1483,4571,916,3430,805,76632,5453,3757,941,1058,541,5606,1314,2498,837,526,281,1996,625,8389,1396,9842,1543,9593,1603,6290,1209,11811,1742,7163,1020,8103,1373,1080345,7179,535063,3786,23979,1128,6133,1150,29019,1856,17858,1606,5247,1043,12646,1164,37452,1804,64717,1780,62940,1057,75925,1371,88251,1498,70909,989,39987,1034,545282,5794,23130,1080,4881,1237,27554,1647,16965,1894,6565,980,9686,1020,32138,1481,62605,1597,61472,1642,80502,1195,93582,1743,74873,1043,51329,1697,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,6352932,6910,621514,20287,267775,11066,17862,2403,2983,904,22549,2758,11599,2092,4240,967,8908,1356,40484,4391,29152,2777,24175,2807,34940,2825,36656,2921,20805,2101,13422,1554,353739,11857,18068,2388,2484,919,21265,2512,11136,1952,4890,1317,7382,1332,52231,3880,53158,3705,39238,3574,39273,3053,49434,3490,25453,2229,29727,2798,5731418,21453,2826081,12014,134794,3191,25914,2726,171614,5367,99977,4696,32208,2750,65181,2793,208566,4871,368343,4775,352183,3792,407144,2946,417377,3317,337413,2374,205367,1898,2905337,12618,127549,2869,27217,2653,167867,4694,88443,4220,32849,2782,60109,2766,175084,4243,352722,4485,353889,3652,416768,3267,446447,3457,383274,2341,273119,3064,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,5374920,6763,530610,20104,228803,9221,18388,2712,2467,872,20137,2638,11367,2291,3756,1152,7835,1701,35713,3346,23174,2730,17985,2334,26298,2570,33724,2802,16861,1948,11098,1714,301807,13742,14909,2562,1759,695,19793,2843,10516,2221,3053,769,7506,1417,43591,3534,40610,3373,36319,3621,33764,3388,40349,3630,26239,2782,23399,2524,4844310,20352,2407865,9761,124326,3165,24265,2171,160082,5054,87607,4317,30264,2824,60858,3051,178118,3977,315715,3798,307973,3139,351713,2781,344424,2796,264996,2174,157524,1974,2436445,14057,114384,2800,24000,2437,154453,5830,83187,4715,28122,2146,55266,2633,165916,4600,298645,3716,300126,3806,351804,3672,359924,3661,294262,2923,206356,2692,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,434277,1255,32089,3796,16114,2224,935,495,127,128,947,496,392,311,156,145,124,116,1587,919,1727,458,2879,964,1777,594,3388,733,1629,827,446,246,15975,2457,1283,685,387,338,1163,497,355,256,124,148,477,255,2161,739,3065,744,1021,407,1457,496,2590,889,1014,378,878,509,402188,3824,212266,2233,11836,597,2867,797,13739,1091,6752,1227,2252,535,4640,631,15346,1090,34589,679,28285,957,28949,1243,32263,891,21121,1022,9627,350,189922,2577,11224,726,1772,572,13788,1197,6176,1050,2033,579,4194,664,12038,771,29226,780,26326,408,25428,538,29279,923,18907,458,9531,527,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,3123901,4271,353479,15503,148980,7869,12785,1699,1818,777,11988,2063,6552,1700,3268,1069,5766,1222,23916,2650,15376,2456,16162,2510,16285,1968,18794,2035,10096,1350,6174,1181,204499,9659,10760,1772,1499,593,13207,2434,6252,1250,2334,758,4359,1044,29471,3254,25876,3017,24840,2599,25026,2796,26905,2450,18457,2082,15513,1634,2770422,15732,1378496,8206,70770,1896,11963,1888,93932,3915,51416,3423,15997,1744,34196,2393,104726,3048,173612,2918,163393,2747,191309,2111,203766,2216,161363,1592,102053,1402,1391926,9953,64387,2318,13529,2074,85108,4891,48024,3624,14103,1538,32415,1991,91503,3143,167532,3199,163759,2830,189960,2934,209060,2525,176947,2124,135599,1887,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,558277,901,58422,4930,26541,2838,1244,417,514,472,1903,768,1433,703,755,419,572,290,4400,1226,2066,722,2730,828,3086,817,4185,841,2278,628,1375,525,31881,3015,1359,468,215,188,1502,618,654,360,328,255,1091,465,5595,1438,3025,738,3213,827,4502,1132,3796,732,3751,833,2850,748,499855,5014,248396,3047,11847,465,2386,587,15531,1251,7493,1030,2603,603,5642,728,18064,1350,31340,794,29119,845,34221,821,40505,821,31715,634,17930,666,251459,3186,10935,509,3224,1038,14538,1222,7219,954,2145,650,5818,792,15323,1584,30449,987,29566,847,34204,1132,43380,779,32098,876,22560,845,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1451197,2579,129680,7569,62108,5036,2203,964,293,251,4198,1389,1549,660,595,459,1508,726,5499,1360,6338,1568,6284,1281,7934,1357,14788,2187,6732,1191,4187,885,67572,4617,2893,747,857,649,2819,915,1528,660,540,310,1344,485,6358,1054,9103,1388,6260,1284,8326,1616,13598,2140,8346,1491,5600,1136,1321517,8042,675686,5543,29620,1107,6585,1199,36138,2169,19674,1929,6336,1134,13154,1551,38546,1483,89641,1814,86048,1678,96354,1739,102526,2244,93187,1334,57877,904,645831,4813,27286,1002,5340,1258,33670,2381,19142,2210,6370,1180,11057,1262,35095,1272,81773,1693,80190,1416,87531,1665,101280,2223,93848,1562,63249,1168,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1621584,2492,277102,14332,126950,7291,9870,1896,1372,589,16066,2434,4927,1302,2326,821,3474,852,17491,2158,12933,1837,15298,1999,13990,2153,16576,1830,8326,1036,4301,909,150152,8795,11578,2160,1559,793,11235,1874,4927,1321,1673,591,4583,1161,21083,2133,20758,2201,17384,2642,16927,2055,18476,1937,11071,1216,8898,1411,1344482,14829,669344,7938,30643,2420,7942,1621,39272,2880,22100,2024,7098,1428,16290,1807,49692,2020,79778,2198,82108,2370,92999,2197,100614,1956,88470,1160,52338,1070,675138,9045,29102,2158,4702,1042,42204,2525,22017,2426,6769,1074,13778,1365,39481,2397,73522,2560,82770,2604,92439,2136,106397,1952,93738,1391,68219,1415,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,2500248,3591,307808,9387,135848,5472,11479,1340,2881,732,12951,1915,4983,778,2199,558,3343,857,23790,2252,15438,1618,13598,1532,13243,1381,18292,1706,8944,1019,4707,750,171960,6203,11284,1667,1960,604,13516,1851,5352,878,1682,583,3312,601,24426,1827,26632,2108,20054,1956,17051,1330,23048,1901,11615,1389,12028,1462,2192440,9587,1090043,5698,56798,1502,13456,1535,68439,2596,39349,2208,14369,1459,24892,1400,72832,2776,145311,1946,141376,1672,142597,1621,160570,1694,125870,1200,84184,964,1102397,6804,52101,1846,10052,1342,67261,2234,35323,2108,11770,1100,25238,1344,66593,2156,137509,2253,136993,1974,142642,1523,168585,1942,139588,1419,108742,1687,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,4600736,3044,385204,11823,171692,7150,11060,1489,2119,520,13687,1765,5374,927,2489,586,5180,953,38647,3468,15184,1703,13702,1312,17220,2235,23798,2117,13538,1553,9694,1221,213512,7028,10521,1418,2367,718,12616,1533,4731,723,2606,655,4113,747,42658,3457,27256,2152,19017,1788,18789,1678,26406,2110,19502,1500,22930,1902,4215532,11864,2112113,7350,105132,1854,20557,1770,139764,3154,70412,2814,24333,1598,51253,1804,149338,3537,266227,1803,265620,1497,293618,2262,337990,2181,240738,1732,147131,1423,2103419,7453,100187,1572,20423,1610,125703,3215,73295,3021,23185,1638,48827,1636,135135,3587,243079,2297,255784,1814,292141,1710,344606,2053,248966,1658,192088,2204,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,30487,3922,11796,2236,6485,1587,627,494,0,228,662,467,86,139,156,261,115,196,647,684,1598,678,568,432,909,566,594,349,364,407,159,188,5311,1371,199,216,0,228,393,388,216,207,0,228,270,335,265,322,443,399,1237,682,848,434,702,418,377,283,361,309,18691,3347,11406,2478,162,257,0,228,272,282,0,228,0,228,0,228,1320,1128,1626,924,2234,966,1946,861,1794,803,1086,469,966,468,7285,1828,374,306,104,177,492,326,291,257,0,228,112,133,351,272,1167,795,728,479,1242,586,1198,506,832,525,394,362,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,5086996,4549,432971,18492,188165,10408,13180,1944,2026,713,14971,2487,6840,1490,2285,894,5227,1457,34539,3254,22575,2476,14488,1953,20676,2444,25051,2282,15717,2044,10590,1706,244806,10518,12962,1868,2803,926,14438,2210,5178,1380,3722,1188,4163,972,45471,3670,32641,2716,27021,3110,23498,2105,31749,2975,19582,2006,21578,2111,4654025,18581,2312562,11595,120009,2862,24295,2577,148534,4174,84499,4235,28009,2257,50877,2806,162720,4669,310599,3471,298104,2522,326357,2707,342774,2284,256235,2343,159550,2155,2341463,10110,112177,2193,22672,2170,145920,4000,75773,3937,25953,2050,51753,2567,145786,3907,294894,3897,289952,3383,331021,2339,355375,3030,282613,2007,207574,2334,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,617303,1627,54106,4399,24946,2354,1292,609,149,107,1409,619,564,277,151,99,468,294,8056,1358,2368,811,2011,664,2520,924,2417,606,1307,430,2234,730,29160,2913,940,453,319,272,1806,806,380,212,113,117,437,240,7855,1738,3912,865,2075,695,1780,601,2778,692,1827,457,4938,885,563197,4801,289002,3093,18114,1166,3391,750,21289,1539,11147,1478,2713,707,6616,952,21718,1685,45980,945,37705,703,32909,972,41475,613,28998,589,16947,751,274195,3316,18777,945,4375,938,19756,1499,9695,1368,3427,735,6162,770,20220,1852,36819,1261,33898,1021,31674,693,40223,727,28105,595,21064,1054,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,3156619,3940,314527,14178,137199,7722,9788,1910,1619,607,11374,1696,5963,1525,2051,822,3463,985,23767,2769,13000,2004,12775,2073,15248,1994,20639,2338,11105,1786,6407,1294,177328,8754,8389,1726,1548,781,11021,2017,6273,1626,1726,674,3960,899,29293,2924,24694,2353,17421,2535,20050,2291,22335,2795,15569,2011,15049,2046,2842092,13623,1399725,7909,68569,2028,15275,1848,90927,3300,45620,2943,15304,1559,33629,2236,95976,3542,179664,2526,170143,2515,191545,2166,202941,2404,181513,1940,108619,1470,1442367,8371,66348,2295,12795,1918,88239,3482,43005,3270,16593,1739,27301,1950,81460,3407,176949,2392,173552,2752,196190,2298,223684,2810,201061,2118,135190,2089,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,3095754,4202,344261,13547,153153,8118,10290,2048,2008,808,10044,2032,4189,1035,2156,665,3785,950,21493,2458,24297,2562,15690,2107,17504,2058,24971,2634,11138,1334,5588,1105,191108,8199,10411,1976,1654,823,13132,2723,4897,1387,1208,655,3281,837,27675,2462,31363,3079,18755,2255,21130,2702,25719,2585,15708,2046,16175,2057,2751493,14053,1366179,8962,62625,2356,12542,1817,86843,3782,39855,2884,14020,1637,27392,1978,90463,2503,185350,2510,187868,2109,179148,2264,195228,2715,178036,1600,106809,1270,1385314,7846,59396,2355,11125,1637,76483,3225,38587,2940,14001,1682,28502,1776,80029,2560,176725,3220,184131,2368,176181,2675,215503,2543,193369,2087,131282,2122,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,474102,1228,46318,5820,18188,2949,2102,853,161,254,1986,923,745,480,79,112,517,344,2894,859,3357,1108,1306,565,1065,468,2393,821,1060,510,523,298,28130,3475,1329,750,270,281,1862,936,1057,635,430,249,1015,509,6477,1215,3446,941,2690,847,2048,675,3226,869,2435,652,1845,701,427784,5837,222013,3213,11054,1114,2171,1025,16518,1596,8944,1282,1995,740,6411,927,16396,1131,28570,1549,29768,842,26963,825,33328,849,25335,773,14560,593,205771,3807,11708,1048,2262,910,14630,1540,7593,1168,2551,814,4501,697,11989,1290,26014,1470,26836,1065,25094,732,32621,869,23746,743,16226,768,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,14244413,9864,1287610,27229,574400,16777,27304,3388,5197,1232,30035,3287,19983,3102,5967,1284,12568,2250,80206,5100,79575,5010,57973,4977,73127,4154,94275,4950,52703,3331,35487,2917,713210,16862,28971,3115,5035,1174,34768,3183,17087,2112,6859,1669,13045,1887,100998,6476,93033,5831,73413,5125,74243,4336,108111,4917,71967,4323,85680,4985,12956803,28573,6527643,18228,288582,3856,53211,3196,340740,7671,186194,5402,59285,3414,125752,4078,409080,6191,930268,5585,837385,5419,901975,4793,1042233,5376,808232,3584,544706,3040,6429160,17214,271784,3237,46192,3370,326286,7375,175740,6363,58953,3554,113416,3859,356768,6740,843824,6309,764109,5599,872600,4590,1042609,4948,869348,4641,687531,5426,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1639226,2772,194743,11564,81086,6057,7277,1602,962,510,8692,1913,3712,1205,864,464,1210,599,13602,2003,8820,1542,6445,1310,9352,2193,10295,1661,6901,1385,2954,802,113657,7805,8182,1604,1735,740,7315,1955,3487,1062,1194,690,1841,639,18154,3124,15930,1916,11919,1795,11968,1980,15125,2505,7410,1248,9397,1475,1444483,11619,718064,6586,35018,2128,9868,1654,51307,3103,25859,2233,10017,1365,17884,1595,54015,2789,88822,2611,90201,2486,94892,2465,103459,1781,83141,1660,53581,1403,726419,7531,35874,2014,8274,1880,45737,2902,27677,2723,9480,1626,16894,1838,44593,2933,84780,2794,87855,2263,94289,2167,107622,2564,92616,1578,70728,1990,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,2300370,3498,140221,7982,57635,4265,2693,864,1054,625,3526,924,1721,566,984,412,995,483,8552,2008,6364,1166,4309,1171,7458,1501,10251,1624,5560,1242,4168,827,82586,5457,2869,968,768,486,3577,1146,1816,573,358,304,2099,783,10768,2668,9441,1647,7225,1227,10447,1896,12173,1807,9654,1476,11391,1377,2160149,8958,1064189,5401,45856,1194,7764,1470,61244,2168,37587,2308,11734,1437,27734,1477,79721,2553,122258,1339,117927,1323,158739,1531,183741,1848,124645,1274,85239,1277,1095960,5835,42590,1051,8948,1272,58480,2245,33772,2179,11201,1483,25231,1569,69954,2963,113270,1644,118628,1267,164584,1947,192065,1784,137974,1439,119263,1786,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
