GEO_ID,B22007_001E,B22007_001M,B22007_002E,B22007_002M,B22007_003E,B22007_003M,B22007_004E,B22007_004M,B22007_005E,B22007_005M,B22007_006E,B22007_006M,B22007_007E,B22007_007M,B22007_008E,B22007_008M,B22007_009E,B22007_009M,B22007_010E,B22007_010M,B22007_011E,B22007_011M,B22007_012E,B22007_012M,B22007_013E,B22007_013M,B22007_014E,B22007_014M,B22007_015E,B22007_015M,B22007_016E,B22007_016M,B22007_017E,B22007_017M,B22007_018E,B22007_018M,B22007_019E,B22007_019M,B22007_020E,B22007_020M,B22007_021E,B22007_021M,B22007_022E,B22007_022M,B22007_023E,B22007_023M,B22007_024E,B22007_024M,B22007_025E,B22007_025M,B22007_026E,B22007_026M,B22007_027E,B22007_027M,B22007_028E,B22007_028M,B22007_029E,B22007_029M,B22007_030E,B22007_030M,B22007_031E,B22007_031M,B22007_032E,B22007_032M,B22007_033E,B22007_033M,B22007_034E,B22007_034M,B22007_035E,B22007_035M,B22007_036E,B22007_036M,B22007_037E,B22007_037M,B22007_038E,B22007_038M,B22007_039E,B22007_039M,B22007_040E,B22007_040M,B22007_041E,B22007_041M,B22007_042E,B22007_042M,B22007_043E,B22007_043M,NAME,B22007_001EA,B22007_001MA,B22007_002MA,B22007_002EA,B22007_003MA,B22007_003EA,B22007_004MA,B22007_004EA,B22007_005MA,B22007_005EA,B22007_006MA,B22007_006EA,B22007_007MA,B22007_007EA,B22007_008MA,B22007_008EA,B22007_009MA,B22007_009EA,B22007_010MA,B22007_010EA,B22007_011MA,B22007_011EA,B22007_012MA,B22007_012EA,B22007_013MA,B22007_013EA,B22007_014MA,B22007_014EA,B22007_015MA,B22007_015EA,B22007_016MA,B22007_016EA,B22007_017MA,B22007_017EA,B22007_018MA,B22007_018EA,B22007_019MA,B22007_019EA,B22007_020MA,B22007_020EA,B22007_021MA,B22007_021EA,B22007_022MA,B22007_022EA,B22007_023EA,B22007_023MA,B22007_024MA,B22007_024EA,B22007_025MA,B22007_025EA,B22007_026MA,B22007_026EA,B22007_027MA,B22007_027EA,B22007_028MA,B22007_028EA,B22007_029MA,B22007_029EA,B22007_030MA,B22007_030EA,B22007_031MA,B22007_031EA,B22007_032MA,B22007_032EA,B22007_033MA,B22007_033EA,B22007_034MA,B22007_034EA,B22007_035MA,B22007_035EA,B22007_036MA,B22007_036EA,B22007_037MA,B22007_037EA,B22007_038MA,B22007_038EA,B22007_039MA,B22007_039EA,B22007_040MA,B22007_040EA,B22007_041MA,B22007_041EA,B22007_042MA,B22007_042EA,B22007_043MA,B22007_043EA,state
0400000US30,265643,5250,22680,2288,9218,1479,1562,576,3254,1006,3321,806,2802,700,519,322,1081,504,901,474,180,191,13462,1828,3860,1181,720,452,2694,1107,383,262,63,84,9602,1477,1750,636,6108,1210,1310,497,434,234,242963,5248,203955,5051,35458,2211,46042,3153,102771,4069,97788,4107,4983,1008,19684,1931,18130,1886,1554,502,39008,2941,13967,1695,924,397,8035,1421,4180,1116,828,495,25041,2259,3039,777,13753,1742,6788,1219,1461,748,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,342542,6065,36907,2968,14856,1923,3366,685,4748,1197,5354,1259,3761,1018,1593,591,1388,608,907,415,481,464,22051,2542,5306,1242,1996,833,2495,729,648,511,167,182,16745,2129,5000,1437,9178,1576,2179,848,388,235,305635,6039,252159,5915,42965,2258,53402,3054,126468,5004,118825,4971,7643,1254,29324,2449,27914,2375,1410,443,53476,3505,19000,1881,1627,531,8603,1405,7706,1432,1064,487,34476,2706,3359,753,17761,1666,11023,1830,2333,858,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,2622295,20703,319282,9870,106522,5283,17425,1876,39494,3342,36615,3753,27040,3067,9575,1736,12988,1879,10700,1795,2288,724,212760,9143,33181,2694,7756,1376,19837,2129,4584,1042,1004,494,179579,8467,46028,4075,100773,6748,25799,2629,6979,1590,2303013,18358,1813714,18355,297660,6241,450586,9341,876812,14486,813473,14175,63339,3660,188656,8047,173610,7719,15046,2129,489299,11958,145806,6560,13087,2180,79847,5776,44122,3665,8750,1566,343493,9823,40109,3398,182570,7571,100208,5773,20606,2634,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,2537406,21205,322971,10509,103454,6212,18268,2219,34692,3331,34595,3588,25368,2939,9227,2175,15899,2332,13296,2087,2603,833,219517,8904,31107,3399,7308,1449,17343,2397,5522,1560,934,555,188410,7524,43947,3580,109503,6140,29424,3572,5536,1219,2214435,22311,1679921,19256,243092,8132,417297,11547,814589,15097,748366,14665,66223,4016,204943,7544,185026,7423,19917,2286,534514,14657,152254,7911,12302,1833,79991,6150,45742,4068,14219,2255,382260,12511,37500,3666,202800,9640,113877,6065,28083,3181,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,167527,4191,19054,1814,7796,980,792,356,1814,569,3301,713,2182,606,1119,382,1889,640,1201,573,688,421,11258,1648,3435,963,683,329,2001,723,516,298,235,147,7823,1339,1840,579,4176,1097,1681,525,126,78,148473,3951,120028,3665,12648,1384,28038,2277,64410,3043,58423,2733,5987,1293,14932,1694,13785,1664,1147,518,28445,2715,12178,1801,1293,792,5923,1299,4165,958,797,377,16267,1589,1333,368,9068,1421,4433,983,1433,510,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1214794,12486,162061,6506,52124,3710,9984,1827,21873,2267,14346,2134,10091,1666,4255,1209,5921,1363,3970,1223,1951,790,109937,5798,14087,1957,4646,1073,6960,1249,2102,756,379,310,95850,5489,28736,3065,53875,4125,10979,1713,2260,726,1052733,12724,827103,12011,157738,4854,216468,5997,372674,9771,336953,9757,35721,2992,80223,4675,74286,4452,5937,1369,225630,6391,63862,5105,7588,1387,36790,3994,16118,2290,3366,810,161768,5680,30241,2810,83284,4534,39963,3447,8280,1477,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,155804,3606,12162,1540,5436,1024,1244,458,1982,643,1732,481,1338,457,394,226,478,247,312,177,166,162,6726,1135,1483,532,183,145,1040,461,166,195,94,142,5243,1067,1395,651,2986,873,754,374,108,94,143642,3821,117308,3353,16193,1226,22404,1680,66620,2848,63800,2830,2820,599,12091,1427,11264,1387,827,373,26334,2259,10556,1410,1279,564,4845,970,3342,938,1090,554,15778,1894,1427,527,8426,1456,4638,1027,1287,491,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,706638,8667,83340,4073,32272,2804,4442,1017,11702,1848,10008,1817,6783,1575,3225,1060,6120,1095,4633,968,1487,549,51068,3529,13580,1964,1697,677,8700,1726,2369,706,814,413,37488,3213,8446,1487,20246,2448,7124,1312,1672,697,623298,8817,457109,8512,78490,3284,115799,5109,207973,7366,187440,6927,20533,2268,54847,3362,48202,3057,6645,1215,166189,6641,65097,4192,4053,1002,34488,2820,18747,2362,7809,1639,101092,4905,9851,1290,50458,3745,29878,2773,10905,1915,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,461911,6789,74399,4296,29540,2799,10072,1765,11289,1486,6381,1389,4357,1057,2024,987,1798,576,1350,526,448,288,44859,3499,9839,1789,3391,786,4956,1324,1309,576,183,219,35020,3139,14049,2202,17869,2393,2656,857,446,340,387512,7166,317731,7423,73183,3355,89888,4098,128083,4661,117008,4480,11075,1402,26577,2593,24489,2420,2088,737,69781,4367,23989,2474,4809,1086,12852,1645,5766,1263,562,361,45792,3673,9216,1393,24919,3118,9698,1529,1959,556,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,983307,7405,128102,5148,47635,2951,7446,1064,17343,1883,17659,1889,14535,1716,3124,784,5187,983,4013,882,1174,369,80467,3985,14901,1540,3022,613,8901,1281,2379,656,599,295,65566,3863,19142,1988,37167,2977,7433,1201,1824,495,855205,7626,668655,7715,107874,3463,174927,4718,318024,6495,293800,5922,24224,2383,67830,3483,61170,3314,6660,1108,186550,5130,64253,3111,5786,1119,36850,2550,18135,2051,3482,777,122297,4480,15503,1485,69298,3490,29713,2036,7783,1029,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,1487370,10614,142111,5372,49850,3260,8431,1486,16514,1663,18993,2130,15059,1865,3934,786,5912,1075,5074,1041,838,376,92261,4428,20451,2143,2895,766,13279,1751,3226,853,1051,483,71810,3862,14765,1952,44003,3236,10473,1472,2569,878,1345259,9863,1100800,10401,175397,4178,216273,5772,562449,8667,532332,8373,30117,2081,146681,4187,137878,4189,8803,995,244459,7422,92678,4595,6719,1332,51882,3664,27954,2464,6123,1283,151781,5416,10671,1294,83892,4998,47284,3174,9934,1492,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,791354,11339,340026,7614,133331,4794,66988,3433,41307,2697,20428,2123,12413,1707,8015,1513,4608,1072,2687,850,1921,639,206695,6640,42707,3501,15482,2117,22267,2721,4168,1084,790,488,163988,5528,89973,4557,61518,3887,10370,1631,2127,770,451328,10131,304739,7375,91469,4835,83112,4826,107363,4817,92199,4431,15164,2032,22795,2412,17922,2233,4873,1147,146589,6242,39511,3401,8695,1555,23252,2594,6444,1286,1120,540,107078,4467,21887,2158,62259,4205,18952,2126,3980,1151,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,2094307,16182,174329,7453,55229,3857,9446,1517,19095,2045,17592,2627,13607,2405,3985,1105,9096,1421,7096,1275,2000,685,119100,6345,20452,2552,4314,1205,11400,1887,4231,1160,507,418,98648,5749,26069,2757,54185,4143,14876,2362,3518,904,1919978,15002,1523849,14748,202330,5748,352616,8181,772424,12666,714332,12684,58092,3844,196479,6355,180632,6235,15847,1923,396129,9898,124765,6305,8468,1664,68900,5261,36825,3482,10572,1637,271364,7611,30139,2386,136080,5764,81863,5181,23282,2848,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,187919,5457,12323,1771,3664,1086,653,485,945,460,1362,562,1279,544,83,97,704,450,685,450,19,33,8659,1534,1615,629,120,90,1001,502,494,407,0,161,7044,1477,1202,531,4621,1365,978,477,243,279,175596,5384,145685,5289,18158,1872,28466,2121,83906,4481,80742,4418,3164,1159,15155,1557,14564,1561,591,322,29911,2648,11440,1536,413,225,7030,1327,3482,698,515,274,18471,1937,1569,570,10983,1622,4757,1078,1162,536,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1258273,13739,151429,5946,42643,3262,6643,1126,16784,2316,15038,2507,11520,2379,3518,928,4178,1135,3261,856,917,562,108786,5153,17592,2396,3988,1072,10723,1919,2020,1063,861,528,91194,4883,24374,2435,51966,4148,10224,1902,4630,1340,1106844,13045,852909,11767,163553,5408,212409,7353,389288,9924,358440,9768,30848,2958,87659,4572,80028,4184,7631,1610,253935,8710,69380,4764,7218,1219,38470,3642,20013,2784,3679,983,184555,7061,20010,2251,99748,5069,52845,3707,11952,1974,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1027648,10811,144384,6552,61865,3910,10955,1916,22338,2939,19051,2316,14055,1907,4996,1324,9521,1550,6988,1429,2533,889,82519,5518,20913,2621,3784,1023,11569,2035,3970,966,1590,859,61606,4891,15019,2542,35008,3411,8580,1522,2999,1043,883264,11801,731672,10300,129140,4638,167804,6503,350914,7742,325864,7255,25050,2215,83814,4719,75783,4599,8031,1576,151592,6326,56366,3851,4531,1460,29728,2878,17457,2378,4650,1089,95226,5298,10454,1692,50997,4334,26324,2829,7451,1526,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
