GEO_ID,C07401_001E,C07401_001M,C07401_002E,C07401_002M,C07401_003E,C07401_003M,C07401_004E,C07401_004M,C07401_005E,C07401_005M,C07401_006E,C07401_006M,C07401_007E,C07401_007M,C07401_008E,C07401_008M,C07401_009E,C07401_009M,C07401_010E,C07401_010M,C07401_011E,C07401_011M,C07401_012E,C07401_012M,C07401_013E,C07401_013M,C07401_014E,C07401_014M,C07401_015E,C07401_015M,C07401_016E,C07401_016M,C07401_017E,C07401_017M,C07401_018E,C07401_018M,C07401_019E,C07401_019M,C07401_020E,C07401_020M,C07401_021E,C07401_021M,C07401_022E,C07401_022M,C07401_023E,C07401_023M,C07401_024E,C07401_024M,C07401_025E,C07401_025M,C07401_026E,C07401_026M,C07401_027E,C07401_027M,C07401_028E,C07401_028M,C07401_029E,C07401_029M,C07401_030E,C07401_030M,C07401_031E,C07401_031M,C07401_032E,C07401_032M,C07401_033E,C07401_033M,C07401_034E,C07401_034M,C07401_035E,C07401_035M,C07401_036E,C07401_036M,C07401_037E,C07401_037M,C07401_038E,C07401_038M,C07401_039E,C07401_039M,C07401_040E,C07401_040M,C07401_041E,C07401_041M,C07401_042E,C07401_042M,C07401_043E,C07401_043M,C07401_044E,C07401_044M,C07401_045E,C07401_045M,C07401_046E,C07401_046M,C07401_047E,C07401_047M,C07401_048E,C07401_048M,C07401_049E,C07401_049M,C07401_050E,C07401_050M,NAME,C07401_001MA,C07401_001EA,C07401_002MA,C07401_002EA,C07401_003EA,C07401_003MA,C07401_004MA,C07401_004EA,C07401_005MA,C07401_005EA,C07401_006MA,C07401_006EA,C07401_007MA,C07401_007EA,C07401_008MA,C07401_008EA,C07401_009MA,C07401_009EA,C07401_010MA,C07401_010EA,C07401_011MA,C07401_011EA,C07401_012MA,C07401_012EA,C07401_013MA,C07401_013EA,C07401_014MA,C07401_014EA,C07401_015MA,C07401_015EA,C07401_016MA,C07401_016EA,C07401_017MA,C07401_017EA,C07401_018MA,C07401_018EA,C07401_019MA,C07401_019EA,C07401_020MA,C07401_020EA,C07401_021MA,C07401_021EA,C07401_022MA,C07401_022EA,C07401_023MA,C07401_023EA,C07401_024MA,C07401_024EA,C07401_025EA,C07401_025MA,C07401_026MA,C07401_026EA,C07401_027MA,C07401_027EA,C07401_028MA,C07401_028EA,C07401_029MA,C07401_029EA,C07401_030MA,C07401_030EA,C07401_031MA,C07401_031EA,C07401_032MA,C07401_032EA,C07401_033MA,C07401_033EA,C07401_034MA,C07401_034EA,C07401_035MA,C07401_035EA,C07401_036MA,C07401_036EA,C07401_037MA,C07401_037EA,C07401_038MA,C07401_038EA,C07401_039MA,C07401_039EA,C07401_040MA,C07401_040EA,C07401_041MA,C07401_041EA,C07401_042MA,C07401_042EA,C07401_043MA,C07401_043EA,C07401_044MA,C07401_044EA,C07401_045MA,C07401_045EA,C07401_046MA,C07401_046EA,C07401_047EA,C07401_047MA,C07401_048MA,C07401_048EA,C07401_049MA,C07401_049EA,C07401_050MA,C07401_050EA,state
0400000US30,1040539,6860,49650,1932,167870,2814,93366,3024,130644,3518,124775,2331,123303,2256,151033,2078,120850,1600,79048,1150,891554,8487,41225,2046,149705,3704,59643,3300,94777,3543,109296,3042,110725,2259,138284,2420,114436,1671,73463,1271,79289,5783,5417,1200,8940,1750,15602,1823,20908,2372,8514,1787,6202,1336,7801,1475,3333,1127,2572,784,34404,3584,1804,664,4661,1188,9160,1592,7182,1376,4185,1230,2161,749,2375,673,1217,432,1659,555,35292,4592,1204,642,4564,1404,8961,1559,7777,1657,2780,1097,4215,1072,2573,953,1864,740,1354,546,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1311077,5388,47947,1777,183171,2007,104103,2661,157900,2666,151462,2691,179485,1952,211701,1826,162947,1464,112361,1062,1143612,8051,40308,2040,160878,3185,71823,2710,119192,3722,131776,3217,163883,2513,198936,2375,154001,1770,102815,1512,105328,7229,5114,1200,16467,2702,18034,2493,23321,3135,13336,2378,9319,1574,8307,1376,5335,1306,6095,953,37125,3446,1884,590,4575,1221,7283,1283,10042,1812,4164,1069,4112,998,2076,753,1052,380,1937,716,25012,3629,641,408,1251,708,6963,1600,5345,1360,2186,1034,2171,963,2382,899,2559,969,1514,651,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,10141232,19897,478333,7970,1684501,7464,954079,11010,1358489,11825,1295987,9125,1366740,8134,1327926,5534,1004181,4989,670996,4040,8723401,36579,386812,8457,1463345,11908,679207,10994,1031978,14635,1113049,10408,1235847,8783,1233130,7531,950776,6309,629257,4395,784750,27758,55097,5126,140040,10063,128467,8583,177688,8822,105331,7131,73284,5747,50034,4128,30915,2727,23894,2673,394134,14996,19861,2884,50070,4894,96892,5775,86925,6004,48573,3794,38413,3788,28874,3319,14182,1559,10344,1806,238947,12845,16563,2943,31046,4632,49513,4683,61898,4996,29034,3392,19196,3028,15888,2512,8308,1601,7501,1634,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,10315663,20191,528339,7753,1838326,8591,1035435,10924,1414160,12536,1389166,10682,1387711,9204,1275721,6757,891243,6192,555562,4834,8909803,34965,436466,9118,1608948,13562,770855,11911,1097354,13453,1206137,13214,1250079,10698,1178963,8220,840676,6602,520325,5509,680865,26760,50377,5136,138296,10950,103386,7426,147813,9098,89615,6789,67553,4920,45146,4497,22691,2801,15988,2137,493658,19936,28496,3590,62402,6462,107109,6163,117821,8631,64828,6125,49323,4920,34671,3180,17240,2319,11768,1937,231337,12114,13000,2747,28680,4113,54085,4149,51172,4786,28586,3924,20756,2755,16941,2666,10636,1773,7481,1382,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,729182,6308,41880,1673,132170,2201,69485,2342,114740,3334,97125,2867,90045,2727,95287,1892,60168,1792,28282,1216,608707,7474,33190,1835,115872,2596,46859,2649,82345,2825,82671,2404,79903,2830,86183,1767,55722,1758,25962,1102,64118,5634,5083,1031,7652,1693,11389,1864,18908,2820,7619,1340,5688,1216,4044,851,2364,660,1371,480,17111,2417,754,392,1989,584,3140,778,4804,1074,2292,807,1582,537,1563,599,728,518,259,222,39246,3869,2853,799,6657,1441,8097,1659,8683,1654,4543,1085,2872,895,3497,1051,1354,646,690,503,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4806134,12947,232874,6101,795374,7134,454185,6852,634412,8189,589012,6132,623619,6043,648694,4343,492196,3620,335768,2945,4173026,19530,188577,4927,700362,9888,328572,8043,492907,9642,511864,6504,566947,6703,601419,6430,464802,4599,317576,2689,381301,16678,29993,4223,63319,6227,60833,5173,85505,5488,47567,4287,35969,3636,30849,3736,16544,2195,10722,1484,153613,10575,7773,1766,19121,3260,42571,3937,32571,3546,17985,2510,12797,2147,10129,2199,6070,1490,4596,1175,98194,7723,6531,1855,12572,2793,22209,3443,23429,3144,11596,2011,7906,1606,6297,1639,4780,1220,2874,963,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,613827,5099,23862,1289,86287,1516,60174,2331,72845,1808,70024,1466,80177,1288,96091,1661,75883,1405,48484,951,542177,5046,20629,1453,78838,1741,41714,2421,56212,2118,61687,1707,75353,1498,90450,1447,71375,1263,45919,700,37669,3961,1911,690,4618,1358,7975,1492,10535,1823,4651,1324,2458,778,2844,882,1672,453,1005,446,13149,2223,653,390,881,445,4245,1265,2968,741,1280,566,1009,506,1008,507,832,505,273,220,20832,3139,669,414,1950,935,6240,881,3130,1010,2406,909,1357,653,1789,1052,2004,763,1287,670,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2951818,14080,150175,3802,498700,4029,241729,3859,431243,5560,397343,4399,391360,3984,371570,3571,289526,2945,180172,2615,2495398,19156,122339,4009,430430,6211,177534,5299,334167,6955,329144,5861,341937,5609,331100,4187,265292,2315,163455,2939,339040,16215,22329,2591,54843,5552,44920,4614,71457,5394,52229,4828,37313,4082,29092,3034,15818,2002,11039,2059,27589,4689,1270,663,3937,1599,6498,1570,5942,1515,3804,1102,2594,938,1603,764,729,388,1212,573,89791,7818,4237,1065,9490,2316,12777,1880,19677,3056,12166,2132,9516,1529,9775,1969,7687,1876,4466,1155,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1788798,6965,74394,2442,270118,3443,159231,3348,211972,4097,219259,3475,232000,2716,260716,2258,215613,1880,145495,1568,1585832,8806,62442,2553,242063,4205,111980,4100,169419,3978,196338,3656,215616,2947,245019,2376,206184,2136,136771,2062,108316,7471,7655,1761,16352,2932,24059,2855,21251,2939,11796,1874,8527,1639,7738,1422,5123,1100,5815,1082,48104,4487,2301,1008,5900,1415,14628,2201,10456,1862,5098,1068,4055,1276,2539,727,1894,787,1233,563,46546,5361,1996,820,5803,1765,8564,1685,10846,2257,6027,1622,3802,1058,5420,1224,2412,818,1676,684,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3872310,11341,208719,3549,693568,5344,372381,5687,539351,6042,494207,4731,454647,3719,491401,2704,361649,2031,256387,1897,3226343,19150,158831,3619,586155,6857,243711,6766,393387,7053,415217,4551,402306,4332,449719,3758,338309,2759,238708,2193,387869,15203,32206,3258,72646,5483,72187,4871,84553,4951,44291,3466,31709,2649,24718,2431,13958,1700,11601,1343,160624,8158,11550,1964,21674,2803,37344,2877,37137,3703,19456,2358,13746,1507,10613,1469,5494,931,3610,754,97474,8403,6132,1721,13093,3368,19139,3216,24274,3144,15243,2834,6886,1696,6351,1359,3888,1186,2468,803,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5725208,10662,265768,3607,938863,5455,540763,4894,729505,5795,704397,4835,737885,3740,821532,3309,571345,2847,415150,1983,4960260,19314,220891,4129,836035,6527,356216,8548,561575,7355,617680,5828,673371,5461,765927,5046,542587,3277,385978,3537,453364,15205,30356,2699,69697,5520,93124,6140,103571,5508,53935,3825,37287,3261,30357,3244,16284,1958,18753,2523,205795,9094,11038,1603,20475,2671,63555,4598,41458,2941,21019,2418,17324,1893,17576,2040,6829,1294,6521,1359,105789,8674,3483,1168,12656,3520,27868,2710,22901,2981,11763,2274,9903,2136,7672,1409,5645,1433,3898,1156,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
