GEO_ID,B27017_001E,B27017_001M,B27017_002E,B27017_002M,B27017_003E,B27017_003M,B27017_004E,B27017_004M,B27017_005E,B27017_005M,B27017_006E,B27017_006M,B27017_007E,B27017_007M,B27017_008E,B27017_008M,B27017_009E,B27017_009M,B27017_010E,B27017_010M,B27017_011E,B27017_011M,B27017_012E,B27017_012M,B27017_013E,B27017_013M,B27017_014E,B27017_014M,B27017_015E,B27017_015M,B27017_016E,B27017_016M,B27017_017E,B27017_017M,B27017_018E,B27017_018M,B27017_019E,B27017_019M,B27017_020E,B27017_020M,B27017_021E,B27017_021M,B27017_022E,B27017_022M,B27017_023E,B27017_023M,B27017_024E,B27017_024M,B27017_025E,B27017_025M,B27017_026E,B27017_026M,B27017_027E,B27017_027M,B27017_028E,B27017_028M,B27017_029E,B27017_029M,B27017_030E,B27017_030M,B27017_031E,B27017_031M,B27017_032E,B27017_032M,B27017_033E,B27017_033M,B27017_034E,B27017_034M,B27017_035E,B27017_035M,B27017_036E,B27017_036M,B27017_037E,B27017_037M,B27017_038E,B27017_038M,B27017_039E,B27017_039M,B27017_040E,B27017_040M,B27017_041E,B27017_041M,B27017_042E,B27017_042M,B27017_043E,B27017_043M,B27017_044E,B27017_044M,B27017_045E,B27017_045M,B27017_046E,B27017_046M,B27017_047E,B27017_047M,B27017_048E,B27017_048M,B27017_049E,B27017_049M,B27017_050E,B27017_050M,B27017_051E,B27017_051M,B27017_052E,B27017_052M,B27017_053E,B27017_053M,B27017_054E,B27017_054M,B27017_055E,B27017_055M,B27017_056E,B27017_056M,B27017_057E,B27017_057M,B27017_058E,B27017_058M,B27017_059E,B27017_059M,B27017_060E,B27017_060M,B27017_061E,B27017_061M,B27017_062E,B27017_062M,B27017_063E,B27017_063M,B27017_064E,B27017_064M,B27017_065E,B27017_065M,B27017_066E,B27017_066M,B27017_067E,B27017_067M,B27017_068E,B27017_068M,B27017_069E,B27017_069M,B27017_070E,B27017_070M,B27017_071E,B27017_071M,B27017_072E,B27017_072M,B27017_073E,B27017_073M,B27017_074E,B27017_074M,B27017_075E,B27017_075M,B27017_076E,B27017_076M,B27017_077E,B27017_077M,B27017_078E,B27017_078M,B27017_079E,B27017_079M,B27017_080E,B27017_080M,B27017_081E,B27017_081M,B27017_082E,B27017_082M,B27017_083E,B27017_083M,B27017_084E,B27017_084M,B27017_085E,B27017_085M,B27017_086E,B27017_086M,B27017_087E,B27017_087M,B27017_088E,B27017_088M,B27017_089E,B27017_089M,B27017_090E,B27017_090M,B27017_091E,B27017_091M,NAME,B27017_001MA,B27017_001EA,B27017_002EA,B27017_002MA,B27017_003MA,B27017_003EA,B27017_004MA,B27017_004EA,B27017_005MA,B27017_005EA,B27017_006MA,B27017_006EA,B27017_007MA,B27017_007EA,B27017_008MA,B27017_008EA,B27017_009MA,B27017_009EA,B27017_010MA,B27017_010EA,B27017_011MA,B27017_011EA,B27017_012EA,B27017_012MA,B27017_013EA,B27017_013MA,B27017_014MA,B27017_014EA,B27017_015MA,B27017_015EA,B27017_016MA,B27017_016EA,B27017_017MA,B27017_017EA,B27017_018MA,B27017_018EA,B27017_019MA,B27017_019EA,B27017_020MA,B27017_020EA,B27017_021MA,B27017_021EA,B27017_022MA,B27017_022EA,B27017_023MA,B27017_023EA,B27017_024EA,B27017_024MA,B27017_025MA,B27017_025EA,B27017_026EA,B27017_026MA,B27017_027MA,B27017_027EA,B27017_028MA,B27017_028EA,B27017_029MA,B27017_029EA,B27017_030MA,B27017_030EA,B27017_031MA,B27017_031EA,B27017_032MA,B27017_032EA,B27017_033MA,B27017_033EA,B27017_034EA,B27017_034MA,B27017_035EA,B27017_035MA,B27017_036MA,B27017_036EA,B27017_037MA,B27017_037EA,B27017_038MA,B27017_038EA,B27017_039MA,B27017_039EA,B27017_040MA,B27017_040EA,B27017_041MA,B27017_041EA,B27017_042MA,B27017_042EA,B27017_043MA,B27017_043EA,B27017_044MA,B27017_044EA,B27017_045MA,B27017_045EA,B27017_046MA,B27017_046EA,B27017_047MA,B27017_047EA,B27017_048EA,B27017_048MA,B27017_049MA,B27017_049EA,B27017_050MA,B27017_050EA,B27017_051MA,B27017_051EA,B27017_052MA,B27017_052EA,B27017_053MA,B27017_053EA,B27017_054MA,B27017_054EA,B27017_055MA,B27017_055EA,B27017_056MA,B27017_056EA,B27017_057EA,B27017_057MA,B27017_058MA,B27017_058EA,B27017_059MA,B27017_059EA,B27017_060MA,B27017_060EA,B27017_061MA,B27017_061EA,B27017_062MA,B27017_062EA,B27017_063MA,B27017_063EA,B27017_064MA,B27017_064EA,B27017_065MA,B27017_065EA,B27017_066MA,B27017_066EA,B27017_067MA,B27017_067EA,B27017_068MA,B27017_068EA,B27017_069MA,B27017_069EA,B27017_070EA,B27017_070MA,B27017_071EA,B27017_071MA,B27017_072MA,B27017_072EA,B27017_073MA,B27017_073EA,B27017_074MA,B27017_074EA,B27017_075MA,B27017_075EA,B27017_076MA,B27017_076EA,B27017_077MA,B27017_077EA,B27017_078MA,B27017_078EA,B27017_079EA,B27017_079MA,B27017_080MA,B27017_080EA,B27017_081EA,B27017_081MA,B27017_082MA,B27017_082EA,B27017_083MA,B27017_083EA,B27017_084MA,B27017_084EA,B27017_085MA,B27017_085EA,B27017_086MA,B27017_086EA,B27017_087MA,B27017_087EA,B27017_088MA,B27017_088EA,B27017_089EA,B27017_089MA,B27017_090EA,B27017_090MA,B27017_091MA,B27017_091EA,state
0400000US08,5555265,3104,255879,12214,69491,6942,15707,3215,53784,6147,165478,7916,63034,5637,102444,6553,20910,2485,9604,1646,11306,2113,281613,15737,88304,9400,13544,2602,74760,9376,155341,7412,50374,3743,104967,7093,37968,2913,14185,1826,23783,2346,281013,19124,89982,9378,17592,3103,72390,8682,143765,9596,49426,4594,94339,8515,47266,3666,20969,2309,26297,2507,88348,8980,27168,4407,8323,2336,18845,3795,46114,5035,22450,2830,23664,3780,15066,2167,6873,1669,8193,1473,468442,21009,137430,10068,56760,6277,80670,6874,266677,13251,149374,10422,117303,7348,64335,4356,33727,3014,30608,2602,426613,16882,113893,7914,65411,5985,48482,5482,249417,10416,164780,7699,84637,6602,63303,4421,32420,2890,30883,3469,424705,19766,112109,8816,76350,6798,35759,4550,247464,11441,179002,9737,68462,5133,65132,4393,38202,3342,26930,2818,780613,25065,181585,11012,142365,10129,39220,5540,491106,15775,390557,13365,100549,7084,107922,5130,62044,4328,45878,3503,2548039,27271,499695,10901,458793,10914,40902,5128,1676616,19461,1535709,18560,140907,8297,371728,8050,248028,7937,123700,5605,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,6485781,4621,396763,18031,128607,9313,21378,2996,107229,9077,237486,10946,83690,6031,153796,9583,30670,2985,12984,1869,17686,2362,455875,17639,159818,9827,33143,5795,126675,8806,246551,10017,80194,5808,166357,8379,49506,3380,21643,2136,27863,2627,422758,19416,141325,11512,43152,6639,98173,8922,211209,8917,87748,6634,123461,6799,70224,4416,31821,2698,38403,3435,145817,13091,46539,6747,18578,4001,27961,5297,75969,7296,40015,4741,35954,4129,23309,2597,12334,1777,10975,2032,597352,21955,169932,10469,89500,7578,80432,7649,319290,12917,198773,9548,120517,8344,108130,5071,57387,3351,50743,4410,592729,21667,160348,9707,109813,8978,50535,5614,329303,12499,238743,10743,90560,7037,103078,5382,62166,4199,40912,3240,575257,21925,150482,10219,120211,9717,30271,4282,324806,14060,261587,11842,63219,5372,99969,5670,61679,4072,38290,3492,1017971,25089,238655,12321,205173,11341,33482,5381,606412,15103,520198,14112,86214,6031,172904,7912,114235,6347,58669,4119,2281259,35603,414253,14046,382063,14178,32190,4370,1508908,22799,1398885,23166,110023,6489,358098,9811,246445,8162,111653,5636,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,4320783,3937,325902,16763,112334,9088,12612,2275,99722,8670,193200,9796,45001,4346,148199,9307,20368,2260,9160,1569,11208,1535,404455,16209,122416,9052,15085,3071,107331,8190,229919,9068,52087,3859,177832,7863,52120,3963,15959,2382,36161,3370,318520,16148,86384,7488,19257,3037,67127,6907,163621,7953,54157,4605,109464,6721,68515,4671,28119,2820,40396,3524,107533,8458,31382,3765,10098,1763,21284,3528,59485,5099,26234,3221,33251,3528,16666,2452,8265,1482,8401,1453,426054,17973,110277,7528,47646,5345,62631,6347,236833,9882,128709,7484,108124,6602,78944,5110,40052,3088,38892,3585,395124,17358,95188,7587,59314,6037,35874,4482,221359,10925,155026,7979,66333,5928,78577,4562,47724,3366,30853,3165,343777,15488,78963,6615,57176,5476,21787,3452,202605,9807,156515,7842,46090,4649,62209,3861,42416,3169,19793,2440,632064,21768,137857,7652,115054,7293,22803,3405,384665,13870,322471,12692,62194,5008,109542,5916,75089,4838,34453,3539,1367354,27187,255328,10227,237371,9614,17957,2661,889451,18211,827080,17510,62371,4243,222575,7610,164869,6891,57706,4189,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4518116,3547,365932,15658,132578,8984,11444,2619,121134,8800,209240,9389,49157,4644,160083,7860,24114,2811,9555,1753,14559,2198,477529,22068,165919,12978,20284,3922,145635,12830,249005,11943,60102,5365,188903,9997,62605,3631,17889,2103,44716,3402,379717,19819,118624,11105,28171,4997,90453,9296,191413,10624,73021,5933,118392,8555,69680,3788,25062,2460,44618,3907,118794,10396,34157,5243,7245,2199,26912,4756,63251,6176,26090,3517,37161,4534,21386,2588,6868,1327,14518,2416,467709,21560,122309,9873,48308,5822,74001,8024,269078,12555,141585,6874,127493,10529,76322,5666,35254,3556,41068,3647,384707,16494,92970,7727,47688,6547,45282,6071,218564,10482,140853,8272,77711,6740,73173,4973,38449,3365,34724,3371,323142,18787,82979,7192,55991,5916,26988,4535,184731,11307,134448,9949,50283,4717,55432,5053,33154,3909,22278,2813,561780,18511,128009,7566,96011,6143,31998,5117,340331,12672,269191,9087,71140,8427,93440,6617,58190,4889,35250,3539,1438806,28815,263802,10639,236531,10094,27271,4028,952271,20537,850698,19283,101573,7865,222733,8394,151856,7336,70877,4225,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,12439217,4084,695247,22723,207643,13208,33533,5689,174110,13172,426535,12559,149697,6849,276838,10887,61069,4012,26603,2373,34466,3222,813507,24092,272534,15740,38989,4619,233545,14600,431680,12178,118565,6523,313115,11164,109293,5536,34554,2334,74739,4891,724402,24813,239931,11955,59143,6975,180788,10705,360189,14673,127038,7201,233151,11756,124282,5935,50671,3866,73611,4431,237409,16330,75165,8119,21884,4310,53281,6877,124639,8387,53436,4918,71203,6203,37605,3719,17019,2272,20586,2898,1026940,30373,283418,13813,131835,9805,151583,10538,554022,16638,311232,12677,242790,10779,189500,8142,92001,5742,97499,5442,1007290,32875,263466,14729,154864,10359,108602,10040,562765,18382,380402,14705,182363,9569,181059,7841,104113,5299,76946,4790,920869,28227,228758,11452,158964,9482,69794,7134,530360,16935,390767,13565,139593,9075,161751,6753,96453,4831,65298,4839,1682987,34682,384541,15220,322085,13539,62456,5713,1040164,21889,872101,19751,168063,9609,258282,8038,168440,6461,89842,5438,5330566,40281,1014776,14957,953201,14362,61575,4593,3513095,29717,3287241,26951,225854,10871,802695,13041,570572,11477,232123,7356,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,3054586,1660,154683,8495,41647,4609,6968,1127,34679,4598,100240,5134,37478,3436,62762,4193,12796,1703,7516,1111,5280,1263,188821,9582,61590,5314,11787,2744,49803,4648,103424,5683,36255,3155,67169,4535,23807,1730,12667,1347,11140,1239,186573,8436,58176,4684,16961,2961,41215,3959,89333,4756,37408,2940,51925,4301,39064,3371,22206,2652,16858,1915,57070,6054,19253,3363,6969,1647,12284,2838,28671,3304,13480,1820,15191,2732,9146,1327,5382,979,3764,831,263244,13557,72645,6432,37128,4275,35517,4855,139013,7799,89795,5176,49218,4846,51586,3097,31952,2787,19634,1928,268933,12634,75979,5646,47966,4215,28013,3728,143577,7940,109960,6586,33617,3396,49377,3428,32770,2503,16607,1911,262837,13520,73026,6837,57909,5927,15117,2455,141863,7602,117833,6385,24030,2961,47948,3472,35665,3283,12283,1677,501657,14937,125762,6858,107672,5573,18090,3404,284285,9392,252770,8667,31515,3875,91610,3802,64781,3944,26829,2091,1170768,21846,227178,8557,214949,8239,12229,1917,753219,13962,719261,13426,33958,4030,190371,6042,143835,4935,46536,3112,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,1310916,1744,49395,5798,14845,3259,3343,1364,11502,2833,28960,3212,10697,1651,18263,2532,5590,1247,2581,795,3009,969,50825,4721,13574,2724,2463,1279,11111,2412,29752,2760,7228,1279,22524,2376,7499,1471,2634,798,4865,1169,52482,5183,11705,3027,1702,949,10003,2810,26352,2991,7659,1854,18693,2221,14425,1810,6797,1501,7628,1345,19383,3100,5203,1653,2238,1078,2965,1550,9764,1513,4205,1068,5559,1370,4416,1209,2088,807,2328,883,86495,7529,18892,3302,6414,1944,12478,2793,48397,4969,25866,3162,22531,3387,19206,2725,12007,2107,7199,1365,92737,8266,20184,3520,12348,2755,7836,2218,50880,4537,35091,3625,15789,2509,21673,2333,13929,1963,7744,1185,92668,8486,20834,3336,15379,3010,5455,1663,53928,5464,41314,4409,12614,2406,17906,1962,10714,1642,7192,1171,190848,11184,39961,4463,33515,3610,6446,2199,113858,7639,94352,7129,19506,2684,37029,3404,25491,2780,11538,1786,676083,14723,122027,5576,113992,5018,8035,1535,444865,10329,416720,10151,28145,3337,109191,3716,81451,3747,27740,2833,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,2922262,2564,196541,11349,71599,6571,6847,2219,64752,6403,111199,7411,32747,4505,78452,5373,13743,2414,4406,1065,9337,1933,307902,16310,108631,8694,7034,1720,101597,8701,162732,9723,40816,5378,121916,7180,36539,2973,11647,1911,24892,2367,251203,11286,75743,5290,12776,2568,62967,5264,131203,6655,47972,4571,83231,5810,44257,3143,16579,2127,27678,2765,80382,7952,21810,3647,5141,1479,16669,3412,43425,4932,18922,2635,24503,3770,15147,2241,6779,1183,8368,1697,324497,17196,87614,7679,30842,4078,56772,6188,177352,9640,103519,7036,73833,6601,59531,4210,29847,3084,29684,3093,297334,15536,73846,5714,37056,4494,36790,3953,167079,9533,113232,7850,53847,4524,56409,4310,29711,2959,26698,3411,234083,11929,53055,4999,34758,4092,18297,2797,139293,8343,103382,6750,35911,4233,41735,3300,25168,2310,16567,2722,400816,13951,87020,5379,69612,5130,17408,3175,243291,9542,199506,9183,43785,3735,70505,3866,43349,2975,27156,2769,829504,20007,149687,7043,133405,6310,16282,2673,526791,14162,483771,14002,43020,3463,153026,5955,111887,4823,41139,3558,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,937739,1670,50635,5990,15865,3861,3979,1990,11886,3139,31139,3393,10600,1955,20539,2784,3631,844,1609,467,2022,692,66517,6944,22946,3455,3542,1539,19404,3067,36330,4383,9633,1755,26697,4020,7241,1240,4075,963,3166,890,49251,6558,17583,3870,3141,1535,14442,3727,23990,3499,7990,1644,16000,2924,7678,1500,4061,931,3617,1208,13360,2970,3139,1476,1611,986,1528,1024,7998,2043,4349,1338,3649,1319,2223,806,1168,596,1055,497,76144,8757,20171,4050,9179,2499,10992,3125,40768,5282,25120,3707,15648,2690,15205,2046,7611,1387,7594,1525,76581,8214,18019,3915,12858,3288,5161,1622,41676,5044,31297,3975,10379,2274,16886,2156,10954,1580,5932,1323,72153,6652,18725,3135,13288,2825,5437,1792,39185,4238,27788,3525,11397,2467,14243,2038,9594,1606,4649,1208,126422,10289,24738,4361,19926,3361,4812,2085,76953,6708,60444,5727,16509,3398,24731,2125,18168,1891,6563,1391,406676,11314,66599,4706,61093,4611,5506,2106,255028,7759,233186,7401,21842,3551,85049,3666,65316,3583,19733,2339,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,5486021,2678,231327,11764,63606,6810,12636,2057,50970,6389,145679,7104,55793,4272,89886,5280,22042,1998,12082,1413,9960,1510,297701,13587,93759,8402,15678,2748,78081,8232,160930,6848,52182,3437,108748,5870,43012,3267,19388,2119,23624,2183,275136,13698,84688,7595,25085,3311,59603,6815,137527,7079,56579,4264,80948,5194,52921,3298,29363,2213,23558,2178,95732,7449,32657,3539,9183,1952,23474,3028,47297,4042,18212,2407,29085,3086,15778,2036,9942,1563,5836,1150,393785,15710,112790,6901,53563,5195,59227,5366,203668,9340,117903,6136,85765,6249,77327,4343,51318,4002,26009,2345,406863,15283,108049,7694,64212,5581,43837,4749,222996,8653,153490,6544,69506,5837,75818,3748,50379,2868,25439,2483,386748,14260,103835,7570,77658,6500,26177,3577,210949,7703,167189,7402,43760,3657,71964,3717,52111,3120,19853,2279,800907,18229,192411,7837,164966,7412,27445,3039,472927,12658,404923,11107,68004,5164,135569,4453,102518,4595,33051,2831,2597822,24410,549669,10685,522108,10618,27561,3564,1684232,16170,1592878,15392,91354,4373,363921,6476,282407,6098,81514,3731,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
