GEO_ID,B25118_001E,B25118_001M,B25118_002E,B25118_002M,B25118_003E,B25118_003M,B25118_004E,B25118_004M,B25118_005E,B25118_005M,B25118_006E,B25118_006M,B25118_007E,B25118_007M,B25118_008E,B25118_008M,B25118_009E,B25118_009M,B25118_010E,B25118_010M,B25118_011E,B25118_011M,B25118_012E,B25118_012M,B25118_013E,B25118_013M,B25118_014E,B25118_014M,B25118_015E,B25118_015M,B25118_016E,B25118_016M,B25118_017E,B25118_017M,B25118_018E,B25118_018M,B25118_019E,B25118_019M,B25118_020E,B25118_020M,B25118_021E,B25118_021M,B25118_022E,B25118_022M,B25118_023E,B25118_023M,B25118_024E,B25118_024M,B25118_025E,B25118_025M,NAME,B25118_001EA,B25118_001MA,B25118_002MA,B25118_002EA,B25118_003EA,B25118_003MA,B25118_004EA,B25118_004MA,B25118_005EA,B25118_005MA,B25118_006EA,B25118_006MA,B25118_007MA,B25118_007EA,B25118_008MA,B25118_008EA,B25118_009MA,B25118_009EA,B25118_010EA,B25118_010MA,B25118_011EA,B25118_011MA,B25118_012EA,B25118_012MA,B25118_013MA,B25118_013EA,B25118_014EA,B25118_014MA,B25118_015EA,B25118_015MA,B25118_016EA,B25118_016MA,B25118_017MA,B25118_017EA,B25118_018MA,B25118_018EA,B25118_019MA,B25118_019EA,B25118_020EA,B25118_020MA,B25118_021EA,B25118_021MA,B25118_022EA,B25118_022MA,B25118_023EA,B25118_023MA,B25118_024MA,B25118_024EA,B25118_025EA,B25118_025MA,state
0400000US08,2176757,7548,1417981,9500,22194,2038,16701,1998,28336,2690,31280,2524,36653,2851,80823,3841,133974,6108,230586,6276,211926,7236,297414,6026,328094,8115,758776,10471,32261,3225,34430,3746,42590,3859,40895,3584,47223,3475,81260,5049,119659,5160,150610,6133,85163,4819,83837,4698,40848,3550,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,2599169,10447,1791749,12877,34416,2561,22913,2316,47167,3065,57454,3836,66534,3303,147702,5290,232852,6871,366656,9257,292323,7975,316927,8679,206805,6065,807420,11150,55103,4576,46959,2985,67357,3852,68028,4287,68189,4866,113330,5552,133363,6219,134999,5381,63140,4435,41456,3760,15496,2076,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,1732713,8718,1167729,12565,26799,2683,30746,2989,43910,2826,51444,3558,53362,3855,109739,4654,153055,6053,218607,6467,161089,5977,189391,6372,129587,5350,564984,10983,38916,3283,49169,3606,52828,3403,42555,3421,41602,2873,78168,4060,89844,4853,91486,4125,43520,3687,27200,3240,9696,1394,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1737220,10627,1137524,12385,32073,2826,29012,3134,47658,3774,49030,3279,54948,4144,102147,4355,139065,6196,196545,7428,154021,6023,185590,6938,147435,6096,599696,11233,47218,4092,54157,3586,55362,4208,58809,4524,57429,4775,84790,5457,82835,5355,79641,5052,38190,3456,27929,3188,13336,1923,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,4864864,12677,3210113,17405,58759,3726,40403,3284,68062,3611,87935,4590,104369,4464,216596,6568,334334,7230,550688,9959,452904,8569,625908,10692,670155,10114,1654751,16516,108098,6717,102539,5336,119086,6224,108843,6195,126346,7071,196071,7809,230920,7825,286239,8291,154837,6163,137689,5912,84083,4714,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,1267873,7772,903751,8439,12821,1384,11384,1479,22641,1894,27328,2207,32647,2365,69514,3666,113987,4912,178179,5023,149606,4939,170670,5727,114974,4231,364122,7753,20501,2192,24726,2093,32049,2554,28162,2653,26080,2222,50178,3586,57814,3565,66127,4045,32338,2525,19389,1995,6758,1445,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,531212,5670,378742,6605,5310,1198,3034,753,6063,1202,8316,1445,10596,1625,23168,2163,34290,2831,59870,3479,56845,3789,85725,4545,85525,3903,152470,5181,7316,1646,6852,1443,11076,1479,12539,2059,9443,1625,19374,2189,21917,2423,26467,2702,16322,2079,13731,1835,7433,1352,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,1156347,7393,760401,8395,18001,2293,17463,1914,29707,2463,32516,2640,40672,2888,75468,3966,108730,4795,146360,5723,96147,4993,115518,4795,79819,5439,395946,7521,24745,2961,34362,3338,40421,3728,34611,3430,33997,3388,54648,3914,66753,4733,59564,4562,26015,3173,15353,2342,5477,1065,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,367671,3933,261145,4466,4980,1199,3949,964,7150,1289,6091,1209,9853,1510,19954,2189,27703,2988,49471,3344,39267,2931,48095,2987,44632,2682,106526,4571,8202,1583,4909,1492,7417,1290,6064,1334,8662,1751,14312,2154,14665,2288,17569,2642,11195,1868,9776,1786,3755,1071,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,2194452,6925,1567939,9341,20397,1761,15339,1580,28957,2222,35514,2120,43434,2610,89851,3595,164220,5008,271652,7129,246756,6420,342042,5938,309777,6339,626513,8243,31542,3193,30198,2610,54187,2985,39896,3359,42259,3068,84494,4028,101032,5567,110977,4855,56556,3802,49664,3098,25708,2597,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US30,431421,4444,291018,4709,5570,1209,5416,1353,9383,1382,8349,1174,12992,1520,23892,2184,38647,2208,60891,2930,43899,2935,47843,2752,34136,2077,140403,5561,7764,1581,8616,1711,12568,1703,9782,1600,11165,1655,20405,2781,21003,2341,25161,2070,13054,1982,7251,1487,3634,1031,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,570307,5261,406226,6154,6981,1051,7204,1112,12419,1432,13565,1441,15453,1798,33346,2254,52616,3237,78383,3842,64234,3596,72535,3864,49490,3125,164081,5651,9137,1756,12180,2153,19180,2348,15794,2000,11719,1996,20179,2284,26772,3024,25014,2498,12707,2001,8045,1474,3354,1011,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,4011462,16617,2612904,19709,50583,3791,43157,3189,88310,5255,96080,4767,107464,4799,216751,7846,339362,9350,485287,11090,370556,9557,437795,10220,377559,9343,1398558,16379,79162,5422,86258,5666,107895,5221,98433,7076,111764,6411,194411,8404,233362,8275,245063,9190,117207,7217,84113,5558,40890,4119,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,3803012,14400,2426435,18052,59259,4672,41435,3696,69474,4464,77306,5026,88566,4736,182173,6870,270025,8075,424497,10164,343292,9676,441242,10840,429166,11019,1376577,15458,85323,5574,82864,5924,87787,5359,93578,6210,103581,6217,179508,8561,216601,9478,252245,9638,124487,8189,100109,6167,50494,5190,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,254551,3266,167108,3496,3335,832,1949,538,4001,897,4145,930,4710,947,8462,1226,13302,1417,27078,2423,24109,2147,37832,2765,38185,2717,87443,3493,4078,834,2082,652,4383,1082,3855,830,3612,747,8321,1305,12951,1750,22173,2291,10040,1371,10573,1697,5375,958,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1855184,11821,1262257,12735,35041,3042,32108,2675,53114,3529,54877,3683,60451,3936,113446,4847,157610,6291,234085,7474,178176,6595,198338,7314,145011,5918,592927,12136,49182,3978,52827,4027,57405,4544,55448,4368,49117,4286,74814,4327,83941,5755,87879,5022,44296,3317,26382,3120,11636,2034,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,261373,3502,188798,4006,3362,812,3158,957,5171,887,5814,856,7128,903,15301,1509,21214,1769,34993,2162,29884,2174,38081,2137,24692,1830,72575,3626,3242,730,5602,1457,7365,1396,4838,951,4282,1036,7971,1380,11441,1842,13510,1705,8568,1493,3796,895,1960,768,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1129810,6479,641551,6758,13487,1650,8129,1520,14657,1821,16137,1633,22664,2290,44825,3362,74877,3717,116637,5057,99026,4415,123340,5195,107772,4132,488259,7615,31353,2888,21399,2510,27010,3153,28493,2349,30796,2845,61056,4288,86417,5065,90943,4853,51336,3599,40363,3596,19093,2417,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,734703,6052,532674,7982,12133,1826,15181,1913,25493,2709,30518,2908,30672,3116,58736,3898,80513,4440,103740,4378,61531,3682,72057,3657,42100,2922,202029,6481,17198,2015,22379,3004,20579,2380,19211,2300,17588,2563,28560,2595,27025,2937,24949,2739,10919,1748,11130,1631,2491,710,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
