GEO_ID,C08124_001E,C08124_001M,C08124_002E,C08124_002M,C08124_003E,C08124_003M,C08124_004E,C08124_004M,C08124_005E,C08124_005M,C08124_006E,C08124_006M,C08124_007E,C08124_007M,C08124_008E,C08124_008M,C08124_009E,C08124_009M,C08124_010E,C08124_010M,C08124_011E,C08124_011M,C08124_012E,C08124_012M,C08124_013E,C08124_013M,C08124_014E,C08124_014M,C08124_015E,C08124_015M,C08124_016E,C08124_016M,C08124_017E,C08124_017M,C08124_018E,C08124_018M,C08124_019E,C08124_019M,C08124_020E,C08124_020M,C08124_021E,C08124_021M,C08124_022E,C08124_022M,C08124_023E,C08124_023M,C08124_024E,C08124_024M,C08124_025E,C08124_025M,C08124_026E,C08124_026M,C08124_027E,C08124_027M,C08124_028E,C08124_028M,C08124_029E,C08124_029M,C08124_030E,C08124_030M,C08124_031E,C08124_031M,C08124_032E,C08124_032M,C08124_033E,C08124_033M,C08124_034E,C08124_034M,C08124_035E,C08124_035M,C08124_036E,C08124_036M,C08124_037E,C08124_037M,C08124_038E,C08124_038M,C08124_039E,C08124_039M,C08124_040E,C08124_040M,C08124_041E,C08124_041M,C08124_042E,C08124_042M,NAME,C08124_001MA,C08124_001EA,C08124_002MA,C08124_002EA,C08124_003MA,C08124_003EA,C08124_004MA,C08124_004EA,C08124_005MA,C08124_005EA,C08124_006MA,C08124_006EA,C08124_007MA,C08124_007EA,C08124_008MA,C08124_008EA,C08124_009MA,C08124_009EA,C08124_010MA,C08124_010EA,C08124_011MA,C08124_011EA,C08124_012MA,C08124_012EA,C08124_013MA,C08124_013EA,C08124_014MA,C08124_014EA,C08124_015MA,C08124_015EA,C08124_016MA,C08124_016EA,C08124_017MA,C08124_017EA,C08124_018MA,C08124_018EA,C08124_019MA,C08124_019EA,C08124_020MA,C08124_020EA,C08124_021MA,C08124_021EA,C08124_022MA,C08124_022EA,C08124_023MA,C08124_023EA,C08124_024MA,C08124_024EA,C08124_025MA,C08124_025EA,C08124_026MA,C08124_026EA,C08124_027MA,C08124_027EA,C08124_028MA,C08124_028EA,C08124_029MA,C08124_029EA,C08124_030MA,C08124_030EA,C08124_031MA,C08124_031EA,C08124_032MA,C08124_032EA,C08124_033MA,C08124_033EA,C08124_034EA,C08124_034MA,C08124_035MA,C08124_035EA,C08124_036MA,C08124_036EA,C08124_037MA,C08124_037EA,C08124_038MA,C08124_038EA,C08124_039MA,C08124_039EA,C08124_040MA,C08124_040EA,C08124_041MA,C08124_041EA,C08124_042MA,C08124_042EA,state
0400000US30,514776,6490,188625,5804,99313,4709,111334,4665,58403,3651,55229,3546,1872,517,385558,6378,136094,5721,73828,4049,88168,4421,41267,2803,44781,3128,1420,835,48660,4115,15001,2108,11754,2078,9276,1792,8004,1715,4455,1091,170,199,3876,1242,1035,467,730,449,1141,678,456,326,366,236,148,624,39107,3774,15729,2383,8931,1529,6751,1487,3825,1002,3771,1113,100,160,37575,3236,20766,2373,4070,988,5998,1203,4851,1155,1856,609,34,62,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,665930,6676,248423,6269,121048,5229,144131,5605,68739,3496,83130,3958,459,262,518327,7210,191518,5420,92451,4414,115480,5498,53378,2891,65187,3607,313,252,65824,4722,19958,2422,13461,1905,12430,1551,9785,1626,10190,1700,0,170,3987,1311,1126,494,1004,593,1113,623,15,25,729,417,0,170,38156,2922,13108,2141,9421,1661,7813,1097,3036,872,4667,1049,111,129,39636,2976,22713,2169,4711,956,7295,1397,2525,691,2357,621,35,72,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,4858875,25677,1849849,19496,827274,17914,986557,17133,441617,11569,706962,14718,46616,3824,3918502,24535,1504391,18344,649448,14527,811085,15663,335570,11099,584042,12834,33966,3638,452538,15187,125666,6675,97639,6334,77228,5286,68563,5118,80325,5866,3117,941,47231,4231,16939,2403,14510,2329,7655,1682,2391,896,5529,1172,207,279,147658,6713,43448,3433,34240,3442,26653,3043,14038,2325,21487,2628,7792,1422,292946,10535,159405,7395,31437,3622,63936,4951,21055,2822,15579,2830,1534,999,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,4891031,25597,1838886,22812,797055,17022,1066533,16836,428978,13484,738604,14332,20975,2134,3881953,27485,1477228,21213,608161,14730,862425,15840,323931,11070,595275,13796,14933,1863,460590,15521,126247,6970,96031,6922,79056,5582,73507,6495,84331,5632,1418,642,98172,7872,29876,3323,28069,4557,20275,3058,4500,1305,15452,2639,0,226,161364,8763,45241,3989,39831,4759,31399,3873,13829,2536,27279,3755,3785,758,288952,10096,160294,7290,24963,2966,73378,6161,13211,2238,16267,2520,839,515,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,355403,4860,131290,4743,62606,2781,68771,3795,41374,3711,42535,3486,8827,1321,241624,5673,90541,4415,41998,2556,47738,3429,29104,3254,25991,2905,6252,1205,43608,3796,14700,1758,8615,1224,9815,1797,4006,1334,5454,1656,1018,526,4382,1092,1073,575,1182,491,1143,723,435,299,448,284,101,175,47051,3140,16631,2252,7857,1347,6783,1047,6368,1327,8741,1329,671,321,18738,2140,8345,1422,2954,920,3292,742,1461,727,1901,758,785,354,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,2068020,16785,726203,13822,331342,10816,442298,11695,200486,7337,363222,9796,4469,1069,1784690,15695,635597,13099,278673,9878,388217,10846,164674,7009,313991,9165,3538,979,162698,7802,43895,3937,31333,3301,28635,3466,25953,3539,32705,3591,177,177,6983,1879,1699,799,1895,958,1038,695,333,447,2018,853,0,201,42249,3942,9341,1337,11080,1907,6875,1411,4580,1633,9674,2033,699,467,71400,5949,35671,3895,8361,1654,17533,2660,4946,1601,4834,1260,55,78,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,324340,4911,140673,4756,57449,3346,59353,3127,31161,2674,35340,2789,364,307,244457,5454,104407,4024,43025,3173,44030,2902,24565,2289,28066,2489,364,307,29202,2495,11310,1460,4898,879,5749,1038,3366,788,3879,1045,0,157,2776,701,1460,517,412,316,735,410,21,45,148,164,0,157,23699,2161,9408,1503,5897,1138,4848,1394,1604,607,1942,763,0,157,24206,2226,14088,1605,3217,785,3991,888,1605,770,1305,461,0,157,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1426768,11260,432897,8184,353541,11567,329871,9042,130800,6982,176303,7259,3356,809,1116771,13502,344467,8400,273845,10083,256735,8583,103022,6215,136103,6602,2599,694,149253,6376,40428,3706,40488,3620,31113,2828,17255,2231,19492,2222,477,274,41741,3950,5045,1292,14693,1997,10623,1795,3436,1108,7944,2141,0,211,59609,4662,12572,1946,17784,2548,14923,2429,4848,1409,9202,1835,280,241,59394,4320,30385,2784,6731,1507,16477,2511,2239,864,3562,1211,0,211,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,727427,9449,246335,7328,138614,6439,158597,6197,74390,4099,108921,5110,570,306,605626,11214,209555,7451,110790,5824,131306,6068,60286,3509,93205,4744,484,319,62368,5022,16533,2107,13097,2594,13344,2055,9624,1749,9734,2459,36,60,6188,1315,1036,477,1602,670,2054,816,201,217,1271,585,24,44,28352,2908,6416,1456,8026,1562,6975,1450,3136,1069,3773,1040,26,53,24893,2651,12795,1688,5099,1289,4918,1027,1143,571,938,425,0,201,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,1777259,10475,608913,10278,308057,6647,401228,8591,193022,5539,255488,6275,10551,1723,1466424,12981,512585,9919,246677,6596,334888,8362,155500,4817,211252,5910,5522,1253,169332,6661,49277,3198,33988,2649,34243,2709,24054,2283,26607,2485,1163,590,8202,1720,2541,1262,1940,737,1610,565,931,540,1116,407,64,128,59654,3437,12600,1527,15747,2072,12897,1811,7104,1391,11135,1676,171,189,73647,4116,31910,2576,9705,1521,17590,1569,5433,865,5378,1137,3631,1200,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,2956937,11949,1079041,12708,483433,9913,602538,11689,255222,5957,534365,9658,2338,815,2415610,13007,875855,11130,374779,9265,500678,10293,213022,5780,449241,9081,2035,794,222219,8322,69078,3710,43410,3506,40523,2850,23148,2226,46022,3482,38,62,44332,2851,15758,1845,11694,1636,8243,1210,1217,593,7331,1249,89,148,131895,5658,45302,3352,33534,2905,21921,2421,8282,1287,22710,2356,146,166,142881,4623,73048,3754,20016,1959,31173,2260,9553,1117,9061,1320,30,32,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,980796,13815,315499,9124,210949,9041,249822,8762,91630,5636,112382,6055,514,381,825434,13939,266950,8053,174789,8231,209865,8090,75521,4856,97920,5696,389,295,77865,5523,26796,2768,14453,2100,22377,2877,6460,1293,7654,1518,125,225,17251,1982,3349,910,7154,1323,4630,1285,567,336,1551,701,0,228,37856,3169,8841,1774,10734,1861,8296,1971,5864,1376,4121,1147,0,228,22390,2472,9563,1689,3819,1232,4654,1041,3218,1233,1136,481,0,228,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,4221015,20721,1861892,20212,676382,15230,814597,15088,354963,9765,460606,12684,52575,3604,3235570,21649,1424955,17382,498135,12403,643656,13501,267687,9401,367170,11162,33967,2650,384725,11662,136125,6349,75904,5641,66087,4131,54765,4775,47935,4397,3909,1115,191112,7988,109609,4906,29835,3526,29440,2841,6437,1854,13476,2715,2315,819,172830,7584,54121,3524,45337,3924,31093,3575,15317,2369,20937,3043,6025,1696,236778,8412,137082,6159,27171,2834,44321,3566,10757,1869,11088,2178,6359,1859,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,398691,5661,148806,5395,71411,4116,73370,4321,48832,3146,53830,3752,2442,742,327555,6654,122168,5725,55398,3850,61990,4087,42055,2989,43982,3184,1962,582,34811,3630,12082,2140,7264,1550,5500,1203,4056,864,5621,1338,288,299,2939,1259,470,375,823,611,615,427,234,243,605,468,192,336,18489,1951,5553,1005,5494,1165,2962,852,1408,391,3072,917,0,161,14897,1634,8533,1273,2432,616,2303,645,1079,441,550,373,0,161,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,2303417,17552,794608,15074,415468,13916,505006,13523,213912,8831,357300,10464,17123,2239,1876078,20382,664701,14218,325840,13138,417474,12587,164703,7036,297474,9065,5886,1490,217339,10077,52480,4225,51826,4146,39627,3907,34553,3850,38479,3873,374,271,12747,2170,2858,1096,3728,1241,2703,803,1083,562,1895,862,480,338,82269,6323,15946,2221,20439,2553,15276,2989,7666,1916,13778,2588,9164,1412,114984,5700,58623,3910,13635,2398,29926,3010,5907,1930,5674,1273,1219,1043,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1994598,13095,792834,13031,358334,9727,408147,9547,185320,7470,249041,8517,922,477,1431100,14954,561630,11483,244377,8202,297620,8067,139984,7105,186707,7378,782,444,189107,8938,60461,4209,38822,3704,32634,2843,28302,3443,28866,3846,22,46,84316,5656,31933,2717,19620,2724,21485,3094,2398,1056,8880,1951,0,207,141195,6770,55482,4233,34869,3765,24735,2457,9325,2088,16679,2115,105,150,148880,7803,83328,6305,20646,2356,31673,2837,5311,1311,7909,1868,13,49,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,284573,4771,98486,4684,51192,3521,55148,3587,43186,3179,35363,3632,1198,563,215701,5589,73301,3807,37169,2852,43734,3209,32469,3191,28157,3277,871,458,28889,3394,7857,1571,4940,1307,4753,1447,7073,1510,3939,1300,327,364,3497,1352,693,433,551,470,809,588,615,443,829,645,0,203,18794,2797,7697,1712,4798,1353,3038,1246,1619,720,1642,708,0,203,17692,2406,8938,1730,3734,1358,2814,815,1410,644,796,452,0,203,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
