GEO_ID,B27001_001E,B27001_001M,B27001_002E,B27001_002M,B27001_003E,B27001_003M,B27001_004E,B27001_004M,B27001_005E,B27001_005M,B27001_006E,B27001_006M,B27001_007E,B27001_007M,B27001_008E,B27001_008M,B27001_009E,B27001_009M,B27001_010E,B27001_010M,B27001_011E,B27001_011M,B27001_012E,B27001_012M,B27001_013E,B27001_013M,B27001_014E,B27001_014M,B27001_015E,B27001_015M,B27001_016E,B27001_016M,B27001_017E,B27001_017M,B27001_018E,B27001_018M,B27001_019E,B27001_019M,B27001_020E,B27001_020M,B27001_021E,B27001_021M,B27001_022E,B27001_022M,B27001_023E,B27001_023M,B27001_024E,B27001_024M,B27001_025E,B27001_025M,B27001_026E,B27001_026M,B27001_027E,B27001_027M,B27001_028E,B27001_028M,B27001_029E,B27001_029M,B27001_030E,B27001_030M,B27001_031E,B27001_031M,B27001_032E,B27001_032M,B27001_033E,B27001_033M,B27001_034E,B27001_034M,B27001_035E,B27001_035M,B27001_036E,B27001_036M,B27001_037E,B27001_037M,B27001_038E,B27001_038M,B27001_039E,B27001_039M,B27001_040E,B27001_040M,B27001_041E,B27001_041M,B27001_042E,B27001_042M,B27001_043E,B27001_043M,B27001_044E,B27001_044M,B27001_045E,B27001_045M,B27001_046E,B27001_046M,B27001_047E,B27001_047M,B27001_048E,B27001_048M,B27001_049E,B27001_049M,B27001_050E,B27001_050M,B27001_051E,B27001_051M,B27001_052E,B27001_052M,B27001_053E,B27001_053M,B27001_054E,B27001_054M,B27001_055E,B27001_055M,B27001_056E,B27001_056M,B27001_057E,B27001_057M,NAME,B27001_001EA,B27001_001MA,B27001_002EA,B27001_002MA,B27001_003EA,B27001_003MA,B27001_004EA,B27001_004MA,B27001_005EA,B27001_005MA,B27001_006EA,B27001_006MA,B27001_007EA,B27001_007MA,B27001_008EA,B27001_008MA,B27001_009EA,B27001_009MA,B27001_010EA,B27001_010MA,B27001_011EA,B27001_011MA,B27001_012EA,B27001_012MA,B27001_013EA,B27001_013MA,B27001_014EA,B27001_014MA,B27001_015EA,B27001_015MA,B27001_016EA,B27001_016MA,B27001_017EA,B27001_017MA,B27001_018EA,B27001_018MA,B27001_019EA,B27001_019MA,B27001_020EA,B27001_020MA,B27001_021EA,B27001_021MA,B27001_022MA,B27001_022EA,B27001_023EA,B27001_023MA,B27001_024EA,B27001_024MA,B27001_025EA,B27001_025MA,B27001_026EA,B27001_026MA,B27001_027EA,B27001_027MA,B27001_028EA,B27001_028MA,B27001_029EA,B27001_029MA,B27001_030EA,B27001_030MA,B27001_031EA,B27001_031MA,B27001_032EA,B27001_032MA,B27001_033EA,B27001_033MA,B27001_034EA,B27001_034MA,B27001_035EA,B27001_035MA,B27001_036EA,B27001_036MA,B27001_037EA,B27001_037MA,B27001_038EA,B27001_038MA,B27001_039EA,B27001_039MA,B27001_040EA,B27001_040MA,B27001_041EA,B27001_041MA,B27001_042EA,B27001_042MA,B27001_043EA,B27001_043MA,B27001_044EA,B27001_044MA,B27001_045EA,B27001_045MA,B27001_046EA,B27001_046MA,B27001_047EA,B27001_047MA,B27001_048EA,B27001_048MA,B27001_049EA,B27001_049MA,B27001_050EA,B27001_050MA,B27001_051EA,B27001_051MA,B27001_052EA,B27001_052MA,B27001_053EA,B27001_053MA,B27001_054EA,B27001_054MA,B27001_055EA,B27001_055MA,B27001_056EA,B27001_056MA,B27001_057EA,B27001_057MA,state
0400000US30,1047075,795,525012,2718,37981,1757,36274,1769,1707,633,88688,2621,82978,2673,5710,1270,46611,1631,38323,1910,8288,1476,59914,2068,49029,2335,10885,1734,64188,1537,55051,1952,9137,1423,59553,1383,53528,1787,6025,1463,73522,1063,65731,1574,7791,1325,60200,899,59823,924,377,225,34355,510,34355,510,0,172,522063,2665,35742,1541,33742,1621,2000,610,81638,2026,76138,2088,5500,984,44459,2303,39851,2324,4608,1095,59296,2248,52937,2384,6359,1253,62361,1714,56783,2021,5578,943,60349,1501,55347,1695,5002,1049,77302,898,70646,1418,6656,1090,59793,824,59635,827,158,156,41123,787,40875,835,248,185,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1323289,517,646823,2231,40397,1728,38470,1717,1927,621,95505,2320,89756,2622,5749,1309,53772,1899,46740,2299,7032,1553,70923,1761,56731,2467,14192,1947,75137,1233,63582,2180,11555,1871,87801,1030,79089,1654,8712,1417,101749,942,92527,1972,9222,1677,77407,648,77108,685,299,204,44132,752,44132,752,0,170,676466,2176,37778,1550,35809,1570,1969,698,90451,2134,85584,2223,4867,1143,49894,1991,43945,2072,5949,1029,72679,1596,63134,1950,9545,1576,77061,1421,70373,1629,6688,1296,91614,1291,83635,1330,7979,937,110928,1237,100498,1762,10430,1577,85207,953,85135,953,72,65,60854,971,60854,971,0,170,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,10183721,3716,4892959,7859,366316,6762,349856,6605,16460,3025,884883,9332,829820,9526,55063,5320,457548,7763,363787,8780,93761,6434,566961,7685,428658,8331,138303,7092,612855,5927,488853,7638,124002,5343,654640,4654,557069,6215,97571,5653,626496,2842,563207,5215,63289,4326,459187,3479,456168,3391,3019,1058,264073,2598,262984,2547,1089,707,5290762,7151,351354,6389,339425,6745,11929,2362,843767,8356,797157,9212,46610,4642,468438,7962,404010,9029,64428,4408,618664,8182,511859,8864,106805,5745,670945,5206,561696,5184,109249,5500,706475,4644,620456,5635,86019,5163,705334,2733,635768,5216,69566,4629,544660,2533,540914,2393,3746,1071,381125,2725,379988,2694,1137,577,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,10334958,2874,4973125,7923,393522,6559,363456,7763,30066,3749,972694,9678,891025,10067,81669,6527,471332,8338,354419,9492,116913,5973,607077,8047,445525,10554,161552,8652,643812,6598,496501,8688,147311,7772,663815,5381,550584,6790,113231,6597,598227,3832,523394,5788,74833,4999,401135,3272,396878,3248,4257,1217,221511,3346,219604,3273,1907,1014,5361833,7510,375536,7456,350761,8403,24775,3501,928826,7981,848046,8899,80780,6386,497703,7966,396528,10111,101175,6037,651171,7331,514115,9145,137056,5723,722686,5882,582474,8410,140212,6497,712643,5473,604554,7951,108089,7141,670115,3459,589007,5313,81108,4696,485057,3917,480908,3741,4149,1279,318096,3113,315996,3212,2100,873,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,713033,1423,362282,1964,31834,1050,29149,1289,2685,887,66039,1523,59295,1909,6744,1332,32096,1864,23516,1886,8580,1527,49415,2238,39174,2300,10241,1588,45883,1708,37619,2082,8264,1466,45464,1711,37634,2189,7830,1429,47675,1290,41111,1472,6564,1130,30729,1158,30461,1192,268,147,13147,665,13128,665,19,24,350751,1720,30980,1172,27862,1531,3118,758,63735,1379,58107,1690,5628,1100,30447,1626,25804,1596,4643,1256,48553,1620,41403,1660,7150,1100,47424,1541,40936,1930,6488,1329,41880,1498,35517,1700,6363,1008,45210,1053,40016,1536,5194,1137,28250,1070,27996,1012,254,223,14272,765,14177,771,95,78,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4810094,1546,2313941,5729,176367,5099,170431,5042,5936,1691,423503,6522,409855,6672,13648,2661,226140,5871,180031,5835,46109,4220,261682,5310,199093,5988,62589,4785,274129,4352,220482,5321,53647,4740,292496,4351,252124,5002,40372,3146,305272,2431,274474,3438,30798,2682,223646,2785,222592,2779,1054,574,130706,1888,130552,1888,154,169,2496153,5540,167388,5361,162966,5532,4422,1445,395729,5908,379017,6756,16712,3694,221043,5088,185524,5821,35519,4082,288445,5048,234799,4863,53646,4597,304587,3493,259913,4826,44674,3840,321180,3676,279310,4782,41870,4229,340079,2236,311114,3474,28965,2458,264634,2568,264028,2632,606,327,193068,2088,192530,2093,538,335,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,620066,406,304978,1249,18066,863,17834,864,232,197,45979,1505,44933,1453,1046,694,31345,1401,29615,1346,1730,628,33495,1101,29855,1145,3640,872,33907,802,31184,1009,2723,677,39889,905,36333,984,3556,792,46370,744,43775,1016,2595,999,36483,792,36437,789,46,62,19444,354,19444,354,0,157,315088,1242,17622,1262,17409,1280,213,269,43172,1661,42200,1818,972,578,30101,1504,28601,1533,1500,588,34158,1219,32213,1262,1945,671,35585,621,34295,774,1290,497,40614,516,39131,741,1483,575,49198,717,47775,810,1423,419,38503,1058,37909,790,594,710,26135,603,26135,603,0,157,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2998585,1702,1493695,2828,113331,2601,106200,3087,7131,1805,257145,2870,233540,4655,23605,3471,126603,3254,102274,3754,24329,3478,196188,3141,158914,4353,37274,3613,197819,1999,161680,3268,36139,3504,197089,2014,165139,3269,31950,2884,183975,1348,167466,2325,16509,2018,137957,729,136382,1199,1575,816,83588,1014,82824,1077,764,525,1504890,2461,107855,2714,100698,2935,7157,1518,243651,2860,224004,3559,19647,3238,127495,2930,107408,3511,20087,2417,191008,2741,158688,4367,32320,3382,199329,1732,169571,3527,29758,2970,195403,1577,168789,3219,26614,2848,191070,1350,173872,2367,17198,1995,152155,888,149466,1255,2689,1035,96924,1012,95479,1109,1445,694,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1776965,393,875991,2882,59145,2830,56969,2886,2176,929,140501,3303,135777,3451,4724,1447,80709,3139,70585,3078,10124,1724,89544,2823,75724,3447,13820,2394,105922,2216,93534,2842,12388,2233,114360,1758,102983,2738,11377,1913,124362,1301,115986,2021,8376,1661,102458,1126,102054,1232,404,275,58990,952,58922,951,68,138,900974,2890,53551,2466,51875,2582,1676,675,134835,2992,130311,3397,4524,1435,73485,2735,65868,2986,7617,1526,93842,2715,84717,2968,9125,1513,107038,1972,98068,2260,8970,1768,115611,1442,106520,2118,9091,1339,132073,1030,123391,1971,8682,1556,110321,1049,109646,1257,675,542,80218,914,79929,830,289,291,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3861581,1714,1890693,4375,160361,2384,150121,2591,10240,1444,354243,3602,320484,3741,33759,2435,185773,3878,137459,5021,48314,3490,227749,4238,163975,4495,63774,3346,236540,2917,186234,3477,50306,3137,223546,2245,178189,2910,45357,2487,234087,1646,199774,2615,34313,2343,166195,1315,164356,1392,1839,767,102199,1170,102135,1168,64,83,1970888,3998,151220,2632,141269,2526,9951,1393,345604,4093,316138,4680,29466,2520,179505,3568,135867,3776,43638,3022,239097,3492,186756,3882,52341,3201,241237,2108,193785,3046,47452,2575,227948,1740,188328,2675,39620,2175,254006,1443,218345,2256,35661,2090,190359,1477,189036,1580,1323,559,141912,1635,141014,1600,898,466,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5740669,1241,2840025,3779,203868,3248,196104,3606,7764,1133,485668,3764,467010,4194,18658,2203,274021,4458,243954,4287,30067,3104,323853,4420,281327,4944,42526,3174,347110,3024,315733,3212,31377,2879,363731,2336,341170,2686,22561,2176,401023,2057,381423,2666,19600,1873,273809,1512,273230,1508,579,361,166942,1594,166296,1614,646,331,2900644,3608,195890,3031,189655,3031,6235,1032,464796,3778,446356,4013,18440,1865,261766,3879,241253,4101,20513,2254,324223,3270,295257,3473,28966,2872,348144,2410,323502,2948,24642,2616,368215,2228,347399,3146,20816,2087,416926,1901,398565,2340,18361,1801,291727,1596,290741,1636,986,461,228957,1552,228536,1564,421,298,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3171580,573,1503544,3619,79501,3262,77310,3351,2191,849,248549,4121,240467,4330,8082,1586,153999,3575,136889,4143,17110,2393,161413,3425,126248,4055,35165,3048,184241,1906,160139,3248,24102,3327,196321,793,175080,2470,21241,2462,194436,418,177771,2185,16665,2159,162624,335,160611,721,2013,663,122460,697,122158,768,302,260,1668036,3519,74765,2519,72510,2772,2255,974,238290,4049,231916,4421,6374,1438,154870,4003,145218,4222,9652,1876,169983,3522,157955,4217,12028,2291,208843,1420,193330,2643,15513,2350,222829,615,207795,1805,15034,1829,230213,233,217197,1819,13016,1782,198107,299,196656,727,1451,650,170136,862,169416,972,720,411,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,8301038,4855,4021624,8895,310837,5532,296344,5399,14493,2135,708568,7475,671467,7872,37101,4122,376384,7591,313726,7340,62658,5021,491471,6514,398304,6903,93167,5603,514319,4087,437929,6119,76390,5048,526079,4172,462958,5075,63121,4171,518814,3092,472157,4159,46657,3169,358435,2496,353037,2705,5398,1419,216717,2276,215425,2374,1292,542,4279414,7860,292138,4940,279294,5208,12844,2064,680975,6730,643845,6942,37130,3856,380879,6188,330611,6170,50268,4326,512461,5480,451333,6625,61128,4925,558564,4526,497011,6408,61553,4670,564578,3607,510901,4287,53677,3525,572583,2681,525277,4444,47306,3998,414391,2571,408986,2735,5405,1294,302845,2430,300964,2618,1881,606,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,743793,1039,380836,2526,31236,1764,29403,1951,1833,583,66572,2002,63104,2143,3468,939,41946,1950,36442,2039,5504,1214,54154,2178,45460,2461,8694,1529,46570,1304,42632,1514,3938,885,40281,1231,36764,1439,3517,980,48222,977,44856,1069,3366,771,31677,436,31484,529,193,285,20178,673,20040,678,138,156,362957,2508,31295,1761,29002,1659,2293,718,56623,1903,53042,1968,3581,1021,39663,2044,35815,1963,3848,1103,47527,2201,42378,2225,5149,1011,42526,1536,39329,1654,3197,934,40607,1296,37291,1192,3316,990,46317,585,44532,721,1785,535,31596,597,31481,589,115,137,26803,674,26803,674,0,161,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4990240,2332,2395810,6329,178537,4259,171757,4445,6780,1477,427956,6913,405934,6774,22022,3483,225546,6586,178187,4953,47359,4710,270561,5829,200780,6185,69781,5117,290541,4594,231653,4350,58888,4464,298701,3278,252832,4789,45869,3442,312891,1990,276620,3558,36271,3548,250289,1991,249370,2079,919,588,140788,1768,140658,1774,130,133,2594430,6319,166566,3960,159881,4303,6685,1950,404367,5835,384178,6480,20189,3126,227123,5072,192335,5339,34788,3375,296398,4330,253101,5111,43297,3710,319468,3980,274188,5357,45280,3563,329630,3429,285902,5253,43728,3743,360299,1767,321118,4443,39181,3971,296651,2125,295682,2166,969,480,193928,1966,193605,1989,323,322,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,4151076,824,2049138,3481,141177,2903,136039,3335,5138,1646,332368,4201,320086,4636,12282,2386,188100,4227,163124,4159,24976,3002,264002,3711,219140,4772,44862,4072,272280,3186,238836,4056,33444,3710,258727,2685,231598,3477,27129,3186,257713,1850,241073,3179,16640,2650,210659,1985,209495,2132,1164,542,124112,1905,123404,1897,708,720,2101938,3380,134009,2751,129964,2875,4045,1137,316730,4054,305304,4292,11426,2003,177659,3777,158117,4443,19542,2986,264320,3321,236217,4754,28103,3301,277827,2383,252861,3297,24966,2832,255689,2319,235773,3608,19916,2886,282044,1662,265594,2487,16450,1955,232570,1817,231547,1954,1023,587,161090,1704,159797,1758,1293,802,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,567008,846,285006,2522,21283,1619,19259,1459,2024,1081,51288,2081,47339,2100,3949,962,24009,1888,20035,2052,3974,1175,35150,2004,27030,2159,8120,1578,35899,1604,30190,1807,5709,1203,33541,1312,28622,1431,4919,1209,38721,795,34608,1240,4113,1001,29064,1031,29064,1031,0,203,16051,757,16051,757,0,203,282002,2275,20525,1887,19336,1888,1189,497,48946,2286,45984,2469,2962,946,23848,1913,19575,1954,4273,1055,32240,1712,27742,1842,4498,1236,34287,1171,29070,1747,5217,1340,32933,1196,28389,1326,4544,1003,40136,979,36475,1364,3661,884,29785,1278,29600,1301,185,273,19302,768,19302,768,0,203,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,39062465,5627,19285965,8141,1483202,8061,1449348,8176,33854,3303,3372193,11729,3251610,12765,120583,6879,1896704,11339,1653900,14004,242804,9875,2688616,11333,2288484,13410,400132,11643,2585669,6031,2230790,11842,354879,11654,2479020,4148,2211177,10283,267843,9067,2297910,3477,2132494,7626,165416,7080,1512903,3333,1490242,4455,22661,2616,969748,2839,963668,3175,6080,1350,19776500,7568,1410237,9904,1379208,10049,31029,3194,3248716,12517,3135483,13358,113233,7077,1838644,11501,1667404,12332,171240,8166,2605376,9287,2356357,12475,249019,9177,2599014,4000,2349578,8186,249436,8254,2539602,3210,2322950,6858,216652,6130,2445254,2923,2294558,7143,150696,6858,1744285,3035,1721749,3903,22536,2273,1345372,3104,1337845,3647,7527,1501,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2919673,1311,1394037,5677,109170,3895,104954,3828,4216,1012,277988,5229,263479,5053,14509,2579,135423,4693,98885,4308,36538,3491,154548,5004,113587,4651,40961,3978,173662,4909,135332,4521,38330,3616,166159,3682,137462,4128,28697,2681,176670,1902,154786,2795,21884,2742,129381,2206,129073,2239,308,230,71036,1754,70892,1781,144,168,1525636,5461,107025,4533,103220,4455,3805,1089,261894,4796,248995,5354,12899,2234,144836,5263,112742,4754,32094,3692,172042,5244,138634,5286,33408,3264,194935,4193,161979,4778,32956,2979,184211,3557,154715,4457,29496,3187,200085,1552,176927,2782,23158,2243,151155,2283,150627,2271,528,372,109453,2372,109233,2403,220,307,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,3523842,1078,1708046,2507,109216,2192,107322,2225,1894,810,291626,2981,285031,3450,6595,1925,166834,3729,152692,3570,14142,2602,197626,3269,171614,4244,26012,3580,204128,2119,178824,3247,25304,2893,235152,1767,217170,2769,17982,2158,244342,1318,231289,2718,13053,2385,156222,1413,155075,1501,1147,679,102900,1261,102417,1271,483,390,1815796,2520,106432,2266,103041,2455,3391,1276,281707,3751,273215,4482,8492,1932,160296,3503,150644,3367,9652,1611,197694,2658,181305,3390,16389,2017,215442,1609,198556,2569,16886,2357,255750,1466,241993,2226,13757,2026,265396,1533,255827,2123,9569,1675,180354,914,178889,1106,1465,667,152725,1110,152015,1175,710,403,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,28243191,4197,13900012,10523,1216882,8408,1117893,11520,98989,7102,2774511,11366,2429946,14448,344565,12503,1397238,12801,961857,15266,435381,14266,1808499,12883,1265329,17117,543170,12954,1880074,8399,1382686,15943,497388,13809,1709836,6658,1328315,12319,381521,10690,1537409,4066,1297110,8106,240299,8610,1000331,4784,979585,6214,20746,3021,575232,3940,566579,4254,8653,1973,14343179,9034,1182801,8975,1083776,9542,99025,6494,2651156,13726,2320941,14619,330215,11849,1355022,12148,979131,14270,375891,11755,1829047,11559,1336205,15038,492842,13009,1941473,5855,1468247,14108,473226,14355,1786589,5926,1418602,11115,367987,10430,1658026,3754,1403724,8494,254302,8423,1147482,4538,1120532,5729,26950,3792,791583,3803,779840,4300,11743,2024,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
