GEO_ID,B15012_001E,B15012_001M,B15012_002E,B15012_002M,B15012_003E,B15012_003M,B15012_004E,B15012_004M,B15012_005E,B15012_005M,B15012_006E,B15012_006M,B15012_007E,B15012_007M,B15012_008E,B15012_008M,B15012_009E,B15012_009M,B15012_010E,B15012_010M,B15012_011E,B15012_011M,B15012_012E,B15012_012M,B15012_013E,B15012_013M,B15012_014E,B15012_014M,B15012_015E,B15012_015M,B15012_016E,B15012_016M,NAME,B15012_001EA,B15012_001MA,B15012_002EA,B15012_002MA,B15012_003MA,B15012_003EA,B15012_004MA,B15012_004EA,B15012_005MA,B15012_005EA,B15012_006EA,B15012_006MA,B15012_007MA,B15012_007EA,B15012_008MA,B15012_008EA,B15012_009MA,B15012_009EA,B15012_010MA,B15012_010EA,B15012_011EA,B15012_011MA,B15012_012EA,B15012_012MA,B15012_013MA,B15012_013EA,B15012_014MA,B15012_014EA,B15012_015MA,B15012_015EA,B15012_016EA,B15012_016MA,state
0400000US30,253121,6859,6797,999,29417,2408,8733,1566,9897,1305,16271,1584,12894,1628,1163,419,30074,2998,37955,3028,41731,2733,10547,1482,13838,1668,10528,1768,8753,1522,14523,1751,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,337753,8796,8576,1390,27509,2488,8508,1340,19341,2221,29642,2111,18794,1907,3781,840,35012,2916,46163,3802,45668,2882,24877,2299,20514,2043,17876,1823,9559,1434,21933,2403,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,2441704,25336,123130,5573,154070,6355,79506,4596,126888,5806,187051,6791,156981,6029,17460,2092,223732,8027,479299,11321,302148,9649,109150,5614,122926,5241,88608,5057,93371,5012,177384,6801,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,2364947,25254,120394,7095,124410,6676,67777,4578,112366,5884,164385,6322,161756,6825,12809,1892,231998,9083,564048,13220,277402,9027,88087,4694,102302,5770,85673,5700,107319,5664,144221,7805,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,160273,6632,5377,1071,15607,2844,8440,1382,6736,1148,12807,1886,12171,1671,1531,649,16346,1866,23847,2533,20041,2060,7158,1272,8873,1602,5155,1137,4300,979,11884,1695,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,912184,15957,42709,3722,55400,3685,24608,2177,36907,3343,40010,3208,68657,3998,3180,799,103531,6599,206317,7424,144705,6141,27305,2694,41374,3687,25532,2718,26675,2599,65274,4102,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,189534,6175,7221,1104,15800,1818,5373,1078,12815,1534,18706,1918,11702,1667,1690,519,16555,1738,18205,1760,22844,1681,15549,1773,13364,1426,13070,1432,5474,1291,11166,1626,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,557404,12992,21992,2145,29411,2165,16070,1926,26755,2626,42123,2933,39701,3534,3301,789,56615,3598,132792,6648,70086,4470,19486,1804,21561,2794,18165,2620,20966,2388,38380,3677,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,293876,10567,8093,1498,22000,2340,9225,1438,16229,2148,14809,2235,14119,1834,1850,810,41283,3744,52551,3504,55848,3637,7842,1545,12197,1801,8028,1771,7454,1540,22348,2699,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,720582,13195,24939,2397,49206,3012,25115,2317,34270,2696,34375,2669,41787,3057,6760,1145,72515,3714,153434,5771,124886,4748,19576,1997,37336,2633,21354,1897,26798,2350,48231,3059,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,1315959,15349,49818,3163,106666,3885,38415,2441,60290,3723,88746,4302,75562,3449,8051,1104,144121,5088,248566,7308,192859,5779,53066,2906,58315,3036,43831,2821,57470,3048,90183,4298,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,624205,14110,19914,2206,32133,3346,22409,2521,24520,2777,31043,3328,37606,3957,1867,660,71448,4832,182693,7507,111615,6385,6113,1240,13146,2022,13928,2333,13592,2271,42178,3334,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,2482788,25638,164952,6414,144921,6032,80648,4067,130902,6162,259706,8373,198210,6801,25788,2356,191425,7006,448642,11641,222468,7768,135928,5657,146263,5800,93057,4897,88434,4853,151444,5873,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,160642,6056,3883,883,12071,1502,2973,901,4830,1020,6796,1225,8407,1467,1602,718,26533,3071,29930,2501,30355,2221,4230,1021,5412,1091,3959,1237,4795,1225,14866,1802,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1055560,18543,37681,3599,60646,4023,30363,2925,56265,3858,73294,4223,72759,4680,7685,1305,102349,5303,235541,9170,153407,7268,40455,3210,56194,3402,32251,3140,35639,3501,61031,4179,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1099578,17009,44999,3836,94211,4940,40112,3324,56824,3556,103983,5056,77720,4309,12542,1794,101526,5776,164700,7051,104028,4677,69995,4700,66960,4192,62545,3698,45674,3341,53759,4039,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,113916,5430,3282,1033,14224,2007,5053,1151,5707,1341,6968,1662,7250,1718,562,378,11619,1640,13338,2455,22388,2371,3832,1114,4441,1081,4107,1111,3520,887,7625,1619,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,9824228,48619,555177,12655,627577,11779,304926,8509,507663,11846,1018593,14612,982695,15726,93067,4836,809861,14511,1732537,20726,620845,12255,514204,11844,558639,12829,565583,12229,428948,13700,503913,10743,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,487981,15109,14207,1747,35173,3333,14943,2155,17951,2405,16880,2611,22508,2535,3887,1031,64325,4488,104764,5981,91705,5321,14485,2058,19796,2325,12461,2157,13636,1888,41260,3975,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,1065550,14759,51666,3121,56174,4486,32371,2700,65361,4028,105289,4580,79004,4260,6286,1042,93887,4291,203195,5931,104458,4675,66983,3944,59958,3985,43547,2965,38001,3014,59370,3705,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,5981672,41311,296686,9102,361858,12322,217552,8385,258668,10035,355743,10149,565027,13594,70967,4730,560189,14302,1339468,19263,691381,15211,210389,7562,250012,9161,196781,8078,234469,8775,372482,11705,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1841939,22305,124592,5989,122529,5706,67858,4331,97674,5093,188934,7346,140313,5661,15353,1942,168950,6899,311475,10140,163082,6939,90353,5017,97163,5474,72010,4479,71526,4012,110127,5421,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,4934245,39980,194329,8341,240102,9287,136293,7298,238779,7508,349196,9430,380084,9838,36060,3213,544160,12828,1162549,20250,632110,15695,182579,7590,201457,8340,164222,7516,187264,7998,285061,8776,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,2332543,22977,118131,5762,162685,6707,90735,5017,144824,6151,236577,8068,203869,7943,17114,1778,198119,7098,388806,12022,193773,6608,148072,6223,131666,5671,103558,4978,79847,4583,114767,5633,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,339288,5302,13082,1758,19027,2400,7370,1386,11615,1745,89113,4126,15640,2455,6907,1332,15438,2230,38929,3572,11935,1999,28622,3128,31206,2980,16231,2019,21927,2685,12246,1816,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,705779,13566,38561,2614,45580,3313,19325,1985,29482,2670,54408,3098,44692,3568,8948,1436,74787,4891,129860,5174,91968,4034,34878,3030,25247,2868,29382,2443,28784,2485,49877,3562,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,5514343,39031,256338,9571,264909,7764,168941,6718,319596,7978,565625,13095,317077,8310,44245,3071,489821,10037,985204,14264,578884,12461,337324,8935,320024,9683,367220,11932,232719,9162,266416,9477,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,2715797,22408,167417,5763,139336,6785,91491,5053,144922,6499,230588,7065,227550,8026,16970,2181,235843,7057,571042,12555,292329,7904,125468,5833,125065,5919,110276,5506,114139,5381,123361,6436,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,2500192,25935,100601,4526,142242,5638,73570,4901,109136,4962,151549,6692,184490,6232,20814,2407,284044,8460,520575,11930,377530,9984,93788,4943,108350,4865,91221,4769,105034,4308,137248,5814,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,1341066,17457,58715,4340,89703,4681,37843,3140,68800,4578,78823,4058,74288,3378,9140,1770,145545,5217,278524,8057,203944,5716,44851,3301,63966,3905,44216,3158,57026,3618,85682,5445,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,3086068,24140,133941,5264,196299,5742,103948,5164,158719,5349,222650,6349,211158,6303,21773,2143,339129,8762,586881,11788,419884,8831,133143,5809,144289,7099,110771,5444,124788,5696,178695,6769,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,2202693,22254,91852,4628,122264,5027,67366,3921,98324,4261,126594,4963,218320,6527,15865,1751,244260,6666,443469,10998,298556,7317,78179,3814,91507,4205,74097,3793,86794,4059,145246,4895,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,447735,9448,17381,1936,37280,2474,11280,1535,17741,1486,23503,2155,20185,2065,3848,795,46490,2539,96325,4311,76984,3671,15221,1650,18141,1693,15222,1796,18412,1883,29722,2155,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,340540,10277,13670,2640,33247,3841,13364,2324,14432,2302,22518,2382,23437,3059,2071,779,38322,2484,59378,3759,46223,3472,13470,2064,12854,1729,12495,2090,11971,2031,23088,2487,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,425768,10783,15292,1839,30480,3115,21382,2054,24407,2714,33824,2604,34109,3159,3426,812,39673,3399,67988,4127,60734,4278,22010,2271,21535,2314,18233,2286,11813,1880,20862,2292,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,354810,10070,12713,1731,26091,2356,10541,1316,24074,2272,38520,2765,23180,2316,2783,922,33051,3281,64840,3734,34663,2549,15970,1955,15168,1833,17053,2143,12600,1888,23563,2546,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,187566,7029,5963,1230,17574,2154,6001,1414,6447,1178,12735,1799,9146,1406,1369,589,20978,2245,31758,2766,36248,2792,5707,1413,7590,1322,5935,1174,5074,1042,15041,2020,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,2092293,25331,128075,5670,148236,5924,71605,3988,101464,4694,201869,7294,188962,6628,25615,2491,184512,6694,331619,9860,193900,6327,112191,4905,110647,5582,98871,5695,87636,4449,107091,5050,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,275116,9076,11463,1882,17812,2117,7190,1523,18077,2022,22865,2332,19448,2733,1289,513,27320,2368,49350,4215,32052,3022,14483,1632,15514,2086,14305,1907,8617,1380,15331,2044,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,1548837,20606,66513,4016,87963,4957,42951,3333,74965,4881,110431,5680,124930,5103,15148,2108,153175,6062,319471,8456,212287,6753,55293,3484,64694,3761,53128,3395,64718,4680,103170,6123,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,1369875,20405,52101,3945,88140,4768,45819,4090,68899,4512,75277,4085,85708,4436,9716,1645,152325,5681,289283,8393,186867,7482,51518,3719,65627,4297,58165,4569,54739,3688,85691,5657,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,698547,9607,26762,2434,51167,3187,18673,2125,28434,2230,40051,2892,39406,2838,4087,1025,79318,4890,142605,5145,108071,4827,23810,2463,35880,3036,27255,2730,28451,2245,44577,2770,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
