GEO_ID,B19037A_001E,B19037A_001M,B19037A_002E,B19037A_002M,B19037A_003E,B19037A_003M,B19037A_004E,B19037A_004M,B19037A_005E,B19037A_005M,B19037A_006E,B19037A_006M,B19037A_007E,B19037A_007M,B19037A_008E,B19037A_008M,B19037A_009E,B19037A_009M,B19037A_010E,B19037A_010M,B19037A_011E,B19037A_011M,B19037A_012E,B19037A_012M,B19037A_013E,B19037A_013M,B19037A_014E,B19037A_014M,B19037A_015E,B19037A_015M,B19037A_016E,B19037A_016M,B19037A_017E,B19037A_017M,B19037A_018E,B19037A_018M,B19037A_019E,B19037A_019M,B19037A_020E,B19037A_020M,B19037A_021E,B19037A_021M,B19037A_022E,B19037A_022M,B19037A_023E,B19037A_023M,B19037A_024E,B19037A_024M,B19037A_025E,B19037A_025M,B19037A_026E,B19037A_026M,B19037A_027E,B19037A_027M,B19037A_028E,B19037A_028M,B19037A_029E,B19037A_029M,B19037A_030E,B19037A_030M,B19037A_031E,B19037A_031M,B19037A_032E,B19037A_032M,B19037A_033E,B19037A_033M,B19037A_034E,B19037A_034M,B19037A_035E,B19037A_035M,B19037A_036E,B19037A_036M,B19037A_037E,B19037A_037M,B19037A_038E,B19037A_038M,B19037A_039E,B19037A_039M,B19037A_040E,B19037A_040M,B19037A_041E,B19037A_041M,B19037A_042E,B19037A_042M,B19037A_043E,B19037A_043M,B19037A_044E,B19037A_044M,B19037A_045E,B19037A_045M,B19037A_046E,B19037A_046M,B19037A_047E,B19037A_047M,B19037A_048E,B19037A_048M,B19037A_049E,B19037A_049M,B19037A_050E,B19037A_050M,B19037A_051E,B19037A_051M,B19037A_052E,B19037A_052M,B19037A_053E,B19037A_053M,B19037A_054E,B19037A_054M,B19037A_055E,B19037A_055M,B19037A_056E,B19037A_056M,B19037A_057E,B19037A_057M,B19037A_058E,B19037A_058M,B19037A_059E,B19037A_059M,B19037A_060E,B19037A_060M,B19037A_061E,B19037A_061M,B19037A_062E,B19037A_062M,B19037A_063E,B19037A_063M,B19037A_064E,B19037A_064M,B19037A_065E,B19037A_065M,B19037A_066E,B19037A_066M,B19037A_067E,B19037A_067M,B19037A_068E,B19037A_068M,B19037A_069E,B19037A_069M,NAME,B19037A_001EA,B19037A_001MA,B19037A_002EA,B19037A_002MA,B19037A_003EA,B19037A_003MA,B19037A_004EA,B19037A_004MA,B19037A_005EA,B19037A_005MA,B19037A_006EA,B19037A_006MA,B19037A_007EA,B19037A_007MA,B19037A_008MA,B19037A_008EA,B19037A_009EA,B19037A_009MA,B19037A_010EA,B19037A_010MA,B19037A_011EA,B19037A_011MA,B19037A_012EA,B19037A_012MA,B19037A_013EA,B19037A_013MA,B19037A_014EA,B19037A_014MA,B19037A_015EA,B19037A_015MA,B19037A_016EA,B19037A_016MA,B19037A_017EA,B19037A_017MA,B19037A_018EA,B19037A_018MA,B19037A_019MA,B19037A_019EA,B19037A_020EA,B19037A_020MA,B19037A_021EA,B19037A_021MA,B19037A_022EA,B19037A_022MA,B19037A_023EA,B19037A_023MA,B19037A_024EA,B19037A_024MA,B19037A_025EA,B19037A_025MA,B19037A_026EA,B19037A_026MA,B19037A_027EA,B19037A_027MA,B19037A_028EA,B19037A_028MA,B19037A_029EA,B19037A_029MA,B19037A_030MA,B19037A_030EA,B19037A_031EA,B19037A_031MA,B19037A_032EA,B19037A_032MA,B19037A_033EA,B19037A_033MA,B19037A_034EA,B19037A_034MA,B19037A_035EA,B19037A_035MA,B19037A_036EA,B19037A_036MA,B19037A_037EA,B19037A_037MA,B19037A_038EA,B19037A_038MA,B19037A_039EA,B19037A_039MA,B19037A_040EA,B19037A_040MA,B19037A_041EA,B19037A_041MA,B19037A_042EA,B19037A_042MA,B19037A_043EA,B19037A_043MA,B19037A_044EA,B19037A_044MA,B19037A_045EA,B19037A_045MA,B19037A_046EA,B19037A_046MA,B19037A_047EA,B19037A_047MA,B19037A_048MA,B19037A_048EA,B19037A_049EA,B19037A_049MA,B19037A_050EA,B19037A_050MA,B19037A_051EA,B19037A_051MA,B19037A_052EA,B19037A_052MA,B19037A_053EA,B19037A_053MA,B19037A_054EA,B19037A_054MA,B19037A_055EA,B19037A_055MA,B19037A_056EA,B19037A_056MA,B19037A_057EA,B19037A_057MA,B19037A_058EA,B19037A_058MA,B19037A_059EA,B19037A_059MA,B19037A_060EA,B19037A_060MA,B19037A_061EA,B19037A_061MA,B19037A_062EA,B19037A_062MA,B19037A_063EA,B19037A_063MA,B19037A_064EA,B19037A_064MA,B19037A_065EA,B19037A_065MA,B19037A_066EA,B19037A_066MA,B19037A_067EA,B19037A_067MA,B19037A_068EA,B19037A_068MA,B19037A_069EA,B19037A_069MA,state
0400000US30,396231,4741,21700,2051,3639,1173,1652,679,1272,582,1763,726,2521,942,2326,773,1164,601,1337,545,1110,486,1725,827,1827,730,908,437,312,265,52,84,65,79,27,48,115593,2989,4502,1061,2679,895,3746,979,4423,1082,4945,1259,5492,1293,3045,729,5526,1115,6574,1342,11882,1740,15369,1746,19172,2242,13201,2189,5519,1134,5580,1140,3938,944,142569,2891,7091,1398,5564,1110,5245,1037,6661,1194,6073,1231,5270,1021,4525,964,5172,1011,5646,1214,12080,1459,16159,1630,19985,1708,14622,1467,8904,1161,10542,1336,9030,1159,116369,2296,7276,1442,9099,1210,6061,975,9399,1315,6942,1085,6661,965,8183,1218,6127,1145,5488,1018,8868,1115,12134,1263,13465,1430,6264,965,3731,797,3307,793,3364,800,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,548426,4827,16315,2074,1468,775,595,363,1475,544,2254,1108,739,434,928,482,1580,703,870,367,845,513,1303,760,2181,710,1393,632,505,396,90,86,0,170,89,117,141983,3020,7115,1431,5345,1380,4605,1305,5123,1373,4084,961,6856,1766,7059,1370,5927,1345,6353,1308,10517,1585,16541,2029,24791,2342,15283,1874,9303,1557,8185,1181,4896,1073,217767,3465,14436,2008,9391,1425,8008,1498,6321,1048,7285,1052,9202,1471,9358,1435,6581,1017,8703,1500,18392,2297,22734,2000,31690,2338,21769,1936,15350,1730,14639,1706,13908,1511,172361,2601,10634,1462,15004,1981,14673,1795,12178,1427,12179,1457,10442,1258,10047,1395,8167,1093,8971,1466,14031,1473,14228,1428,16538,1590,10152,1409,5885,962,4366,951,4866,694,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,2862129,13476,105322,5168,14900,2270,7963,1516,5892,1328,6960,1500,7505,1361,8023,1714,8988,1704,7149,1512,6425,1645,11054,2053,8774,1564,6459,1293,3436,1331,1085,525,375,296,334,437,836124,7584,31511,2788,18910,2629,21105,2534,31007,3150,29821,3247,33191,3155,38121,3161,41372,3717,35296,2823,73899,4890,98421,5233,139071,6170,90040,4495,52284,4335,50678,3440,51397,3900,1093996,8272,49887,4419,38599,3142,34535,2779,41418,3170,36634,3695,39030,3570,43501,3559,44890,3523,39273,2775,81333,4346,110388,5373,148049,6941,119420,4615,75859,4420,82047,3902,109133,4379,826687,6072,44240,2969,54642,3792,63025,3893,58230,3586,54653,3260,54666,3759,48202,3336,39373,2862,38074,2798,68986,4475,78315,3778,87513,3580,51471,3114,28136,2089,24376,2254,32785,2693,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,2333249,13079,79651,4808,10788,1734,4081,1078,6031,1509,6352,1565,5676,1412,4097,1046,3738,1015,7303,1653,2861,976,6916,1513,7621,1272,7110,1330,3815,1204,1371,535,743,458,1148,545,708747,9802,25787,2935,12507,2176,15390,2048,22674,3010,24582,2531,31074,3424,28924,2935,28854,3356,29377,3508,58620,3775,84642,5803,109497,5154,79806,4975,47757,3689,53350,3929,55906,4186,903258,8125,49380,4272,21188,2649,26458,3545,28508,3127,31063,3194,31612,2595,24769,3266,28190,2682,25235,2650,61152,4706,85696,4395,121743,5788,100087,5085,69057,3732,82751,4951,116369,5085,641593,6071,36995,2834,42078,3157,43986,3315,44584,3515,38706,3775,36878,2600,34157,3201,35181,2900,33094,2789,49026,3006,57263,3709,68840,3944,41929,3556,24579,2406,23968,2433,30329,2712,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,182659,3040,8363,1210,556,364,126,114,493,322,324,194,426,275,617,313,451,297,187,205,423,318,1719,761,1094,523,737,358,529,466,245,237,320,327,116,145,62145,2470,1669,537,416,224,1397,827,1192,603,1149,433,1433,649,2306,806,1535,492,2000,676,3176,921,9015,1416,10047,1284,9524,1464,6293,1248,5144,1012,5849,1075,71618,2190,2717,652,2816,771,1508,546,1355,384,1923,843,1979,603,1404,506,1829,641,1644,638,4589,1072,5807,1141,7946,1249,8833,1441,7120,1236,9771,1395,10377,1413,40533,1610,1918,624,2061,782,1762,559,2510,719,1435,404,1473,437,1731,543,1641,540,1654,543,2534,854,4668,895,6451,1166,3833,969,2037,636,2149,653,2676,774,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1285812,9516,40647,3519,11393,1895,2652,711,2774,794,3032,870,2306,656,2704,742,1939,708,1766,726,1356,586,3577,943,3966,1200,2241,822,768,449,75,67,98,86,0,201,357821,6837,17225,2343,9204,1544,10533,1915,15138,2550,15490,1944,17336,2551,13487,2223,16247,2220,13664,1954,30270,3188,42512,3209,60254,3527,40040,3353,22658,2304,20231,2602,13532,2412,484342,6773,30105,2869,18613,2758,17951,2450,16067,1827,15964,1981,20462,2294,17448,1942,17799,2337,15982,2044,33548,3030,49732,3428,70759,4277,52245,2973,33425,2569,36771,2460,37471,3036,403002,4372,23562,2297,30928,2628,30852,2287,33956,2481,27424,2604,25272,2348,22974,2093,19713,1980,19153,1915,32444,2249,36187,2613,38228,2652,21891,2004,13181,1469,12493,1733,14744,1632,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,249621,3466,11056,1586,1933,782,940,540,346,264,682,482,800,480,1083,557,296,258,797,487,358,289,1637,669,997,504,682,406,459,468,46,96,0,157,0,157,65121,2183,2722,931,1657,616,1552,610,1540,675,1472,580,3453,770,2936,758,3005,795,2029,628,6235,1174,7296,1214,13663,1533,7673,1310,3969,871,3759,930,2160,549,98627,1904,4851,987,4401,1175,3128,834,3625,784,2798,689,2810,647,3166,816,3028,780,3230,759,8450,1141,9240,1057,15145,1481,13904,1430,7246,915,7100,1014,6505,933,74817,1656,4749,1123,5205,893,4922,762,4769,710,4624,775,4702,775,5156,942,3465,795,2973,541,5932,876,6693,916,8036,1079,4140,723,3372,765,2629,588,3450,687,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,780236,7229,21114,2001,2101,840,582,338,1312,597,1155,476,2064,748,1713,634,1914,630,1742,637,1317,584,1404,609,1609,645,2076,614,1156,542,411,371,447,356,111,109,241154,5620,9531,1935,3810,1011,6252,1357,8410,1606,7449,1659,9423,1602,10247,1864,11660,2136,11470,2205,21916,2700,28251,2785,39961,3260,27201,2718,16162,2182,16949,2335,12462,1908,293585,4342,18916,2104,7538,1418,8566,1422,8093,1640,10161,1552,10088,1208,9549,1459,12995,1800,10963,1534,20178,2311,26885,2599,40321,3062,34926,2577,20129,1833,26808,2418,27469,2308,224383,3452,10619,1378,14111,1599,13454,1433,17113,2119,12183,1601,15751,1803,11264,1465,11379,1406,11106,1660,18365,2075,20058,2152,26050,2064,14560,1461,8447,1369,9407,1168,10516,1253,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,692350,6464,26893,2080,5931,1201,2383,915,2818,809,2878,897,1734,757,1836,803,1659,830,1372,606,963,421,1655,632,1563,648,1374,586,613,479,77,105,0,201,37,64,183804,4424,16951,2076,7315,1561,6578,1532,9907,2084,9458,1579,10531,1861,9669,2004,9340,1832,7699,1551,13042,1683,19697,2304,23730,2570,18865,2135,8012,1482,8071,1584,4939,1026,260251,4661,23638,2658,14251,1899,14178,1884,13481,2162,11462,1722,14392,2091,13025,1846,10061,1409,11690,1729,19313,2130,28670,2297,27941,2489,25232,2565,13693,1860,9447,1439,9777,1527,221402,3090,14924,1742,18664,2162,22502,2111,17933,2233,18496,1763,14558,1614,13826,1929,11696,1418,10411,1440,19313,2182,18888,2057,17270,1693,9292,1246,4126,848,4514,904,4989,1112,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,1134498,6150,51211,3443,7723,1352,3133,801,3231,711,3777,678,3652,1044,4575,1116,3330,849,3256,819,2846,795,4355,932,5350,977,3670,1022,1500,590,149,145,582,595,82,96,350718,5017,18972,1870,10063,1280,10689,1541,14918,1798,11953,1514,15343,1709,16193,1504,16674,1837,16472,1736,33551,2711,44920,2995,54214,2546,33032,2034,20856,1992,17585,1882,15283,1686,405226,4622,24753,2147,17188,1655,15549,1730,15952,1686,13048,1561,18564,1806,16183,1363,16920,1832,16033,1705,30219,2480,42197,2490,56512,2463,40616,2510,25179,2382,28114,2063,28199,2297,327343,3705,17986,1609,23677,1843,25655,1754,25754,2146,21802,1769,21976,1742,18491,1788,17935,1838,16315,1493,26624,1758,30401,2034,31766,2335,18930,1556,9616,1166,8981,1066,11434,1327,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,2098240,7704,91835,4132,9338,1672,5941,1322,5103,1056,8524,1469,5504,1052,8068,1409,5480,1286,5989,1288,5122,1357,10215,1580,9976,1413,8323,1486,2998,854,556,265,480,356,218,158,607289,5562,15741,2135,11550,1654,10644,1419,16720,1601,18327,1943,23453,2096,25057,2765,26175,2537,26143,2703,49875,3292,80315,3786,106326,4625,81233,3771,47271,2798,39170,2565,29289,1941,807982,5234,30815,2303,25600,2270,19979,1368,23546,2368,23967,1900,29617,2342,28082,2000,30342,2128,26371,1880,58658,2910,89659,4366,129577,3965,98554,3798,67661,3365,65981,2865,59573,2747,591134,3760,31634,1960,40824,2661,42969,2866,46494,2696,44592,2414,38991,2323,37261,2097,32411,2276,30396,2055,50289,2581,59941,2351,58786,2681,30423,1823,16606,1427,14065,1252,15452,1490,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,763228,9460,16657,2294,9521,1655,2463,755,1481,580,771,585,846,607,392,365,374,284,201,219,0,228,406,351,94,111,0,228,70,110,0,228,0,228,38,67,180795,6019,47262,3684,17487,2231,17619,2440,13083,2509,9887,1679,10495,1503,10329,1554,9478,1547,7466,1712,12283,2170,8475,1600,8083,1679,3042,792,2523,1181,1249,581,2034,1061,287734,6520,63329,4288,28611,2634,24994,2843,25064,2561,18018,2142,16956,1622,15474,2170,13513,1913,11256,1479,16504,2146,18991,2205,15226,1980,8933,1688,3289,1162,3493,1022,4083,1058,278042,5193,72045,3611,43497,2946,34808,3178,26794,2205,19772,1921,14142,1940,11123,1555,10276,1427,7931,1346,12397,1356,8953,1328,7570,1334,3593,843,1438,415,1254,471,2449,700,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,2261200,11948,72557,3538,10936,1521,4437,1207,3721,1114,3500,869,4865,1103,4857,1150,4227,1069,4170,950,4130,1212,6883,1277,7195,1178,7610,1532,3055,799,944,460,1173,536,854,451,688995,8014,23649,2531,10759,1535,12908,2006,14420,2420,15662,1936,21707,2557,22438,2408,26362,2266,22808,2387,49638,4196,73432,5082,108627,5276,83668,4330,61898,3478,70867,3643,70152,3313,870035,7246,34694,2822,20397,2519,20968,2381,21530,2329,22024,2512,20513,2402,20702,1702,26289,2215,24180,2339,48899,3744,74207,4187,113647,4157,95229,4491,76514,3842,97673,3965,152569,4488,629613,5372,30431,2884,36804,2921,37880,3110,40531,3050,33183,2666,30130,2370,28401,2302,26184,2343,26401,2377,45482,3318,61016,3362,73110,3248,46366,2787,31119,2262,35222,2550,47353,2736,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,284841,4081,23736,2195,3258,1317,1280,557,2149,925,1910,907,1823,768,1837,717,1067,425,1757,740,1530,713,1499,562,2417,970,1707,648,1101,548,151,212,174,225,76,93,96020,2568,2250,598,1556,592,2228,809,1832,695,3276,945,2589,825,2275,635,4635,1080,4127,1303,8156,1457,10721,1655,16140,1733,15363,1867,7696,1384,8162,1304,5014,1420,94571,1904,3952,900,2879,945,2834,1131,2056,565,2087,659,2696,713,3477,791,3573,820,2975,835,6660,966,8921,1089,14784,1583,12800,1381,9017,1260,8146,1411,7714,1145,70514,1583,5083,906,6248,1102,5030,912,4554,1217,4232,841,3693,658,3770,904,2592,534,4235,823,5254,905,6424,1196,7564,1341,4286,689,1778,474,2869,1019,2902,689,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1352947,10101,41075,2581,7420,1361,3326,979,2158,789,2041,720,2722,941,2643,868,2201,802,3431,969,2683,866,3452,859,4406,1360,2630,713,1102,543,309,266,480,385,71,65,389398,7816,13285,1923,8331,1716,8809,1687,14181,2031,14192,2151,17873,2620,15870,2085,15744,2200,15485,2093,34485,3668,54109,4540,67990,4421,42731,3925,23936,2298,24053,2415,18324,2419,499128,6244,26911,2520,17227,2098,18033,2457,19684,2423,16813,2178,21838,2532,17002,2291,21077,2684,17822,2158,36446,3264,49117,3542,67188,3991,53883,3509,33815,3000,37270,2480,45002,2860,423346,4584,23870,2705,25607,2512,29614,2668,25304,2493,28081,2552,27121,2438,24537,2449,21957,2379,19162,1756,34033,2454,42030,2651,48096,2907,28748,2445,13866,1718,15487,1671,15833,1794,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1434525,7485,53000,3176,7114,1276,2451,821,2987,1055,3689,1031,3725,1083,3792,1404,2884,823,3767,1150,2666,929,6083,1397,4038,1106,4638,1214,2986,1207,1248,584,307,243,625,638,438865,7064,15202,1999,9627,1514,12303,2380,13521,2225,15680,2595,18323,2608,17712,2461,18656,2277,14871,2011,34286,2763,51443,4297,72283,4481,52566,4031,32614,2815,34618,2506,25160,2504,510328,5476,28622,2973,17924,2609,15740,2362,16218,2054,15420,2399,17556,2145,18044,2419,18066,2231,19036,2346,31915,2722,51709,3401,68245,4397,55727,3674,38248,3417,44895,2972,52963,3207,432332,4701,21884,2228,26177,2031,27509,2917,29990,2396,28869,2809,25426,2383,24564,2143,22185,2170,21467,2156,35463,2623,43419,3106,52745,3250,25991,2129,15990,1905,13812,1617,16841,1606,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,214181,3549,9294,1601,1462,778,1178,678,901,472,1123,631,401,311,349,215,431,309,133,131,905,518,718,464,417,389,994,559,177,139,46,81,59,104,0,203,67365,2985,2676,984,1309,582,3331,1162,2380,870,1825,688,3211,992,2601,926,2256,703,2964,836,4295,1038,9898,1664,10844,1646,8141,1306,5082,1092,4070,1154,2482,802,77923,2554,3475,1031,1569,543,2096,759,2386,808,2093,776,3372,1017,2854,975,2589,902,3631,1061,5275,1136,9089,1454,11970,1474,10188,1822,5483,1312,5948,1198,5905,1295,59599,1915,3405,885,2819,878,4014,1060,4095,1014,4736,1052,4596,882,2703,869,3498,829,2667,696,5396,842,4616,795,5766,1033,3590,847,2364,899,3081,880,2253,550,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
