GEO_ID,B08008_001E,B08008_001M,B08008_002E,B08008_002M,B08008_003E,B08008_003M,B08008_004E,B08008_004M,B08008_005E,B08008_005M,B08008_006E,B08008_006M,B08008_007E,B08008_007M,B08008_008E,B08008_008M,B08008_009E,B08008_009M,B08008_010E,B08008_010M,B08008_011E,B08008_011M,B08008_012E,B08008_012M,B08008_013E,B08008_013M,B08008_014E,B08008_014M,B08008_015E,B08008_015M,NAME,B08008_001MA,B08008_001EA,B08008_002EA,B08008_002MA,B08008_003EA,B08008_003MA,B08008_004MA,B08008_004EA,B08008_005MA,B08008_005EA,B08008_006EA,B08008_006MA,B08008_007EA,B08008_007MA,B08008_008EA,B08008_008MA,B08008_009MA,B08008_009EA,B08008_010MA,B08008_010EA,B08008_011MA,B08008_011EA,B08008_012EA,B08008_012MA,B08008_013EA,B08008_013MA,B08008_014MA,B08008_014EA,B08008_015MA,B08008_015EA,state
0400000US45,2303417,17552,1112523,15815,374133,11121,738390,15818,1190894,16343,1188927,10843,568075,9338,184305,6838,383770,10194,620852,10367,1114490,13334,544448,10900,189828,7835,354620,9996,570042,11875,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1994598,13095,1631962,13790,791589,12334,840373,12648,362636,9433,1056863,8941,862358,9265,392271,9491,470087,9846,194505,6163,937735,10158,769604,9358,399318,8328,370286,8617,168131,6119,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,284573,4771,223058,5487,142383,5268,80675,5104,61515,4730,156004,3368,122158,3809,71086,3846,51072,3982,33846,2813,128569,3798,100900,3717,71297,3780,29603,2726,27669,2769,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,18530052,35106,17662675,37618,6428799,38724,11233876,41577,867377,15805,10091844,26566,9592355,28746,3286032,28601,6306323,29823,499489,11966,8438208,25964,8070320,26397,3142767,21839,4927553,24302,367888,8816,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1217480,11938,679423,15919,289226,10172,390197,12114,538057,13291,627221,7777,339066,9341,133721,6799,205345,7239,288155,8878,590259,8554,340357,9274,155505,6278,184852,7437,249902,7328,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,1793019,11953,1092526,12015,321813,8563,770713,12034,700493,11468,927877,7606,562383,7959,158277,6179,404106,8513,365494,7668,865142,9276,530143,8483,163536,5552,366607,8094,334999,7288,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,13337175,36929,10527405,38662,5607953,32991,4919452,38361,2809770,30901,7286970,24125,5735582,26969,2914613,25684,2820969,25612,1551388,19580,6050205,28838,4791823,30906,2693340,24351,2098483,23943,1258382,17584,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,3066434,16893,2550808,16959,540792,10932,2010016,16152,515626,12454,1565849,10882,1292127,11058,253277,7401,1038850,11230,273722,6881,1500585,11584,1258681,11531,287515,7805,971166,11197,241904,7192,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,9608687,39767,7533992,43603,2413499,34111,5120493,35104,2074695,29949,5040862,24552,3944865,28627,1230829,24165,2714036,24643,1095997,19656,4567825,24538,3589127,25959,1182670,18897,2406457,22059,978698,18869,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,3558966,17556,2501523,17861,841829,14235,1659694,18128,1057443,15347,1805575,12706,1266588,12201,398065,8844,868523,11923,538987,9499,1753391,12023,1234935,12010,443764,9812,791171,11288,518456,9166,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,378255,5717,378255,5717,282628,5576,95627,4706,0,213,181599,3431,181599,3431,130313,3772,51286,3295,0,213,196656,4073,196656,4073,152315,4246,44341,3229,0,213,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,1514189,9944,1456963,10309,456562,9792,1000401,12278,57226,3848,843699,6388,810516,6480,228484,6765,582032,8852,33183,2466,670490,8039,646447,8138,228078,6445,418369,8877,24043,2168,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,9310791,27288,7558133,29088,4513413,26332,3044720,22857,1752658,15839,4804841,16594,3884685,17226,2264977,16049,1619708,14646,920156,9808,4505950,20347,3673448,20484,2248436,18890,1425012,16756,832502,10523,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,4397527,21272,2627238,20807,515212,12608,2112026,19262,1770289,17964,2326827,13293,1403368,14527,267165,8803,1136203,13747,923459,13476,2070700,14367,1223870,12118,248047,7452,975823,11225,846830,11106,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,5524421,21910,3899318,27114,1318390,18088,2580928,22923,1625103,22443,2863349,13780,1988337,15746,627858,12442,1360479,13303,875012,12431,2661072,14591,1910981,16608,690532,11985,1220449,15123,750091,13715,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,2890814,15203,2052561,19319,813607,13040,1238954,17122,838253,13864,1492587,10652,1046070,12695,393282,9727,652788,11377,446517,8891,1398227,10114,1006491,10472,420325,8736,586166,9897,391736,8810,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,6136003,21138,3344263,22411,1121648,14783,2222615,21381,2791740,18531,3184199,16217,1693877,16024,532217,9806,1161660,14587,1490322,12634,2951804,15769,1650386,14728,589431,11438,1060955,13202,1301418,12588,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,4615506,17791,2521843,16292,750115,12575,1771728,17594,2093663,15692,2425592,11957,1300089,9860,359369,8358,940720,12037,1125503,9848,2189914,12775,1221754,11480,390746,8608,831008,11197,968160,10944,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,986223,7875,773384,8040,526417,8456,246967,6613,212839,5953,521078,4745,404589,4871,258594,4919,145995,4299,116489,3661,465145,6083,368795,5763,267823,5994,100972,3751,96350,3287,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,794523,8985,582028,9325,302575,10017,279453,10714,212495,7494,432902,6851,312174,6559,152885,5852,159289,7391,120728,5215,361621,6469,269854,6863,149690,6731,120164,6293,91767,3870,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,875031,9789,748580,11150,460424,9582,288156,8703,126451,6997,461412,6924,392819,7426,226480,7371,166339,6497,68593,4573,413619,6426,355761,6435,233944,6233,121817,5834,57858,3711,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,707479,7166,684147,8465,261379,6041,422768,8675,23332,3767,376758,5279,363350,5715,137475,4880,225875,5845,13408,2456,330721,5024,320797,5307,123904,4315,196893,5370,9924,1802,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,448044,5861,348709,5949,233595,5267,115114,4890,99335,3976,233635,4049,179392,4365,114300,4031,65092,3549,54243,2273,214409,4374,169317,4259,119295,3938,50022,2566,45092,2459,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,3659614,20830,3101178,21048,1167551,15696,1933627,21709,558436,12320,1984145,13665,1673229,13702,581507,12237,1091722,14502,310916,7669,1675469,13652,1427949,13841,586044,9757,841905,13476,247520,7799,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,519921,7941,312070,8415,90042,5747,222028,7301,207851,5713,264846,4794,160146,5272,42236,3927,117910,5376,104700,3995,255075,5149,151924,4870,47806,3934,104118,4212,103151,4323,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,3174586,19693,2967485,20258,1394068,19698,1573417,19365,207101,9159,1702542,11667,1588635,11986,718968,10557,869667,11326,113907,5807,1472044,13510,1378850,14173,675100,13977,703750,14675,93194,5149,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,3092819,19564,1985925,19563,1124945,17329,860980,16827,1106894,16123,1618767,11499,1026062,10599,551691,10024,474371,11638,592705,9825,1474052,13936,959863,14575,573254,12463,386609,9902,514189,10242,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,1434639,10721,1199988,11783,627868,11156,572120,10213,234651,7053,767686,8045,637327,8758,308140,8269,329187,7879,130359,4258,666953,6530,562661,6321,319728,5672,242933,5128,104292,3908,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
