GEO_ID,B19113A_001E,B19113A_001M,NAME,B19113A_001MA,B19113A_001EA,state
0400000US08,92083,974,Colorado,null,null,08
0400000US18,73333,908,Indiana,null,null,18
0400000US21,65036,949,Kentucky,null,null,21
0400000US22,75617,1533,Louisiana,null,null,22
0400000US17,88614,762,Illinois,null,null,17
0400000US19,77928,1084,Iowa,null,null,19
0400000US33,94959,2245,New Hampshire,null,null,33
0400000US05,63185,1509,Arkansas,null,null,05
0400000US10,83965,1949,Delaware,null,null,10
0400000US27,92829,917,Minnesota,null,null,27
0400000US30,70854,1372,Montana,null,null,30
0400000US23,73106,2032,Maine,null,null,23
0400000US37,75339,721,North Carolina,null,null,37
0400000US13,80830,864,Georgia,null,null,13
0400000US02,101067,2296,Alaska,null,null,02
0400000US01,72339,995,Alabama,null,null,01
0400000US50,81661,2640,Vermont,null,null,50
0400000US32,80323,1390,Nevada,null,null,32
0400000US54,58357,1684,West Virginia,null,null,54
0400000US40,68352,1111,Oklahoma,null,null,40
0400000US55,80753,624,Wisconsin,null,null,55
0400000US72,25587,704,Puerto Rico,null,null,72
0400000US51,95216,1051,Virginia,null,null,51
0400000US38,91123,2411,North Dakota,null,null,38
0400000US45,75439,1116,South Carolina,null,null,45
0400000US41,79135,1368,Oregon,null,null,41
0400000US56,78966,2882,Wyoming,null,null,56
0400000US06,91157,478,California,null,null,06
0400000US28,70161,1356,Mississippi,null,null,28
0400000US09,107577,1864,Connecticut,null,null,09
0400000US48,75780,629,Texas,null,null,48
0400000US24,113913,1605,Maryland,null,null,24
0400000US12,71607,563,Florida,null,null,12
0400000US25,107221,1171,Massachusetts,null,null,25
0400000US11,224778,11252,District of Columbia,null,null,11
0400000US49,84377,1260,Utah,null,null,49
0400000US36,95588,811,New York,null,null,36
0400000US34,110215,1203,New Jersey,null,null,34
0400000US39,76427,513,Ohio,null,null,39
0400000US29,72143,630,Missouri,null,null,29
0400000US42,82119,484,Pennsylvania,null,null,42
0400000US26,75869,569,Michigan,null,null,26
0400000US31,79003,1353,Nebraska,null,null,31
0400000US16,67272,1459,Idaho,null,null,16
0400000US35,61973,1180,New Mexico,null,null,35
0400000US15,99811,3329,Hawaii,null,null,15
0400000US46,76728,1587,South Dakota,null,null,46
0400000US53,90649,914,Washington,null,null,53
0400000US44,90181,2337,Rhode Island,null,null,44
0400000US04,72429,886,Arizona,null,null,04
0400000US47,70098,837,Tennessee,null,null,47
0400000US20,76813,1026,Kansas,null,null,20
