GEO_ID,B05003I_001E,B05003I_001M,B05003I_002E,B05003I_002M,B05003I_003E,B05003I_003M,B05003I_004E,B05003I_004M,B05003I_005E,B05003I_005M,B05003I_006E,B05003I_006M,B05003I_007E,B05003I_007M,B05003I_008E,B05003I_008M,B05003I_009E,B05003I_009M,B05003I_010E,B05003I_010M,B05003I_011E,B05003I_011M,B05003I_012E,B05003I_012M,B05003I_013E,B05003I_013M,B05003I_014E,B05003I_014M,B05003I_015E,B05003I_015M,B05003I_016E,B05003I_016M,B05003I_017E,B05003I_017M,B05003I_018E,B05003I_018M,B05003I_019E,B05003I_019M,B05003I_020E,B05003I_020M,B05003I_021E,B05003I_021M,B05003I_022E,B05003I_022M,B05003I_023E,B05003I_023M,NAME,B05003I_001MA,B05003I_001EA,B05003I_002MA,B05003I_002EA,B05003I_003MA,B05003I_003EA,B05003I_004MA,B05003I_004EA,B05003I_005EA,B05003I_005MA,B05003I_006MA,B05003I_006EA,B05003I_007MA,B05003I_007EA,B05003I_008MA,B05003I_008EA,B05003I_009MA,B05003I_009EA,B05003I_010MA,B05003I_010EA,B05003I_011MA,B05003I_011EA,B05003I_012MA,B05003I_012EA,B05003I_013MA,B05003I_013EA,B05003I_014MA,B05003I_014EA,B05003I_015MA,B05003I_015EA,B05003I_016EA,B05003I_016MA,B05003I_017MA,B05003I_017EA,B05003I_018MA,B05003I_018EA,B05003I_019MA,B05003I_019EA,B05003I_020MA,B05003I_020EA,B05003I_021MA,B05003I_021EA,B05003I_022MA,B05003I_022EA,B05003I_023MA,B05003I_023EA,state
0400000US30,41605,885,21151,1689,8180,1124,7904,1093,276,408,40,76,236,372,12971,1522,10875,1620,2096,827,1063,601,1033,561,20454,1686,6877,1076,6583,1014,294,336,294,336,0,172,13577,1272,10993,1283,2584,934,1561,695,1023,638,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,22411,627,12007,823,3299,529,3131,552,168,167,0,170,168,167,8708,745,7424,826,1284,501,774,367,510,321,10404,683,2846,497,2756,509,90,148,90,148,0,170,7558,665,6040,784,1518,585,832,428,686,418,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,995529,373,513867,4799,197722,4184,184726,5088,12996,2479,1663,757,11333,2347,316145,3168,124008,5376,192137,5713,40680,3763,151457,5586,481662,4866,183299,3900,171880,4659,11419,2428,1391,810,10028,2233,298363,2780,125409,5679,172954,5640,47844,3815,125110,5571,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,1021754,1889,531074,5077,191441,3830,179374,4041,12067,2363,1148,593,10919,2216,339633,3141,134406,7247,205227,6973,52215,4825,153012,6806,490680,4898,180258,3460,169291,3492,10967,2668,1238,661,9729,2574,310422,3270,135502,6330,174920,6409,52877,4628,122043,5313,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,53069,496,26906,915,8260,565,8011,538,249,214,31,53,218,205,18646,846,13695,1282,4951,1070,2885,806,2066,654,26163,970,9371,570,8949,817,422,411,23,40,399,408,16792,833,11816,1200,4976,1050,3394,833,1582,581,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,211485,2959,112109,3500,45243,3016,43138,3149,2105,803,265,264,1840,800,66866,2816,33803,3028,33063,2666,8657,1668,24406,2697,99376,2705,38440,2266,35863,2182,2577,1038,149,137,2428,1011,60936,1713,30482,2529,30454,2303,7383,1533,23071,2291,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,12450,575,6156,571,1863,528,1773,525,90,139,21,44,69,131,4293,561,3391,695,902,465,319,245,583,446,6294,625,1170,310,1170,310,0,157,0,157,0,157,5124,693,3495,857,1629,547,1182,470,447,295,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,881145,-555555555,447083,1460,145030,1080,138964,1757,6066,1543,1545,863,4521,1311,302053,959,149701,5132,152352,5062,56659,4846,95693,4702,434062,1461,138317,1080,132300,1821,6017,1459,1091,612,4926,1283,295745,958,146049,5650,149696,5735,59757,3854,89939,5304,Nevada,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,25569,1724,13829,1580,4207,1057,3557,1060,650,631,0,201,650,631,9622,1392,6051,1321,3571,1053,1570,706,2001,821,11740,1344,2858,682,2858,682,0,201,0,201,0,201,8882,1537,7146,1473,1736,783,896,465,840,514,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,429079,-555555555,222170,1942,83656,1578,78670,2117,4986,1169,746,405,4240,1151,138514,1417,72610,3177,65904,3202,16769,2021,49135,3258,206909,1942,82761,1565,78431,1872,4330,1305,524,263,3806,1228,124148,1409,71406,3065,52742,2619,14711,1628,38031,2837,Oklahoma,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,403833,556,207459,1813,76362,1514,72312,1758,4050,1169,1095,438,2955,1044,131097,1408,72792,3578,58305,3212,17476,2296,40829,2813,196374,1816,74633,1520,72087,1635,2546,891,617,382,1929,783,121741,1352,78555,2693,43186,2645,14944,1956,28242,2296,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3154017,4708,1496407,4564,301721,3379,300184,3413,1537,603,439,282,1098,521,1194686,3048,1162210,3942,32476,2663,17029,2263,15447,1870,1657610,4401,285856,3498,283716,3607,2140,768,361,267,1779,712,1371754,2457,1328641,4132,43113,3265,21411,2810,21702,2429,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,812810,3129,419741,4362,136967,3380,122509,3423,14458,1979,2290,867,12168,1767,282774,2941,114002,5014,168772,5102,55957,3642,112815,6058,393069,4030,125578,3010,114970,3372,10608,1848,2111,802,8497,1643,267491,2637,109448,4505,158043,4527,64347,4027,93696,5007,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,27444,1653,16843,1622,6117,971,5987,1031,130,150,86,123,44,79,10726,1193,9222,1181,1504,598,825,488,679,354,10601,1158,2869,848,2804,813,65,82,6,12,59,82,7732,958,6175,874,1557,816,603,418,954,663,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,294502,3786,154172,3513,53106,2831,48554,3267,4552,1492,651,462,3901,1540,101066,2603,44147,3326,56919,3355,13995,2190,42924,3372,140330,3520,50957,2679,46156,2647,4801,2231,819,839,3982,1958,89373,2140,42652,2931,46721,2457,14700,1939,32021,2485,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,556397,-555555555,286743,1928,98550,1538,95014,1979,3536,1348,415,414,3121,1270,188193,1193,94176,4287,94017,4160,25680,3133,68337,4769,269654,1926,95395,1613,92928,1888,2467,985,200,226,2267,981,174259,1019,92408,3814,81851,3827,24397,3255,57454,4537,Oregon,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,57895,565,28478,1313,9691,1178,9608,1183,83,136,0,203,83,136,18787,1290,15102,1123,3685,1072,1173,658,2512,894,29417,1266,9331,947,9233,960,98,106,39,70,59,89,20086,1087,15260,1368,4826,1321,1148,721,3678,1242,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,15540142,-555555555,7818738,3062,2386624,2527,2290644,6078,95980,5752,17465,2615,78515,5236,5432114,1448,2922599,17950,2509515,18024,954859,14903,1554656,20384,7721404,3062,2296299,2511,2213335,7051,82964,6060,17078,2857,65886,5546,5425105,1313,2904764,19256,2520341,19271,1081193,17712,1439148,18303,California,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,87126,1796,49749,2299,17467,1786,16141,1731,1326,649,96,124,1230,625,32282,2320,16372,1983,15910,1970,3056,779,12854,1868,37377,1655,13082,1369,12155,1364,927,574,271,290,656,480,24295,1325,13970,1658,10325,1328,2570,887,7755,1363,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,589810,-555555555,292205,1027,90999,725,87135,1618,3864,1366,785,379,3079,1324,201206,590,124886,4940,76320,4967,26504,2825,49816,4530,297605,1027,90523,726,84398,1973,6125,1914,1102,529,5023,1863,207082,589,137169,3492,69913,3463,32698,2161,37215,3338,Connecticut,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,11368844,-555555555,5719063,4985,1866800,4686,1772929,8525,93871,7552,8537,1896,85334,7218,3852263,2066,2334913,23080,1517350,23171,439092,12561,1078258,20427,5649781,4980,1796589,4809,1705306,9322,91283,7613,10630,2657,80653,6988,3853192,1992,2359949,20762,1493243,20809,493882,12830,999361,17240,Texas,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,628435,-555555555,324871,2082,110067,2033,99993,2806,10074,1955,1668,828,8406,1749,214804,1321,79690,4115,135114,3936,43653,3800,91461,4684,303564,2083,103354,1974,93660,2554,9694,2053,1527,788,8167,2007,200210,875,75165,3798,125045,3915,47745,3054,77300,4278,Maryland,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,5562452,1369,2744940,4014,685685,3597,609011,6386,76674,5676,16708,2526,59966,5892,2059255,1672,886368,15901,1172887,15578,606477,14746,566410,17329,2817512,3933,657400,3606,583987,6330,73413,4889,17351,2753,56062,4792,2160112,1400,896728,13010,1263384,12960,752361,13210,511023,12311,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,846780,1447,421533,1569,132245,1059,120709,2393,11536,2271,2337,918,9199,2215,289288,1157,165543,4646,123745,4413,48419,3856,75326,4706,425247,1066,126735,1063,113885,2590,12850,2323,2970,1398,9880,2057,298512,518,169926,4797,128586,4703,64430,4266,64156,4288,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,79249,-555555555,41140,1339,11910,1339,10349,1600,1561,868,483,435,1078,715,29230,-555555555,14449,1764,14781,1764,4105,1223,10676,1805,38109,1339,9959,1339,7819,1477,2140,1028,479,469,1661,978,28150,-555555555,12389,1614,15761,1614,5795,1121,9966,1557,District of Columbia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,11
0400000US49,450220,-555555555,233364,1476,86964,1262,81598,1765,5366,1518,1571,820,3795,1320,146400,909,72567,3738,73833,3700,24812,2974,49021,3854,216856,1474,79545,1263,73368,2402,6177,1956,1180,602,4997,1831,137311,906,70895,3377,66416,3329,21974,2413,44442,3469,Utah,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,3752523,891,1850476,2681,521115,2081,481317,4593,39798,3840,8252,1797,31546,3569,1329361,1644,679943,14430,649418,14572,283754,11498,365664,12775,1902047,2594,495835,2317,460264,3819,35571,3383,6876,1644,28695,3210,1406212,1645,716360,12761,689852,12487,353287,10004,336565,9879,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,1839359,-555555555,919976,1671,270786,1469,247748,3049,23038,2766,6607,1411,16431,2528,649190,1129,294130,7863,355060,7935,173284,5796,181776,7650,919383,1670,264292,1617,238744,3883,25548,3320,6883,1670,18665,2779,655091,1279,292607,7667,362484,7603,197024,7112,165460,6368,New Jersey,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,455918,2640,236295,3137,84850,2206,82121,2422,2729,879,380,293,2349,818,151445,2314,104990,3333,46455,3073,14486,1964,31969,2816,219623,3055,76533,2178,73011,2219,3522,1168,920,573,2602,1061,143090,1855,102335,3458,40755,3034,15992,2206,24763,2769,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,253474,2044,129023,2445,46168,1847,43489,2092,2679,951,645,437,2034,878,82855,1824,52383,3135,30472,2755,10647,1776,19825,2514,124451,2453,45342,1824,43103,1883,2239,1083,473,431,1766,944,79109,1952,48659,3122,30450,2754,12062,1849,18388,2214,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,974763,1237,495612,2865,170897,2198,160083,2658,10814,2210,1601,660,9213,2199,324715,2047,224961,6004,99754,5785,38247,3440,61507,4838,479151,2465,160645,2140,150421,3297,10224,2328,3164,1268,7060,1959,318506,1621,219437,5321,99069,5262,44695,3875,54374,4263,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,517381,1122,264742,2056,93850,1893,90351,2093,3499,975,756,401,2743,853,170892,1408,110802,3940,60090,4004,21082,2862,39008,3575,252639,2079,87809,1856,84223,1919,3586,873,1207,501,2379,744,164830,1456,115396,3542,49434,3382,17563,1797,31871,2753,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,214483,719,109493,2099,42586,1932,38975,2015,3611,1045,1190,789,2421,808,66907,1031,32103,2672,34804,2508,10924,1645,23880,2392,104990,2105,40998,1984,38369,2175,2629,1123,157,187,2472,1090,63992,999,33518,2202,30474,2131,10494,1439,19980,2033,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,222464,387,116261,2814,42657,2360,41167,2583,1490,958,369,444,1121,805,73604,1462,40576,2909,33028,2523,11174,2166,21854,2235,106203,2839,39559,2405,38338,2389,1221,795,85,133,1136,786,66644,1438,38766,2638,27878,2389,9390,1505,18488,2249,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1029229,-555555555,511352,1778,148781,1792,146078,1801,2703,1267,590,492,2113,1158,362571,306,288800,5172,73771,5155,24934,3209,48837,4707,517877,1777,142119,1793,138050,2482,4069,1359,290,313,3779,1355,375758,308,306414,5038,69344,5059,27531,3045,41813,4421,New Mexico,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,151356,-555555555,76912,1037,28329,1035,27689,1133,640,591,0,189,640,591,48583,-555555555,40611,1446,7972,1445,4880,1079,3092,983,74444,1037,28251,1036,28247,1035,4,12,4,12,0,189,46193,-555555555,38800,1232,7393,1232,4540,1017,2853,928,Hawaii,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,15
0400000US46,33983,518,18518,1413,6464,813,6182,737,282,304,0,163,282,304,12054,1322,7882,1371,4172,814,933,455,3239,835,15465,1447,5475,816,4890,929,585,411,174,238,411,369,9990,1403,7369,1341,2621,759,586,397,2035,640,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,970353,-555555555,501522,2300,181284,2201,172943,3606,8341,2649,1136,606,7205,2561,320238,1199,165845,5866,154393,5668,43958,4140,110435,5939,468831,2296,174250,2065,163598,3018,10652,2681,1659,999,8993,2404,294581,930,156271,4604,138310,4445,43785,3723,94525,4849,Washington,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,168341,-555555555,85740,818,27724,570,25205,1267,2519,1103,304,231,2215,1096,58016,754,32049,3404,25967,3411,13267,2905,12700,2518,82601,817,25017,582,23050,1265,1967,1156,990,824,977,750,57584,561,31872,2349,25712,2305,13972,2146,11740,1758,Rhode Island,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,2266342,-555555555,1140761,1356,372116,1354,360048,2323,12068,2109,2148,817,9920,1868,768645,79,493244,8870,275401,8884,99488,4644,175913,7627,1125581,1355,357315,1356,346613,2139,10702,1919,3193,1042,7509,1708,768266,79,483700,7043,284566,7054,112291,5167,172275,7227,Arizona,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,372901,2097,195288,3394,75050,2656,66854,3260,8196,1755,1251,611,6945,1733,120238,2363,46098,3220,74140,3260,14825,1917,59315,3476,177613,3747,71562,2680,65668,2847,5894,1452,962,532,4932,1361,106051,2196,49817,2876,56234,2473,14284,1832,41950,2916,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,348443,1168,178103,2415,64754,1542,61250,1854,3504,1264,427,368,3077,1147,113349,1813,60101,3625,53248,3138,15891,2026,37357,3027,170340,2419,63968,1826,60654,2180,3314,1145,170,189,3144,1160,106372,1606,57698,2797,48674,2779,13412,1717,35262,2908,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
