GEO_ID,C18106_001E,C18106_001M,C18106_002E,C18106_002M,C18106_003E,C18106_003M,C18106_004E,C18106_004M,C18106_005E,C18106_005M,C18106_006E,C18106_006M,C18106_007E,C18106_007M,C18106_008E,C18106_008M,C18106_009E,C18106_009M,C18106_010E,C18106_010M,C18106_011E,C18106_011M,C18106_012E,C18106_012M,C18106_013E,C18106_013M,C18106_014E,C18106_014M,C18106_015E,C18106_015M,C18106_016E,C18106_016M,C18106_017E,C18106_017M,C18106_018E,C18106_018M,C18106_019E,C18106_019M,C18106_020E,C18106_020M,C18106_021E,C18106_021M,NAME,C18106_001MA,C18106_001EA,C18106_002MA,C18106_002EA,C18106_003EA,C18106_003MA,C18106_004EA,C18106_004MA,C18106_005EA,C18106_005MA,C18106_006EA,C18106_006MA,C18106_007EA,C18106_007MA,C18106_008MA,C18106_008EA,C18106_009MA,C18106_009EA,C18106_010MA,C18106_010EA,C18106_011MA,C18106_011EA,C18106_012MA,C18106_012EA,C18106_013MA,C18106_013EA,C18106_014MA,C18106_014EA,C18106_015MA,C18106_015EA,C18106_016EA,C18106_016MA,C18106_017EA,C18106_017MA,C18106_018MA,C18106_018EA,C18106_019MA,C18106_019EA,C18106_020MA,C18106_020EA,C18106_021MA,C18106_021EA,state
0400000US30,985387,1804,493203,2956,85880,1769,1361,674,84519,1885,312768,2419,4524,1067,308244,2445,94555,990,4001,799,90554,1294,492184,2592,81095,1599,985,671,80110,1680,310173,1899,6445,1118,303728,2279,100916,1029,6409,956,94507,1393,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1259879,1065,614142,2281,95354,1312,1413,572,93941,1423,397249,1622,8092,1454,389157,2235,121539,911,4970,1108,116569,1570,645737,2178,89323,1360,572,308,88751,1365,410353,1921,7790,1329,402563,2277,146061,1286,9929,1463,136132,1702,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,9586529,5802,4586073,6976,868100,6452,9266,1752,858834,6724,2994713,6178,59375,4658,2935338,7264,723260,3174,45838,3573,677422,4011,5000456,6516,828438,5062,6006,1370,822432,5350,3246233,4322,64916,5182,3181317,6345,925785,2714,71402,4106,854383,4134,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,9689470,6022,4643065,8253,952116,5956,12414,1884,939702,6123,3068303,6744,57958,4225,3010345,7538,622646,3105,34249,2623,588397,3543,5046405,6473,902771,4437,6879,1169,895892,4640,3340481,5585,58213,4736,3282268,7463,803153,3866,64837,4684,738316,5995,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,660860,1622,335858,2161,66669,1068,199,160,66470,1097,225313,2199,3702,1047,221611,2387,43876,1110,3176,1044,40700,1681,325002,1665,64198,872,394,252,63804,835,218282,1400,3791,1008,214491,1692,42522,986,3491,721,39031,1198,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4521505,5213,2164505,5858,413622,5279,5522,1414,408100,5255,1396531,4309,35860,3803,1360671,4777,354352,2690,25161,2045,329191,3217,2357000,5600,385147,4087,1670,685,383477,4108,1514151,3952,38021,4195,1476130,5832,457702,2525,47651,3222,410051,4142,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,591256,805,289900,1327,43816,889,365,238,43451,924,190157,1268,3394,860,186763,1522,55927,850,2732,699,53195,1057,301356,1274,42594,975,340,242,42254,954,194124,1058,3126,869,190998,1471,64638,1056,4427,795,60211,1328,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2814046,2219,1399507,2988,258446,1613,2251,749,256195,1844,919516,2211,14741,2027,904775,2816,221545,1036,16529,2207,205016,2581,1414539,2436,245324,1468,1811,655,243513,1738,920136,1779,15273,2163,904863,2861,249079,937,20037,2467,229042,2690,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1683043,1724,828345,2679,139405,2101,2491,771,136914,2225,527492,2096,16331,2067,511161,2941,161448,1371,12904,1684,148544,2214,854698,2319,128820,1829,712,373,128108,1921,535339,2122,12969,1993,522370,2505,190539,1198,17809,2036,172730,2266,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3603545,2606,1758042,3715,353879,2513,4468,853,349411,2509,1135769,3201,24979,2000,1110790,3848,268394,1561,20288,1916,248106,2268,1845503,3612,342679,2557,2359,654,340320,2535,1170553,2221,26743,2206,1143810,2988,332271,1758,30384,2293,301887,2936,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5410018,2530,2669673,4218,479144,2917,4724,870,474420,3094,1749778,2848,26516,2545,1723262,3960,440751,2067,25365,2327,415386,3346,2740345,3561,460342,2530,3692,758,456650,2737,1759319,2694,33619,2437,1725700,3868,520684,2140,32806,2379,487878,3101,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3045784,877,1439330,2842,239904,2463,3084,1018,236820,2418,914342,906,30328,3168,884014,3310,285084,786,35418,3284,249666,3231,1606454,2623,227420,2412,1144,724,226276,2525,1010791,553,33943,2966,976848,2941,368243,842,60519,3745,307724,3642,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,7798936,6031,3762624,8878,697487,4998,10430,1526,687057,5006,2489985,6312,42321,3399,2447664,7043,575152,2659,39514,2848,535638,3576,4036312,7292,667295,4737,5827,1107,661468,4719,2651781,4308,39896,2985,2611885,5673,717236,3051,62656,3900,654580,4580,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,691618,1874,353949,2389,64200,1656,735,433,63465,1624,237894,1503,2675,792,235219,1696,51855,721,2243,730,49612,1084,337669,2299,58089,1561,374,399,57715,1633,221181,1617,2057,772,219124,1790,58399,659,3201,791,55198,1048,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4702884,3382,2248198,5850,419773,5236,4979,1295,414794,5439,1437348,3246,29640,3494,1407708,5186,391077,1893,26943,2701,364134,2732,2454686,5336,394962,3917,2316,966,392646,3958,1569145,3120,32149,3576,1536996,4970,490579,1996,41848,3475,448731,3691,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,3920561,2315,1931231,3585,328488,3038,4506,1113,323982,3209,1267972,2688,23892,2743,1244080,4042,334771,1984,19773,2066,314998,2630,1989330,3533,311649,2948,2177,680,309472,3125,1284021,2911,21530,2271,1262491,3960,393660,1929,29722,2852,363938,3541,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,531613,1288,266650,2313,49292,1608,395,374,48897,1588,172243,2123,1670,673,170573,2156,45115,837,1699,497,43416,983,264963,1938,47797,1324,457,461,47340,1340,168079,1604,2549,716,165530,1799,49087,1093,1912,655,47175,1263,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,36634007,6159,18042862,7894,3345922,5148,44739,3312,3301183,5814,12214289,7462,176227,7121,12038062,10807,2482651,3177,187414,6719,2295237,7482,18591145,6945,3198702,4119,24330,2695,3174372,4638,12302786,5624,188117,6994,12114669,8828,3089657,3230,350451,9607,2739206,9817,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2741912,2988,1304045,4827,269671,3497,2009,736,267662,3566,833957,3318,23623,2409,810334,4195,200417,1503,14292,1891,186125,2487,1437867,4482,256302,3449,2299,1008,254003,3499,920957,2724,23801,2675,897156,3765,260608,2030,28854,2529,231754,3035,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,3342618,1626,1615637,2491,280827,1587,3332,849,277495,1771,1075688,2105,15992,2788,1059696,3346,259122,1348,15275,1789,243847,2136,1726981,2334,272708,1532,2383,892,270325,1771,1121194,2272,14522,2279,1106672,3042,333079,1159,25681,2331,307398,2485,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,26232540,7075,12875655,9779,2743914,7102,32723,3904,2711191,7644,8556178,7740,146030,7963,8410148,11291,1575563,4239,114497,5470,1461066,5948,13356885,8202,2634938,6359,18535,2662,2616403,6718,8782882,6312,154695,7380,8628187,9407,1939065,5065,195806,7471,1743259,8119,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,5581629,3340,2672502,4113,497606,2822,4466,917,493140,2664,1781466,3332,25123,2550,1756343,4263,393430,2021,23862,2275,369568,3090,2909127,3937,477625,2717,2388,808,475237,2636,1916790,2594,23391,2523,1893399,3865,514712,1893,40253,3015,474459,3612,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,19860812,4938,9597484,8766,1576141,5696,20940,2646,1555201,6285,6083454,6244,108295,6291,5975159,8286,1937889,3771,116819,5720,1821070,6726,10263328,7567,1507896,4925,11540,2064,1496356,5531,6401905,6340,106416,7203,6295489,8524,2353527,4168,192991,8473,2160536,9428,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,6473573,1596,3125095,3374,514242,2142,8372,1600,505870,2691,2129851,2601,30883,3542,2098968,4546,481002,1832,27413,2602,453589,2854,3348478,3182,493416,2190,4448,913,488968,2342,2232727,2011,36079,3001,2196648,3454,622335,2146,54956,3566,567379,3753,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,647327,606,302396,906,40876,407,71,88,40805,419,227608,919,2728,968,224880,1151,33912,614,2479,884,31433,1065,344931,777,40566,164,88,149,40478,224,254817,533,2856,913,251961,1077,49548,512,4805,857,44743,942,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,2885460,1914,1446369,3082,348783,2207,3499,923,345284,2183,934795,2502,10142,1837,924653,3021,162791,1315,7507,1360,155284,1846,1439091,2393,330397,1999,3344,893,327053,2133,924734,2258,9377,1685,915357,2754,183960,1111,12584,1514,171376,1857,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,18162794,4549,8748543,6310,1490230,3791,22933,2724,1467297,4545,5913587,4210,88941,5393,5824646,7419,1344726,2491,90245,4707,1254481,5435,9414251,5013,1425677,2712,11672,2017,1414005,3324,6216456,3586,107921,6129,6108535,7196,1772118,3332,172154,6954,1599964,7425,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,8286294,2205,4016717,3401,727690,2365,10351,1845,717339,2948,2682164,2457,43526,4069,2638638,4943,606863,1721,37796,3225,569067,3611,4269577,2964,702650,2091,4207,1254,698443,2293,2773018,2244,44107,3366,2728911,3787,793909,1968,69228,3853,724681,3986,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,10824097,3659,5273230,6284,970632,4002,14916,2153,955716,4181,3448292,4925,63593,4278,3384699,6321,854306,2890,52672,3391,801634,4679,5550867,5930,922542,3835,6850,1300,915692,3926,3553867,3735,72776,4815,3481091,6023,1074458,3326,86276,4486,988182,5695,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,5644334,2859,2740559,5306,514957,3359,6946,1770,508011,3775,1781994,3869,35050,3488,1746944,4724,443608,2564,29691,2482,413917,3149,2903775,5225,488443,3368,4215,1180,484228,3492,1860788,3540,43881,3136,1816907,4097,554544,2873,43949,3029,510595,4067,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,11904059,2195,5781165,4829,989057,2857,15072,2178,973985,3719,3798232,3576,73430,4532,3724802,5783,993876,2355,59039,3306,934837,3936,6122894,5086,949788,2962,8542,1665,941246,3377,3912937,3816,76408,5037,3836529,6023,1260169,2616,98150,5374,1162019,6081,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,9319346,2549,4561358,4522,814163,3559,11068,1724,803095,3835,2991334,3210,61970,3597,2929364,4535,755861,2089,50179,3125,705682,3725,4757988,3805,777260,2501,8038,1364,769222,2821,3055926,3009,71681,3822,2984245,4557,924802,2583,76959,3704,847843,4305,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1769009,1524,876030,2728,175679,2247,2409,812,173270,2416,567588,2157,7675,1490,559913,2536,132763,1088,7427,1136,125336,1732,892979,2428,166712,2203,1532,603,165180,2279,566714,1976,5811,1077,560903,2211,159553,1189,10519,1467,149034,1872,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1619791,1568,807720,3405,170250,2684,1399,711,168851,2564,507154,2827,10479,1751,496675,3188,130316,1782,7714,1343,122602,1986,812071,3411,160578,2597,700,452,159878,2662,507199,2526,9446,1826,497753,3213,144294,1583,11195,1625,133099,2254,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1942224,2215,951052,3550,185253,2457,2765,820,182488,2521,599641,2469,13583,2223,586058,3004,166158,1567,10800,1816,155358,2302,991172,2968,175418,2011,872,458,174546,2062,618671,2579,13147,2011,605524,3395,197083,1658,18978,2160,178105,2620,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1281112,2559,624008,2532,110335,1134,391,306,109944,1171,396948,2492,5400,1449,391548,2944,116725,783,7489,1458,109236,1674,657104,1605,105260,913,174,216,105086,1000,411305,1270,4934,1099,406371,1756,140539,738,10708,1661,129831,1852,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,804184,1760,403459,2673,79108,1798,241,151,78867,1776,258109,2544,4305,1106,253804,2741,66242,996,2797,816,63445,1267,400725,3006,73800,1463,264,221,73536,1511,253298,3047,3532,1246,249766,3275,73627,812,3627,956,70000,1200,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,6969405,3679,3448694,5122,609007,3570,6926,1222,602081,3798,2314683,4076,37233,3513,2277450,5148,525004,2150,32955,2975,492049,3342,3520711,4706,592919,3074,4104,978,588815,3042,2308979,3971,38963,3709,2270016,4926,618813,2240,51271,3088,567542,3443,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,986879,1698,478002,2423,77191,1302,1114,621,76077,1572,323992,1878,7599,2295,316393,2810,76819,987,6240,1397,70579,1754,508877,1783,72095,845,477,334,71618,955,338167,1701,7224,1582,330943,2400,98615,824,7852,1380,90763,1523,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,6630845,2681,3252408,3718,613816,1870,7503,1302,606313,2293,2064794,2964,38140,3547,2026654,4707,573798,1365,30030,2245,543768,2733,3378437,3270,591769,1820,6123,1291,585646,2550,2113203,2719,35537,3495,2077666,4520,673465,1619,47223,2889,626242,3435,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,6263345,3963,3024573,5818,566537,4447,6173,1220,560364,4778,1977801,4945,39962,3075,1937839,5763,480235,2411,33126,2765,447109,3893,3238772,5117,536194,3904,4262,983,531932,3939,2106164,3632,47216,3781,2058948,5284,596414,3015,53636,3245,542778,4372,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2667784,2851,1313236,4332,261603,2553,4166,1026,257437,2843,851164,3302,14267,2033,836897,3859,200469,1573,14280,1738,186189,2060,1354548,3245,254917,2634,1416,676,253501,2543,856525,2724,16185,2097,840340,3472,243106,2093,16403,2092,226703,2727,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
