GEO_ID,C18101_001E,C18101_001M,C18101_002E,C18101_002M,C18101_003E,C18101_003M,C18101_004E,C18101_004M,C18101_005E,C18101_005M,C18101_006E,C18101_006M,C18101_007E,C18101_007M,C18101_008E,C18101_008M,C18101_009E,C18101_009M,C18101_010E,C18101_010M,C18101_011E,C18101_011M,C18101_012E,C18101_012M,C18101_013E,C18101_013M,C18101_014E,C18101_014M,C18101_015E,C18101_015M,C18101_016E,C18101_016M,C18101_017E,C18101_017M,C18101_018E,C18101_018M,C18101_019E,C18101_019M,C18101_020E,C18101_020M,C18101_021E,C18101_021M,NAME,C18101_001MA,C18101_001EA,C18101_002MA,C18101_002EA,C18101_003MA,C18101_003EA,C18101_004EA,C18101_004MA,C18101_005MA,C18101_005EA,C18101_006MA,C18101_006EA,C18101_007MA,C18101_007EA,C18101_008EA,C18101_008MA,C18101_009EA,C18101_009MA,C18101_010EA,C18101_010MA,C18101_011EA,C18101_011MA,C18101_012EA,C18101_012MA,C18101_013MA,C18101_013EA,C18101_014MA,C18101_014EA,C18101_015MA,C18101_015EA,C18101_016MA,C18101_016EA,C18101_017MA,C18101_017EA,C18101_018MA,C18101_018EA,C18101_019MA,C18101_019EA,C18101_020MA,C18101_020EA,C18101_021EA,C18101_021MA,state
0400000US30,1047075,795,525012,2718,117689,1751,6798,1390,110891,1913,312768,2419,35438,2830,277330,3403,94555,990,33454,2124,61101,2016,522063,2665,110974,1792,4437,1222,106537,2022,310173,1899,31702,2540,278471,3125,100916,1029,28861,1736,72055,2075,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1323289,517,646823,2231,128035,1352,9600,1446,118435,1845,397249,1622,58618,4024,338631,4448,121539,911,41508,2236,80031,2348,676466,2176,120052,1378,5677,1198,114375,1844,410353,1921,55396,3811,354957,3965,146061,1286,48850,2576,97211,2452,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,10183721,3716,4892959,7859,1174986,6510,65549,6006,1109437,8466,2994713,6178,333007,10039,2661706,11488,723260,3174,254334,6071,468926,5771,5290762,7151,1118744,6345,38465,3828,1080279,6719,3246233,4322,347856,9894,2898377,10091,925785,2714,311958,8588,613827,8190,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,10334958,2874,4973125,7923,1282176,5522,62537,5893,1219639,7877,3068303,6744,323111,12299,2745192,12796,622646,3105,215337,6217,407309,6480,5361833,7510,1218199,5132,39880,3661,1178319,6552,3340481,5585,335700,9635,3004781,10942,803153,3866,269512,7663,533641,7406,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,713033,1423,362282,1964,93093,1186,2949,842,90144,1434,225313,2199,27384,2380,197929,2738,43876,1110,17177,1687,26699,2016,350751,1720,89947,1106,2781,707,87166,1135,218282,1400,24032,2095,194250,2351,42522,986,15168,1248,27354,1472,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4810094,1546,2313941,5729,563058,5368,33985,3495,529073,5911,1396531,4309,200952,7429,1195579,7517,354352,2690,138011,4186,216341,4470,2496153,5540,524300,4530,17534,2470,506766,5311,1514151,3952,216429,9096,1297722,9900,457702,2525,178989,5121,278713,5327,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,620066,406,304978,1249,58894,973,4886,1193,54008,1299,190157,1268,22442,2067,167715,2286,55927,850,18525,1448,37402,1593,315088,1242,56326,979,2616,774,53710,1135,194124,1058,21815,2257,172309,2521,64638,1056,19933,1786,44705,1549,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2998585,1702,1493695,2828,352634,1662,17313,2427,335321,3077,919516,2211,93389,5256,826127,5616,221545,1036,77137,3307,144408,3340,1504890,2461,335675,1914,13016,2276,322659,3034,920136,1779,91495,5134,828641,5335,249079,937,81041,4241,168038,4298,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1776965,393,875991,2882,187051,2601,10883,1812,176168,3130,527492,2096,90844,4690,436648,4867,161448,1371,67740,3236,93708,3269,900974,2890,175096,2667,7934,1272,167162,3049,535339,2122,84158,4590,451181,4645,190539,1198,77118,3219,113421,3192,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3861581,1714,1890693,4375,486530,3207,26954,2371,459576,3654,1135769,3201,166983,5631,968786,6269,268394,1561,122522,3241,145872,3423,1970888,3998,468064,3332,18754,1916,449310,3685,1170553,2221,160128,4997,1010425,4959,332271,1758,133179,3673,199092,3715,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5740669,1241,2840025,3779,649496,2898,32478,2448,617018,2941,1749778,2848,157883,5650,1591895,6058,440751,2067,139235,3909,301516,4409,2900644,3608,620641,2722,18719,2122,601922,3572,1759319,2694,164289,5275,1595030,6233,520684,2140,154600,4404,366084,4358,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3171580,573,1503544,3619,304118,3180,27071,2619,277047,3707,914342,906,158766,5993,755576,6138,285084,786,124187,4054,160897,3887,1668036,3519,289002,3180,15084,2084,273918,3733,1010791,553,169759,5810,841032,5858,368243,842,180451,4661,187792,4527,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,8301038,4855,4021624,8895,956487,5637,51887,4296,904600,5855,2489985,6312,238268,8097,2251717,10221,575152,2659,192422,4998,382730,4681,4279414,7860,910397,5556,29062,2408,881335,6097,2651781,4308,247192,7893,2404589,8821,717236,3051,235633,5352,481603,5806,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,743793,1039,380836,2526,91087,1848,3921,1130,87166,1747,237894,1503,21318,2120,216576,2454,51855,721,17461,1401,34394,1442,362957,2508,83377,1927,2011,733,81366,2008,221181,1617,16897,1911,204284,2418,58399,659,19371,1286,39028,1303,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4990240,2332,2395810,6329,567385,5494,29785,2990,537600,6000,1437348,3246,178501,7104,1258847,8383,391077,1893,136474,4804,254603,4457,2594430,6319,534706,4923,18157,2676,516549,5279,1569145,3120,187872,7647,1381273,7914,490579,1996,166315,5707,324264,5568,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,4151076,824,2049138,3481,446395,3218,26895,2809,419500,3911,1267972,2688,149185,5845,1118787,6057,334771,1984,116629,4456,218142,4503,2101938,3380,424257,3044,14797,1922,409460,3833,1284021,2911,145929,6714,1138092,7544,393660,1929,128026,4177,265634,4275,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,567008,846,285006,2522,67648,2034,2563,957,65085,1843,172243,2123,18116,2032,154127,2912,45115,837,17690,1791,27425,1735,282002,2275,64836,1843,2193,672,62643,1887,168079,1604,17681,2141,150398,2487,49087,1093,14198,1272,34889,1856,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,39062465,5627,19285965,8141,4589025,5053,191153,6941,4397872,9055,12214289,7462,954384,16286,11259905,18005,2482651,3177,792283,12081,1690368,12650,19776500,7568,4384057,4861,109329,5462,4274728,7192,12302786,5624,942250,12701,11360536,14304,3089657,3230,1076772,13564,2012885,13633,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2919673,1311,1394037,5677,359663,4834,19662,2577,340001,5781,833957,3318,127258,6438,706699,7292,200417,1503,80066,3363,120351,3301,1525636,5461,344071,4804,15629,2665,328442,4861,920957,2724,135502,5981,785455,6646,260608,2030,102666,4429,157942,4501,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,3523842,1078,1708046,2507,373236,1582,18018,2493,355218,3107,1075688,2105,90284,5605,985404,5687,259122,1348,75569,3911,183553,4045,1815796,2520,361523,1780,9241,1557,352282,2343,1121194,2272,90181,4935,1031013,4951,333079,1159,98642,3956,234437,3932,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,28243191,4197,13900012,10523,3768271,8229,186629,9417,3581642,11086,8556178,7740,828409,17252,7727769,19038,1575563,4239,570631,9230,1004932,9078,14343179,9034,3621232,8333,115179,7495,3506053,11161,8782882,6312,811215,18636,7971667,19233,1939065,5065,709102,11465,1229963,11051,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,5943064,2569,2857917,4343,683021,3207,35505,3392,647516,4544,1781466,3332,166274,7004,1615192,7403,393430,2021,120546,4091,272884,4088,3085147,4188,653645,3147,20248,2438,633397,3566,1916790,2594,174885,8439,1741905,9129,514712,1893,158614,4787,356098,5026,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,20996007,3241,10172936,9155,2151593,6514,122281,6198,2029312,8813,6083454,6244,629679,14132,5453775,14075,1937889,3771,626061,11087,1311828,11660,10823071,7934,2067639,6297,63343,4947,2004296,7261,6401905,6340,617941,14015,5783964,14772,2353527,4168,779397,13066,1574130,13460,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,6830796,760,3307550,3395,696697,2321,40282,3435,656415,4117,2129851,2601,184953,7827,1944898,8463,481002,1832,142171,4271,338831,4174,3523246,3422,668184,2408,22603,2646,645581,3500,2232727,2011,199180,7414,2033547,7689,622335,2146,201943,5819,420392,5754,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,692817,606,326328,1577,64808,1346,2787,938,62021,1605,227608,919,20422,2405,207186,2442,33912,614,12230,1640,21682,1626,366489,1636,62124,1367,1596,818,60528,1536,254817,533,25498,3082,229319,3081,49548,512,17835,1677,31713,1676,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,3135573,903,1574603,2922,477017,2050,17515,2372,459502,2844,934795,2502,76327,4726,858468,5232,162791,1315,53673,2742,109118,2842,1560970,2611,452276,2155,13606,1919,438670,2747,924734,2258,79002,4884,845732,5479,183960,1111,60344,2751,123616,2943,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,19302636,2649,9330935,6066,2072622,3330,99145,5377,1973477,6271,5913587,4210,497882,11825,5415705,11518,1344726,2491,402631,7587,942095,7833,9971701,5425,1983127,3400,58248,4387,1924879,5271,6216456,3586,563168,11693,5653288,12179,1772118,3332,580383,8542,1191735,8827,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,8803988,1605,4279096,3606,990069,3030,41841,3888,948228,5166,2682164,2457,208258,8243,2473906,8504,606863,1721,165039,5992,441824,5997,4524892,3361,957965,2885,22222,3001,935743,3876,2773018,2244,209089,7730,2563929,8456,793909,1968,254997,7156,538912,6836,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,11517226,1419,5625655,6170,1323057,3847,77998,4760,1245059,6141,3448292,4925,412168,9922,3036124,10465,854306,2890,289620,6922,564686,6950,5891571,6414,1263246,4084,49318,3912,1213928,5304,3553867,3735,432241,9553,3121626,10335,1074458,3326,368161,7079,706297,7476,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,6014742,1422,2928278,5547,702676,3648,40569,4030,662107,5452,1781994,3869,222788,7809,1559206,8503,443608,2564,168219,5048,275389,4764,3086464,5403,671132,3786,22783,2418,648349,4186,1860788,3540,223728,6764,1637060,8190,554544,2873,195434,4931,359110,5258,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,12604311,1036,6137247,5163,1345139,3516,87989,5593,1257150,6498,3798232,3576,425135,9442,3373097,9695,993876,2355,322936,5940,670940,5933,6467064,5239,1293958,3628,53918,4382,1240040,5040,3912937,3816,460022,10005,3452915,10141,1260169,2616,424575,8044,835594,8291,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,9888529,864,4853614,3766,1106419,3453,66782,3966,1039637,5108,2991334,3210,353081,9045,2638253,9119,755861,2089,259117,4935,496744,5431,5034915,3541,1054187,2892,37569,2876,1016618,3857,3055926,3009,377710,8393,2678216,8871,924802,2583,313460,5920,611342,6149,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1900165,832,943358,2741,243007,2632,11457,1545,231550,2911,567588,2157,56423,3713,511165,4044,132763,1088,45660,1802,87103,1937,956807,2868,230540,2748,7207,1360,223333,3017,566714,1976,50520,3269,516194,3778,159553,1189,52953,2103,106600,2375,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1733484,857,866901,3680,229431,2964,12169,2032,217262,3321,507154,2827,63967,4202,443187,4410,130316,1782,49277,2731,81039,2772,866583,3717,215090,3146,6801,1297,208289,3386,507199,2526,53594,4025,453605,4513,144294,1583,47686,2465,96608,2942,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,2060718,1535,1011160,3677,245361,2767,14526,2126,230835,3103,599641,2469,80225,4926,519416,5220,166158,1567,67236,3291,98922,3502,1049558,3376,233804,2653,7653,1931,226151,3234,618671,2579,79033,4741,539638,5380,197083,1658,77907,2776,119176,2730,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1368549,2598,667869,2677,154196,1353,6818,1442,147378,1908,396948,2492,36133,2999,360815,3768,116725,783,37763,2328,78962,2468,700680,1769,148836,1193,3541,1032,145295,1563,411305,1270,30222,2704,381083,2953,140539,738,43884,2162,96655,2302,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,864598,699,434607,2883,110256,1942,4935,1177,105321,2427,258109,2544,28405,2547,229704,3522,66242,996,20957,1858,45285,1955,429991,2819,103066,1686,2121,564,100945,1802,253298,3047,25423,2884,227875,4129,73627,812,22721,1669,50906,1771,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,7427599,3185,3685003,5286,845316,3787,42531,3906,802785,5168,2314683,4076,245195,8081,2069488,8465,525004,2150,182428,4758,342576,4766,3742596,5035,814804,3597,24354,2652,790450,3920,2308979,3971,233427,7460,2075552,8048,618813,2240,206461,5072,412352,4457,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,1041309,1059,506269,2301,105458,1445,5457,1207,100001,2021,323992,1878,36817,3801,287175,4388,76819,987,25110,2338,51709,2422,535040,1905,98258,1159,3578,1112,94680,1507,338167,1701,44086,3678,294081,4038,98615,824,31809,1980,66806,2032,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,7064799,2070,3475367,3669,836775,2176,43116,3725,793659,3883,2064794,2964,224326,8132,1840468,8397,573798,1365,204133,4999,369665,5324,3589432,3389,802764,2141,25965,2993,776799,3841,2113203,2719,224683,8262,1888520,8529,673465,1619,215181,5381,458284,5613,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,6667784,1852,3231469,6035,773433,4729,46291,3407,727142,5117,1977801,4945,267818,8325,1709983,9223,480235,2411,180585,5611,299650,5836,3436315,5938,733737,4974,27089,2750,706648,5657,2106164,3632,285124,8321,1821040,9611,596414,3015,221953,6258,374461,6507,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2854774,1728,1409001,4266,357368,2704,21817,2170,335551,3620,851164,3302,94986,4606,756178,5861,200469,1573,78355,2579,122114,2633,1445773,3604,346142,2898,12310,2137,333832,3393,856525,2724,99239,5063,757286,5203,243106,2093,83644,3151,159462,3694,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
