GEO_ID,B14007_001E,B14007_001M,B14007_002E,B14007_002M,B14007_003E,B14007_003M,B14007_004E,B14007_004M,B14007_005E,B14007_005M,B14007_006E,B14007_006M,B14007_007E,B14007_007M,B14007_008E,B14007_008M,B14007_009E,B14007_009M,B14007_010E,B14007_010M,B14007_011E,B14007_011M,B14007_012E,B14007_012M,B14007_013E,B14007_013M,B14007_014E,B14007_014M,B14007_015E,B14007_015M,B14007_016E,B14007_016M,B14007_017E,B14007_017M,B14007_018E,B14007_018M,B14007_019E,B14007_019M,NAME,B14007_001MA,B14007_001EA,B14007_002MA,B14007_002EA,B14007_003MA,B14007_003EA,B14007_004MA,B14007_004EA,B14007_005EA,B14007_005MA,B14007_006MA,B14007_006EA,B14007_007MA,B14007_007EA,B14007_008MA,B14007_008EA,B14007_009MA,B14007_009EA,B14007_010EA,B14007_010MA,B14007_011EA,B14007_011MA,B14007_012EA,B14007_012MA,B14007_013EA,B14007_013MA,B14007_014EA,B14007_014MA,B14007_015EA,B14007_015MA,B14007_016MA,B14007_016EA,B14007_017EA,B14007_017MA,B14007_018EA,B14007_018MA,B14007_019EA,B14007_019MA,state
0400000US37,10033314,6297,2520040,19257,144483,5814,127541,6036,120620,6771,121976,6176,129298,6656,120166,5803,143897,7867,134836,5842,126874,6428,128616,6287,137935,6685,136715,5861,126413,5404,138264,6115,554783,12996,127623,7804,7513274,19184,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,10155794,8507,2776278,20077,172307,8082,131833,6577,128365,7653,144077,6387,146455,7917,149088,7177,150497,6944,151397,7237,148767,7384,135322,7604,144405,6581,149908,6630,146642,6644,165260,6816,572785,13899,139170,7180,7379516,17097,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,708414,1572,185581,4169,12482,1671,10084,1451,9039,1273,10944,1465,11503,1728,9446,1446,9045,1213,10041,1392,10743,1428,10385,1457,9776,1063,9802,1295,8136,910,10615,1553,35121,3181,8419,1459,522833,4050,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4719009,4771,1174781,11208,63471,4420,60758,4463,55899,3678,58615,4238,61854,4368,68332,4962,63028,3971,60404,4433,68152,4521,56392,4491,58833,4090,64665,4539,61341,4398,71434,4804,245025,8516,56578,4640,3544228,10460,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,609159,1119,141446,3090,10539,1404,5401,1145,6749,1156,6064,1051,6184,1019,5391,926,6606,1120,6388,1105,7933,1306,6074,1116,6904,1121,6143,993,7076,939,7158,1485,37895,2199,8941,1307,467713,3157,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2928345,3540,701302,8277,36836,3382,33296,2836,37124,3026,39080,3047,38517,3547,38241,2983,39758,3342,40656,3422,39641,2739,38216,2964,39850,3368,37387,2863,37921,2852,45590,3714,129639,5422,29550,2893,2227043,8452,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1750095,2815,376972,5491,19844,2030,18361,2074,17978,2149,18209,2341,21768,2311,20026,2171,20133,1770,21326,2146,18770,2433,21740,2559,20733,2256,21490,1964,22214,2285,21003,2548,75740,3578,17637,2421,1373123,4914,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3793895,3498,1003616,8710,63375,3587,54861,3243,51904,3448,55647,2685,52703,2851,55315,2744,54645,2821,57227,3035,55276,3181,51780,2652,54253,3070,52246,2644,50146,2657,55367,3051,194626,6543,44245,3347,2790279,8846,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5620459,4276,1391258,8507,78109,3729,72779,2937,67286,3542,69062,3111,68515,2928,69642,3140,75498,3670,75674,3770,73426,3147,74678,3959,69866,3361,75569,3419,72776,3614,77343,3492,308758,6653,62277,3715,4229201,8597,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3122920,2862,742847,9569,35928,3116,27389,2674,32801,2978,36501,3639,37532,3053,35619,3267,34533,2955,38102,3153,35986,3454,38240,3118,37797,3442,36475,2979,37693,3103,41486,3371,203140,8381,33625,3756,2380073,9850,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,8222578,6669,2124272,15027,124907,6031,103214,5308,95547,5121,98752,5174,110240,5944,106580,5844,106283,5980,107761,4640,108166,4805,106176,4821,104654,4356,110774,4891,102481,4329,120596,6441,480352,10142,137789,5980,6098306,14020,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,729484,1812,187877,4298,12836,1764,9088,1332,11526,1564,8290,1337,9876,1656,9424,1638,9640,1310,10303,1476,8946,1306,8392,1371,7582,1263,7960,1181,7363,1025,8879,1217,49110,3431,8662,1721,541607,4121,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4913277,5182,1202171,12027,64310,4743,67210,5732,58065,4454,64078,4816,61375,4780,70145,4448,59879,4292,70947,5287,63081,4746,56669,4066,65056,4428,61193,3513,58073,3852,71264,5044,257230,8770,53596,4380,3711106,10197,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,4057488,3910,961805,9528,58968,3602,43967,3860,49125,3955,41982,3223,54872,3579,47185,3276,53219,4094,51080,3677,47272,3943,49779,3382,50309,3859,52847,3131,49485,3029,50993,3354,212817,8069,47905,3448,3095683,9906,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,556488,1531,144493,3949,9494,1531,7189,1291,6760,1436,7632,1502,6840,1424,7196,1133,7404,1149,7974,1314,8033,1450,7582,1342,6937,1209,7662,1125,8270,1382,8361,1799,29189,2385,7970,1713,411995,4038,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,38151126,12994,10383463,29612,598188,13435,506701,12941,461674,11678,462689,10803,479582,11042,486229,10952,488103,10269,533398,11319,509002,10733,529336,10880,523974,10479,511178,10313,521047,9648,587319,12691,2636541,24364,548502,12855,27767663,29969,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2885964,4553,772346,9319,45748,4225,44201,3579,37655,3505,36092,3634,41668,3416,41668,3611,42003,3651,40778,3857,41053,3298,41866,3806,45551,3893,37945,3278,38746,3255,43796,3822,164015,6857,29561,2952,2113618,8128,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,3467011,3650,887421,9675,53261,3382,39142,3375,38675,2958,36882,2933,43891,3036,40512,3151,44061,2852,42631,2842,43390,3311,44945,3383,48532,3249,45887,2821,47104,3103,54462,3988,209100,6258,54946,4304,2579590,8930,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,27518525,12695,7735600,29994,451161,13573,405944,13455,383990,12171,394549,9388,406216,12363,424112,12275,444809,13000,434204,12985,426184,11029,424329,13941,431142,10353,413686,10288,396482,8764,432655,11182,1532999,22940,333138,12119,19782925,30769,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,5830552,5904,1526382,12687,94269,5053,72492,4439,74478,4539,70836,4292,71137,4275,73543,5307,77030,4819,82189,4548,74519,4511,73658,4172,73115,3888,82023,3796,74096,3924,78621,4010,341400,9276,112976,6060,4304170,13433,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,20636520,12800,4811682,27384,312372,11346,232478,9684,221407,9233,216119,9498,243650,9689,243303,9348,241727,9979,254897,10709,252033,9887,225798,8429,245925,8955,244507,8262,241797,7483,281074,11231,1096555,17079,258040,10222,15824838,25549,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,6689339,4417,1732315,12395,111303,5150,74989,4829,69611,4192,68880,4493,77354,4701,77695,4547,77245,4033,79676,4999,75395,3873,81605,4276,86059,5177,82850,4164,82284,3790,90972,4676,450159,10054,146238,7305,4957024,11791,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,675256,2196,173303,4731,14729,2008,8633,1898,6487,1370,7534,1543,6112,1260,6624,1428,7223,1552,6975,1498,6902,1486,4357,1237,5536,1260,5976,1114,5967,1280,7770,1991,48016,3134,24462,2779,501953,4041,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,3011925,3538,1011152,9658,58365,3738,48289,3371,48235,3519,50240,3287,51647,3083,56670,3738,53166,3349,52814,3215,50571,3116,55435,3255,57633,3282,48683,2634,50826,3136,57361,3925,231188,7056,40029,3414,2000773,9280,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,18869187,9248,4672225,19584,299920,9124,218498,7562,205246,7078,206641,7050,228586,6507,225382,8882,232161,6761,226377,8267,225095,7401,232783,9682,241739,7917,227295,6487,238430,7386,250643,7231,1113361,14485,300068,9966,14196962,18814,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,8604563,6054,2194158,15380,162326,6834,106061,5205,102638,4394,98924,5277,111772,6098,112911,6209,116094,5910,107728,5796,119103,6161,111035,5532,111661,5845,111652,4920,116071,4662,123525,5948,453314,10529,129343,6234,6410405,14753,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,11283396,7454,2777251,15035,171307,6929,133691,6468,134562,5188,128758,5135,148321,5981,144213,5944,148601,6127,147556,6011,143198,6214,149107,4982,150973,5616,149578,5531,150477,4268,157766,5605,581974,12105,137169,6454,8506145,16746,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,5909932,4873,1469063,12089,98666,5261,73234,4362,68609,4044,70742,4050,80566,4101,77835,4515,81882,4683,76580,4430,83215,4379,75139,4726,76221,3881,77509,3893,73320,3995,79172,3803,297711,8382,78662,4506,4440869,11295,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,12398819,5850,2926454,14535,183161,6101,137877,5548,135473,5416,140293,5716,138339,6272,153874,6136,152379,6279,158652,6583,148579,6397,155117,5441,152631,5419,155078,5706,145829,5960,161320,6461,632287,10372,175565,7574,9472365,14024,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,9665274,4902,2399567,12890,143017,5388,121422,5647,109587,5038,111202,4193,121846,5122,117084,4372,127571,5937,120740,4753,124592,4605,119527,4940,130553,5032,128295,4281,130735,4046,134763,5009,538072,9580,120561,5704,7265707,13151,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1855185,2354,505974,6161,36982,2523,27529,2491,21373,1733,26743,2092,25242,2225,25196,2005,27180,2099,25710,2095,23717,1954,28589,2114,27630,2454,26177,1965,25227,2074,27304,2043,102706,4726,28669,2722,1349211,5870,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1688927,2922,451266,7681,22880,2627,23491,3009,22949,2748,25804,2844,24620,2610,22720,2509,23874,2456,22644,2537,29112,2482,25668,2819,27154,3132,28753,2448,22592,2192,24455,2665,87430,5387,17120,2553,1237661,7549,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,2026309,3060,521738,7749,28346,2671,23857,2609,25697,2702,25555,2902,24241,2598,29244,3224,29963,2950,27953,2642,31602,3513,30537,2441,26470,2898,25341,2542,27140,2501,32883,2788,109673,5364,23236,2245,1504571,7390,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1370130,2496,325091,6646,22528,2387,14393,1576,17990,2252,15316,1716,17843,2115,15673,1919,18190,1996,18012,2238,15048,1874,16863,1800,16795,2088,12588,1529,14089,1724,17559,2144,75266,4300,16938,2292,1045039,6309,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,846698,1717,219023,3774,17294,1406,11547,1341,11980,1374,11715,1485,11335,1461,13186,1580,9889,1489,13340,1532,12368,1323,11136,1513,12405,1329,11999,1396,10858,1500,10547,1984,40852,2588,8572,1476,627675,3634,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,7267562,5345,1776612,12917,119320,5400,89264,4305,94331,5093,87172,4685,96762,5216,95254,4616,94974,4621,92557,5044,90857,4283,90483,4665,89226,4566,87561,4646,87790,4165,92864,3808,384412,10511,83785,4726,5490950,12741,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,1027964,2310,245923,4361,13178,1923,10749,1589,10544,1849,14417,1777,11514,1743,9659,1557,11744,1939,9387,1374,10660,1572,11051,1751,10568,1904,12498,1559,14347,1823,12373,1745,67605,3279,15629,1951,782041,4612,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,6915138,5714,1762743,14270,82521,4534,86655,5094,85643,4883,87177,5353,91716,4692,94397,4615,98618,4958,97550,5244,97744,5072,97780,5040,89975,4483,91554,4274,89598,4410,103904,6239,390374,11413,77537,4960,5152395,14179,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,6533676,5813,1583282,10716,85901,5018,81907,4553,78704,5304,76060,4415,86500,5213,81914,4829,90362,5392,85455,4951,88278,5456,83781,5292,85364,5185,84611,4757,86314,4755,91641,5225,315877,9301,80613,5467,4950394,10857,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2802047,3028,770432,9273,49133,3649,36179,2694,40734,2908,37517,2797,38979,2764,38742,2797,37982,3000,44369,3229,42086,2872,40656,2836,41231,3320,36758,2802,41499,2818,39576,2174,161325,6256,43666,4276,2031615,9158,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
