GEO_ID,B27023_001E,B27023_001M,B27023_002E,B27023_002M,B27023_003E,B27023_003M,B27023_004E,B27023_004M,B27023_005E,B27023_005M,B27023_006E,B27023_006M,B27023_007E,B27023_007M,B27023_008E,B27023_008M,B27023_009E,B27023_009M,B27023_010E,B27023_010M,B27023_011E,B27023_011M,B27023_012E,B27023_012M,B27023_013E,B27023_013M,B27023_014E,B27023_014M,B27023_015E,B27023_015M,NAME,B27023_001MA,B27023_001EA,B27023_002MA,B27023_002EA,B27023_003MA,B27023_003EA,B27023_004MA,B27023_004EA,B27023_005MA,B27023_005EA,B27023_006MA,B27023_006EA,B27023_007MA,B27023_007EA,B27023_008MA,B27023_008EA,B27023_009MA,B27023_009EA,B27023_010MA,B27023_010EA,B27023_011MA,B27023_011EA,B27023_012MA,B27023_012EA,B27023_013EA,B27023_013MA,B27023_014MA,B27023_014EA,B27023_015MA,B27023_015EA,state
0400000US30,91070,2875,46611,1631,17655,1997,14632,1735,3023,825,28956,2223,18036,2007,10920,1569,44459,2303,17142,1966,14333,1894,2809,703,27317,2468,18121,2348,9196,1849,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,103666,2870,53772,1899,16122,2414,14143,2318,1979,741,37650,2830,26600,2781,11050,1684,49894,1991,21322,2003,18211,1733,3111,960,28572,2302,19006,1927,9566,1385,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,925986,11852,457548,7763,175861,7501,147240,6776,28621,3831,281687,9254,177403,8560,104284,6060,468438,7962,203652,6900,168224,7289,35428,3556,264786,8291,172268,6900,92518,5604,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,969035,11884,471332,8338,176584,7757,144019,7300,32565,3580,294748,9304,184518,7566,110230,7008,497703,7966,224894,9030,180767,8101,44127,3725,272809,8914,165040,7619,107769,6935,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,62543,2347,32096,1864,6295,1414,4864,1313,1431,772,25801,2024,14078,1670,11723,1822,30447,1626,8549,1597,5927,1200,2622,945,21898,1328,13450,1384,8448,1250,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,447183,8058,226140,5871,83311,5130,71528,4592,11783,2089,142829,5619,93641,4358,49188,4712,221043,5088,97713,4898,80612,4749,17101,2839,123330,5364,78823,4802,44507,4103,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,61446,2015,31345,1401,14099,1550,12320,1412,1779,571,17246,1809,12389,1534,4857,1119,30101,1504,14307,1378,12437,1347,1870,716,15794,1547,10798,1600,4996,1165,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,254098,4637,126603,3254,34705,3083,26842,2490,7863,1741,91898,4380,60741,4057,31157,3134,127495,2930,42918,2865,33115,2781,9803,1815,84577,3679,50582,3325,33995,3315,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,154194,4398,80709,3139,23662,1819,20349,1858,3313,935,57047,3367,37732,3312,19315,2109,73485,2735,30885,2875,25062,2901,5823,1160,42600,3154,22978,2784,19622,2471,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,365278,5265,185773,3878,67710,3512,50778,3142,16932,2332,118063,4239,75975,4017,42088,2945,179505,3568,71817,3083,55410,2744,16407,1916,107688,3407,61572,3102,46116,3033,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,535787,5964,274021,4458,106937,4309,94811,3991,12126,2068,167084,5169,128012,4532,39072,3431,261766,3879,119671,4405,104425,4364,15246,2052,142095,4344,101740,4415,40355,3088,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,308869,5468,153999,3575,66362,4297,38807,4256,27555,3000,87637,4520,30499,2960,57138,3818,154870,4003,82686,4243,42196,3136,40490,3182,72184,5050,19688,2696,52496,4229,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,757263,10182,376384,7591,154034,6489,134975,5551,19059,2605,222350,7947,159140,6549,63210,4583,380879,6188,180441,5631,154804,5097,25637,3210,200438,5987,141420,5687,59018,5026,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,81609,3298,41946,1950,18542,2004,16024,1922,2518,946,23404,2457,18630,2217,4774,1176,39663,2044,17502,2228,15738,2020,1764,744,22161,2224,16655,2022,5506,1391,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,452669,7532,225546,6586,84025,4579,69490,4194,14535,2576,141521,6531,92033,5079,49488,4866,227123,5072,95575,5030,74554,4367,21021,2350,131548,5652,80455,4221,51093,5056,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,365759,5971,188100,4227,64779,4122,52103,4050,12676,2014,123321,4997,78210,4232,45111,4445,177659,3777,75452,3679,57788,3376,17664,2216,102207,4604,66216,4370,35991,3317,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,47857,2558,24009,1888,9088,1342,7849,1309,1239,520,14921,1496,11109,1492,3812,1127,23848,1913,9203,1163,7465,1013,1738,651,14645,2135,10293,1891,4352,1069,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,3735348,18044,1896704,11339,830722,13204,594859,12247,235863,10022,1065982,15587,649061,13846,416921,11659,1838644,11501,914961,12969,635954,11860,279007,8454,923683,14044,540595,13529,383088,11108,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,280259,7716,135423,4693,53207,4092,42974,4101,10233,2122,82216,5329,47335,4149,34881,3747,144836,5263,65127,4744,49640,4323,15487,2409,79709,4983,42336,4268,37373,3761,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,327130,5208,166834,3729,72955,4111,59795,3560,13160,2047,93879,5237,64140,4514,29739,2993,160296,3503,85020,4909,70551,4474,14469,2378,75276,4330,48274,3824,27002,2435,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,2752260,17764,1397238,12801,513417,11538,377842,10721,135575,5822,883821,14131,516203,14490,367618,14286,1355022,12148,573331,11601,421312,10212,152019,7691,781691,15233,443033,11503,338658,11436,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,519488,7584,258836,5133,104489,4994,85402,4623,19087,2163,154347,5447,109753,5194,44594,3498,260652,4912,117113,4416,94057,4576,23056,2415,143539,5193,97819,4906,45720,4141,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,1741649,13434,876745,10364,356501,9873,275821,8833,80680,6028,520244,12932,309852,11091,210392,9574,864904,8605,393627,10447,304183,9511,89444,6654,471277,11267,285464,9352,185813,8885,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,693742,7254,345895,5145,166315,6175,141363,5544,24952,2570,179580,6618,133265,5510,46315,4099,347847,4947,192449,5734,162035,5707,30414,3260,155398,4511,111514,4794,43884,3455,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,81405,2991,35671,2031,15377,1763,13330,1655,2047,759,20294,2200,13625,1961,6669,1223,45734,1980,21629,2056,17927,1831,3702,1343,24105,2264,17681,2178,6424,1369,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,350392,5343,180427,3560,86063,3833,76693,3776,9370,1779,94364,4328,75086,4166,19278,2755,169965,3639,76512,4012,69069,3753,7443,1490,93453,4200,75946,4322,17507,2329,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,1812355,12145,900235,8557,398030,8078,301638,6983,96392,5212,502205,8657,336563,9069,165642,7602,912120,7246,442684,8655,333482,7785,109202,5480,469436,8444,305447,8152,163989,6381,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,762313,7968,386455,5668,164325,6278,135405,5919,28920,2784,222130,7517,154523,6477,67607,4490,375858,6069,185207,6551,150308,6393,34899,4224,190651,6304,129483,5283,61168,4317,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,1056323,10385,536378,7570,196645,7674,168044,6489,28601,3088,339733,8634,235029,7590,104704,5995,519945,5980,229304,6945,187304,6321,42000,3788,290641,7832,179742,6592,110899,5550,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,553585,7194,278021,5636,100522,4776,88009,4489,12513,2410,177499,6657,127606,6024,49893,4581,275564,4558,119191,4712,106017,4645,13174,2120,156373,5302,104802,5323,51571,3287,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,1136820,9555,570226,7200,223376,5990,189605,6031,33771,2900,346850,7725,249129,6907,97721,5715,566594,5429,261714,6482,219257,6041,42457,3264,304880,7624,201905,7351,102975,4803,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,953098,7981,486870,6345,193094,5731,159290,5431,33804,3379,293776,7512,202285,5948,91491,5303,466228,4678,215464,4505,175107,4265,40357,3703,250764,5074,154847,5615,95917,5346,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,186324,3884,91882,2517,35656,2480,30219,2176,5437,1192,56226,2756,43365,2955,12861,1726,94442,2800,43116,2490,37112,2446,6004,1265,51326,3241,34548,2489,16778,2481,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,157585,4169,81628,2651,28757,3135,25319,3150,3438,996,52871,3557,35341,3111,17530,2568,75957,3028,29787,2827,25258,2474,4529,1376,46170,3639,33408,3410,12762,1986,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,188947,4424,95758,3490,33259,3227,21544,3054,11715,1861,62499,3459,30385,3267,32114,3514,93189,3324,38605,3623,22172,3358,16433,2730,54584,3827,22656,3284,31928,3120,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,109546,3360,54558,2869,18456,2131,15465,2173,2991,700,36102,3043,25925,2509,10177,1665,54988,2053,22488,2036,17928,1671,4560,1142,32500,2334,24744,2136,7756,1138,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,84755,3329,41743,2384,15552,1622,12800,1416,2752,830,26191,2122,17434,1734,8757,1299,43012,2419,16373,2078,14348,1923,2025,664,26639,1993,17898,1821,8741,1554,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,646412,8040,331254,5744,113718,5442,87030,4572,26688,3084,217536,7225,152239,6647,65297,5020,315158,5391,121287,5068,90679,4580,30608,3141,193871,5898,129322,5996,64549,5027,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,109668,3049,53865,1774,22962,1956,19491,1986,3471,1022,30903,1925,21220,2385,9683,1999,55803,2350,28333,2597,22372,2471,5961,1248,27470,3175,20346,3151,7124,1477,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,670866,9034,340666,6112,121823,6052,93765,5623,28058,3190,218843,8225,131307,7071,87536,6238,330200,5459,133208,5847,100993,5612,32215,3457,196992,6269,113029,6324,83963,5653,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,612503,7278,302314,5066,107710,4863,90181,4498,17529,2829,194604,5862,130298,5299,64306,4858,310189,4785,118152,6227,97948,5747,20204,2431,192037,6575,116301,6674,75736,4563,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,279432,4790,141327,3475,59711,3218,52350,3081,7361,1268,81616,3467,59920,3579,21696,2317,138105,3773,58844,3360,51989,3398,6855,1196,79261,3425,53914,3366,25347,2546,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
