GEO_ID,C21001H_001E,C21001H_001M,C21001H_002E,C21001H_002M,C21001H_003E,C21001H_003M,C21001H_004E,C21001H_004M,C21001H_005E,C21001H_005M,C21001H_006E,C21001H_006M,C21001H_007E,C21001H_007M,C21001H_008E,C21001H_008M,C21001H_009E,C21001H_009M,C21001H_010E,C21001H_010M,C21001H_011E,C21001H_011M,C21001H_012E,C21001H_012M,C21001H_013E,C21001H_013M,C21001H_014E,C21001H_014M,C21001H_015E,C21001H_015M,NAME,C21001H_001MA,C21001H_001EA,C21001H_002MA,C21001H_002EA,C21001H_003MA,C21001H_003EA,C21001H_004MA,C21001H_004EA,C21001H_005MA,C21001H_005EA,C21001H_006EA,C21001H_006MA,C21001H_007EA,C21001H_007MA,C21001H_008MA,C21001H_008EA,C21001H_009MA,C21001H_009EA,C21001H_010MA,C21001H_010EA,C21001H_011MA,C21001H_011EA,C21001H_012MA,C21001H_012EA,C21001H_013MA,C21001H_013EA,C21001H_014MA,C21001H_014EA,C21001H_015EA,C21001H_015MA,state
0400000US13,4381125,3463,2120184,3027,1664058,2935,153318,6815,1510740,7129,456126,526,190719,5174,265407,5226,2260941,1527,1697965,1445,25143,2584,1672822,2907,562976,420,7433,1338,555543,1386,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,341492,1530,177758,1458,144494,1501,25335,2314,119159,2750,33264,451,16506,1316,16758,1268,163734,538,132520,487,6169,1183,126351,1201,31214,218,969,437,30245,506,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,2556845,1748,1231294,1467,947721,1565,93195,5467,854526,5548,283573,311,118999,3446,164574,3418,1325551,1072,970026,1032,15778,2176,954248,2359,355525,319,4401,976,351124,974,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,475966,668,231945,529,177852,527,10652,1208,167200,1393,54093,32,18853,1289,35240,1294,244021,292,180419,256,2018,504,178401,585,63602,119,872,358,62730,396,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1225265,1964,621718,1629,458044,1586,60046,4063,397998,4018,163674,383,77280,2740,86394,2648,603547,854,431147,832,9283,1384,421864,1644,172400,281,3429,1017,168971,1054,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1337203,1451,651391,1376,494939,1318,47080,3151,447859,3311,156452,295,63691,3023,92761,3051,685812,717,498433,658,5088,1179,493345,1399,187379,377,2918,962,184461,1020,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,2052539,2032,994786,1810,765604,1748,87278,3449,678326,3805,229182,263,105005,2932,124177,2910,1057753,816,775660,778,12474,1388,763186,1683,282093,210,4109,757,277984,762,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,3807337,2270,1875081,1724,1455551,1464,108673,4040,1346878,4325,419530,389,169413,4059,250117,4075,1932256,761,1434519,519,15719,1563,1418800,1634,497737,390,5130,927,492607,1017,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,26064,3434,15915,2516,13340,2494,820,522,12520,2413,2575,677,369,284,2206,668,10149,2059,8185,1782,126,228,8059,1714,1964,741,0,228,1964,741,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,4160530,4077,2009382,3739,1561008,3672,212169,7643,1348839,7947,448374,420,200448,5050,247926,5041,2151148,1824,1606442,1798,44183,2831,1562259,3174,544706,251,9788,1407,534918,1397,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,497854,1380,251858,944,200483,908,17596,2078,182887,2230,51375,210,20561,1441,30814,1437,245996,820,185854,820,2377,735,183477,1150,60142,23,924,361,59218,360,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,2612088,2380,1253906,2114,941644,2140,103730,5433,837914,5577,312262,272,137789,3941,174473,3917,1358182,1268,984039,1229,15581,2058,968458,2239,374143,352,5061,1306,369082,1320,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,2595044,1562,1266553,1060,960239,949,93678,5084,866561,5066,306314,501,133455,3912,172859,3905,1328491,860,967552,793,14981,1980,952571,2073,360939,497,6135,1226,354804,1262,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,378274,959,190385,807,148075,807,18484,2014,129591,2215,42310,8,19620,1534,22690,1534,187889,395,142332,302,2460,701,139872,702,45557,231,784,391,44773,462,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,12143277,6560,6018220,4979,4558356,4936,337012,8100,4221344,9201,1459864,1236,557924,7519,901940,7649,6125057,3484,4379297,3229,49601,3159,4329696,4543,1745760,1510,24256,2553,1721504,2905,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1330490,1579,641536,1448,492533,1539,46780,3490,445753,3799,149003,573,54976,2916,94027,2973,688954,564,502641,546,7200,1627,495441,1702,186313,86,2187,718,184126,734,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,1965025,2191,945418,1718,718803,1728,45929,3147,672874,3374,226615,170,85290,3327,141325,3286,1019607,868,730622,833,5471,1198,725151,1597,288985,230,1611,492,287374,577,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,9522840,6185,4667275,4827,3644283,4653,401653,11828,3242630,11782,1022992,1211,439903,7534,583089,7490,4855565,3212,3625882,3062,66260,4708,3559622,5559,1229683,1443,20027,2395,1209656,2684,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,2463097,3226,1188705,2326,916586,2263,83942,4269,832644,4562,272119,382,112330,3564,159789,3589,1274392,1755,936730,1739,19093,1948,917637,2546,337662,166,5594,1412,332068,1434,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,9573573,6420,4641960,4465,3166642,4278,367642,10147,2799000,11292,1475318,937,657911,9602,817407,9619,4931613,3765,3220223,3381,62091,5504,3158132,5930,1711390,1153,26214,2523,1685176,2879,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,4058957,4353,1941423,2471,1514319,2316,90802,4700,1423517,5282,427104,794,154211,5304,272893,5264,2117534,3115,1565449,2853,11016,1813,1554433,3518,552085,1182,4333,993,547752,1562,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,229154,599,112983,546,99113,538,4262,806,94851,821,13870,77,3682,781,10188,778,116171,221,100857,221,877,381,99980,454,15314,213,380,293,14934,293,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,1774398,1322,881089,979,733840,970,44578,3225,689262,3320,147249,98,54450,2747,92799,2754,893309,778,724976,781,5638,1432,719338,1525,168333,63,1724,545,166609,545,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,8844534,4841,4279013,2987,3303137,2994,174701,6902,3128436,7726,975876,419,326104,6342,649772,6341,4565521,2667,3329521,2251,21928,2089,3307593,2664,1236000,1074,8304,1301,1227696,1804,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,3967578,3274,1911505,2090,1461224,2075,63429,3688,1397795,4090,450281,574,155998,5287,294283,5374,2056073,2051,1473989,1691,7600,1443,1466389,2085,582084,903,4157,923,577927,1219,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,7334857,3269,3557560,2270,2783253,2239,236158,7495,2547095,7402,774307,774,308033,6650,466274,6753,3777297,1484,2804206,1316,30848,2847,2773358,2979,973091,734,9319,1481,963772,1710,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,3849492,2392,1868944,2146,1460853,2150,131107,5420,1329746,6151,408091,205,178461,5223,229630,5237,1980548,944,1474127,901,17248,1988,1456879,2217,506421,295,5006,1253,501415,1345,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,7965426,2680,3857920,1778,2950617,1735,224462,6479,2726155,6639,907303,413,381178,5817,526125,5715,4107506,1293,2960168,1294,28453,2453,2931715,2899,1147338,583,10752,1176,1136586,1266,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,6028542,2145,2954134,1404,2293792,1332,169239,5392,2124553,5450,660342,399,254926,4684,405416,4694,3074408,1178,2275235,1098,19089,2062,2256146,2313,799173,380,7773,1044,791400,1147,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1184199,1340,579352,1004,452908,1027,43166,2280,409742,2405,126444,148,52113,2090,74331,2085,604847,654,449731,610,7662,1143,442069,1193,155116,197,1325,377,153791,376,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1097483,1239,543136,749,420489,717,46418,3508,374071,3473,122647,161,55650,2832,66997,2816,554347,854,418307,727,7318,1544,410989,1698,136040,414,2209,731,133831,854,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,652948,1494,319248,1197,220230,1230,30723,2396,189507,2525,99018,353,43597,2133,55421,2083,333700,870,219375,1006,5622,1147,213753,1432,114325,640,2196,609,112129,880,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,242965,2016,123676,1811,87888,1804,16473,1857,71415,2340,35788,110,15137,1459,20651,1442,119289,850,84988,831,3648,1068,81340,1301,34301,112,385,229,33916,265,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,561854,627,279564,644,215069,626,20201,2381,194868,2447,64495,65,26336,1920,38159,1920,282290,208,208281,197,3212,719,205069,760,74009,38,939,463,73070,466,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,4150045,2991,2045160,2204,1590338,2172,184614,6561,1405724,7062,454822,370,206044,5064,248778,5050,2104885,1490,1571285,1407,30355,2851,1540930,3502,533600,507,9450,1351,524150,1445,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,634615,2943,301610,1450,231817,1399,16637,1739,215180,2265,69793,262,28704,1925,41089,1939,333005,1998,241632,1934,2227,686,239405,2016,91373,293,690,349,90683,406,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,3247000,2499,1590283,1846,1122941,1829,142750,6669,980191,6986,467342,306,214833,4774,252509,4764,1656717,1319,1122194,1316,22007,2388,1100187,2532,534523,221,10546,1832,523977,1853,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,3997388,2902,1925608,1838,1500605,1788,145230,5875,1355375,6159,425003,267,175677,4972,249326,4979,2071780,1586,1546834,1502,23444,2340,1523390,2775,524946,306,6197,1168,518749,1225,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,1724779,1621,840031,1519,653787,1499,62188,3637,591599,3797,186244,179,76319,2583,109925,2535,884748,496,656504,489,9485,1270,647019,1335,228244,93,2333,686,225911,686,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
