GEO_ID,C17024_001E,C17024_001M,C17024_002E,C17024_002M,C17024_003E,C17024_003M,C17024_004E,C17024_004M,C17024_005E,C17024_005M,C17024_006E,C17024_006M,C17024_007E,C17024_007M,C17024_008E,C17024_008M,C17024_009E,C17024_009M,C17024_010E,C17024_010M,C17024_011E,C17024_011M,C17024_012E,C17024_012M,C17024_013E,C17024_013M,C17024_014E,C17024_014M,C17024_015E,C17024_015M,C17024_016E,C17024_016M,C17024_017E,C17024_017M,C17024_018E,C17024_018M,C17024_019E,C17024_019M,C17024_020E,C17024_020M,C17024_021E,C17024_021M,C17024_022E,C17024_022M,C17024_023E,C17024_023M,C17024_024E,C17024_024M,C17024_025E,C17024_025M,C17024_026E,C17024_026M,C17024_027E,C17024_027M,C17024_028E,C17024_028M,NAME,C17024_001MA,C17024_001EA,C17024_002MA,C17024_002EA,C17024_003EA,C17024_003MA,C17024_004EA,C17024_004MA,C17024_005MA,C17024_005EA,C17024_006MA,C17024_006EA,C17024_007MA,C17024_007EA,C17024_008MA,C17024_008EA,C17024_009MA,C17024_009EA,C17024_010MA,C17024_010EA,C17024_011MA,C17024_011EA,C17024_012MA,C17024_012EA,C17024_013EA,C17024_013MA,C17024_014EA,C17024_014MA,C17024_015MA,C17024_015EA,C17024_016MA,C17024_016EA,C17024_017MA,C17024_017EA,C17024_018EA,C17024_018MA,C17024_019MA,C17024_019EA,C17024_020MA,C17024_020EA,C17024_021MA,C17024_021EA,C17024_022MA,C17024_022EA,C17024_023EA,C17024_023MA,C17024_024EA,C17024_024MA,C17024_025MA,C17024_025EA,C17024_026MA,C17024_026EA,C17024_027MA,C17024_027EA,C17024_028MA,C17024_028EA,state
0400000US30,1037462,1216,224806,1929,15653,2531,20346,3566,14934,2643,40792,3859,43637,4988,29884,3261,23385,3287,36175,3676,617185,1944,34891,3569,45804,3280,27988,3014,85167,5105,104419,5893,91908,6564,70889,4877,156119,6969,195471,1345,5691,1337,12729,1657,7618,1270,27187,2030,38372,3016,27111,2316,25354,2678,51409,3051,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1301941,1553,240662,2116,14824,2616,20054,3236,11586,2953,37094,3851,45887,4578,34361,3506,29802,4230,47054,3925,793679,1552,38627,3756,53775,3901,26350,3411,93762,5444,126429,7266,122750,6778,99098,7344,232888,8429,267600,1119,6813,1213,17448,2198,14740,1907,43569,3236,53512,3607,37246,2805,27036,2234,67236,3394,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,10100431,4443,2257634,5470,199530,12147,256441,12541,143573,10007,390036,15976,387788,15386,268932,14205,200496,10411,410838,12125,6193752,5067,381615,12567,437314,16332,249109,11313,843675,22310,1055575,24206,895792,20928,685275,20468,1645397,24245,1649045,4248,41454,3370,101519,5700,90112,5252,261773,9430,311753,9635,233123,8779,167368,7271,441943,10817,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,10238658,5792,2463436,7338,217351,14980,287394,17929,155206,10734,419278,16958,414337,14901,303517,13778,205659,10569,460694,16298,6349423,6846,401087,16466,417085,16429,260079,13854,808905,21941,1026331,24338,900128,23764,664907,21838,1870901,29959,1425799,5371,50224,3750,95501,6166,70196,4705,211052,7767,250204,8948,200263,8287,145922,7387,402437,9546,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,720869,846,180258,1074,10730,2307,14597,3264,5785,1562,23255,3479,34154,4481,26268,3228,20985,2823,44484,4134,454213,1628,24997,2364,22467,2744,12962,2262,45586,5135,69334,5960,59231,5271,54056,4879,165580,7222,86398,1518,1983,716,3846,1138,2988,837,12306,1479,11910,1648,11547,2064,11111,1544,30707,2070,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4763828,2786,1070267,4411,120818,8855,134368,9092,65479,7082,172510,10180,177627,9477,139949,8168,96431,7824,163085,8861,2881507,4480,217790,9815,244198,10634,129968,8760,381411,15529,474507,17162,423747,16518,309416,14381,700470,19563,812054,3700,24790,2619,58458,4156,49952,3451,139938,5952,153028,7573,110499,4677,83517,5124,191872,6721,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,601261,637,112933,1018,6545,1436,7167,1689,4928,1427,15012,2199,19529,2661,17834,2145,16058,2539,25860,2622,367763,1351,18992,2877,22103,2396,10252,1809,37901,3440,59145,4745,57184,3623,47845,4330,114341,4990,120565,1141,2869,744,8337,1688,4887,914,16388,1533,22102,1982,16028,1952,12777,1636,37177,2149,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2991978,2471,677441,2708,47871,6110,72220,6150,42224,6030,130216,9987,141256,9512,89601,6821,55232,5494,98821,6445,1843913,1774,111244,6346,109821,7041,72712,6704,235117,12090,343787,14356,276815,12863,196438,11371,497979,14085,470624,1441,15433,2177,30738,3539,19310,2771,67257,4437,85540,4310,68051,4669,45416,3885,138879,5677,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1753476,2196,353722,2811,38116,5060,48597,5132,26874,4943,59831,5333,62800,5880,40226,4741,28236,3912,49042,4931,1047767,2263,87542,5332,102770,7092,55855,5588,143844,9038,184938,9666,147885,8908,104957,7247,219976,8702,351987,1799,7093,1331,28070,2875,20866,2502,62310,4143,77365,4580,53741,4460,34157,3316,68385,3892,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3825027,2627,936031,3173,93310,5342,109469,6704,56525,5035,172795,8268,172209,7831,125421,6737,77005,5148,129297,6828,2288331,2248,158382,5794,183426,8310,97507,5864,323147,9477,402627,11388,351954,10786,238800,9060,532488,12704,600665,1881,12376,1405,39986,2708,32773,2562,95966,3817,115379,5197,90967,4838,62435,3804,150783,5356,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5665153,2578,1247282,3417,74025,5923,101218,7647,64639,5363,182280,9163,233082,8166,195536,7517,137145,5689,259357,7604,3456436,2728,171716,7154,202832,9504,113350,5872,348931,9917,533504,11516,547265,13075,444594,10834,1094244,15333,961435,2597,28352,1913,47683,2977,41572,3296,146919,5744,194998,5635,159394,5534,107136,4463,235381,6277,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3165711,1397,588499,1391,207926,8898,127118,7254,43240,4956,96966,6883,59851,5035,21335,3350,13255,2686,18808,3118,1923885,956,438108,13617,340933,11471,164163,9593,393651,13853,292626,14123,133948,9566,66529,6150,93927,7350,653327,952,88781,4738,160800,6222,77701,5596,146913,8028,90452,5596,42308,3664,18999,2703,27373,2834,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,8264095,3584,1840287,5063,122826,10471,129649,9625,72032,8224,246419,13775,300754,13032,237868,10478,192320,9081,538419,14342,5131420,5129,264036,11867,259796,10523,136320,8874,520461,14266,695634,18788,674171,18168,565049,16097,2015953,26393,1292388,3524,36538,3493,71802,4670,53101,4566,150626,6858,197106,6744,165492,8324,134471,6493,483252,9069,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,736671,693,172631,1335,8057,1834,9088,2432,8688,2415,23746,3440,28853,3877,27431,3839,26564,2785,40204,4272,453786,1334,28106,3118,22087,3150,15359,2873,44087,3942,63096,4339,72597,5269,53241,3861,155213,6971,110254,888,3423,788,7915,1225,4869,1012,14607,1821,16096,1497,16645,1776,10572,1465,36127,2612,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4944754,2221,1088536,2465,104556,9308,141265,10556,65956,8915,190768,11317,188799,10800,142658,8207,88733,7221,165801,9061,2974562,2719,205694,10220,220160,10524,117466,9190,425049,17553,511876,16345,443920,15834,317555,13127,732842,18732,881656,2370,24073,2946,59467,4247,46390,4244,137515,7000,164914,6774,125734,5452,90964,5744,232599,8783,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,4113142,3089,854971,3244,58552,7229,75831,9841,53530,5863,126298,9501,147898,9004,118447,8218,85160,6497,189255,8810,2529740,3127,154270,7899,170328,9718,100210,6834,292579,13414,392892,14962,363558,15006,269812,12491,786091,16584,728431,2526,17094,2203,40495,3996,34741,3416,102730,5530,130212,5406,102299,4919,83887,4890,216973,7314,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,563374,898,130118,1590,7500,2081,10486,2466,5119,1946,20664,3346,29615,4290,17758,3184,16432,2964,22544,2800,339054,1726,18152,2163,19312,3094,11830,2395,36335,3865,57617,5098,48024,5030,46249,5002,101535,4741,94202,1567,3069,976,3782,1059,3042,909,12366,1986,19888,2551,14400,1647,8719,1611,28936,2629,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,38818454,7167,8863930,8274,660745,21328,880322,24620,523478,21230,1390944,31315,1421033,33659,1021457,24737,734088,20913,2231863,30886,24382216,4874,1411544,24879,1430186,28230,909553,25358,2881182,43643,3617871,55289,3170734,46236,2363432,42366,8597714,59638,5572308,3962,202906,7916,383623,11249,263090,11103,691159,14299,825022,18561,677637,16211,542971,13437,1985900,18453,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2886448,1942,695058,2877,99248,8998,93704,7730,50883,6791,116406,9134,125819,8641,84594,6588,49384,6464,75020,7040,1730365,3294,148718,9720,168938,10118,94901,8696,250970,12816,311359,13253,241711,10156,175327,11681,338441,13804,461025,2643,16974,2471,40063,3369,31331,3230,82763,5150,83758,5837,62772,4846,45707,4078,97657,4757,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,3468263,1416,726550,1661,43578,5583,58505,5778,31806,4477,86517,7304,100789,7645,74195,5586,67045,5173,264115,8377,2149512,1981,98759,6285,113457,6841,59927,5978,186422,10538,252437,11075,248205,10245,219294,10842,971011,14312,592201,1565,15284,1855,31794,3380,17638,2170,66456,4375,86085,4550,76331,5035,61415,4184,237198,6745,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,28074573,7348,7310961,8875,664605,27020,880757,29236,474075,19040,1279974,35823,1182203,27179,873532,27428,603822,22251,1351993,28491,17248984,6863,1028015,26232,1216111,29840,724757,18833,2321278,39200,2777725,42062,2421352,42063,1795741,39402,4964005,50755,3514628,5764,123328,6812,267859,9603,180365,8577,490927,12587,607159,14571,478520,13181,349609,11568,1016861,17250,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,5899819,3071,1317517,3504,78102,8052,74135,8126,55195,7166,168845,11434,189542,10178,167291,8765,136478,8353,447929,11449,3674160,2708,157764,8700,151770,9623,83705,5887,298280,14154,438555,15981,470187,14036,405991,15126,1667908,21454,908142,2293,23961,2730,42471,3122,30888,2829,91109,4855,124390,5620,110513,5124,93761,5540,391049,6967,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,20882651,6372,4163985,7303,339849,19603,479407,19477,283641,16805,743559,21755,762739,24056,519630,21046,336746,13477,698414,19686,12427250,5307,731959,20142,835657,21068,522427,20467,1734745,32818,2192661,39991,1854271,34079,1311297,30519,3244233,40863,4291416,5337,158205,7409,295900,10555,212680,9403,640898,16609,759394,18100,595387,16016,431305,13102,1197647,18761,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,6665083,2673,1345037,3132,74234,6563,89554,8600,54126,6786,144806,10134,166572,9532,155652,9386,140246,7526,519847,12455,4216709,2671,201036,8450,198943,8359,108124,9159,339122,15728,459982,18100,500139,18873,458677,15288,1950686,22825,1103337,2071,33843,3344,66308,4369,46994,3865,132933,6065,159812,6110,145228,6420,114595,5571,403624,9812,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,669031,717,125590,791,19460,5166,9588,3172,8427,3542,12048,4093,13748,3849,7666,2020,7742,2351,46911,3858,459981,843,39862,3975,25188,3414,13504,2962,29256,3985,41534,5243,46190,4846,37821,4086,226626,5709,83460,594,5295,1229,8662,1701,3569,971,7424,1508,8754,1387,7685,1614,5859,1299,36212,2281,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,3110944,2668,919114,3010,36239,5929,51206,7436,45451,7800,149912,9407,214086,11578,170309,9821,100787,8129,151124,8190,1845107,2329,89096,5790,83177,6662,56942,6251,218822,9854,322926,12872,317171,11972,231362,10709,525611,10849,346723,1837,5695,1357,15360,1895,10032,1702,38755,3384,60713,4614,54883,4380,47984,3720,113301,4312,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,19037564,4341,3993286,5247,342077,18557,400947,17636,225349,11900,569433,18631,589070,17356,463980,16250,349649,13263,1052781,15120,11927434,4041,716122,17604,764639,21482,421740,15716,1256664,25304,1552217,26575,1490283,26099,1233149,28004,4492620,42029,3116844,3279,116907,6800,250699,10179,142730,7565,428110,11887,469883,12888,387295,10990,302966,10286,1018254,13142,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,8739304,2908,1931396,3035,113607,10025,150646,12142,87769,8938,210831,12450,251920,12119,212643,11663,193679,11076,710301,12772,5407136,2482,220609,9473,235408,12187,147461,9595,443057,17576,615149,21342,617571,17352,599658,18650,2528223,28086,1400772,1989,37430,3645,74433,4597,50242,4300,155116,6998,211099,7921,173051,8173,148550,6703,550851,9497,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,11362304,4398,2540270,5294,224393,13455,271223,13213,137953,9203,396961,15216,434576,16017,343574,12582,254495,10123,477095,11343,6893270,4661,419802,15573,496920,16215,243734,9638,791946,20372,1063358,20995,1017555,22580,836213,18694,2023742,24577,1928764,3897,54562,4192,111773,5462,87563,4873,287138,6842,385467,9868,310260,8685,216229,6802,475772,9510,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,5943658,3566,1347491,4808,104072,7783,143137,11674,83295,7343,216108,10617,241285,11681,193709,9813,128055,6689,237830,9092,3598015,4049,204821,7971,252260,8206,142361,8020,439451,13403,599103,16015,559235,15417,410011,15025,990773,15176,998152,3762,26992,2904,55048,3281,54697,3932,151471,6760,202084,6841,154548,6705,107461,6031,245851,8086,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,12394000,4366,2594554,4617,201962,12657,232774,11693,139700,10548,367961,14255,430985,13314,355846,11674,261940,10912,603386,13581,7545401,3288,426396,17082,469579,14233,248802,10923,767747,20937,1098716,19678,1095512,21783,888631,19016,2550018,27583,2254045,2924,64657,3687,122502,5401,105705,5012,344692,7455,428277,9595,339186,9042,245452,7899,603574,11898,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
